,IRGC (56269)
ACH-000004,0.10637629390898604
ACH-000005,-0.03804113994010231
ACH-000007,-0.2226167239058983
ACH-000009,-0.09410278755815336
ACH-000011,0.033881092650142844
ACH-000012,-0.1670775435728482
ACH-000013,-0.02634922581906697
ACH-000014,0.08733126746463822
ACH-000015,-0.18037968914870006
ACH-000017,0.10070340527224983
ACH-000018,-0.0061506373511247365
ACH-000019,-0.045395084561004335
ACH-000021,0.032937322201911534
ACH-000022,-0.03436606124373245
ACH-000025,0.009836079093352459
ACH-000028,0.03680200358439864
ACH-000030,-0.06630706723056555
ACH-000035,-0.028875820767854124
ACH-000036,-0.0077358044108321936
ACH-000037,0.1687416936985688
ACH-000039,-0.037899784812096375
ACH-000040,-0.042916308893858564
ACH-000041,-0.06137276503712615
ACH-000042,0.1412371082987423
ACH-000045,0.03713250407973722
ACH-000047,-0.11602721516456438
ACH-000052,0.07314038626393889
ACH-000053,-0.06851883673345008
ACH-000054,0.0723444169345993
ACH-000055,-0.2119029566756847
ACH-000060,0.15738945855496192
ACH-000067,0.15411250744999752
ACH-000070,-0.11722077041930867
ACH-000075,-0.3847860342810643
ACH-000078,0.058284046850241
ACH-000082,0.20069198694711213
ACH-000085,0.10362970975224764
ACH-000086,-0.012209317711638787
ACH-000087,-0.06706155358825018
ACH-000092,0.05309127916218767
ACH-000095,0.0662132832497612
ACH-000097,-0.03740325729298076
ACH-000098,-0.06911119945240314
ACH-000099,-0.05630536063502242
ACH-000108,0.11963915558471715
ACH-000113,-0.0049282633471009595
ACH-000116,0.13794085944758633
ACH-000118,0.08364808141526077
ACH-000120,0.16833560981674545
ACH-000123,0.0607219653091236
ACH-000127,0.09363014271936017
ACH-000128,0.14346826405408708
ACH-000132,-0.2023425298274482
ACH-000133,0.05735318571231336
ACH-000137,-0.003784424597714887
ACH-000138,-0.04874240756216374
ACH-000142,-0.07831385874632585
ACH-000143,-0.14234604048859978
ACH-000146,0.059561680169707226
ACH-000148,0.13915275074719655
ACH-000150,-0.12391430702015875
ACH-000152,-0.05726410881746005
ACH-000153,-0.09018267616977586
ACH-000159,-0.051073149863606976
ACH-000160,-0.06927567571121881
ACH-000163,0.08183082572424866
ACH-000167,0.022237263000398817
ACH-000168,0.1461943297602889
ACH-000169,0.018619404037598063
ACH-000178,-0.15476063590327935
ACH-000183,-0.017540010138315926
ACH-000188,-0.036849734899672526
ACH-000189,0.07893351436332162
ACH-000190,0.2051632440071792
ACH-000198,0.0763580490620813
ACH-000203,0.7879789125663984
ACH-000204,-0.08796850847206512
ACH-000206,-0.08955607998085605
ACH-000207,0.05536189894440337
ACH-000208,-0.10880238933630412
ACH-000210,-0.6294162049738492
ACH-000211,0.009135136592647695
ACH-000215,0.056636905067358814
ACH-000221,-0.08031045854295843
ACH-000222,0.011544031233685843
ACH-000223,0.08161045525785966
ACH-000226,-0.03762240671876728
ACH-000227,0.11836005992311115
ACH-000228,0.014028863794733363
ACH-000231,0.042487735686438266
ACH-000232,0.08809795651029623
ACH-000233,-0.02768999017136867
ACH-000234,-0.028975474075983932
ACH-000235,0.1199345433852623
ACH-000237,0.08249532612220871
ACH-000238,0.0700524503237202
ACH-000242,0.2345500587223508
ACH-000243,0.16495608053418231
ACH-000244,0.19292030088031206
ACH-000246,-0.0824807983686408
ACH-000248,0.020244441447598547
ACH-000250,0.04109311718412625
ACH-000251,0.1118680861148259
ACH-000252,-0.00273899576898003
ACH-000253,-0.006865898779486565
ACH-000255,0.06446367761073524
ACH-000256,0.08046135374202977
ACH-000257,-0.10049528370874856
ACH-000258,0.013518341379020892
ACH-000259,0.16790268832569055
ACH-000260,0.017247635564178184
ACH-000261,0.017357329218496642
ACH-000262,0.16381748391301235
ACH-000263,0.021605734273455208
ACH-000264,0.17956570363320168
ACH-000265,0.13209610160051374
ACH-000266,0.07372053638613188
ACH-000272,0.0946581919655947
ACH-000274,0.08718976467847585
ACH-000277,-0.04318939265003355
ACH-000278,-0.10585746494673284
ACH-000279,0.0019447387693397413
ACH-000280,-0.02005965963993328
ACH-000281,-0.029205877180998374
ACH-000288,0.16834611938928434
ACH-000291,-0.07183112083767326
ACH-000293,-0.010104767940007009
ACH-000294,-0.19360987770579524
ACH-000295,0.10405361471946883
ACH-000296,-0.17510390987037522
ACH-000302,-0.06990895873190682
ACH-000304,0.3497100396024559
ACH-000307,0.1326177571443854
ACH-000308,-0.07275481957924343
ACH-000310,0.07714636373625276
ACH-000311,0.09815703295759316
ACH-000312,0.10555518084107972
ACH-000315,0.05538586370524131
ACH-000316,0.17941683291536106
ACH-000317,0.23302198687057005
ACH-000318,0.0473595316020329
ACH-000319,0.10880174584491432
ACH-000320,0.4474241824669927
ACH-000322,0.130150825045728
ACH-000323,0.046874575818369145
ACH-000324,-0.1858747458279305
ACH-000329,-0.02478455048038966
ACH-000330,-0.1666728947599361
ACH-000331,0.17585307092228972
ACH-000332,0.0801452242515541
ACH-000334,0.053289577858028916
ACH-000335,0.05602962118101331
ACH-000336,0.2639127997356158
ACH-000337,0.10800188402034652
ACH-000338,-0.36628176669817103
ACH-000339,-0.03730985979014912
ACH-000341,-0.16367994869950825
ACH-000348,-0.025743643931337896
ACH-000350,-0.13954961083607967
ACH-000352,0.07473317002045356
ACH-000356,-0.02625362990130665
ACH-000361,-0.08374759913327655
ACH-000362,-0.0435071639681608
ACH-000363,-0.013635001419605088
ACH-000364,0.09361544029064203
ACH-000365,-0.047959875104436216
ACH-000366,-0.0616977552583036
ACH-000368,0.013899720735910514
ACH-000374,0.0655242438818702
ACH-000375,0.20473538956358991
ACH-000376,-0.0029391542578826014
ACH-000381,-0.05493489940275218
ACH-000383,-0.03817120082305057
ACH-000387,0.016013243290933503
ACH-000389,-0.1631677291100984
ACH-000390,-0.07246943647165467
ACH-000393,-0.05827496384279
ACH-000395,0.0776888571442169
ACH-000396,0.01963315767680555
ACH-000397,0.02287000535339729
ACH-000401,0.10960903846191863
ACH-000402,-0.02890623176403588
ACH-000403,0.000880156554837485
ACH-000404,-0.08927942472362048
ACH-000406,0.017341869519715097
ACH-000407,0.02619148751494273
ACH-000408,-0.24257127382904856
ACH-000410,0.07599746772981758
ACH-000411,0.15325410386399865
ACH-000414,0.15128030907263296
ACH-000415,-0.07784787523493054
ACH-000416,0.11294366248787185
ACH-000420,-0.02530462443237489
ACH-000421,-0.020297252057855448
ACH-000424,-0.0775051966032223
ACH-000425,0.03198726537315254
ACH-000426,0.1407406795359692
ACH-000427,0.06240058325609457
ACH-000433,-0.1593108333053969
ACH-000435,-0.1333041107132292
ACH-000436,0.11836895542106107
ACH-000444,0.039645298536862085
ACH-000445,-0.11780600652311228
ACH-000448,0.018018273345253875
ACH-000450,-0.19399389787300145
ACH-000452,0.0591782192536477
ACH-000454,0.065951058743061
ACH-000458,0.13494891974272372
ACH-000459,0.02550600810387266
ACH-000460,-0.04276512290696086
ACH-000461,-0.0042018330078984175
ACH-000463,-0.025151589732487118
ACH-000464,0.19880272084672407
ACH-000466,0.042007859708226805
ACH-000467,0.09660192454867864
ACH-000468,-0.11517001290132756
ACH-000469,0.17844910596878882
ACH-000470,0.11743018322515028
ACH-000471,0.0671866498585173
ACH-000472,-0.012565414876706977
ACH-000473,-0.008410732324058872
ACH-000475,-0.038813000308495715
ACH-000476,0.054627610095978725
ACH-000477,0.10980826163508424
ACH-000479,0.10149847297091097
ACH-000480,0.14386230896373747
ACH-000481,-0.026700242820817347
ACH-000483,0.1550487357602618
ACH-000484,-0.07858942476348707
ACH-000485,-0.21888968947458912
ACH-000486,0.012268338927946884
ACH-000487,0.15880327533045022
ACH-000488,0.027480490774465856
ACH-000490,-0.11796962578612255
ACH-000491,0.028366323414750805
ACH-000495,0.1916459497957796
ACH-000496,0.05662734039661917
ACH-000499,-0.04071090306234272
ACH-000500,0.6033672194860281
ACH-000502,-0.024238712649966427
ACH-000503,0.15330119290200311
ACH-000505,0.0751008793884422
ACH-000507,-0.09295475391457042
ACH-000510,-0.09817277703282762
ACH-000511,0.02216529065215289
ACH-000512,-0.09592401021406802
ACH-000516,0.042798089852635564
ACH-000517,-0.026752708923942627
ACH-000518,0.2095249647891684
ACH-000520,0.11225700395268294
ACH-000521,0.11215280756301807
ACH-000522,0.08577957252117087
ACH-000524,-0.046699384221354785
ACH-000527,0.019871270000791832
ACH-000528,0.06206817476623382
ACH-000537,-0.07983220892577124
ACH-000541,0.19257858184537566
ACH-000542,-0.006769802670275032
ACH-000544,0.1323279434383026
ACH-000545,-0.04293657813582141
ACH-000547,-0.22417502989483146
ACH-000548,-0.09606828405176984
ACH-000549,-0.04685823312414536
ACH-000550,0.1131553985986967
ACH-000552,-0.165085154428812
ACH-000556,-0.07567883928955589
ACH-000557,-0.015552511517081018
ACH-000569,0.17287502578888536
ACH-000570,0.051760726200806816
ACH-000571,0.05439899560378502
ACH-000573,0.04872805370727901
ACH-000576,0.08711163199772128
ACH-000579,0.2508795023253068
ACH-000580,0.02702999743893716
ACH-000584,0.0067663063081906645
ACH-000585,0.017221903299181444
ACH-000588,-0.07737955309595877
ACH-000589,0.034033435610764384
ACH-000591,-0.07765019607529876
ACH-000593,0.03578180227024043
ACH-000600,0.1597631481631515
ACH-000601,0.14244593624059726
ACH-000605,-0.043250325234128965
ACH-000606,-0.234118395429781
ACH-000608,-0.06727221473643431
ACH-000614,-0.04628410274542166
ACH-000616,-0.005473600204566934
ACH-000618,0.00713789956152738
ACH-000619,0.08045814717108113
ACH-000620,-0.015615184303943387
ACH-000621,-0.003389523880071077
ACH-000622,-0.029651441222993062
ACH-000623,0.04820839461637141
ACH-000624,-0.01090296524803213
ACH-000627,-0.1166392197047868
ACH-000630,0.08302717369543271
ACH-000631,-0.20722559544459934
ACH-000632,0.11032677080672096
ACH-000633,0.11630325318629495
ACH-000637,-0.16416860038444825
ACH-000638,-0.004694349571884939
ACH-000646,-0.1438525686534733
ACH-000647,0.09389636762147778
ACH-000648,-0.011134627050360424
ACH-000649,-0.029051103068326582
ACH-000651,0.03292870787490849
ACH-000652,0.12974955309067235
ACH-000653,0.02034835924781522
ACH-000657,-0.02726229229652909
ACH-000658,-0.06109234117544105
ACH-000661,-0.17395332921728016
ACH-000662,0.2554150588015072
ACH-000663,-0.05370556531653355
ACH-000665,0.08997380408091915
ACH-000671,0.07403102428296238
ACH-000672,-0.13506927160546145
ACH-000673,0.01837251790135137
ACH-000676,-0.012210101141693177
ACH-000677,0.08520935967950177
ACH-000681,-0.015759128393520516
ACH-000683,0.0
ACH-000684,0.2177430476032165
ACH-000688,-0.02372962202148237
ACH-000693,0.05486516297428155
ACH-000694,-0.15720916694046794
ACH-000695,-0.33073096432408355
ACH-000696,0.05846020225453629
ACH-000697,0.24338509607262354
ACH-000699,0.03063985563057953
ACH-000701,0.08255953050009457
ACH-000706,0.06256944010446841
ACH-000711,0.0
ACH-000713,-0.2615315275230938
ACH-000714,0.09524636006582313
ACH-000718,0.04198162925839916
ACH-000720,-0.005128240774277821
ACH-000721,0.02568966467100638
ACH-000724,-0.15023622433835288
ACH-000725,0.05042699037059482
ACH-000732,0.08781523024404027
ACH-000734,0.0008669780306385969
ACH-000735,-0.117195579497005
ACH-000736,0.11938635419020673
ACH-000738,0.038477881541126295
ACH-000746,-0.04471820155208108
ACH-000747,-0.031219062918296764
ACH-000748,-0.1001820263311898
ACH-000753,0.08679758700549438
ACH-000756,-0.06821136202543786
ACH-000757,0.03547831231296331
ACH-000758,-0.0023190695353510608
ACH-000760,-0.005459838740076792
ACH-000762,0.0318019185021388
ACH-000763,0.031364570617063305
ACH-000764,-0.19565155132337872
ACH-000765,0.0851151365598477
ACH-000766,0.10310445751087767
ACH-000767,-0.14375177268814904
ACH-000768,0.08871882622883323
ACH-000769,0.016628505932097096
ACH-000770,-0.057487478185124674
ACH-000771,0.06807098922880936
ACH-000773,0.015864486055099915
ACH-000776,0.12268646452478815
ACH-000777,-0.15453098127574086
ACH-000778,0.03265593429371298
ACH-000781,0.2021995949340481
ACH-000782,0.20523434122933304
ACH-000783,0.14817805603542386
ACH-000784,-0.14006025976687894
ACH-000785,0.019697761060718008
ACH-000787,-0.06972918160657621
ACH-000788,0.0835346855519715
ACH-000791,0.2010185620960065
ACH-000792,0.02127601362673125
ACH-000794,0.12333070784676473
ACH-000796,-0.008766895999823013
ACH-000798,0.06944931895536458
ACH-000799,0.14186967800304892
ACH-000800,-0.05640281082074242
ACH-000802,-0.027434611624373214
ACH-000804,-0.049831308895560776
ACH-000805,0.03217530168399905
ACH-000809,-0.2342523378621856
ACH-000810,0.08233402260996048
ACH-000811,0.056515104517785124
ACH-000817,0.12289854327157465
ACH-000819,0.027251821217573233
ACH-000820,0.2534492055242581
ACH-000821,-0.2748043959000667
ACH-000822,-0.04661956953246327
ACH-000823,0.010373329077329862
ACH-000824,-0.20203291248982272
ACH-000827,0.013098385009034149
ACH-000829,0.16721151204675536
ACH-000831,0.016932689700295298
ACH-000832,0.01651068944618811
ACH-000833,0.10152445913036727
ACH-000834,0.14763329039885414
ACH-000835,0.00798377242583332
ACH-000836,0.04800642098886598
ACH-000837,0.13878912321652234
ACH-000838,-0.04521522190085977
ACH-000839,-0.14271625778319208
ACH-000840,-0.15478485804953718
ACH-000841,0.12211650074832515
ACH-000843,-0.09204426223048072
