,SNED1 (25992)
ACH-000262,-0.2492449216120043
ACH-000263,0.0076402582688263315
ACH-000264,-0.020817081251297585
ACH-000265,-0.20536025742180652
ACH-000266,-0.2777926085725455
ACH-000272,-0.17917686527527615
ACH-000274,-0.1576626749989118
ACH-000277,-0.2385527113488161
ACH-000278,-0.1327398052274834
ACH-000279,-0.18895965096693326
ACH-000280,-0.18391382423140068
ACH-000281,-0.2924174050215168
ACH-000288,-0.20164352081041245
ACH-000291,-0.3098154629753534
ACH-000293,-0.2757706768972415
ACH-000294,-0.2014916606527607
ACH-000295,-0.43797017454980375
ACH-000296,0.03150423361773157
ACH-000302,-0.2024639878309808
ACH-000304,-0.29337918837177474
ACH-000307,-0.27101130576895843
ACH-000308,-0.2401012047051861
ACH-000310,-0.3380119605032665
ACH-000311,-0.24738178731361604
ACH-000312,-0.32418023512875394
ACH-000315,-0.12943215158183854
ACH-000316,-0.22065714760801244
ACH-000317,-0.2816063015276931
ACH-000318,-0.11096067174039344
ACH-000319,-0.09985126825343638
ACH-000320,-0.25078669203861864
ACH-000322,-0.4396500363001852
ACH-000323,-0.2128188945969194
ACH-000324,-0.2580439792989878
ACH-000329,-0.16715181463374426
ACH-000330,-0.2108786529353185
ACH-000331,-0.12442704183103853
ACH-000332,-0.2695731952533573
ACH-000334,0.0847933803722732
ACH-000335,-0.05618245346177803
ACH-000336,0.3229344593570916
ACH-000337,-0.308436761671068
ACH-000338,0.0652212858985959
ACH-000339,-0.1910259870098988
ACH-000341,-0.12344679373557887
ACH-000348,-0.1801742394305977
ACH-000350,-0.3583167250550247
ACH-000352,-0.2998952606473437
ACH-000356,-0.12168520371617612
ACH-000361,-0.061607152642538576
ACH-000362,-0.1846289519637986
ACH-000363,-0.32347602485202753
ACH-000364,-0.16271366374689628
ACH-000365,-0.116516284139797
ACH-000366,-0.1698641002167402
ACH-000368,-0.1753065004221293
ACH-000374,-0.094609837983611
ACH-000375,-0.14832324404407338
ACH-000376,-0.2622909790346461
ACH-000381,-0.3338399932810114
ACH-000383,-0.2594350295254852
ACH-000387,-0.16624484671366135
ACH-000389,-0.2640618451434022
ACH-000390,-0.14774645490383898
ACH-000393,-0.2304375511132282
ACH-000395,-0.17449114615151867
ACH-000396,-0.07068707603224733
ACH-000397,-0.1891528949165043
ACH-000401,-0.19644531468194212
ACH-000402,-0.09926228011718093
ACH-000403,-0.23613343893456484
ACH-000404,-0.31550807617977233
ACH-000406,-0.1845561597346488
ACH-000407,-0.3112372779580444
ACH-000408,-0.2372501786279736
ACH-000410,-0.3157216357914258
ACH-000411,-0.15723776512380805
ACH-000414,-0.3138091841683095
ACH-000415,-0.13845365745564386
ACH-000416,-0.2431175504729248
ACH-000420,-0.2504064714510645
ACH-000421,-0.16146436017886606
ACH-000424,-0.3515491468757331
ACH-000425,-0.3252621759196808
ACH-000426,-0.2610405431576989
ACH-000427,-0.11961712791067128
ACH-000433,-0.18330873475176884
ACH-000435,-0.07807265516674547
ACH-000436,-0.2860194345487885
ACH-000444,-0.20745670762503027
ACH-000445,-0.2953298067385292
ACH-000448,-0.3202420579584417
ACH-000450,-0.1888002478619736
ACH-000452,-0.10711598496577918
ACH-000454,-0.13360480593146926
ACH-000458,-0.034958325197358864
ACH-000459,-0.04745770665206806
ACH-000460,-0.1481519611158865
ACH-000461,-0.1654269320160442
ACH-000463,-0.09854903319556076
ACH-000464,-0.038058180698918906
ACH-000466,-0.2278354434141477
ACH-000467,-0.19456462758388546
ACH-000468,-0.2287853407844949
ACH-000469,-0.30019825749928697
ACH-000470,-0.22573402078078406
ACH-000471,-0.17002052565711298
ACH-000472,-0.08245152793718674
ACH-000473,-0.26568023584737066
ACH-000475,-0.20006778333235092
ACH-000476,-0.19907225304836124
ACH-000477,-0.24790180711627596
ACH-000479,-0.3560765932719965
ACH-000480,-0.242325242562896
ACH-000481,-0.177522032984247
ACH-000483,-0.1626952147744501
ACH-000484,-0.316619745822477
ACH-000485,-0.2760330528595007
ACH-000486,-0.09779672472172073
ACH-000487,-0.2048232629410818
ACH-000488,-0.1992275548420263
ACH-000490,-0.3047938459524924
ACH-000491,-0.08979051588047861
ACH-000495,-0.2945017063593028
ACH-000496,-0.20537335424989134
ACH-000499,-0.3537113528688
ACH-000500,-0.27890189510373903
ACH-000502,-0.19860017974769464
ACH-000503,-0.1113887862551869
ACH-000505,-0.2438488691430609
ACH-000507,-0.1219665280907621
ACH-000510,-0.15973567359908167
ACH-000511,-0.19311227504900927
ACH-000512,-0.060573565993889925
ACH-000516,-0.1680975542651301
ACH-000517,-0.19814355633710584
ACH-000518,-0.17050894624537202
ACH-000520,-0.2125817224658697
ACH-000521,-0.2613342325416293
ACH-000522,-0.14377191945038134
ACH-000524,-0.24758543727890436
ACH-000527,-0.1660076704410084
ACH-000528,-0.2504678286916504
ACH-000537,-0.2404549805372289
ACH-000541,-0.16786726104648647
ACH-000542,-0.3090442506848459
ACH-000544,-0.11661011883718528
ACH-000545,-0.2435002022475292
ACH-000547,-0.09752099330293053
ACH-000548,-0.3469212999333597
ACH-000549,-0.2811699696621785
ACH-000550,-0.2180825840011716
ACH-000552,-0.2032580307892843
ACH-000556,-0.1511835793040967
ACH-000557,-0.23083254434719624
ACH-000569,-0.15911709424290432
ACH-000570,-0.1255197553482019
ACH-000571,-0.0982869057788328
ACH-000573,-0.13688186381484835
ACH-000576,-0.18167033228049045
ACH-000579,-0.12571235828143976
ACH-000580,-0.19722074971813228
ACH-000584,-0.18712661245625545
ACH-000585,-0.2133731769375088
ACH-000588,-0.14961944573086675
ACH-000589,-0.2651383052574757
ACH-000591,-0.2394579961683833
ACH-000593,-0.08886947636011669
ACH-000600,-0.2394536014203209
ACH-000601,-0.22302774743654105
ACH-000605,-0.19943724181674855
ACH-000606,-0.16964935338152104
ACH-000608,-0.12576350513199291
ACH-000614,-0.09277723569199987
ACH-000616,-0.15913304037370968
ACH-000618,-0.0721455470980138
ACH-000619,-0.30514717536321595
ACH-000620,-0.19767228996926367
ACH-000621,-0.2454033238339048
ACH-000622,-0.4128554503025957
ACH-000623,-0.1215808552697064
ACH-000624,-0.2254476800979407
ACH-000627,-0.2356642244730072
ACH-000630,-0.15173641982461486
ACH-000631,-0.12658239854445882
ACH-000632,-0.12757028287072153
ACH-000633,-0.317235422340562
ACH-000637,-0.30438649022103115
ACH-000638,-0.04098777116947515
ACH-000646,-0.3754785469096101
ACH-000647,-0.1962644077609104
ACH-000648,-0.34092054625137297
ACH-000649,-0.2491643786671619
ACH-000651,-0.1530238426001694
ACH-000652,-0.2651712623755577
ACH-000653,-0.2672828101497843
ACH-000657,-0.1663529357744909
ACH-000658,0.12370806289058073
ACH-000661,-0.2443868923075869
ACH-000662,-0.18055173090482085
ACH-000663,-0.2037212375691958
ACH-000665,-0.12761519326328838
ACH-000671,-0.2672172781062488
ACH-000672,-0.23841755893068806
ACH-000673,-0.2490989710913205
ACH-000676,-0.20809490154980528
ACH-000677,-0.17272470122145794
ACH-000681,-0.1995663339566688
ACH-000683,-0.2955228949690064
ACH-000684,-0.27057097462341634
ACH-000688,-0.10236952378319153
ACH-000693,-0.16664646467449992
ACH-000694,-0.20081019632641234
ACH-000695,-0.2836472002785681
ACH-000696,-0.1629967685323889
ACH-000697,-0.3455966481098434
ACH-000699,-0.31526005731234324
ACH-000701,-0.3850713987213728
ACH-000706,-0.1939160395709516
ACH-000711,-0.13692509412345488
ACH-000713,-0.20412170139718802
ACH-000714,-0.2137869284955126
ACH-000718,-0.1827556240426877
ACH-000720,-0.04188273478573288
ACH-000721,-0.2428704139570867
ACH-000724,-0.3336070653792953
ACH-000725,-0.08035506792030025
ACH-000732,-0.16205399642893284
ACH-000734,-0.11541103102916493
ACH-000735,-0.21288079235911025
ACH-000736,-0.1061285439667779
ACH-000738,-0.2370273824154991
ACH-000746,-0.36386905884862464
ACH-000747,-0.18916671888287406
ACH-000748,-0.16462350884657712
ACH-000753,-0.27915582038484843
ACH-000756,-0.3575301859017524
ACH-000757,-0.25947992006984905
ACH-000758,-0.23021734604510774
ACH-000760,-0.39961100110906655
ACH-000762,-0.208316661117327
ACH-000763,-0.10957396512960042
ACH-000764,-0.1282983682540539
ACH-000765,-0.3267846442741888
ACH-000766,-0.2453154230825209
ACH-000767,-0.3472104195159184
ACH-000768,-0.12619969011912144
ACH-000769,-0.10606753762808224
ACH-000770,-0.1311527636223024
ACH-000771,-0.22156894094586274
ACH-000773,-0.17225491405941376
ACH-000776,-0.345124405511891
ACH-000777,-0.18349918821958267
ACH-000778,-0.13761528986570618
ACH-000781,-0.2676342845696996
ACH-000782,-0.4024739626402248
ACH-000783,-0.3885785786794645
ACH-000784,-0.14516895285004372
ACH-000785,-0.2145222853975248
ACH-000787,-0.24393943164846066
ACH-000788,-0.2082839317312214
ACH-000791,-0.2495419004944489
ACH-000792,-0.1889459763786968
ACH-000794,-0.287008246467721
ACH-000796,-0.33049456743267625
ACH-000798,-0.3637328942810372
ACH-000799,-0.15418558851924558
ACH-000800,-0.17363219148274234
ACH-000802,-0.311519502531983
ACH-000804,-0.20114434812318166
ACH-000805,-0.4691711800259734
ACH-000809,-0.2622100732381836
ACH-000810,-0.3486628239045529
ACH-000811,-0.13781021621679496
ACH-000817,-0.18722324429768825
ACH-000819,-0.2253308907448428
ACH-000820,-0.29409612941802016
ACH-000821,-0.3265383263248216
ACH-000822,-0.2295560304137101
ACH-000823,-0.1932378138511319
ACH-000824,-0.22046106052999645
ACH-000827,-0.12347173267014892
ACH-000829,-0.2433980365137813
ACH-000831,-0.33605082314454243
ACH-000832,-0.08648587022659958
ACH-000833,-0.2541079999928351
ACH-000834,-0.06331846222407361
ACH-000835,-0.2129071108361909
ACH-000836,-0.23451110535993636
ACH-000837,-0.1792091982905526
ACH-000838,-0.3628711112278893
ACH-000839,-0.06426427435701164
ACH-000840,-0.06869729159111436
ACH-000841,-0.2695989286675858
ACH-000843,-0.19530469099134826
ACH-000846,-0.20118929549117684
ACH-000847,-0.22311062757966213
ACH-000848,-0.16883562379770825
ACH-000849,-0.08923274404572028
ACH-000851,-0.07581612933170387
ACH-000855,-0.3538653292561373
ACH-000856,-0.24542292428452664
ACH-000858,-0.12011345064525315
ACH-000859,-0.20340662043652144
ACH-000861,-0.2382591564318029
ACH-000862,-0.2472951949065379
ACH-000865,-0.1850738134692735
ACH-000866,-0.17070647264886232
ACH-000867,-0.20618866236104708
ACH-000869,-0.20680670183634267
ACH-000872,-0.28389914458225063
ACH-000873,-0.008480441354228204
ACH-000876,-0.07383071551863278
ACH-000878,-0.18724768733804692
ACH-000880,-0.2610889622855678
ACH-000881,-0.3312502890831154
ACH-000882,-0.21765290868206072
ACH-000884,-0.20134985184206095
ACH-000885,-0.2311413922001233
ACH-000887,-0.1776590998420887
ACH-000889,-0.2739431373953484
ACH-000896,-0.05020619762495894
ACH-000898,-0.06975033132891087
ACH-000900,-0.11017016163864372
ACH-000901,-0.2437525733205337
ACH-000905,-0.18350640975006208
ACH-000906,-0.2308147972124072
ACH-000907,-0.1389411737782235
ACH-000910,-0.14896865494020362
ACH-000911,-0.12482396767478775
ACH-000912,-0.15070872163627844
ACH-000913,-0.3551806296301174
ACH-000915,-0.17543500037999646
ACH-000916,-0.08983607463596298
ACH-000917,-0.0570039786300496
ACH-000920,-0.035711727632208035
ACH-000921,-0.31638530194425474
ACH-000924,-0.2838839275660289
ACH-000926,-0.20037339725088965
ACH-000928,-0.040185963335530483
ACH-000929,-0.3490683835298091
ACH-000932,-0.1965817520872588
ACH-000935,-0.1921916226007379
ACH-000936,-0.1031643922980036
ACH-000937,-0.2006822201305409
ACH-000938,-0.05043994004367863
ACH-000939,-0.19592654569322476
ACH-000941,-0.10943096576589743
ACH-000943,-0.2122620907989436
ACH-000946,-0.241293709608234
ACH-000947,-0.2482634528065344
ACH-000948,-0.15459038975070089
ACH-000950,-0.1041579321674449
ACH-000953,-0.14276744798997973
ACH-000954,-0.10604871365742012
ACH-000957,-0.3890283161097776
ACH-000958,-0.15216426295634747
ACH-000960,-0.10498402825596226
ACH-000963,-0.2129225887540525
ACH-000968,-0.1809090721414074
ACH-000969,-0.0976800921385416
ACH-000972,-0.139191919443741
ACH-000973,-0.17771232044118054
ACH-000974,-0.11067225589097136
ACH-000978,-0.4566473661789856
ACH-000984,-0.08670174867617131
ACH-000986,-0.21572288142242035
ACH-000988,-0.21471924365202444
ACH-000993,-0.4687443012848224
ACH-000994,-0.2920029300444854
ACH-000996,-0.31185164241595004
ACH-001001,-0.1978471817816461
ACH-001020,-0.3490889523575177
ACH-001028,-0.10984924148701798
ACH-001031,-0.2458041728186707
ACH-001038,-0.15342625253163714
ACH-001048,-0.23725069691502254
ACH-001050,-0.29491712488953675
ACH-001053,-0.20916613072401147
ACH-001054,-0.17376484286479102
ACH-001061,-0.1751221819100227
ACH-001067,-0.10667935404142603
ACH-001075,-0.17162016118278678
ACH-001096,-0.1987004993585708
ACH-001111,-0.3822685622901061
ACH-001119,-0.06934053806383399
ACH-001128,-0.31339116513593035
ACH-001134,-0.237104499565171
ACH-001151,-0.2409838460241356
ACH-001163,-0.15919555202991978
ACH-001164,-0.1994627372194147
ACH-001183,-0.3498077495394417
ACH-001192,0.06499437433070811
ACH-001193,-0.013669945905448752
ACH-001196,-0.2601285146248566
ACH-001197,-0.20862343771023129
ACH-001205,-0.07190978032597377
ACH-001211,-0.06496899234040414
ACH-001212,-0.23700244242681576
ACH-001228,-0.12724638063268826
ACH-001232,-0.06865951608613735
ACH-001239,-0.3174640226111808
ACH-001270,-0.2350886182584577
ACH-001274,-0.3353398930923104
ACH-001275,-0.28784289374287714
ACH-001277,-0.4475071347457896
ACH-001278,-0.11817982740425495
ACH-001280,-0.0008820554386833062
ACH-001283,-0.11414694997051895
ACH-001289,-0.3557270810123091
ACH-001300,-0.26043995887797583
ACH-001301,-0.1864003672315835
ACH-001302,-0.2672851307036265
ACH-001306,-0.1643568839743571
ACH-001318,0.03975902405976185
ACH-001322,-0.13630411258505565
ACH-001328,-0.2969803411326621
ACH-001332,-0.34500853179297125
ACH-001336,-0.20323768838506956
ACH-001346,-0.32299287579355124
ACH-001353,-0.20917939206603994
ACH-001354,-0.3309096381935457
ACH-001367,-0.4270319997278106
ACH-001368,-0.2712522608170859
ACH-001374,-0.24930934309790004
ACH-001377,-0.2884250061893714
ACH-001380,-0.15851306237750573
ACH-001391,-0.3581276467016146
ACH-001408,-0.20525726957113147
ACH-001430,-0.15462188391266954
ACH-001431,-0.30651820725755696
ACH-001450,0.0011750251050716704
ACH-001496,-0.05539689595637537
ACH-001500,-0.17624578399080476
ACH-001523,-0.324540089402267
ACH-001532,-0.28585515392605604
ACH-001550,-0.18880670913112088
ACH-001552,-0.15260554995617767
ACH-001554,-0.23089211982812285
ACH-001654,-0.2628334795361572
ACH-001735,-0.19803570375547025
ACH-001736,-0.24194802498435936
ACH-001737,-0.04305830411198317
ACH-001740,-0.08476575631689302
ACH-001745,-0.07418596582969612
ACH-001765,-0.11460261390559567
