,B3GNT3 (10331)
ACH-000401,-0.2016175191103655
ACH-000402,-0.6864064475734629
ACH-000403,-0.2694077040134852
ACH-000404,-0.2963180149438022
ACH-000406,-0.22711412001627904
ACH-000407,-0.08008261926982045
ACH-000408,-0.31453839812253576
ACH-000410,-0.3387204284063292
ACH-000411,-0.2968912450979744
ACH-000414,-0.14028969569871602
ACH-000415,-0.32513363032245163
ACH-000416,-0.4823309140207179
ACH-000420,-0.1996557396524904
ACH-000421,-0.1995798590953643
ACH-000424,-0.16541476777432185
ACH-000425,-0.34660273865908786
ACH-000426,-0.3337753108663948
ACH-000427,-0.23504274226469216
ACH-000433,-0.4487795743260382
ACH-000435,-0.16499955155416593
ACH-000436,-0.2462020763866961
ACH-000444,-0.12111543354286095
ACH-000445,-0.3814072827676357
ACH-000448,-0.20984536304141604
ACH-000450,-0.3372067217154428
ACH-000452,-0.3286577176989602
ACH-000454,-0.7464186728526541
ACH-000458,-0.2324979486909894
ACH-000459,-0.16190931111448795
ACH-000460,-0.34054546960022536
ACH-000461,-0.24349980857452816
ACH-000463,-0.1682682656288461
ACH-000464,-0.18362017242659806
ACH-000466,-0.23295916454766585
ACH-000467,-0.3677228568218495
ACH-000468,-0.3540525798644901
ACH-000469,-0.19691452377142826
ACH-000470,-0.2980711639114059
ACH-000471,-0.3039213525420064
ACH-000472,-0.28885513255863005
ACH-000473,-0.1731828308397255
ACH-000475,-0.31900852974469474
ACH-000476,-0.33580754558205217
ACH-000477,-0.34411226237376696
ACH-000479,-0.3715541923895718
ACH-000480,-0.4501183264172955
ACH-000481,-0.2750451029161619
ACH-000483,-0.2895976110045617
ACH-000484,-0.09363308088113964
ACH-000485,-0.30679746915349104
ACH-000486,-0.25876793615302146
ACH-000487,-0.31439657340274146
ACH-000488,-0.2326524096894976
ACH-000490,-0.3011360515006392
ACH-000491,-0.25260817875873043
ACH-000495,-0.27729702053928384
ACH-000496,-0.3037917646164669
ACH-000499,-0.3994276910047232
ACH-000500,-0.5279688329179696
ACH-000502,-0.25797471424872376
ACH-000503,-0.4387772485094253
ACH-000505,-0.37748647935042257
ACH-000507,-0.19462995534791105
ACH-000510,-0.21976052705612467
ACH-000511,-0.303005680077755
ACH-000512,0.04165506536297321
ACH-000516,-0.2447489767374223
ACH-000517,-0.2804440566297532
ACH-000518,-0.22519926089184805
ACH-000520,-0.39067812115857226
ACH-000521,-0.16546752107438714
ACH-000522,-0.4515850565085209
ACH-000524,-0.2920358163973093
ACH-000527,-0.24913592226572603
ACH-000528,-0.1953587046524267
ACH-000537,-0.29523871236665705
ACH-000541,-0.04108218993588949
ACH-000542,-0.2255366145583722
ACH-000544,-0.28812245237605083
ACH-000545,-0.3651732848251592
ACH-000547,-0.5670356225867405
ACH-000548,-0.24005373443429615
ACH-000549,-0.4410521784794811
ACH-000550,-0.2290254013150975
ACH-000552,-0.20626711751742147
ACH-000556,-0.3444053448566077
ACH-000557,-0.3613500633103668
ACH-000569,-0.3693898007010036
ACH-000570,-0.1542844217423194
ACH-000571,-0.3096637831770266
ACH-000573,-0.18462887640863065
ACH-000576,-0.19253584795941428
ACH-000579,-0.06998100915335116
ACH-000580,-0.19198517668293966
ACH-000584,-0.29053455262815536
ACH-000585,-0.427372089897861
ACH-000588,-0.3117233049273537
ACH-000589,-0.17818486327618346
ACH-000591,-0.4492104102498165
ACH-000593,-0.19816703484208173
ACH-000600,-0.25434991858113365
ACH-000601,-0.3560633654561069
ACH-000605,-0.2912879434830708
ACH-000606,-0.3317782012448655
ACH-000608,-0.2762814371019123
ACH-000614,-0.2622149764622829
ACH-000616,-0.2827215733074095
ACH-000618,-0.2578231739698453
ACH-000619,-0.13499239361866053
ACH-000620,-0.32328190646185195
ACH-000621,-0.3979161172412503
ACH-000622,-0.23190982830998144
ACH-000623,-0.31589728012200097
ACH-000624,-0.37618935437676493
ACH-000627,-0.3596988669594791
ACH-000630,-0.3036075298974827
ACH-000631,-0.15842330862813306
ACH-000632,-0.2367576527700475
ACH-000633,-0.3839038388679729
ACH-000637,-0.3502126607358215
ACH-000638,-0.28150649524884064
ACH-000646,-0.4198972525822762
ACH-000647,-0.3182589149494171
ACH-000648,-0.3775238267591488
ACH-000649,-0.32010564675440545
ACH-000651,-0.1974882607088536
ACH-000652,-0.22511406918320293
ACH-000653,-0.3060514139374631
ACH-000657,-0.3626174880403283
ACH-000658,-0.20131457658173146
ACH-000661,-0.4136019515537951
ACH-000662,-0.4770303898773061
ACH-000663,-0.2652514098043188
ACH-000665,-0.4361809921751156
ACH-000671,-0.1412735699545887
ACH-000672,-0.21454061669120145
ACH-000673,-0.2899194054387297
ACH-000676,-0.3284028172311985
ACH-000677,-0.3725061797062461
ACH-000681,-0.2879408573264465
ACH-000683,-0.43605617349453657
ACH-000684,-0.3398554691336289
ACH-000688,-0.17167905447326126
ACH-000693,-0.2183961560449187
ACH-000694,-0.2068813869580122
ACH-000695,-0.3303239370530361
ACH-000696,-0.30419665757412845
ACH-000697,-0.18142387989866235
ACH-000699,-0.23883090824050016
ACH-000701,-0.26462332933740346
ACH-000706,-0.3215849972726115
ACH-000711,-0.30341041086363896
ACH-000713,-0.2789538470540295
ACH-000714,-0.26443586587265794
ACH-000718,-0.21668000572801493
ACH-000720,-0.3333376993042691
ACH-000721,-0.3640144780897297
ACH-000724,-0.3143598394985238
ACH-000725,-0.4607081543788333
ACH-000732,-0.15585583348291016
ACH-000734,-0.2603419598744217
ACH-000735,-0.28037391549405777
ACH-000736,-0.19127295051295828
ACH-000738,-0.3772205808634351
ACH-000746,-0.10090867907564932
ACH-000747,-0.3876296482666875
ACH-000748,-0.2960223251201127
ACH-000753,-0.26591218147717155
ACH-000756,-0.3811009418167273
ACH-000757,-0.3136092216231193
ACH-000758,-0.4907037516158762
ACH-000760,-0.29189513284962776
ACH-000762,-0.2157883834461093
ACH-000763,-0.3276338549437245
ACH-000764,-0.23473419287607997
ACH-000765,-0.2761380339822383
ACH-000766,-0.3075513505262371
ACH-000767,-0.3182253458632773
ACH-000768,-0.4936018616540344
ACH-000769,-0.2811735422432852
ACH-000770,-0.2798564988342165
ACH-000771,-0.19002070941391525
ACH-000773,-0.16491165159822424
ACH-000776,-0.2627302823286317
ACH-000777,-0.2960809284328642
ACH-000778,-0.3471557025990159
ACH-000781,-0.3082682191411479
ACH-000782,-0.16533155481187226
ACH-000783,-0.31244172020897165
ACH-000784,-0.2417709760481215
ACH-000785,-0.2678935763069719
ACH-000787,-0.17862356476836852
ACH-000788,-0.2696088670927607
ACH-000791,-0.27797999130553463
ACH-000792,-0.4260900617438742
ACH-000794,-0.3210895714966965
ACH-000796,-0.28327419227140177
ACH-000798,-0.4011389730273576
ACH-000799,-0.3711993116685879
ACH-000800,-0.5772638675735035
ACH-000802,-0.1703377778691189
ACH-000804,-0.3324249263288148
ACH-000805,-0.3581437100524865
ACH-000809,-0.26108808206473505
ACH-000810,-0.1899738189989991
ACH-000811,-0.2937996146318753
ACH-000817,-0.4427592237721081
ACH-000819,-0.2782789624273743
ACH-000820,-0.3364091750773144
ACH-000821,-0.4939410099896567
ACH-000822,-0.3695370650424178
ACH-000823,-0.33582776260720537
ACH-000824,-0.276728704896004
ACH-000827,-0.3221605280897309
ACH-000829,-0.3138622543795344
ACH-000831,-0.343426243480881
ACH-000832,-0.4386909597274283
ACH-000833,-0.16113314487093724
ACH-000834,-0.4838564017933201
ACH-000835,-0.34958845992715193
ACH-000836,-0.2242406338202068
ACH-000837,-0.3717935237935903
ACH-000838,-0.09357025617164703
ACH-000839,-0.03061003846535822
ACH-000840,-0.40740000269927895
ACH-000841,-0.25701670943790805
ACH-000843,-0.19451177792885807
ACH-000846,-0.3520054932050544
ACH-000847,-0.13516220035059218
ACH-000848,-0.4312072075411612
ACH-000849,-0.20381298871991116
ACH-000851,-0.18534538149561006
ACH-000855,-0.2969335384809153
ACH-000856,-0.3022084445087864
ACH-000858,-0.3216163317905921
ACH-000859,-0.15856075684585005
ACH-000861,-0.2796380848223149
ACH-000862,-0.1918643683004428
ACH-000865,-0.3152960002410056
ACH-000866,-0.3265120369589285
ACH-000867,-0.3302928572343954
ACH-000869,-0.2950721198139496
ACH-000872,-0.3058015155105876
ACH-000873,-0.033020090294072435
ACH-000876,-0.40406810535908094
ACH-000878,0.06974644471103968
ACH-000880,-0.30831789684085475
ACH-000881,-0.3130940417937872
ACH-000882,-0.21831070138574415
ACH-000884,-0.1279574901894666
ACH-000885,-0.2762594082277005
ACH-000887,-0.2430654015438015
ACH-000889,-0.15989813575102949
ACH-000896,-0.2186172354628336
ACH-000898,-0.4877686612452994
ACH-000900,-0.35449631823806005
ACH-000901,-0.207502441909368
ACH-000905,-0.1588896482249208
ACH-000906,-0.16883545898714006
ACH-000907,-0.22674543255107066
ACH-000910,-0.1351976483325969
ACH-000911,-0.2620913407208477
ACH-000912,-0.3120587370870149
ACH-000913,-0.29390483935643164
ACH-000915,-0.2982629873784744
ACH-000916,-0.020898661528084957
ACH-000917,-0.2789100599232053
ACH-000920,-0.4287633385248175
ACH-000921,-0.16833737266679316
ACH-000924,-0.22198861502552425
ACH-000926,-0.16048716802511093
ACH-000928,-0.23017429851255186
ACH-000929,-0.2445698215776775
ACH-000932,-0.2981531492432669
ACH-000935,-0.08905583003575257
ACH-000936,-0.2692144003885168
ACH-000937,-0.2448388955610769
ACH-000938,-0.1244189270050578
ACH-000939,-0.3766238132220887
ACH-000941,-0.4716177252544283
ACH-000943,-0.28320806039243385
ACH-000946,-0.3700067104232609
ACH-000947,-0.20907751884126335
ACH-000948,-0.2479809203648347
ACH-000950,-0.30654322308736903
ACH-000953,-0.2847139533407366
ACH-000954,-0.16292878827135987
ACH-000957,-0.299251389760405
ACH-000958,-0.42275575302838253
ACH-000960,-0.2701722115073848
ACH-000963,-0.3010945154383378
ACH-000968,-0.2238639341880385
ACH-000969,-0.24176470594509036
ACH-000972,-0.14482455472937733
ACH-000973,-0.20252108638534866
ACH-000974,-0.27561739239684385
ACH-000978,-0.36194530674370895
ACH-000984,-0.3361989068007325
ACH-000986,-0.1743611388919426
ACH-000988,-0.29287297221574016
ACH-000993,-0.1249988848737784
ACH-000994,-0.32659754676241565
ACH-000996,-0.20097126908576787
ACH-001001,-0.33956023324415024
ACH-001020,-0.5787493444507932
ACH-001028,-0.2895995645927584
ACH-001031,-0.28738692909530394
ACH-001038,-0.2733765937223224
ACH-001048,-0.23573016674908354
ACH-001050,-0.3470574266820592
ACH-001053,-0.1054327537536497
ACH-001054,-0.23685390152693256
ACH-001061,-0.15763807662172655
ACH-001067,-0.4217917378421536
ACH-001075,-0.031076587603440287
ACH-001096,-0.07342157902758119
ACH-001111,-0.6436730618631954
ACH-001119,0.007065691034582203
ACH-001128,-0.5241439038024222
ACH-001134,-0.3677812365170355
ACH-001151,-0.20062916677499465
ACH-001163,-0.16421946564066858
ACH-001164,-0.20811799501676706
ACH-001183,-0.2886139548048509
ACH-001192,-0.19994390720420796
ACH-001193,-0.09602324199651556
ACH-001196,-0.3867115411319023
ACH-001197,-0.21002749003017904
ACH-001205,-0.24044528928122294
ACH-001211,-0.2018383934812812
ACH-001212,-0.4407389657141861
ACH-001228,-0.32242702373240506
ACH-001232,-0.1159887395061618
ACH-001239,-0.25962036186748755
ACH-001270,-0.35297741072016603
ACH-001274,-0.3040789664857729
ACH-001275,-0.2608979187635098
ACH-001277,-0.29478852556426144
ACH-001278,-0.19857995324125244
ACH-001280,-0.2756695784781687
ACH-001283,-0.17191156798804513
ACH-001289,-0.2306986470928535
ACH-001300,-0.24826652753347184
ACH-001301,-0.1706027580423225
ACH-001302,-0.3537610517201954
ACH-001306,-0.3962086536108034
ACH-001318,-0.333989189910732
ACH-001322,-0.1299491228456023
ACH-001328,-0.26690290776987585
ACH-001332,-0.17214070897487782
ACH-001336,-0.2027115290448656
ACH-001346,-0.4034733869371951
ACH-001353,-0.20053595378717004
ACH-001354,-0.02649632112817272
ACH-001367,-0.19717294797986668
ACH-001368,-0.3315432669279608
ACH-001374,-0.15754293757847307
ACH-001377,-0.3824464259986789
ACH-001380,-0.4087155955218242
ACH-001391,-0.3699858500270805
ACH-001408,-0.2106133203750576
ACH-001430,-0.3578036487875968
ACH-001431,-0.2992150039030236
ACH-001450,-0.17728084831518834
ACH-001496,-0.13003472694477458
ACH-001500,-0.2026587610189606
ACH-001523,-0.3284619276064165
ACH-001532,-0.30594383022241195
ACH-001550,-0.21511495228672609
ACH-001552,-0.28677328211629616
ACH-001554,-0.2471314669009713
ACH-001654,-0.34644779985848595
ACH-001735,-0.3267826006370321
ACH-001736,-0.2309279124858573
ACH-001737,-0.0269109233342112
ACH-001740,-0.2681020744496399
ACH-001745,-0.1676488943307775
ACH-001765,-0.310351299586606
