,PLCZ1 (89869)
ACH-000004,-0.13367462596974874
ACH-000005,0.11563839563532427
ACH-000007,0.008418591062896056
ACH-000009,-0.2254296730089517
ACH-000011,-0.09802278343897186
ACH-000012,0.07428044014601907
ACH-000013,0.03224063006868225
ACH-000014,-0.05642157799152426
ACH-000015,-0.10603269085150133
ACH-000017,-0.07161748316159025
ACH-000018,0.11350181732062604
ACH-000019,0.021611578433799516
ACH-000021,-0.0977516569196034
ACH-000022,-0.032260238728659435
ACH-000025,-0.05771682424972556
ACH-000028,0.0005388207103386704
ACH-000030,-0.0005770332503034518
ACH-000035,-0.036658717591518265
ACH-000036,0.07667506259783098
ACH-000037,0.19850501020467548
ACH-000039,-0.00021154427703883922
ACH-000040,-0.06869864601928381
ACH-000041,-0.0735616174639603
ACH-000042,0.04138196785994488
ACH-000045,0.04849390973715798
ACH-000047,-0.08755736462714914
ACH-000052,-0.16595938707150393
ACH-000053,-0.034572517142525565
ACH-000054,-0.08504268433415788
ACH-000055,-0.041255536096317824
ACH-000060,-0.13653115059554238
ACH-000067,-0.2861000739364715
ACH-000070,0.07442763070406416
ACH-000075,-0.023848239555857458
ACH-000078,0.054286013659466836
ACH-000082,0.008449222839419986
ACH-000085,0.057215680819580686
ACH-000086,-0.22314409197033133
ACH-000087,-0.1964473578931119
ACH-000092,-0.054435903022467744
ACH-000095,-0.022673119355181168
ACH-000097,-0.011515617345910922
ACH-000098,-0.04973168208238105
ACH-000099,-0.020278372024019404
ACH-000108,-0.0736413733037885
ACH-000113,-0.12193288542433185
ACH-000116,-0.18201302775922684
ACH-000118,0.034945398445231216
ACH-000120,-0.14087352615922705
ACH-000123,-0.1479663717831171
ACH-000127,-0.1930414171580497
ACH-000128,-0.19578973631772126
ACH-000132,-0.03299946004679033
ACH-000133,0.013554757428706096
ACH-000137,0.08245293142659202
ACH-000138,-0.055229962649919015
ACH-000142,0.1076046897837857
ACH-000143,-0.13541715392725456
ACH-000146,-0.08139447841752792
ACH-000148,-0.19819993760738486
ACH-000150,0.010428016824764862
ACH-000152,-0.12703805387315067
ACH-000153,-0.11932808336807264
ACH-000159,-0.048868167005903115
ACH-000160,-0.21848567865284454
ACH-000163,-0.05541023147484631
ACH-000167,-0.17833885894236765
ACH-000168,0.13453774207383545
ACH-000169,0.021930354588819
ACH-000178,-0.08266515988928021
ACH-000183,-0.0772529691153335
ACH-000188,-0.01812846046583029
ACH-000189,0.16039452461114256
ACH-000190,-0.09174245264460497
ACH-000198,0.008836346500777892
ACH-000203,-0.14318501706601067
