,TFB1M (51106)
ACH-000858,-0.5621750303833287
ACH-000859,-0.17628323421730152
ACH-000861,-0.3880184590493591
ACH-000862,-0.502211249056168
ACH-000865,-0.3544491050600888
ACH-000866,-0.26379305919966684
ACH-000867,-0.10373854335385248
ACH-000869,-0.34605840253981696
ACH-000872,-0.23531297246900545
ACH-000873,-0.448601425682513
ACH-000876,-0.30899352297675714
ACH-000878,-0.2543719224143841
ACH-000880,-0.004932166749465611
ACH-000881,-0.023402840115873205
ACH-000882,-0.3724806510982051
ACH-000884,-0.4686107057221912
ACH-000885,-0.2578135150256565
ACH-000887,-0.3266924055729526
ACH-000889,-0.5024112871560117
ACH-000896,-0.23429028949634914
ACH-000898,-0.2030215225883304
ACH-000900,-0.3248385707549247
ACH-000901,-0.1879505948554112
ACH-000905,-0.2883259079445345
ACH-000906,-0.4874352428315522
ACH-000907,-0.26408957453486576
ACH-000910,-0.33750119481883417
ACH-000911,-0.536358805810478
ACH-000912,-0.25917807599034604
ACH-000913,-0.4677563447086777
ACH-000915,-0.5862342337717886
ACH-000916,-0.13148349529293948
ACH-000917,-0.3130042556731894
ACH-000920,-0.2622918364805957
ACH-000921,-0.6976666589337089
ACH-000924,-0.5257732739043948
ACH-000926,-0.20234009818847126
ACH-000928,-0.07532300750902123
ACH-000929,-0.25698916515288345
ACH-000932,-0.28602794188981906
ACH-000935,-0.4480146153512208
ACH-000936,-0.42827486724322217
ACH-000937,-0.35400637290336195
ACH-000938,-0.2608768075005897
ACH-000939,-0.23187122856202516
ACH-000941,-0.32340962450737776
ACH-000943,-0.410796972754228
ACH-000946,-0.25726769154360396
ACH-000947,-0.7066289303060955
ACH-000948,-0.2691795768633165
ACH-000950,-0.20872052288359744
ACH-000953,0.10084740083556493
ACH-000954,-0.4641075789468423
ACH-000957,-0.3917494129168069
ACH-000958,-0.11403615720905448
ACH-000960,-0.018720146263850868
ACH-000963,-0.2547682320900229
ACH-000968,-0.5786967265896097
ACH-000969,-0.3775326519634696
ACH-000972,-0.23635282144016045
ACH-000973,-0.39030434165997663
ACH-000974,-0.2608617305088101
ACH-000978,-0.31416689820237603
ACH-000984,-0.4028074274920983
ACH-000986,-0.366840226423407
ACH-000988,-0.1072914611969466
ACH-000993,-0.20733731019899476
ACH-000994,-0.2733089741218379
ACH-000996,-0.12389538856651007
ACH-001001,-0.7542394440993511
ACH-001020,0.06990660362380773
ACH-001028,-0.4348358503947613
ACH-001031,-0.2002681114682152
ACH-001038,-0.4164990173996031
ACH-001048,-0.2682811912620499
ACH-001050,-0.06880313198810678
ACH-001053,-0.2519129996290208
ACH-001054,-0.42051591070157895
ACH-001061,-0.4010871472952434
ACH-001067,-0.19021613539289736
ACH-001075,-0.19554915446196613
ACH-001096,-0.38688168236111103
ACH-001111,-0.3028901363012765
ACH-001119,-0.4029188681223652
ACH-001128,-0.28078582319214523
ACH-001134,-0.19209654466376602
ACH-001151,-0.10306593390442244
ACH-001163,-0.3188910222597828
ACH-001164,-0.1597696244513121
ACH-001183,-0.1959819384855619
ACH-001192,-0.2368295858284569
ACH-001193,-0.3710427761689381
ACH-001196,-0.12342449591642167
ACH-001197,-0.023893877170677816
ACH-001205,-0.12954827250240994
ACH-001211,-0.0131807293664136
ACH-001212,-0.275272954163119
ACH-001228,-0.1922907075100002
ACH-001232,-0.06245865784731506
ACH-001239,-0.41133112657212906
ACH-001270,-0.17264781177167218
ACH-001274,-0.3110191658292677
ACH-001275,-0.2993957936097544
ACH-001277,-0.22636650422014676
ACH-001278,-0.21521378635374824
ACH-001280,-0.2975301151095418
ACH-001283,-0.1971129366987238
ACH-001289,-0.11339607621069395
ACH-001300,-0.3336572861813985
ACH-001301,-0.12865248347885969
ACH-001302,-0.19913649919766574
ACH-001306,-0.3044637731962863
ACH-001318,-0.3615471744394945
ACH-001322,-0.4425978445379608
ACH-001328,-0.15543565948215873
ACH-001332,-0.5616268183946357
ACH-001336,-0.5032174058492073
ACH-001346,-0.23141602036274114
ACH-001353,0.03542511985199059
ACH-001354,-0.22685665886891465
ACH-001367,-0.5172723700348684
ACH-001368,-0.11282556442107942
ACH-001374,-0.22738177290714104
ACH-001377,-0.20694513738965148
ACH-001380,-0.43692034992718537
ACH-001391,-0.21635205212652167
ACH-001408,-0.13573173043760686
ACH-001430,-0.33480702371365983
ACH-001431,-0.28994994453263656
ACH-001450,-0.6881223771828621
ACH-001496,-0.2506808285506811
ACH-001500,-0.398146357787147
ACH-001523,-0.3704807946325217
ACH-001532,-0.050420809333506685
ACH-001550,-0.2876193198000834
ACH-001552,-0.3998635594835193
ACH-001554,-0.4941618553230424
ACH-001654,-0.1629802817857805
ACH-001735,0.09143486037005452
ACH-001736,-0.19619112116154974
ACH-001737,-0.10317329735755508
ACH-001740,-0.08522652355212545
ACH-001745,-0.05171079247756368
ACH-001765,-0.10232278021664636
