,MMP24 (10893)
ACH-000004,-0.3645021246507411
ACH-000005,-0.4017929304480984
ACH-000007,-0.15340880530225434
ACH-000009,-0.12159543013102996
ACH-000011,-0.06260542584902898
ACH-000012,-0.18342699593764808
ACH-000013,-0.08762592776126317
ACH-000014,-0.07591047253352855
ACH-000015,-0.19136960482423088
ACH-000017,-0.2084819240651796
ACH-000018,-0.10703792415526428
ACH-000019,-0.4090005097937146
ACH-000021,-0.2519215992139815
ACH-000022,-0.14545668777662438
ACH-000025,-0.11696592255820662
ACH-000028,-0.22999242795386696
ACH-000030,-0.1880903155386147
ACH-000035,-0.25370142421439396
ACH-000036,-0.14350396757520512
ACH-000037,-0.2386732720687089
ACH-000039,-0.10764118763575146
ACH-000040,-0.16309595948574815
ACH-000041,0.029997723281470826
ACH-000042,-0.2297967062880239
ACH-000045,0.003972071918498859
ACH-000047,-0.1837398165882697
ACH-000052,-0.17744601070551316
ACH-000053,-0.2453605522938652
ACH-000054,-0.04100588731254179
ACH-000055,-0.1849314601819037
ACH-000060,-0.2253799197262879
ACH-000067,-0.14364980838762773
ACH-000070,-0.10056645297576353
ACH-000075,-0.09261948881981752
ACH-000078,-0.13251829149089958
ACH-000082,-0.09735634765901506
ACH-000085,-0.21731504262178455
ACH-000086,-0.10067565420245288
ACH-000087,-0.2997872634968131
ACH-000092,-0.17151298485095173
ACH-000095,-0.18211377018822728
ACH-000097,-0.1097742614055075
ACH-000098,-0.061991501707843434
ACH-000099,-0.21572352279265844
ACH-000108,-0.2439735326680631
ACH-000113,-0.17238826833320167
ACH-000116,-0.3092621294992476
ACH-000118,-0.21129376002758174
ACH-000120,-0.1699780657807224
ACH-000123,-0.20663271594572968
ACH-000127,-0.1559025669040568
ACH-000128,-0.09477984286775078
ACH-000132,-0.1770840459990767
ACH-000133,-0.3083243149682714
ACH-000137,-0.30263984568076097
ACH-000138,-0.2925588623854533
ACH-000142,-0.07205853353464385
ACH-000143,-0.37114669188616256
ACH-000146,-0.17071226597370068
ACH-000148,-0.15001050042847822
ACH-000150,-0.0805625709838903
ACH-000152,-0.1368273605491223
ACH-000153,-0.08625729993344683
ACH-000159,-0.04576632018582706
ACH-000160,-0.3144345277365944
ACH-000163,-0.2136478874239992
ACH-000167,0.11247019002626292
ACH-000168,-0.05036277838685625
ACH-000169,-0.1960245275791375
ACH-000178,-0.14776856582684803
ACH-000183,-0.13399872755074646
ACH-000188,-0.1973262283375889
ACH-000189,-0.06751492017696195
ACH-000190,0.020231275835889892
ACH-000198,-0.19579076073851068
ACH-000203,-0.150009191403947
ACH-000204,-0.24551089094621004
ACH-000206,-0.0942342052718295
ACH-000207,-0.08696614781949248
ACH-000208,0.05677697147000855
ACH-000210,-0.33145493229410844
ACH-000211,-0.31379168907232136
ACH-000215,-0.15647490905752626
ACH-000221,-0.29930705966985593
ACH-000222,-0.14378082305306067
ACH-000223,-0.14622054898869735
ACH-000226,-0.08612067009072584
ACH-000227,-0.32685257214913505
ACH-000228,-0.14441977418753976
ACH-000231,-0.19702395119851465
ACH-000232,-0.14625144339086998
ACH-000233,-0.07659909366352187
ACH-000234,-0.2574920469351816
ACH-000235,-0.2618653742919168
ACH-000237,-0.04467322676711799
ACH-000238,-0.33795949372662376
ACH-000242,-0.007054661421920977
ACH-000243,-0.17955755172417684
ACH-000244,-0.2835648007079141
ACH-000246,-0.2543190816981493
ACH-000248,-0.1493515099115522
ACH-000250,-0.2131234303248388
ACH-000251,-0.015390096092855753
ACH-000252,-0.3935913918789353
ACH-000253,-0.2104363707128193
ACH-000255,-0.3965306591760798
ACH-000256,-0.3013235772398187
ACH-000257,-0.2541787004105176
ACH-000258,-0.35797062671654434
ACH-000259,-0.09539770602792616
ACH-000260,-0.2439496421231277
ACH-000261,-0.0541177801808536
ACH-000262,-0.1007881209826021
ACH-000263,-0.1367788133253438
ACH-000264,-0.24365945427893074
ACH-000265,-0.21798913419766786
ACH-000266,-0.05638719290260968
ACH-000272,-0.2002289600884992
ACH-000274,-0.2263397333795229
ACH-000277,-0.27441723876752194
ACH-000278,-0.0980983361528778
ACH-000279,-0.046498614170017216
ACH-000280,-0.2081244232535428
ACH-000281,-0.2278094513995673
ACH-000288,-0.2761270858608203
ACH-000291,-0.1738444650213317
ACH-000293,-0.19076381529853345
ACH-000294,-0.08356586491231623
ACH-000295,0.0600647231477019
ACH-000296,-0.22082224835419
ACH-000302,-0.2371080261184115
ACH-000304,-0.3914789906943304
ACH-000307,-0.1468880295163068
ACH-000308,-0.15500542668843245
ACH-000310,-0.2470819174771273
ACH-000311,-0.15840204101164992
ACH-000312,-0.31889332503975176
ACH-000315,-0.2331915840355867
ACH-000316,-0.2121117701002828
ACH-000317,-0.18740966170301426
ACH-000318,-0.15421501309105146
ACH-000319,-0.06089261847834838
ACH-000320,-0.04781337568752072
ACH-000322,-0.3347262487811585
ACH-000323,-0.22015463269925906
ACH-000324,-0.18083386808897547
ACH-000329,-0.1889090041568396
ACH-000330,-0.15152535681071488
ACH-000331,-0.1747145403652267
ACH-000332,-0.18579357450091932
ACH-000334,-0.2209492416816084
ACH-000335,-0.14052369408067525
ACH-000336,-0.2039237902168286
ACH-000337,-0.44559232594060144
ACH-000338,-0.24033367033806474
ACH-000339,-0.06495242523655773
ACH-000341,-0.20172291149911786
ACH-000348,-0.36159701609717204
ACH-000350,-0.18917684683054603
ACH-000352,-0.21667061844073784
ACH-000356,0.06923071998606438
ACH-000361,-0.3169249252717561
ACH-000362,-0.08872072803855494
ACH-000363,-0.11558274741888284
ACH-000364,-0.13495088567582858
ACH-000365,-0.16046012989680156
ACH-000366,-0.17929319805089192
ACH-000368,-0.3527365560422324
ACH-000374,-0.2094237757693513
ACH-000375,-0.3736501808370733
ACH-000376,-0.12578207912088146
ACH-000381,-0.18125296762740412
