,ZKSCAN7 (55888)
ACH-000004,0.10349923838018822
ACH-000005,0.1959398221263834
ACH-000007,0.05279174426470015
ACH-000009,0.0021045056308264267
ACH-000011,0.08676283865974048
ACH-000012,-0.08631423662547442
ACH-000013,0.05119504616302003
ACH-000014,-0.03932961234468933
ACH-000015,0.06988918150119235
ACH-000017,0.2565877828947185
ACH-000018,0.05386551530913193
ACH-000019,0.09998435754723364
ACH-000021,0.041598535733851146
ACH-000022,0.003315706070885895
ACH-000025,-0.03913248277535706
ACH-000028,0.04657810406322672
ACH-000030,-0.05374865698312342
ACH-000035,0.010553315250522806
ACH-000036,0.047456504963697535
ACH-000037,0.2069556280164472
ACH-000039,0.028859288830046907
ACH-000040,0.0772067906526221
ACH-000041,0.14116179636267912
ACH-000042,0.09158038728661536
ACH-000045,0.1468823887558871
ACH-000047,0.08847293468178595
ACH-000052,0.06612491740640787
ACH-000053,0.01344782139684849
ACH-000054,0.1124520859187498
ACH-000055,0.18000615087243338
ACH-000060,0.004999140122668812
ACH-000067,0.12067648122134993
ACH-000070,0.0973750845019922
ACH-000075,0.20066613351065785
ACH-000078,0.10072041288739186
ACH-000082,0.03096185308484903
ACH-000085,-0.10289953164308502
ACH-000086,0.11756664031111268
ACH-000087,0.06152864094114863
ACH-000092,0.07170717100552798
ACH-000095,0.09194319066322684
ACH-000097,0.043600592977670036
ACH-000098,0.017534939371096337
ACH-000099,0.059674528971274315
ACH-000108,0.025276985564151404
ACH-000113,0.20500932665821653
ACH-000116,0.06319711422340303
ACH-000118,0.14399883512542672
ACH-000120,-0.006979716919685789
ACH-000123,0.04677173565161022
ACH-000127,-0.021200440392884847
ACH-000128,0.11751563679781166
ACH-000132,0.07303648290282519
ACH-000133,-0.0006256375768297253
ACH-000137,0.09713519023508176
ACH-000138,0.11171056273821138
ACH-000142,-0.11395166007790003
ACH-000143,0.04519209828413028
ACH-000146,0.07995181325841448
ACH-000148,0.0353655329505965
ACH-000150,-0.22463734461857532
ACH-000152,0.11692026961599344
ACH-000153,-0.01763965950220648
ACH-000159,0.015043188491688791
ACH-000160,0.20730943952751835
ACH-000163,0.09273935877891687
ACH-000167,0.04806534163789351
ACH-000168,-0.03668151383817059
ACH-000169,0.07413809205951681
ACH-000178,0.08167816686532782
ACH-000183,0.13988039617818715
ACH-000188,0.017805116998975766
ACH-000189,-0.03686706444448955
ACH-000190,0.11009221390540654
ACH-000198,0.02550159988532157
ACH-000203,0.1111395378910634
ACH-000204,0.27307479652712263
ACH-000206,-0.007692646872458277
ACH-000207,-0.20242901031043006
ACH-000208,0.0165605498655144
ACH-000210,0.09363740081733612
ACH-000211,0.09897048669626833
