,SYT7 (9066)
ACH-000004,-0.06639566577970492
ACH-000005,-0.4053977409164648
ACH-000007,-0.012951231096796866
ACH-000009,-0.17122786081904826
ACH-000011,-0.2941652505234993
ACH-000012,-0.2323390424345352
ACH-000013,-0.20167556127193825
ACH-000014,0.01151268319365195
ACH-000015,0.00859751251034738
ACH-000017,-0.1696699662683532
ACH-000018,-0.03934197157095192
ACH-000019,-0.16231638149238067
ACH-000021,-0.20037076830638656
ACH-000022,-0.10664534625900082
ACH-000025,-0.15396086924931449
ACH-000028,-0.05934902343331557
ACH-000030,-0.1888655255786601
ACH-000035,-0.17874516786465194
ACH-000036,-0.07571928881641975
ACH-000037,-0.1362859350758676
ACH-000039,-0.14892313263545354
ACH-000040,-0.09944962403041996
ACH-000041,-0.2209005753243261
ACH-000042,-0.09195899549256846
ACH-000045,-0.3611065217494064
ACH-000047,-0.06395373481355651
ACH-000052,-0.08924112397197212
ACH-000053,-0.20373346137513024
ACH-000054,-0.08743714188007634
ACH-000055,-0.29162863008130746
ACH-000060,-0.2383466053515913
ACH-000067,-0.036330417045058606
ACH-000070,-0.25023849453518626
ACH-000075,-0.22935668790828484
ACH-000078,-0.06878126550085441
ACH-000082,-0.3015187007317925
ACH-000085,0.004422074589834417
ACH-000086,-0.3845781180364767
ACH-000087,-0.1195058870157624
ACH-000092,-0.1791901661148629
ACH-000095,-0.16028920005308192
ACH-000097,0.016164003270562815
ACH-000098,-0.06481602418530559
ACH-000099,-0.17497745706934562
ACH-000108,-0.1932788547029302
ACH-000113,-0.22065518778119786
ACH-000116,-0.3209944207081121
ACH-000118,-0.1945141621629852
ACH-000120,-0.10358062543160776
ACH-000123,-0.15674012732936274
ACH-000127,-0.1342554106611869
ACH-000128,-0.227107248694266
ACH-000132,-0.1091387118312382
ACH-000133,-0.2421654254709231
ACH-000137,-0.1818306993625228
ACH-000138,-0.1746838095527277
ACH-000142,-0.1695391352573757
ACH-000143,-0.2145181583727693
ACH-000146,-0.12219166547393755
ACH-000148,-0.04789637371377648
ACH-000150,0.07820849700716627
ACH-000152,-0.05646187958254757
ACH-000153,-0.08222293968513983
ACH-000159,-0.17028775836023402
ACH-000160,-0.14683649410386873
ACH-000163,-0.17308559649908745
ACH-000167,0.35590911411266457
ACH-000168,-0.09099187586923373
ACH-000169,-0.18177353760336407
ACH-000178,-0.21838999211136734
ACH-000183,-0.2303340187061147
