,NAPEPLD (222236)
ACH-000004,0.1595420754333977
ACH-000005,0.21435525839255706
ACH-000007,0.144583076254028
ACH-000009,0.07057277401429342
ACH-000011,0.2000333970161887
ACH-000012,0.0843181042729528
ACH-000013,0.12341014480075703
ACH-000014,0.11407365331666006
ACH-000015,0.08855680444983782
ACH-000017,0.15659521014873168
ACH-000018,0.05116341828817577
ACH-000019,0.2964368666070661
ACH-000021,-0.06936577346025792
ACH-000022,0.014333761585514688
ACH-000025,-0.04541943767476223
ACH-000028,-0.00891807180233403
ACH-000030,0.1012831286403024
ACH-000035,0.0070757357648461765
ACH-000036,0.00789789087066085
ACH-000037,0.011879081372741936
ACH-000039,-0.0001482568406315663
ACH-000040,0.1931655914145586
ACH-000041,0.02957199202718326
ACH-000042,0.07300948809044375
ACH-000045,0.07854987948985806
ACH-000047,0.08207660155184833
ACH-000052,0.19085919874525395
ACH-000053,0.01241089620934172
ACH-000054,0.09959215609357833
ACH-000055,0.08174219463085952
ACH-000060,0.06461474994997632
ACH-000067,0.0163783779055047
ACH-000070,0.11399590829303093
ACH-000075,0.0869979268815045
ACH-000078,0.012992516205355513
ACH-000082,0.059044911986474886
ACH-000085,0.3260328088326987
ACH-000086,0.16915432801479824
ACH-000087,0.15614480605569367
ACH-000092,0.14802374071769325
ACH-000095,0.08082937402656626
ACH-000097,0.07898264154472633
ACH-000098,0.07874441752178728
ACH-000099,0.02697965018134852
ACH-000108,0.0950685332054728
ACH-000113,0.13450583548778894
ACH-000116,0.14599890765812848
ACH-000118,0.07727465586498163
ACH-000120,0.03971103144734395
ACH-000123,0.0141846676459736
ACH-000127,0.11554223120087832
ACH-000128,0.0012015087849602186
ACH-000132,0.07723721863347051
ACH-000133,0.13651588407222126
ACH-000137,0.1230924501693183
ACH-000138,0.15232338232722306
ACH-000142,0.012993528075510049
ACH-000143,0.15115526381143599
ACH-000146,0.09874715728903014
ACH-000148,0.13897723833485226
ACH-000150,0.1227037794962919
ACH-000152,0.1859249044789021
ACH-000153,0.03158268253278429
ACH-000159,0.11661687558532698
ACH-000160,0.1102531628332413
ACH-000163,0.04228313533596322
ACH-000167,0.026649108608656696
ACH-000168,0.12927823257692628
ACH-000169,0.12435085485458686
ACH-000178,0.12542439327365978
ACH-000183,0.16879776362566476
ACH-000188,0.0427193041290162
ACH-000189,0.11940538049921234
ACH-000190,0.1330789354991493
ACH-000198,0.13516386498797475
ACH-000203,0.09793673907222206
ACH-000204,0.3016636930427967
ACH-000206,0.02912186505418032
ACH-000207,-0.07714557268651298
ACH-000208,0.19693739139366906
ACH-000210,0.13789902836700013
ACH-000211,0.1794370341801084
ACH-000215,0.05050037642798167
ACH-000221,-0.04113621660063993
ACH-000222,0.09452201243195543
ACH-000223,0.08069186022955567
ACH-000226,0.17640313125155546
ACH-000227,0.09120636647838508
ACH-000228,0.17385624178393894
ACH-000231,0.10384769373861323
ACH-000232,0.08754968873943081
ACH-000233,0.0661000723507359
ACH-000234,0.0876084529073356
ACH-000235,0.14936047593172133
ACH-000237,0.10493787098426953
ACH-000238,0.12170882659534668
ACH-000242,0.033625766984728474
ACH-000243,0.1478382974206834
ACH-000244,0.059289040424253224
ACH-000246,0.12461490515256865
ACH-000248,0.11187150513385266
ACH-000250,0.08965597181060192
ACH-000251,0.006518179484966954
ACH-000252,0.1105016879284936
ACH-000253,0.07669795434399633
ACH-000255,0.14968421058037387
ACH-000256,0.09778189356735267
ACH-000257,0.19911592173256287
ACH-000258,0.15241673230560698
ACH-000259,0.08485170122498578
ACH-000260,0.06530157132477353
ACH-000261,0.1307918534895036
ACH-000262,0.32849959470293505
ACH-000263,0.045543870158435015
ACH-000264,0.08470905124613128
ACH-000265,0.21967315239879054
ACH-000266,0.07632008845286836
ACH-000272,0.021649398637401673
ACH-000274,0.03128460284066641
ACH-000277,0.042692361879711344
ACH-000278,0.09757510361718548
ACH-000279,0.11489965844982085
ACH-000280,0.07184952982194298
ACH-000281,0.2315708945882112
ACH-000288,0.08223109404402835
ACH-000291,0.02256606544322481
ACH-000293,0.0379760696954158
ACH-000294,0.15126846707553127
ACH-000295,0.1626989430444693
ACH-000296,0.03423263460935548
ACH-000302,0.09057754677857023
ACH-000304,0.10128337255462548
ACH-000307,0.11417346221594753
ACH-000308,0.06313227610015347
ACH-000310,-0.0440024807878495
ACH-000311,0.20764327077160535
ACH-000312,0.18744371887285574
ACH-000315,0.259276942641764
ACH-000316,0.04415423621363517
ACH-000317,0.18992589433512752
ACH-000318,0.08469376352273147
ACH-000319,0.014340441725983925
ACH-000320,0.2387095109795081
ACH-000322,0.153956997619263
ACH-000323,0.12508282356125006
ACH-000324,0.09967979938819012
ACH-000329,0.08433892499710928
ACH-000330,0.001075109941195231
ACH-000331,0.10707309180264198
ACH-000332,0.14473586585520595
ACH-000334,0.18527135408868495
ACH-000335,0.08777373459551971
ACH-000336,0.0964637312726421
ACH-000337,0.10008574435398633
ACH-000338,0.045680009441777684
ACH-000339,0.08580797015744898
ACH-000341,-0.06260666037671432
ACH-000348,0.1890070236289577
ACH-000350,0.06982922806037277
ACH-000352,0.058833057342976086
ACH-000356,0.07104359998075296
