,TM7SF2 (7108)
ACH-000004,-0.2665118704038178
ACH-000005,0.032462229562245
ACH-000007,-0.3097178856876205
ACH-000009,-0.2823895411297081
ACH-000011,-0.3768964954874545
ACH-000012,-0.3137673697784009
ACH-000013,-0.3355249374403351
ACH-000014,-0.2772751655564579
ACH-000015,-0.3143186682769376
ACH-000017,-0.323401419384951
ACH-000018,-0.3796582119878626
ACH-000019,-0.25622551282906664
ACH-000021,-0.3232919880547583
ACH-000022,-0.195390442697264
ACH-000025,-0.4500200768263888
ACH-000028,-0.4631183592736871
ACH-000030,-0.3659223203127504
ACH-000035,-0.10763587572255233
ACH-000036,-0.36729515971451054
ACH-000037,-0.4638658310489534
ACH-000039,-0.3123245577038337
ACH-000040,-0.4327434948408517
ACH-000041,-0.33555267275945744
ACH-000042,-0.4156385364146438
ACH-000045,-0.3613486469376519
ACH-000047,-0.3605544224046404
ACH-000052,-0.30545267786399544
ACH-000053,-0.2931719469228421
ACH-000054,-0.2856385765899028
ACH-000055,-0.19833622842535306
ACH-000060,-0.3259518987671581
ACH-000067,-0.27726284369274146
ACH-000070,-0.15402993557172212
ACH-000075,-0.5419870882099227
ACH-000078,-0.3838751473033924
ACH-000082,-0.4614655762058088
ACH-000085,-0.41731185790064496
ACH-000086,-0.4180872242100149
ACH-000087,-0.3789781015460506
ACH-000092,-0.32866906598958456
ACH-000095,-0.23723296239053945
ACH-000097,-0.2451678254887214
ACH-000098,-0.3435832808831084
ACH-000099,-0.2840084429561193
ACH-000108,-0.3430313213912107
ACH-000113,-0.14716825928739805
ACH-000116,-0.5006767205358619
ACH-000118,-0.4667509299135277
ACH-000120,-0.20704565724292
ACH-000123,-0.31091557377032125
ACH-000127,-0.3165383908377875
ACH-000128,-0.3537344535067398
ACH-000132,-0.4904816130814289
ACH-000133,-0.30204684095399026
ACH-000137,-0.4026023172327491
ACH-000138,-0.4524276013442143
ACH-000142,-0.2518002605114612
ACH-000143,-0.395791520331454
ACH-000146,-0.3623250092678849
ACH-000148,-0.34550924625958274
ACH-000150,-0.4849953296301378
ACH-000152,-0.32633370693785024
ACH-000153,-0.5256790842743796
ACH-000159,-0.25050096106069075
ACH-000160,-0.4669480624900956
ACH-000163,-0.3012063763747945
ACH-000167,-0.6024192132620861
ACH-000168,-0.4670514799667371
ACH-000169,-0.3395873664865206
ACH-000178,-0.3863152600739596
ACH-000183,-0.4381563890977335
ACH-000188,-0.4934350265319234
ACH-000189,-0.0997328944724412
ACH-000190,-0.3936129526806828
ACH-000198,-0.1673062253135023
ACH-000203,-0.8585423181158542
ACH-000204,-0.5115096375823138
ACH-000206,-0.5006360744080611
ACH-000207,-0.3284297483186012
ACH-000208,-0.8229323069093138
ACH-000210,-0.4757697275521062
ACH-000211,-0.4618790052828894
ACH-000215,-0.3855703557218234
ACH-000221,-0.3207251399130612
ACH-000222,-0.20249568059713866
ACH-000223,-0.432115483852089
ACH-000226,-0.5174295729832643
ACH-000227,-0.4896145760103402
ACH-000228,-0.7088859323043545
ACH-000231,-0.33604878043145264
ACH-000232,-0.3066714409719664
ACH-000233,-0.4284016071620818
ACH-000234,-0.36604594692746345
ACH-000235,-0.3617442015983716
ACH-000237,-0.4011490636162469
ACH-000238,-0.39441298483669296
ACH-000242,-0.2531633512427108
ACH-000243,-0.3778965725074286
ACH-000244,-0.5041850508531123
ACH-000246,-0.1980199522679336
ACH-000248,-0.3183014460474174
ACH-000250,-0.2933474318194204
ACH-000251,-0.35377790985421875
ACH-000252,-0.3119410251718944
ACH-000253,-0.2474599852824949
ACH-000255,-0.4021324699270829
ACH-000256,-0.5647878108547962
ACH-000257,-0.2272727347139531
ACH-000258,-0.06925496493329808
ACH-000259,-0.3206161127319149
ACH-000260,-0.3849998009265865
ACH-000261,-0.4754972756329287
ACH-000262,-0.5736300025176013
ACH-000263,-0.11450124029690542
ACH-000264,-0.32907351706798593
ACH-000265,-0.4178257920833742
ACH-000266,-0.4066554641047687
ACH-000272,-0.16575517348339822
ACH-000274,-0.2344325767309749
ACH-000277,-0.40485964040030337
ACH-000278,-0.37750464405051465
ACH-000279,-0.3399386406988816
ACH-000280,-0.3846695805409764
ACH-000281,-0.5055074918479507
ACH-000288,-0.4746402575207084
ACH-000291,-0.2608202798910829
ACH-000293,-0.4296764524205389
ACH-000294,-0.3498651723534794
ACH-000295,-0.4166102066600033
ACH-000296,-0.39552013358639937
ACH-000302,-0.3411367948663375
ACH-000304,-0.1106656200916043
ACH-000307,-0.4462968081097707
ACH-000308,-0.5406302621339231
ACH-000310,-0.4023150494906676
ACH-000311,-0.2218044190162185
ACH-000312,-0.26949534824527555
ACH-000315,-0.4749448324078152
ACH-000316,-0.4623405315391626
ACH-000317,-0.4559422406128701
ACH-000318,-0.7135868528324993
ACH-000319,-0.4256823006349365
ACH-000320,-0.3415142682354311
ACH-000322,-0.4697739464837004
ACH-000323,-0.3911912839980389
ACH-000324,-0.3489251172717745
ACH-000329,-0.30883946163247433
ACH-000330,-0.27608843224162744
ACH-000331,-0.2533998407540086
ACH-000332,-0.3889451683727466
ACH-000334,-0.40271022716483984
ACH-000335,-0.5566216097473279
ACH-000336,-0.6344046129361054
ACH-000337,-0.3891143511862071
ACH-000338,0.0530973515398948
ACH-000339,-0.2571438211091168
ACH-000341,-0.4718577308654588
ACH-000348,-0.19923129406255216
ACH-000350,-0.2383268885901313
ACH-000352,-0.3488081209317173
ACH-000356,-0.3011612282770053
ACH-000361,-0.4198977408292336
ACH-000362,-0.3113989499012577
ACH-000363,-0.3758610734603667
ACH-000364,-0.260770385927828
ACH-000365,-0.3460592363320999
ACH-000366,-0.6321252154148523
ACH-000368,-0.5303555628903577
ACH-000374,-0.3226118713586706
ACH-000375,-0.35471541410456514
ACH-000376,-0.4448396653126191
ACH-000381,-0.4123799250298512
ACH-000383,-0.36006739304520224
ACH-000387,-0.347954120563346
ACH-000389,-0.4520277390813879
ACH-000390,-0.2898581398942324
ACH-000393,-0.33700261656005903
ACH-000395,-0.19561203857340065
ACH-000396,-0.16977102263602806
ACH-000397,-0.5194391990339563
ACH-000401,0.013702153125476985
ACH-000402,-0.20520669445048564
ACH-000403,-0.35029861335091195
ACH-000404,-0.5017223003933421
ACH-000406,-0.3522859622567836
ACH-000407,-0.3988618426902906
ACH-000408,-0.6803744746185378
ACH-000410,-0.4565758270303221
ACH-000411,-0.3781269072178389
ACH-000414,-0.16336373766478904
ACH-000415,-0.4832664184659504
ACH-000416,-0.30811410313764226
ACH-000420,-0.3346919347631656
ACH-000421,-0.2989079181233497
ACH-000424,-0.42857185460846425
ACH-000425,-0.31223416804286275
ACH-000426,-0.19563357605310688
ACH-000427,-0.3222440478691181
ACH-000433,-0.6421290043356024
ACH-000435,-0.7642234881001817
ACH-000436,-0.21844674554743465
ACH-000444,-0.31407567904595424
ACH-000445,-0.5866920026957669
ACH-000448,-0.1979503362920445
ACH-000450,-0.3056409926893911
ACH-000452,-0.3941736562503425
ACH-000454,-0.4456677410339133
ACH-000458,-0.44359918082204025
ACH-000459,0.024946554520257375
ACH-000460,-0.3868318323091465
ACH-000461,-0.6191812352629305
ACH-000463,-0.19010167709228207
ACH-000464,-0.3566729532528836
ACH-000466,-0.5701649709302736
ACH-000467,-0.2227745627059856
ACH-000468,-0.4699049909112642
ACH-000469,-0.41770071545448495
ACH-000470,-0.4598488571039547
ACH-000471,-0.400213689508868
ACH-000472,-0.3580061671234376
ACH-000473,-0.5684244407203991
ACH-000475,-0.2761903113777532
ACH-000476,-0.1962667846533801
ACH-000477,-0.4454912919810993
ACH-000479,-0.5904074497791407
ACH-000480,-0.3741639788777941
ACH-000481,-0.4701246513571393
ACH-000483,-0.3032786016074143
ACH-000484,-0.2168095808531572
ACH-000485,-0.15189326199829634
ACH-000486,-0.4248200473534494
ACH-000487,-0.2954601646526388
ACH-000488,-0.3809593655538464
ACH-000490,-0.4300887744162032
ACH-000491,-0.29896099474495497
ACH-000495,-0.3471883388021183
ACH-000496,-0.4318612582636823
ACH-000499,-0.30882870222449305
ACH-000500,0.01569683881509101
ACH-000502,-0.3751224487887943
ACH-000503,-0.351136295067961
ACH-000505,-0.3150726508583145
ACH-000507,-0.3815749222075235
ACH-000510,-0.2679705132220609
ACH-000511,-0.3318335318429832
ACH-000512,0.06958862467846415
ACH-000516,-0.2895617598972892
ACH-000517,-0.3527658470435541
ACH-000518,-0.2285911942984096
ACH-000520,-0.29056219993908644
ACH-000521,-0.28166274636423505
ACH-000522,-0.2999726670633993
ACH-000524,-0.3597319372104484
ACH-000527,-0.3139421831106535
ACH-000528,-0.34472708691596193
ACH-000537,-0.2717385638992061
ACH-000541,-0.2782044181021319
ACH-000542,-0.3816403025523867
ACH-000544,-0.4058934082725158
ACH-000545,-0.489978926223688
ACH-000547,-0.38804231487138413
ACH-000548,-0.5143978176145092
ACH-000549,-0.5453091819181473
ACH-000550,-0.23043153773059075
ACH-000552,-0.3620445152009322
ACH-000556,-0.36581839610488026
ACH-000557,-0.1818859881565763
ACH-000569,-0.5931108507520014
ACH-000570,-0.3683269378811029
ACH-000571,-0.32460074169620323
ACH-000573,-0.2982497874869977
ACH-000576,-0.23751061010774854
ACH-000579,-0.466275757857735
ACH-000580,-0.33799111125724723
ACH-000584,-0.2955379369235669
ACH-000585,-0.4918276813059228
ACH-000588,-0.32354259387854906
ACH-000589,-0.19453124076812672
ACH-000591,-0.2660799693984167
ACH-000593,-0.3369070855418955
ACH-000600,-0.5022046228471125
ACH-000601,-0.37409913889414204
ACH-000605,-0.17789563509005404
ACH-000606,-0.3930584392959776
ACH-000608,-0.3006872200883362
ACH-000614,-0.5326800463476414
ACH-000616,-0.391689551198332
ACH-000618,-0.5749911970278089
ACH-000619,-0.6661316481297713
ACH-000620,-0.3228193885164201
ACH-000621,-0.3364005035518165
ACH-000622,-0.5644314400860994
ACH-000623,-0.3321479175427328
ACH-000624,-0.4711910352471089
ACH-000627,-0.3102216238544795
ACH-000630,-0.4044164061534426
ACH-000631,-0.21888875765635632
ACH-000632,-0.2568750528802982
ACH-000633,-0.3786921366063859
ACH-000637,-0.34045453715009993
ACH-000638,-0.3535022583007328
ACH-000646,-0.2283664954419327
ACH-000647,-0.272803886773619
ACH-000648,-0.4770325062581937
ACH-000649,-0.4408973554272768
ACH-000651,-0.2993833241320743
ACH-000652,-0.11448556312931978
ACH-000653,-0.4622257247073607
ACH-000657,-0.37742979805706894
ACH-000658,-0.2645686853918233
ACH-000661,-0.4652606166656255
ACH-000662,-0.2191194389388169
ACH-000663,-0.3237085999279743
ACH-000665,-0.4655252375402361
ACH-000671,-0.37840536893951465
ACH-000672,-0.12057344877536665
ACH-000673,-0.3896444493280832
ACH-000676,-0.2923554673982931
ACH-000677,-0.3487213829177933
ACH-000681,-0.2538495197066047
ACH-000683,-0.4610544403217607
ACH-000684,-0.11926097947364547
ACH-000688,-0.3715096262714513
ACH-000693,-0.444949458156932
ACH-000694,-0.5670908222718222
ACH-000695,-0.2615616373572654
ACH-000696,-0.3359738756654049
ACH-000697,-0.5654380701667777
ACH-000699,-0.4649105835689538
ACH-000701,-0.17333038094310174
ACH-000706,-0.3653156069862982
ACH-000711,-0.33295176234888363
ACH-000713,-0.370982015752928
ACH-000714,-0.4451488332306873
ACH-000718,-0.3594473287058118
ACH-000720,-0.5121924673907327
ACH-000721,-0.3607295741809365
ACH-000724,-0.3319094523186025
ACH-000725,-0.5304036388514499
ACH-000732,-0.4976424302300125
ACH-000734,-0.4761014782420122
ACH-000735,-0.4857282750383655
ACH-000736,-0.2797731715132217
ACH-000738,-0.4322976273922754
ACH-000746,-0.3014408065073575
ACH-000747,-0.4420094672614716
ACH-000748,-0.4472711403624263
ACH-000753,-0.34955237084439617
ACH-000756,-0.4312314517306199
ACH-000757,-0.3071501243243552
ACH-000758,-0.6437992160634949
ACH-000760,-0.43372914907083704
ACH-000762,-0.41204226553243983
ACH-000763,-0.3668045110853369
ACH-000764,-0.31373801914754684
ACH-000765,-0.455085893015612
ACH-000766,-0.3829580320255101
ACH-000767,-0.3877752009604208
ACH-000768,-0.3651337569360383
ACH-000769,-0.3044348903591396
ACH-000770,-0.29097147651827043
ACH-000771,-0.3280367160141832
ACH-000773,-0.2701537275971393
ACH-000776,-0.37719922810457984
ACH-000777,-0.4972276730378586
ACH-000778,-0.5859212235053635
ACH-000781,-0.3343967503847024
ACH-000782,-0.411872653922228
ACH-000783,-0.3084097916693252
ACH-000784,-0.27771895635061955
ACH-000785,-0.3027097879789412
ACH-000787,-0.285915576289793
ACH-000788,-0.3018262577000167
ACH-000791,-0.3637615612466607
ACH-000792,-0.3621576870556774
ACH-000794,-0.5488174366950933
ACH-000796,-0.3741805522662423
ACH-000798,-0.2459905452743637
ACH-000799,-0.3524645578401333
ACH-000800,-0.07800636502221292
ACH-000802,-0.4711924613678416
ACH-000804,-0.2948813847333555
ACH-000805,-0.3348946700042949
ACH-000809,-0.25355164427127985
ACH-000810,-0.2844045464484056
ACH-000811,-0.3505078652751485
ACH-000817,-0.3341313893014227
ACH-000819,-0.5180562023567671
ACH-000820,-0.21173001696472585
ACH-000821,-0.4359622751398065
ACH-000822,-0.4133124881821516
ACH-000823,-0.3861221662872819
ACH-000824,-0.4188503438108465
ACH-000827,-0.31158117867130186
ACH-000829,-0.3694336124167321
ACH-000831,-0.3741343546888694
ACH-000832,-0.3731490387412359
ACH-000833,-0.2104317653791064
ACH-000834,-0.4153792747354305
ACH-000835,-0.36177014419964293
ACH-000836,-0.3132175408360982
ACH-000837,-0.2362638216826025
ACH-000838,-0.380675070720055
ACH-000839,-0.4903248354695277
ACH-000840,-0.5535527622848311
ACH-000841,-0.20001985494451105
ACH-000843,-0.2800563433824351
ACH-000846,-0.25207354223364786
ACH-000847,-0.34172532543294604
ACH-000848,-0.4597233576170154
ACH-000849,-0.10255944300437596
ACH-000851,-0.3611796395560252
ACH-000855,-0.35516572089832377
ACH-000856,-0.3061212295046484
ACH-000858,-0.2350828315381984
ACH-000859,-0.3999595749127056
ACH-000861,-0.5313888160810335
ACH-000862,-0.2174445084199973
ACH-000865,-0.41729456784736
ACH-000866,-0.3200886180434845
ACH-000867,-0.2620090401110889
ACH-000869,-0.2509481522022209
ACH-000872,-0.2968376360256214
ACH-000873,-0.4447540330195163
ACH-000876,-0.43297403703856896
ACH-000878,-0.2409794533488497
ACH-000880,-0.2332017922234742
ACH-000881,-0.2521105381129554
ACH-000882,-0.3248472951427528
ACH-000884,-0.5269847640854645
ACH-000885,-0.3879542889453443
ACH-000887,-0.425658045678504
ACH-000889,-0.29000033560064586
ACH-000896,-0.2701067114871678
ACH-000898,-0.31259269923809885
ACH-000900,-0.4253500184700633
ACH-000901,-0.4666501971036286
ACH-000905,-0.3919003658392173
ACH-000906,-0.4683793774445642
ACH-000907,-0.17868415975378002
ACH-000910,-0.2302624353329375
ACH-000911,-0.352688228963298
ACH-000912,-0.38720688023201855
ACH-000913,-0.3172509100844198
ACH-000915,-0.14575072278831125
ACH-000916,-0.3204393421261366
ACH-000917,-0.6019494403547442
ACH-000920,-0.6695796909652761
ACH-000921,-0.4747034992351983
ACH-000924,-0.3044029198983211
ACH-000926,-0.42308734043240304
ACH-000928,-0.11760863360548585
ACH-000929,-0.4490556919101856
ACH-000932,-0.2838932501637591
ACH-000935,-0.3767076013548434
ACH-000936,-0.39097767066283945
ACH-000937,-0.2792504621258497
ACH-000938,-0.19718364836330654
ACH-000939,-0.4789076517725394
ACH-000941,-0.4195537665856887
ACH-000943,-0.3133431364518936
ACH-000946,-0.2954623567535607
ACH-000947,-0.2822422639596988
ACH-000948,-0.3475392950265721
ACH-000950,-0.2567263380508454
ACH-000953,-0.2333459604727709
ACH-000954,-0.1465707980190947
ACH-000957,-0.5739776205497437
ACH-000958,-0.20973182583243935
ACH-000960,-0.2864331537282764
ACH-000963,-0.4622966326821096
ACH-000968,-0.3931166498137401
ACH-000969,-0.3348674088393057
ACH-000972,-0.7216171279028272
ACH-000973,-0.452262559510118
ACH-000974,-0.3260824414836577
ACH-000978,-0.5122845440863067
ACH-000984,-0.2921659855211665
ACH-000986,-0.4202140547265919
ACH-000988,-0.34366343049715337
ACH-000993,-0.4886123203722361
ACH-000994,-0.35692470147818645
ACH-000996,-0.3939734607529368
ACH-001001,-0.15362653610773525
ACH-001020,-0.3824305778790741
ACH-001028,-0.4426275025409288
ACH-001031,-0.21121345599985944
