,IRX3 (79191)
ACH-000004,-0.25635379843851924
ACH-000005,0.1675199883328547
ACH-000007,-0.10312282567880593
ACH-000009,-0.07039600754582498
ACH-000011,-0.33674467903595273
ACH-000012,-0.15043661402795885
ACH-000013,-0.21246635894901186
ACH-000014,-0.2520757262902559
ACH-000015,-0.31198312328270433
ACH-000017,-0.1385038118885426
ACH-000018,-0.4416671055184001
ACH-000019,-0.2895089973452516
ACH-000021,-0.20278772427708425
ACH-000022,-0.33156155050143205
ACH-000025,-0.2659632865182051
ACH-000028,-0.16761577163162478
ACH-000030,-0.14806255064610088
ACH-000035,-0.34893173854545906
ACH-000036,-0.41403633815924784
ACH-000037,-0.4169496717138515
ACH-000039,-0.2083817196802417
ACH-000040,-0.21602367320361945
ACH-000041,-0.23463612861237304
ACH-000042,-0.3642930975026892
ACH-000045,-0.2774267329044893
ACH-000047,-0.3386334718716641
ACH-000052,-0.04869668323099833
ACH-000053,-0.12807695804646865
ACH-000054,-0.17687344747384706
ACH-000055,-0.1992858487818993
ACH-000060,-0.4916682108037569
ACH-000067,-0.2854084176073985
ACH-000070,-0.4718912012485018
ACH-000075,-0.3948515287477618
ACH-000078,-0.17771386893589816
ACH-000082,-0.4015530773440891
ACH-000085,-0.2361987443402435
ACH-000086,-0.29023807924904754
ACH-000087,-0.19420239874461664
ACH-000092,-0.23301506424599225
ACH-000095,-0.3155823018779044
ACH-000097,-0.38760946653658457
ACH-000098,-0.3620567026689697
ACH-000099,-0.1692896269477554
ACH-000108,-0.19982650433731827
ACH-000113,-0.1875608630448704
ACH-000116,-0.3128263687133241
ACH-000118,-0.2326713453378911
ACH-000120,-0.26677752261074034
ACH-000123,-0.1806384530244888
ACH-000127,-0.31094645999500303
ACH-000128,-0.4071540735257865
ACH-000132,-0.3521113012763149
ACH-000133,-0.35830243150359153
ACH-000137,-0.3440074331402692
ACH-000138,-0.2148605427371987
ACH-000142,-0.3398810774420102
ACH-000143,-0.3444840225893602
ACH-000146,-0.4421798233900334
ACH-000148,-0.39381175136233937
ACH-000150,-0.062282288373977465
ACH-000152,-0.18669713958307632
ACH-000153,-0.04555434718727664
ACH-000159,-0.24737824340948114
ACH-000160,-0.3514976054565207
ACH-000163,-0.1190744374779868
ACH-000167,-0.5663217989552722
ACH-000168,-0.08818820646322527
ACH-000169,-0.3855376264932214
ACH-000178,-0.13552910496289228
ACH-000183,-0.2189355250635195
ACH-000188,-0.21518615055498214
ACH-000189,-0.2963758353372817
ACH-000190,-0.4073185281612583
ACH-000198,-0.0942084639278282
ACH-000203,-0.5429186999394853
ACH-000204,-0.20438796884125585
ACH-000206,-0.08817412171644153
ACH-000207,-0.20987414701374454
ACH-000208,-0.5002009119785789
ACH-000210,-0.3162329768707203
ACH-000211,-0.3579670649643585
ACH-000215,-0.3127547032313032
ACH-000221,-0.5588682329536866
ACH-000222,-0.2693450778171632
ACH-000223,-0.262097799510962
ACH-000226,-0.4295880065880119
ACH-000227,-0.3367295772582146
ACH-000228,-0.1787067612246247
ACH-000231,-0.2051719231433858
ACH-000232,-0.36548697274910896
ACH-000233,-0.19805128060767216
ACH-000234,-0.2417864243517084
ACH-000235,-0.3852130059238569
ACH-000237,-0.16069256113436978
ACH-000238,-0.1711808792252576
ACH-000242,-0.20979371450944692
ACH-000243,-0.19262086326076294
ACH-000244,-0.2603128911258639
ACH-000246,-0.2574121299179186
ACH-000248,-0.3249988843704509
ACH-000250,-0.2348402146732908
ACH-000251,-0.30997324111593505
ACH-000252,-0.28735071238326937
ACH-000253,-0.29313642081399705
ACH-000255,-0.31115600688243755
ACH-000256,-0.266245158104857
ACH-000257,-0.20240439353876832
ACH-000258,-0.07966120656734202
ACH-000259,-0.2951342688716693
ACH-000260,-0.16810576121708196
ACH-000261,-0.3442844427945227
ACH-000262,-0.3631478151482888
ACH-000263,-0.2576334296771979
ACH-000264,-0.4629590568980185
ACH-000265,-0.17013521477630125
ACH-000266,-0.2912312459491201
ACH-000272,-0.2012999325601894
ACH-000274,-0.2113936657565624
ACH-000277,-0.2481585212168223
ACH-000278,-0.12049135847485053
ACH-000279,-0.4047646376050324
ACH-000280,-0.532656846609011
ACH-000281,-0.12190120811752092
ACH-000288,-0.2786359546684601
ACH-000291,-0.21185893411446036
ACH-000293,-0.3205663023903095
ACH-000294,-0.3514562905672789
ACH-000295,-0.05272662326868143
ACH-000296,-0.19617271231721156
ACH-000302,-0.22974835055214285
ACH-000304,-0.5001223241325952
ACH-000307,-0.4060699913982255
ACH-000308,-0.2417508594137357
ACH-000310,-0.3523374613109136
ACH-000311,-0.3603631251094245
ACH-000312,-0.2839359672845625
ACH-000315,-0.08906723838223665
ACH-000316,-0.09714048277957564
ACH-000317,-0.3222265482100937
ACH-000318,-0.10028945600027216
ACH-000319,-0.17301727738448178
ACH-000320,-0.3456765851279791
ACH-000322,-0.27857929829102823
ACH-000323,-0.11220178528260227
ACH-000324,-0.1941670709023733
ACH-000329,-0.336770761361088
ACH-000330,-0.21141529292772612
ACH-000331,-0.362823994797751
ACH-000332,-0.2649017546206747
ACH-000334,-0.18714115096301887
ACH-000335,-0.1440675054386645
ACH-000336,0.3285207227973705
ACH-000337,-0.2682705505695183
ACH-000338,-0.2425235922402481
ACH-000339,-0.2774486951900041
ACH-000341,-0.3100537869917609
ACH-000348,-0.32413639490381857
ACH-000350,-0.1875118085167733
ACH-000352,-0.5173579905743892
ACH-000356,-0.3045522564000246
ACH-000361,0.0837893958097126
ACH-000362,-0.20536488618419346
ACH-000363,-0.2101190183648194
ACH-000364,-0.2785516458587168
ACH-000365,-0.2149088459265403
ACH-000366,-0.2202438480044947
ACH-000368,-0.38665289480511583
ACH-000374,-0.13569577354389215
ACH-000375,-0.2789518726683369
ACH-000376,-0.3669215708629301
ACH-000381,-0.29013790809385964
ACH-000383,-0.35340158417969364
ACH-000387,-0.20741872395153885
ACH-000389,-0.2419249774917095
ACH-000390,-0.3239038505978179
ACH-000393,-0.3571726758579538
ACH-000395,-0.2603896266658847
ACH-000396,-0.450499549061959
ACH-000397,-0.33588116752111896
ACH-000401,-0.4626812277617409
ACH-000402,-0.042756136008386805
ACH-000403,-0.3233833158327401
ACH-000404,-0.1942591177515136
ACH-000406,-0.20590634527442836
ACH-000407,-0.2895800887975599
ACH-000408,-0.3325794899146348
ACH-000410,-0.3176389897182035
ACH-000411,-0.3609509959840937
ACH-000414,-0.15807936361399452
