,HIST1H2AK (8330)
ACH-000503,-0.043666901094508485
ACH-000505,0.002384717270173877
ACH-000507,0.02548459141186677
ACH-000510,0.005659495416690629
ACH-000511,-0.1434588910114018
ACH-000512,-0.005337137280778746
ACH-000516,-0.19450485212341484
ACH-000517,-0.046511841562103966
ACH-000518,-0.04516042496005625
ACH-000520,0.06603819206232149
ACH-000521,-0.06276817922790483
ACH-000522,-0.09639126068552466
ACH-000524,-0.14108870418971398
ACH-000527,-0.07395013687525863
ACH-000528,-0.039601331312178564
ACH-000537,0.00402409179174778
ACH-000541,0.08125569428950179
ACH-000542,0.010621942905538223
ACH-000544,-0.09925900049897342
ACH-000545,0.07629618880471034
ACH-000547,-0.06752166018413107
ACH-000548,-0.18736093190973752
ACH-000549,0.07815043015590016
ACH-000550,-0.0537789055631341
ACH-000552,-0.07218381573694099
ACH-000556,0.020318597940079862
ACH-000557,0.16114152734884662
ACH-000569,-0.1079576446387384
ACH-000570,-0.010277479140418449
ACH-000571,-0.10023861145674028
ACH-000573,-0.13635185593545862
ACH-000576,-0.06624083778405812
ACH-000579,-0.05300368483547342
ACH-000580,-0.014886458133041566
ACH-000584,-0.03869384675899839
ACH-000585,-0.15930419733377554
ACH-000588,-0.07929836416426778
ACH-000589,-0.09366954488654944
ACH-000591,-0.14597261740201484
ACH-000593,-0.015359222683725615
ACH-000600,-0.15272208327547884
ACH-000601,-0.0715556574153447
ACH-000605,-0.047963316655040535
ACH-000606,-0.00859195026236672
ACH-000608,-0.06524710018027767
ACH-000614,-0.0930312563963756
ACH-000616,0.0987905183449473
ACH-000618,0.03580160651608031
ACH-000619,-0.07012008697642669
ACH-000620,0.018299524094436963
ACH-000621,-0.046368559903467374
ACH-000622,0.0006780264254920063
ACH-000623,-0.13636150920251394
ACH-000624,0.01985675072276352
ACH-000627,0.01436760610709602
ACH-000630,-0.025153128089832152
ACH-000631,-0.19311925473791844
ACH-000632,-0.10318320509722298
ACH-000633,-0.08767609501086585
ACH-000637,-0.17803702791917303
ACH-000638,0.0027004705441584604
ACH-000646,-0.03943187323621143
ACH-000647,-0.12552138633256013
ACH-000648,-0.0634386696702216
ACH-000649,0.06684135238355644
ACH-000651,0.0663820790845017
ACH-000652,0.002800186096713637
ACH-000653,0.06127116269351372
ACH-000657,-0.10916872186827316
ACH-000658,-0.014637422307500491
ACH-000661,-0.03993991553217482
ACH-000662,0.10093020625468724
ACH-000663,-0.06588041786207169
ACH-000665,-0.0901046703091525
ACH-000671,-0.04443032559383401
ACH-000672,-0.07828845023503908
ACH-000673,-0.0671572707737474
ACH-000676,-0.044502480818652684
ACH-000677,0.018454318280604624
ACH-000681,-0.048242398804635996
ACH-000683,-0.03906605174969048
ACH-000684,0.10276200970444384
ACH-000688,-0.006471529126796024
ACH-000693,-0.06812935594480801
ACH-000694,0.0053423201641089385
ACH-000695,-0.2212494543381984
ACH-000696,-0.20316309201132285
ACH-000697,0.07307147222816474
ACH-000699,-0.0779226662108275
ACH-000701,-0.19154579556247145
ACH-000706,-0.09899779248882276
ACH-000711,-0.060616873589951825
ACH-000713,-0.15207079099147452
ACH-000714,-0.10364776269676336
ACH-000718,-0.06892666874243666
ACH-000720,-0.07275350057038182
ACH-000721,-0.03468934645160962
ACH-000724,-0.4194516814187771
ACH-000725,0.08683368992105492
ACH-000732,-0.045752132130571034
ACH-000734,-0.005301994290612385
ACH-000735,0.013783897207413841
ACH-000736,-0.07124860361639568
ACH-000738,-0.043962722569371865
ACH-000746,0.05565324690659496
ACH-000747,0.08789151959096245
ACH-000748,-0.13431973555582674
ACH-000753,-0.090106629723553
ACH-000756,0.06711445591983259
ACH-000757,0.12566196634646914
ACH-000758,-0.07763475656185087
ACH-000760,-0.08346590624168639
ACH-000762,-0.10742761053913104
ACH-000763,-0.1597454021410596
ACH-000764,-0.3473687639931658
ACH-000765,-0.0567633584589652
ACH-000766,0.05369490508193567
ACH-000767,0.07124460586469475
ACH-000768,-0.07651789020555852
ACH-000769,0.09864650269866733
ACH-000770,0.014250402701877494
ACH-000771,-0.11902133431966586
ACH-000773,-0.03608337472483198
ACH-000776,-0.1534536351993111
ACH-000777,-0.15967864498055515
ACH-000778,-0.1849071659472276
ACH-000781,-0.03756557912263056
ACH-000782,-0.047308514936355725
ACH-000783,-0.20035239530976615
ACH-000784,0.08571175462155774
ACH-000785,-0.035310041932860595
ACH-000787,0.03776611740414548
ACH-000788,-0.03980141925578254
ACH-000791,-0.08481618902459734
ACH-000792,-0.013446956708918257
ACH-000794,-0.05990788218921522
ACH-000796,-0.0010639440552382949
ACH-000798,-0.031212273713552282
ACH-000799,-0.2148322613988724
ACH-000800,-0.12644986391141805
ACH-000802,0.0032952655512984157
ACH-000804,-0.0666538455694457
ACH-000805,-0.06652213041375336
ACH-000809,0.049544570786827884
ACH-000810,-0.16859078157525856
ACH-000811,-0.09261513977640663
ACH-000817,-0.05540600256807133
ACH-000819,-0.0955508188319959
ACH-000820,0.07444369868725285
ACH-000821,0.21519005276225628
ACH-000822,0.17513140634626273
ACH-000823,0.012437018055753578
ACH-000824,-0.10235112413142776
ACH-000827,-0.0861031524585155
ACH-000829,0.06375497331514349
ACH-000831,0.07696124316991684
ACH-000832,-0.06628651860811728
ACH-000833,0.18111343599050486
ACH-000834,0.03101175729826004
ACH-000835,-0.03276521848747252
ACH-000836,0.03450162100677896
ACH-000837,0.03559051778447881
ACH-000838,-0.07032923401718838
ACH-000839,-0.02751471198293521
ACH-000840,-0.03365418185387392
ACH-000841,-0.08414501026944228
ACH-000843,-0.2466718765772543
ACH-000846,-0.09260599836056987
ACH-000847,0.060982402355542364
ACH-000848,0.08367502773492305
ACH-000849,0.004857698500739047
ACH-000851,-0.04602327332827818
ACH-000855,-0.09550837714836234
ACH-000856,-8.418471853408006e-05
ACH-000858,-0.06917160766952167
ACH-000859,-0.03165498853314387
ACH-000861,-0.037317912428888385
ACH-000862,-0.08249796663341885
ACH-000865,0.004251274516377604
ACH-000866,-0.07808416445552238
ACH-000867,-0.023574278386300825
ACH-000869,-0.0094345702237691
ACH-000872,-0.014934834241467703
ACH-000873,0.12620431177269514
ACH-000876,-0.19024757248757806
ACH-000878,0.11916826930235112
ACH-000880,-0.06276836592427835
ACH-000881,-0.15850958099600354
ACH-000882,-0.1079836868939556
ACH-000884,0.08495754821557669
ACH-000885,-0.08556676958412025
ACH-000887,-0.0462000477151412
ACH-000889,0.02928341502915548
ACH-000896,0.06760067882949103
ACH-000898,0.08069354178313318
ACH-000900,-0.1027546546611414
ACH-000901,0.01821591255883988
ACH-000905,-0.08497479565934346
ACH-000906,0.0651771366228844
ACH-000907,-0.028801686985275587
ACH-000910,-0.013244798251191296
ACH-000911,0.017122551330158758
ACH-000912,0.025805634834920047
ACH-000913,-0.033550879080257424
ACH-000915,0.001516607505916832
ACH-000916,0.1899666353455469
ACH-000917,0.03470963078899635
ACH-000920,0.3832094711588306
ACH-000921,0.00927702370892256
ACH-000924,0.0388983783695763
ACH-000926,-0.00023961390403964746
ACH-000928,0.06885438939594647
ACH-000929,0.39269126153556827
ACH-000932,-0.11201929510490484
ACH-000935,0.11163761758253628
ACH-000936,-0.12372636711375393
ACH-000937,0.01802843690046864
ACH-000938,0.06814051606833782
ACH-000939,0.05623307034598357
ACH-000941,0.05471676430749913
ACH-000943,-0.20317523406291488
ACH-000946,-0.2958239665932844
ACH-000947,-0.073529089864597
ACH-000948,-0.25036345055983084
ACH-000950,0.017522748026514337
ACH-000953,-0.060539103528395324
ACH-000954,0.0038787049552878954
ACH-000957,-0.16684388131698666
ACH-000958,-0.16183964960764302
ACH-000960,-0.14242312563698314
ACH-000963,0.08640380242704418
ACH-000968,-0.08439229213497773
ACH-000969,-0.07693223144381969
ACH-000972,-0.2434315833469435
ACH-000973,-0.13188431413637702
ACH-000974,-0.2943265973074605
ACH-000978,-0.051422597320477714
ACH-000984,-0.15642730658562856
ACH-000986,-0.0007285844346908692
ACH-000988,-0.12485107940704822
ACH-000993,-0.1449699371550328
ACH-000994,-0.08415661332029199
ACH-000996,-0.16743126245162698
ACH-001001,-0.01304959956752578
ACH-001020,0.0329337268230348
ACH-001028,-0.04495107957334325
ACH-001031,-0.13329900340919595
ACH-001038,-0.0291369170304034
ACH-001048,-0.03948475548937655
ACH-001050,-0.025008718005974744
ACH-001053,0.05754518974652055
ACH-001054,-0.007374445387126271
ACH-001061,-0.04927185129295494
ACH-001067,-0.004844061128842155
ACH-001075,-0.031127254294922836
ACH-001096,0.1344595989099118
ACH-001111,-0.003970847949294828
ACH-001119,-0.177780352731316
ACH-001128,0.17480411556683995
ACH-001134,0.019080947076576232
ACH-001151,-0.04916373044674452
ACH-001163,0.011904525610761827
ACH-001164,0.07766614822026552
ACH-001183,0.04963370563062667
ACH-001192,-0.037385393335339766
ACH-001193,0.16212006873194715
ACH-001196,0.028144325688315
ACH-001197,-0.08143251002755668
ACH-001205,-0.2563566409150027
ACH-001211,-0.050581181457917165
ACH-001212,-0.1749729530695285
ACH-001228,0.08273240521644605
ACH-001232,-0.03162816964254358
ACH-001239,-0.16134733461512066
ACH-001270,-0.2039758757217557
ACH-001274,-0.0038312658059843773
ACH-001275,-0.1352069996348889
ACH-001277,0.048494485188318566
ACH-001278,0.0021423721961804604
ACH-001280,0.04923975424681546
ACH-001283,-0.02479850141593139
ACH-001289,-0.04461244301391809
ACH-001300,-0.10371390572170716
ACH-001301,-0.16385184137125475
ACH-001302,0.19778491338015275
ACH-001306,0.00188041252993067
ACH-001318,-0.05506591533682477
ACH-001322,0.20218936167025175
ACH-001328,-0.04385056712085828
ACH-001332,0.018901896172823632
ACH-001336,-0.07730709426534492
ACH-001346,-0.06848683933617161
ACH-001353,0.007500914661038488
ACH-001354,0.1312550415727697
ACH-001367,0.016359853049678984
ACH-001368,-0.040116399348165306
ACH-001374,-0.13820572393226688
ACH-001377,-0.1406473694908046
ACH-001380,-0.06616545718522414
ACH-001391,-0.04654074889004015
ACH-001408,0.02931960497843555
ACH-001430,-0.17379571017334572
ACH-001431,0.12239644731006832
ACH-001450,0.2578919553960537
ACH-001496,0.009912521556109222
ACH-001500,-0.04152839562765908
ACH-001523,0.06927887609263553
ACH-001532,-0.1298021454883194
ACH-001550,-0.01291299414637666
ACH-001552,-0.20764783320808736
ACH-001554,-0.06686712817959425
ACH-001654,-0.04583379495530508
ACH-001735,0.048266143228567836
ACH-001736,0.06588810046312962
ACH-001737,-0.1884335733840971
ACH-001740,-0.12661793505624513
ACH-001745,0.02636328312026761
ACH-001765,-0.0096477761965804
