,NUP37 (79023)
ACH-000004,-0.3396177560356323
ACH-000005,-0.2128838666815708
ACH-000007,-0.36439781234109603
ACH-000009,-0.238813978789608
ACH-000011,0.1099461851697168
ACH-000012,0.07622301296594977
ACH-000013,-0.3711584947179397
ACH-000014,-0.5110278417421853
ACH-000015,-0.15296327015392228
ACH-000017,-0.4131462742244333
ACH-000018,-0.4790184022599893
ACH-000019,-0.2630724728170816
ACH-000021,-0.32518630152682354
ACH-000022,-0.1372048052184992
ACH-000025,-0.4145061742034435
ACH-000028,-0.2507988658736659
ACH-000030,-0.2255225233104137
ACH-000035,-0.2762619895211844
ACH-000036,-0.167780070286058
ACH-000037,-0.2903520137082216
ACH-000039,-0.13687681338404314
ACH-000040,-0.283183019927195
ACH-000041,-0.297406545852448
ACH-000042,-0.3492330989540838
ACH-000045,-0.2511625529269517
ACH-000047,-0.4393328817078741
ACH-000052,-0.2749717661691008
ACH-000053,-0.08229820789787687
ACH-000054,0.016861331823441364
ACH-000055,-0.6002295461974279
ACH-000060,-0.3687684265885025
ACH-000067,-0.38184168752720266
ACH-000070,0.15763371953535374
ACH-000075,-0.3449170441749332
ACH-000078,-0.13483992840427694
ACH-000082,-0.4756932694388028
ACH-000085,-0.4685020339172225
ACH-000086,-0.4289581203432827
ACH-000087,-0.2050214768449023
ACH-000092,-0.10469903928172554
ACH-000095,-0.531891714277449
ACH-000097,-0.3468742126706444
ACH-000098,-0.2846710446767682
ACH-000099,-0.11111245173044376
ACH-000108,-0.32874505672256016
ACH-000113,-0.055803554565380616
ACH-000116,-0.20489875585644812
ACH-000118,-0.5515586905689994
ACH-000120,-0.5531203110891645
ACH-000123,-0.3131667621177572
ACH-000127,-0.2414792275002787
ACH-000128,-0.09318950568439953
ACH-000132,-0.14674271258763896
ACH-000133,-0.243575928413682
ACH-000137,-0.2358700015774017
ACH-000138,-0.2853668843374512
ACH-000142,-0.30306811476989537
ACH-000143,-0.2088451707601812
ACH-000146,-0.18386441099285472
ACH-000148,-0.06355653048878214
ACH-000150,-0.1091908498685369
ACH-000152,-0.2671492223899668
ACH-000153,-0.4241676690666419
ACH-000159,-0.08413842614388414
ACH-000160,-0.14827366823469218
ACH-000163,-0.29225978087300925
ACH-000167,0.0284161357774037
ACH-000168,-0.22798755958318398
ACH-000169,-0.09618357779889704
ACH-000178,-0.19506408668158529
ACH-000183,-0.409186369834596
ACH-000188,-0.02901780163247368
ACH-000189,-0.127749648275192
ACH-000190,-0.0586588673107473
ACH-000198,-0.6033176343680166
ACH-000203,-0.2734830171208404
ACH-000204,-0.7387257207702171
ACH-000206,-0.4269600221908784
ACH-000207,-0.33646675201531745
ACH-000208,0.10303342016745727
ACH-000210,0.14742252117409804
ACH-000211,-0.17959994333336607
ACH-000215,-0.2918696557396121
ACH-000221,-0.06851568781943877
ACH-000222,-0.4193545236143956
ACH-000223,-0.3319734603173392
ACH-000226,-0.3128417068659938
ACH-000227,-0.15264832769948514
ACH-000228,-0.2005069285545095
ACH-000231,-0.4182046254318824
ACH-000232,-0.12445697144222102
ACH-000233,-0.08953940764364908
ACH-000234,-0.3139595214046028
ACH-000235,-0.4247195635686752
ACH-000237,-0.3016414392005621
ACH-000238,-0.2914476458060717
ACH-000242,-0.15571425072462933
ACH-000243,-0.2843704201278919
ACH-000244,0.13873168559658655
ACH-000246,-0.08122706549361912
ACH-000248,-0.3712074897082073
ACH-000250,-0.11078199729668146
ACH-000251,-0.31517051889855163
ACH-000252,-0.2049448584351647
ACH-000253,-0.5565244392095301
ACH-000255,-0.14600704021962374
ACH-000256,-0.2296039253752824
ACH-000257,-0.29483546064291993
ACH-000258,-0.41399079584824
ACH-000259,-0.29455661142158995
ACH-000260,-0.012818672128712313
ACH-000261,-0.21143634874193531
ACH-000262,-0.1563700311613142
ACH-000263,-0.6695209029703036
ACH-000264,-0.20289177484256446
ACH-000265,-0.14812820306762353
ACH-000266,-0.28204906031840643
ACH-000272,-0.2706622063111518
ACH-000274,-0.19089873507019844
ACH-000277,-0.13912248049937342
ACH-000278,-0.4299652657219113
ACH-000279,-0.10898494113967458
ACH-000280,-0.11810809830260498
ACH-000281,-0.19627587730886853
ACH-000288,-0.1557610597102254
ACH-000291,-0.5359082031807771
ACH-000293,-0.1247445912304334
ACH-000294,-0.3762366690778805
ACH-000295,-0.2835558684289437
ACH-000296,-0.3465546859148809
ACH-000302,-0.1505827756621093
ACH-000304,-0.2226833907750012
ACH-000307,-0.5508730076492836
ACH-000308,-0.2646496844385107
ACH-000310,-0.06721217940684279
ACH-000311,-0.3226888335057569
ACH-000312,-0.1974340502155612
ACH-000315,-0.3212660675560261
ACH-000316,-0.31839444421946217
ACH-000317,-0.2811552290678408
ACH-000318,-0.3097867531324462
ACH-000319,-0.06567055383239588
ACH-000320,-0.28055618164652224
ACH-000322,-0.012950006630012128
ACH-000323,-0.3947883511414537
ACH-000324,-0.17770085758763646
ACH-000329,-0.16775435011111084
ACH-000330,-0.289281798724301
ACH-000331,-0.058793046000993276
ACH-000332,-0.6436189838914557
ACH-000334,-0.3015208226386722
ACH-000335,-0.3881614849417431
ACH-000336,-0.12856067063659973
ACH-000337,-0.9674144522391314
ACH-000338,0.1328096741530927
ACH-000339,-0.3749529376975765
ACH-000341,-0.2361555507190051
ACH-000348,-0.26157351886780844
ACH-000350,-0.3058877167404975
ACH-000352,-0.23026223212687916
ACH-000356,-0.6687885988106727
ACH-000361,-0.4826362026143791
