,TFRC (7037)
ACH-000178,-0.8183382809450146
ACH-000183,-1.023157116422712
ACH-000188,-0.7936366035977478
ACH-000189,-0.9042115358369741
ACH-000190,-0.6779153220716518
ACH-000198,-0.8090013084141516
ACH-000203,-1.095118907534188
ACH-000204,-0.7616561884890092
ACH-000206,-0.8697366137749607
ACH-000207,-0.9446725162656286
ACH-000208,-0.5231201169169994
ACH-000210,-0.5746706785076996
ACH-000211,-0.32880250933932936
ACH-000215,-0.5787004406713455
ACH-000221,-0.3922770515382076
ACH-000222,-0.9945015766761266
ACH-000223,-0.9559828549341168
ACH-000226,-0.9070253797475044
ACH-000227,-0.9823579133498748
ACH-000228,-0.5059627414213668
ACH-000231,-0.6154471808370539
ACH-000232,-0.1849266869587143
ACH-000233,-0.95919745314129
ACH-000234,-0.9714450830711276
ACH-000235,-1.1953535742705583
ACH-000237,-0.6877018884904351
ACH-000238,-0.4626929329178539
ACH-000242,-0.9385084391684182
ACH-000243,-0.8077926474518928
ACH-000244,-0.5983473489971779
ACH-000246,-0.6769467531931279
ACH-000248,-0.971592730353834
ACH-000250,-0.9457770696910828
ACH-000251,-0.7431291245708591
ACH-000252,-0.5665100972214789
ACH-000253,-1.0971401906937013
ACH-000255,-0.3978374321810952
ACH-000256,-0.9299048371474059
ACH-000257,-1.1200155696726362
ACH-000258,-1.7559433876022172
ACH-000259,-0.6592077054613997
ACH-000260,-0.6234873557981092
ACH-000261,-0.5118727104468723
ACH-000262,-0.8737217985200545
ACH-000263,-1.331082955976003
ACH-000264,-0.4426582682568425
ACH-000265,-0.13012718620518407
ACH-000266,-0.917613428681774
ACH-000272,-1.044794165051841
ACH-000274,-0.484879363080244
ACH-000277,-1.2278481449449536
ACH-000278,-1.2452034391366684
ACH-000279,-1.1884549205402917
ACH-000280,-0.5495712331479777
ACH-000281,-1.0175941269316042
ACH-000288,-1.2115055692883443
ACH-000291,-0.3906686758367712
ACH-000293,-0.9244875685937408
ACH-000294,-1.3879032196206451
ACH-000295,-1.5207302425494131
ACH-000296,-1.2598011077272349
ACH-000302,-0.7603151270656027
ACH-000304,-0.6758786784863814
ACH-000307,-1.2877061505969294
ACH-000308,-0.596907388771832
ACH-000310,-0.33385289043024496
ACH-000311,-0.9710295561903104
ACH-000312,-0.7779753578691806
ACH-000315,-0.9687167894200566
ACH-000316,-0.6739519566307843
ACH-000317,-1.0115198371417446
ACH-000318,-1.003597783295877
ACH-000319,-0.660314999812052
ACH-000320,-0.9389263291956046
ACH-000322,-0.5985338926376846
ACH-000323,-0.43301060586751794
ACH-000324,-0.3932001748346017
ACH-000329,-0.5977184365973978
ACH-000330,-0.8577489354893093
ACH-000331,-0.4689502053906315
ACH-000332,-0.9644104024003041
ACH-000334,-1.3511805708132796
ACH-000335,-0.7860311451828913
ACH-000336,-0.9007339432594572
ACH-000337,-1.0094460070364608
ACH-000338,-1.607006967971124
ACH-000339,-1.2791097760530623
ACH-000341,-0.2607739137178691
ACH-000348,-0.6068804875125993
ACH-000350,-0.6437281730663432
ACH-000352,-1.3720579596231195
ACH-000356,-1.0020432273760629
ACH-000361,-0.7832277724980478
ACH-000362,-1.2474286204695848
ACH-000363,-1.0700382831906412
ACH-000364,-0.3330800806925969
ACH-000365,-0.7770308422594555
ACH-000366,-0.7371255421190536
ACH-000368,-0.6898406391636921
ACH-000374,-0.8277141778100601
ACH-000375,-0.7875684059492695
ACH-000376,-0.4504394414370105
ACH-000381,-0.5410075053659446
ACH-000383,-1.4313668019913235
ACH-000387,-0.8234505815186473
ACH-000389,-0.532677570654276
ACH-000390,-0.855510013550175
ACH-000393,-0.5212565154987898
ACH-000395,-1.1092203225646926
ACH-000396,-0.6697639203775361
ACH-000397,-0.79795878652387
ACH-000401,-0.7087657458422316
ACH-000402,-0.8749915038687069
ACH-000403,-0.6648410338552777
ACH-000404,-0.8117996799352521
ACH-000406,-1.1273617756509893
ACH-000407,-0.4573771943586656
ACH-000408,-0.8237547490424255
ACH-000410,-0.8178072581891023
ACH-000411,-1.0751302402790488
ACH-000414,-0.5113493577305889
ACH-000415,-0.8236184505936076
ACH-000416,-1.121911566179431
ACH-000420,-0.6024845776264384
ACH-000421,-1.0732723928429366
ACH-000424,-0.6406584202300672
ACH-000425,-0.9297131046419438
ACH-000426,-0.9766760556682524
ACH-000427,-0.6922134248246682
ACH-000433,-0.5126408747231629
ACH-000435,-1.1763904057117227
ACH-000436,-0.8897972737177284
ACH-000444,-0.6992607952530876
ACH-000445,-0.5374282631225064
ACH-000448,-0.19176262566315136
ACH-000450,-1.0151908764316753
ACH-000452,-0.7287225068717017
ACH-000454,-0.9962569556227321
ACH-000458,-0.3924730729615344
ACH-000459,-1.0049085674904674
ACH-000460,-1.0110700465042164
ACH-000461,-0.6856258652733027
ACH-000463,-0.4115419303565439
ACH-000464,-0.6079883687994249
ACH-000466,-0.8227510809512597
ACH-000467,-0.648568969459107
ACH-000468,-0.7354380157862478
ACH-000469,-0.27276863374712657
ACH-000470,-1.2930999371096723
ACH-000471,-0.9801280070925484
ACH-000472,-0.3036548823891777
ACH-000473,-0.27636792753843314
ACH-000475,-0.3332515825781386
ACH-000476,-0.35035145264880785
ACH-000477,-0.8279763710175086
ACH-000479,-0.4456632402278508
ACH-000480,-0.40260180419114255
ACH-000481,-1.0278858601071692
ACH-000483,-0.6750782206246788
ACH-000484,-0.6348039459354414
ACH-000485,-0.7723751517037108
ACH-000486,-0.5486958030914707
ACH-000487,-0.8595290871057885
ACH-000488,-0.513722098397303
ACH-000490,-0.3746035878329011
ACH-000491,-1.0268726821397969
ACH-000495,-1.1211764350170241
ACH-000496,-0.9972315482218019
ACH-000499,-0.5457459271681203
ACH-000500,-0.8131012992671329
ACH-000502,-1.0687928039682013
ACH-000503,-0.8686688114586028
ACH-000505,-0.5819173759362288
ACH-000507,-1.0118159773075144
ACH-000510,-0.9976989107605936
ACH-000511,-0.5929759522695482
ACH-000512,-0.883775189458816
ACH-000516,-0.4534959560995554
ACH-000517,-1.1626627368027758
ACH-000518,-1.017412458733252
ACH-000520,-0.8247661021712748
ACH-000521,-0.7859414623974847
ACH-000522,-0.8566375239316741
ACH-000524,-0.6532588439822855
ACH-000527,-0.5193597719090285
ACH-000528,-0.7445292871304273
ACH-000537,-0.606918828317409
ACH-000541,-0.6962283079015856
ACH-000542,-0.651041795357304
ACH-000544,-0.7249439032088546
ACH-000545,-0.5415113179187075
ACH-000547,-0.4865701592340671
ACH-000548,-1.2337527283525382
ACH-000549,-0.8936058557064046
ACH-000550,-0.6729368673048269
ACH-000552,-0.906165705286572
ACH-000556,-0.8915024987433896
ACH-000557,-1.5205058059625884
ACH-000569,-0.319230361159024
ACH-000570,-0.39124765845795134
ACH-000571,-0.7228384944624617
ACH-000573,-1.206628840787206
ACH-000576,-1.0596226557192678
ACH-000579,-0.9960459994820976
ACH-000580,-0.9058313820920152
ACH-000584,-1.2644877012109654
ACH-000585,-0.5542368305527086
ACH-000588,-0.7642200021016455
ACH-000589,-0.6278715378960872
ACH-000591,-0.7946841433597638
ACH-000593,-1.1370715231885602
ACH-000600,-0.5403619559023517
ACH-000601,-0.9333916054817653
ACH-000605,-0.7613756253270141
ACH-000606,-0.3637949341930065
ACH-000608,-1.1049294078952068
ACH-000614,-1.2486309739757535
ACH-000616,-1.0394193628085624
ACH-000618,-1.0890654103517687
ACH-000619,-1.0275508560660518
ACH-000620,-0.8111994432657827
ACH-000621,-1.4919786236645711
ACH-000622,-0.6568162891201913
ACH-000623,-0.35978415775944184
ACH-000624,-1.0611418337125442
ACH-000627,-1.077104030852431
ACH-000630,-0.3517683324611107
ACH-000631,-0.7721609756542881
ACH-000632,-0.6574579650888013
ACH-000633,-0.8835448329916278
ACH-000637,-0.43544563388480256
ACH-000638,-0.7128409729155115
ACH-000646,-1.0521339910300938
ACH-000647,-0.8248859192903286
ACH-000648,-1.0866037381160136
ACH-000649,-1.1878353869558775
ACH-000651,-0.3853464499302389
ACH-000652,-1.225537182056201
ACH-000653,-1.0887383194918616
ACH-000657,-0.17562926641102386
ACH-000658,-1.2849860715738046
ACH-000661,-0.8897060686569169
ACH-000662,-0.8571900521989959
ACH-000663,-0.9099713853055836
ACH-000665,-0.6882312345016789
ACH-000671,-0.43628203112000624
ACH-000672,-0.8289946122932964
ACH-000673,-0.3151685743807909
ACH-000676,-1.246549289811362
ACH-000677,-0.5398778827437407
ACH-000681,-0.5140925567706278
ACH-000683,-0.7499269723583128
ACH-000684,-0.9663853764289028
ACH-000688,-0.26737534435691057
ACH-000693,-0.5806502858139199
ACH-000694,-0.5677145298513803
ACH-000695,-0.974983465579232
ACH-000696,-0.9127492240092696
ACH-000697,-0.9834047128500136
ACH-000699,-1.0294208366092794
ACH-000701,-0.8437650695579252
ACH-000706,-0.9689783475909244
ACH-000711,-1.181270776037967
ACH-000713,-0.953737189120524
ACH-000714,-0.7192892505454732
ACH-000718,-0.525309534458411
ACH-000720,-0.35572760357058364
ACH-000721,-0.7237399425183018
ACH-000724,-0.8909028764733267
ACH-000725,-0.8771799499759879
ACH-000732,-0.7397149252765738
ACH-000734,-0.38364970779185104
ACH-000735,-0.9717218348489256
ACH-000736,-1.0541883797365954
ACH-000738,-0.2396139903518425
ACH-000746,-1.2206923363684703
ACH-000747,-0.9317870189747052
ACH-000748,-0.26625551414057
ACH-000753,-1.117947734711687
ACH-000756,-0.2101241244091521
ACH-000757,-0.5199351498401347
ACH-000758,-0.7365572935643969
ACH-000760,-0.7104237433265368
ACH-000762,-0.7455218317925171
ACH-000763,-0.9232639722067648
ACH-000764,-1.1451278859121727
ACH-000765,-1.135261329799993
ACH-000766,-0.7545290600187445
ACH-000767,-0.9294382012059508
ACH-000768,-1.0976509101402263
ACH-000769,-0.8104971716832855
ACH-000770,-1.068841450133701
ACH-000771,-0.32982867981155434
ACH-000773,-1.0053264728088058
ACH-000776,-0.8673580852443289
ACH-000777,-0.8035304794517446
ACH-000778,-0.5500971105130699
ACH-000781,-0.505221524374907
ACH-000782,-0.7884987215122848
ACH-000783,-1.0322072541361684
ACH-000784,-0.4939124965258919
ACH-000785,-0.4580849228366294
ACH-000787,-0.4250940237495001
ACH-000788,-0.9534295044015608
ACH-000791,-0.4508515210638417
ACH-000792,-0.6011603339195755
ACH-000794,-0.917031407083244
ACH-000796,-0.9798619451206428
ACH-000798,-0.5798051369655015
ACH-000799,-0.7230757574420178
ACH-000800,-0.9346611986381924
ACH-000802,-0.5149859263987714
ACH-000804,-0.679468059629453
ACH-000805,-1.0085036331889818
ACH-000809,-1.0859101795306174
ACH-000810,-1.2842222071982752
ACH-000811,-0.4927631671851426
ACH-000817,-0.9100442825216298
ACH-000819,-0.3004619387038739
ACH-000820,-0.8907043474830085
ACH-000821,-1.3825133170492765
ACH-000822,-1.0983847129147841
ACH-000823,-1.2262081736928148
ACH-000824,-0.3506553848943379
ACH-000827,-0.9291401928973716
ACH-000829,-0.9765193122221064
ACH-000831,-0.8099445741844614
ACH-000832,-0.9023101623546778
ACH-000833,-1.0184979056736274
ACH-000834,-0.28002845254325465
ACH-000835,-1.1362807797035201
ACH-000836,-0.9727955442797176
ACH-000837,-1.15868803555677
ACH-000838,-1.2656694543199858
ACH-000839,-0.3495642144853774
ACH-000840,-0.6728517825522069
ACH-000841,-1.1491954465070864
ACH-000843,-1.0890517541850249
ACH-000846,-0.3965613678461815
ACH-000847,-0.5384622986070122
ACH-000848,-0.682506496594484
ACH-000849,-1.283833852186072
ACH-000851,-0.5481657426498052
ACH-000855,-0.5747270470681143
ACH-000856,-0.8313296293150926
ACH-000858,-0.3676993694745623
ACH-000859,-1.1638370461382743
ACH-000861,-0.6459219286524003
ACH-000862,-0.44932798091537707
ACH-000865,-0.2855422151257622
ACH-000866,-0.9302051032328426
ACH-000867,-1.062337225042869
ACH-000869,-0.7797796035788822
ACH-000872,-1.066065571577716
ACH-000873,-0.7611164529623978
ACH-000876,-0.8268612346325932
ACH-000878,-1.1427855333863568
ACH-000880,-0.4386195319139777
ACH-000881,-0.7248226342472843
ACH-000882,-1.0496886283638778
ACH-000884,-0.8037378464483487
ACH-000885,-0.4550879259668667
ACH-000887,-0.6424860279586999
ACH-000889,-1.2993623158312269
ACH-000896,-1.2360586914953324
ACH-000898,-1.296803049506895
ACH-000900,-0.5660369160355401
ACH-000901,-0.5201147309645449
ACH-000905,-0.4387290063791611
ACH-000906,-0.8591041846481615
ACH-000907,-0.5343404945580038
ACH-000910,-0.95768916998812
ACH-000911,-0.7833235053710396
ACH-000912,-1.027602883504881
ACH-000913,-0.7177448561634734
ACH-000915,-0.9348093038670664
ACH-000916,-0.8187303512403442
ACH-000917,-1.2300325265694958
ACH-000920,-0.8273620189263744
ACH-000921,-0.8975480195621677
ACH-000924,-0.9042102460699208
ACH-000926,-0.7979623399031507
ACH-000928,-0.8837292523021472
ACH-000929,-0.7901459424663367
ACH-000932,-0.9057424674051104
ACH-000935,-0.5339338515610524
ACH-000936,-1.1449814983360895
ACH-000937,-0.9908790647926659
ACH-000938,-1.0744272387179503
ACH-000939,-0.4397604257167641
ACH-000941,-0.4818463901937013
ACH-000943,-0.8638046596197777
ACH-000946,-0.8993393375878591
ACH-000947,-0.6342059273769145
ACH-000948,-0.6389012099893321
ACH-000950,-0.4925633761918768
ACH-000953,-1.055673176518538
ACH-000954,-0.5845112172398509
ACH-000957,-0.6342655719817695
ACH-000958,-0.7756860205945285
ACH-000960,-1.0553618194534038
ACH-000963,-0.4788086807128403
ACH-000968,-1.2157817136728886
ACH-000969,-0.933150344054982
ACH-000972,-0.7120464980076907
ACH-000973,-1.07491745500128
ACH-000974,-0.6345282567998616
ACH-000978,-0.9557041826482852
ACH-000984,-0.36142815879462775
ACH-000986,-0.8647408438374807
ACH-000988,-0.4369134610398913
ACH-000993,-0.6586021507604611
ACH-000994,-0.7767213574936864
ACH-000996,-0.4608490537419336
ACH-001001,-0.1851980670792525
ACH-001020,-0.8011176051961773
ACH-001028,-1.1368525365769775
ACH-001031,-0.7305680069800333
ACH-001038,-0.6216957448516374
ACH-001048,-0.9444423642195818
ACH-001050,-0.7504888688228801
ACH-001053,-0.5749085314809219
ACH-001054,-0.6889315813338038
ACH-001061,-0.9958796239135246
ACH-001067,-0.7582941536770788
ACH-001075,-0.8755872832034366
ACH-001096,-0.8210779450233827
ACH-001111,-0.766271813271852
ACH-001119,-0.9682581285626266
ACH-001128,-0.5991238939135615
ACH-001134,-1.0438628853788006
ACH-001151,-1.2116034908581783
ACH-001163,-1.0215747927450691
ACH-001164,-0.71659483791228
ACH-001183,-0.2018998095015532
ACH-001192,-0.7196614279649091
ACH-001193,-0.38133619687357867
ACH-001196,-0.9630174975470698
ACH-001197,-1.0323809173691276
ACH-001205,-0.8358093338934853
ACH-001211,-1.056137354869598
ACH-001212,-0.3786290322002588
ACH-001228,-0.5383021189420496
ACH-001232,-0.33611453974438965
ACH-001239,-0.6881109204835237
ACH-001270,-1.0153433280341415
ACH-001274,-0.9983254276010324
ACH-001275,-0.4353352224501112
ACH-001277,-0.4627984053981698
ACH-001278,-0.6781813164277367
ACH-001280,-0.6119130235820511
ACH-001283,-0.375877778908332
ACH-001289,-0.5811581593228857
ACH-001300,-0.4702618484706214
ACH-001301,-0.1888155495760369
ACH-001302,-0.7032601919979035
ACH-001306,-0.8386209018601293
ACH-001318,-0.7524200282020783
ACH-001322,-0.5054359224925746
ACH-001328,-0.5931702125955801
ACH-001332,-0.7185318289152686
ACH-001336,-0.6364322972436837
ACH-001346,-0.7321067374111192
ACH-001353,-1.4185985555831715
ACH-001354,-1.0729428408629853
ACH-001367,-0.994456370588356
ACH-001368,-0.8106241581995128
ACH-001374,-0.5755568122002571
ACH-001377,-0.516563483761299
ACH-001380,-0.9555773042844792
ACH-001391,-0.479183702912757
ACH-001408,-0.7291447753859644
ACH-001430,-0.5821683890478315
ACH-001431,-0.8377383972410629
ACH-001450,-1.0784136291572208
ACH-001496,-1.1327308665443134
ACH-001500,-1.1622504145739807
ACH-001523,-0.9248859864613828
ACH-001532,-0.7707419312273872
ACH-001550,-0.6840870192831241
ACH-001552,-0.6477532766586707
ACH-001554,-1.0553795792145984
ACH-001654,-0.8011111773523181
ACH-001735,-1.2098842650504913
ACH-001736,-1.0235324433261015
ACH-001737,-0.5780880580998397
ACH-001740,-1.2303191348110791
ACH-001745,-1.316390279071957
ACH-001765,-1.033887969551836
