,FERMT1 (55612)
ACH-000004,0.1350576385708888
ACH-000005,-0.05503826276997798
ACH-000007,-0.33661255060169765
ACH-000009,-0.2960540120976668
ACH-000011,0.10305202825134124
ACH-000012,0.016072418218609354
ACH-000013,-0.08159461559673066
ACH-000014,0.11050056138758772
ACH-000015,0.08428295040185649
ACH-000017,-0.11609335510512138
ACH-000018,-0.02626440772476917
ACH-000019,-0.012509685167601077
ACH-000021,0.1047203843004484
ACH-000022,-0.22138217992810416
ACH-000025,0.07018173077592713
ACH-000028,-0.12752928133323715
ACH-000030,-0.09508153568289468
ACH-000035,-0.05826717502203644
ACH-000036,-0.08999638358095784
ACH-000037,-0.05805304046845821
ACH-000039,0.033519205978331336
ACH-000040,-0.012695983099050772
ACH-000041,0.06868966620099043
ACH-000042,-0.5111164137786918
ACH-000045,0.1489902160943773
ACH-000047,-0.033556291412474785
ACH-000052,0.10591949930331564
ACH-000053,-0.009412280712691668
ACH-000054,-0.104604945792284
ACH-000055,0.01876365195548155
ACH-000060,-0.4360230206781099
ACH-000067,0.0003787822928889295
ACH-000070,-0.10663731520970494
ACH-000075,-0.19465540550113727
ACH-000078,0.0577884300726996
ACH-000082,-0.02981557063095217
ACH-000085,-0.03776609435951619
ACH-000086,0.11060148225195968
ACH-000087,0.13217409017709872
ACH-000092,0.008472869968957328
ACH-000095,0.0463283007754682
ACH-000097,-0.04332489007924975
ACH-000098,-0.06757901473109376
ACH-000099,-0.0818975183278099
ACH-000108,0.029985064116354727
ACH-000113,-0.02953607064433677
ACH-000116,-0.05926789919368214
ACH-000118,-0.09625331906066452
ACH-000120,0.034209173592880414
ACH-000123,0.026949600290114714
ACH-000127,0.010011831354239184
ACH-000128,-0.05311202172015495
ACH-000132,0.010947626724970115
ACH-000133,-0.09521389629406177
ACH-000137,-0.05032132176203048
ACH-000138,-0.15519885952807588
ACH-000142,-0.08940029340863885
ACH-000143,-0.21526154028762534
ACH-000146,0.016900616620589302
ACH-000148,-0.0712908098640133
ACH-000150,-0.14715392838649466
ACH-000152,0.0604211416554525
ACH-000153,0.09082146482418192
ACH-000159,-0.00806411095837006
ACH-000160,-0.053354554250540816
ACH-000163,-0.059060369197609625
ACH-000167,-0.0070472822733666785
ACH-000168,0.04152973644812381
ACH-000169,-0.013561984625263495
ACH-000178,0.014175693673762547
ACH-000183,0.1324679937217279
ACH-000188,-0.12891344385116407
ACH-000189,-0.1677816980128949
ACH-000190,0.10938639646932544
ACH-000198,0.062190975804304785
ACH-000203,0.2485866936005951
ACH-000204,0.07061657217319989
ACH-000206,-0.16803689924382614
ACH-000207,0.048528509120096465
ACH-000208,0.09942686068104427
ACH-000210,-0.20077717880188328
ACH-000211,-0.009863335213500513
ACH-000215,0.11810650617408472
ACH-000221,0.21337434993123333
ACH-000222,-0.2490417953970311
ACH-000223,0.10096421219533944
ACH-000226,0.04612014789018325
ACH-000227,0.019718170418247437
ACH-000228,0.1301708455910965
ACH-000231,-0.009157110697538405
ACH-000232,-0.0315238950688572
ACH-000233,-0.10159062820087314
ACH-000234,-0.0026807763200492373
ACH-000235,-0.7873049532532381
ACH-000237,0.07571884458286304
ACH-000238,-0.07314393905999729
ACH-000242,0.09487877749007813
ACH-000243,-0.18431666247022
ACH-000244,0.12172477146092472
ACH-000246,0.023957396555558005
ACH-000248,0.1911872523991516
ACH-000250,0.04862619938981536
ACH-000251,-0.03480077669961654
ACH-000252,-0.6216483722009607
ACH-000253,-0.09399082866870123
ACH-000255,0.09536733764118553
ACH-000256,0.19646568862309527
ACH-000257,-0.19206115663931198
ACH-000258,-0.06775156088886174
ACH-000259,0.0456806594500113
ACH-000260,-0.028091233784309142
ACH-000261,-0.01163940965111122
ACH-000262,0.004980161375150557
ACH-000263,-0.1677632526883722
ACH-000264,-0.21806790993190664
ACH-000265,0.0071719871195702715
ACH-000266,-0.005179661093339564
ACH-000272,-0.14475777939492762
ACH-000274,-0.12047503138383255
ACH-000277,-0.0006424712090617211
ACH-000278,-0.19478445750749915
ACH-000279,0.001603780266150049
ACH-000280,0.08519460881136197
ACH-000281,-0.7243976239988079
ACH-000288,0.0019463692098873441
ACH-000291,0.07320369297526559
ACH-000293,-0.1537011509399616
ACH-000294,-0.049357110787386665
ACH-000295,0.016288293837816725
ACH-000296,0.05139076283872142
ACH-000302,0.099908626488291
ACH-000304,0.08970815577027354
ACH-000307,-0.29436492933809505
ACH-000308,-0.04776548418971574
ACH-000310,0.07454544728243798
ACH-000311,0.03611132528297438
ACH-000312,0.0729824433527996
ACH-000315,0.06597817346646018
ACH-000316,0.04488164627494658
ACH-000317,0.013644386171718169
ACH-000318,-0.03948132724789597
ACH-000319,-0.003220735884076283
ACH-000320,-0.07162939202161704
ACH-000322,0.005021220376621729
ACH-000323,0.1373380127616359
ACH-000324,-0.08631506116415089
ACH-000329,-0.17988965262128165
ACH-000330,0.15035368662378645
ACH-000331,0.03222545475779171
ACH-000332,-0.13594174982632815
ACH-000334,0.02720311210675562
ACH-000335,0.3304646627889138
ACH-000336,0.13631858266154098
ACH-000337,0.08081670608859151
ACH-000338,0.01278063613217915
ACH-000339,-0.02375156620618589
ACH-000341,0.15122202660584688
ACH-000348,0.06815843144263906
ACH-000350,-0.1026994282058278
ACH-000352,-0.12596580086106746
ACH-000356,-0.39049471788717216
ACH-000361,-0.0961927242268219
ACH-000362,0.048610848768470334
ACH-000363,-0.06542507022192892
ACH-000364,-0.04244580675254325
ACH-000365,-0.013961270432973544
ACH-000366,0.05102076004808175
ACH-000368,0.19688963622298006
ACH-000374,0.010444809988412459
ACH-000375,0.2832299843811327
ACH-000376,-0.1224004479380062
ACH-000381,-0.6999674252840007
ACH-000383,-0.15467779421679356
ACH-000387,-0.027404531572930862
ACH-000389,-0.14527607001654325
ACH-000390,0.07168598261306865
ACH-000393,-0.022393490582979958
ACH-000395,-0.954981158379922
ACH-000396,-0.2427478742591016
ACH-000397,-0.2191682759052722
ACH-000401,0.02870920390684985
ACH-000402,-0.118699199401681
ACH-000403,-0.8498986257503561
ACH-000404,-0.3127605932951803
ACH-000406,0.06917278397453742
ACH-000407,0.006215924563479238
ACH-000408,-0.1409332547902465
ACH-000410,-0.11012023381173927
ACH-000411,0.022519875872670063
ACH-000414,0.01452186434597806
ACH-000415,0.03520919009281146
ACH-000416,-0.008466465066912475
ACH-000420,-0.06379367292325591
ACH-000421,0.08550742307112749
ACH-000424,-0.2017871446654383
ACH-000425,0.010902261037917171
