,RAPH1 (65059)
ACH-000272,-0.07700125782964015
ACH-000274,-0.20268487627740486
ACH-000277,-0.10150923350589997
ACH-000278,-0.34251434590129165
ACH-000279,-0.17362677922665493
ACH-000280,-0.055857608630009235
ACH-000281,-0.19787700627622595
ACH-000288,-0.3481127025598473
ACH-000291,-0.12166317216140972
ACH-000293,-0.08682340560565674
ACH-000294,-0.05001123975943028
ACH-000295,-0.14486771260886486
ACH-000296,-0.1976655955383769
ACH-000302,-0.14728903740661278
ACH-000304,-0.10156845742198392
ACH-000307,-0.1582679945744894
ACH-000308,-0.17157585007850046
ACH-000310,0.011498507987110829
ACH-000311,-0.09349668481575107
ACH-000312,-0.0175646977883483
ACH-000315,-0.011145185637582709
ACH-000316,-0.2894247891274593
ACH-000317,-0.2643375538432661
ACH-000318,-0.07315776165520589
ACH-000319,0.008584194143148451
ACH-000320,-0.295069945648597
ACH-000322,-0.16935305241254306
ACH-000323,-0.0581116769778312
ACH-000324,-0.16220301141570195
ACH-000329,-0.26879065071351177
ACH-000330,-0.10729171217625692
ACH-000331,-0.33457975626860026
ACH-000332,-0.07186910033657866
ACH-000334,-0.016171221484865987
ACH-000335,0.006600566919426582
ACH-000336,0.1365543483816576
ACH-000337,-0.20628593677476806
ACH-000338,-0.06296431870967342
ACH-000339,-0.35498376624096994
ACH-000341,-0.020386882274443976
ACH-000348,-0.17659076829154227
ACH-000350,-0.11114565172285652
ACH-000352,-0.07641848250909178
ACH-000356,-0.2297571817478224
ACH-000361,-0.23915371212148376
ACH-000362,-0.14893971673470535
ACH-000363,-0.0670187141597203
ACH-000364,-0.35311647919694145
ACH-000365,-0.10977643575830814
ACH-000366,-0.13399902207848258
ACH-000368,-0.09228231618449254
ACH-000374,-0.13209499512608694
ACH-000375,-0.1847470459003484
ACH-000376,-0.0796129968889728
ACH-000381,-0.2642216287342757
ACH-000383,-0.11899972670162083
ACH-000387,0.026310860291042352
ACH-000389,-0.3585760181307027
ACH-000390,-0.11438897131806885
ACH-000393,-0.19251986971276305
ACH-000395,-0.2058582232097883
ACH-000396,-0.08688178363669945
ACH-000397,-0.2496807942257928
ACH-000401,-0.2335243018602399
ACH-000402,-0.3366119243218044
ACH-000403,-0.3399550085401136
ACH-000404,-0.2863266732910436
ACH-000406,-0.07693847813446472
ACH-000407,-0.14549274178394014
ACH-000408,0.06895149096136458
ACH-000410,-0.2629106651506361
ACH-000411,-0.1173694422810581
ACH-000414,-0.1888322929641398
ACH-000415,-0.12513875668962585
ACH-000416,-0.1851040309507508
ACH-000420,-0.36203316213349457
ACH-000421,-0.18783939353472828
ACH-000424,-0.17032456674514967
ACH-000425,-0.2343189703798397
ACH-000426,-0.25067773120741826
ACH-000427,0.056697524233979335
ACH-000433,0.04354847948435432
ACH-000435,-0.07482547206830943
ACH-000436,-0.07317625842249517
ACH-000444,-0.08577084665685353
ACH-000445,-0.22327073700556732
ACH-000448,-0.12124977018095665
ACH-000450,-0.3371634457890177
ACH-000452,-0.05046792721580953
ACH-000454,-0.1889691107877388
ACH-000458,0.025680335138576614
ACH-000459,-0.22069401725046986
ACH-000460,-0.1559346314738667
ACH-000461,-0.0913935376197737
ACH-000463,-0.04498471335409728
ACH-000464,-0.06759921821545993
ACH-000466,-0.15100403079114344
ACH-000467,-0.09131493193758962
ACH-000468,-0.38374590374053424
ACH-000469,-0.2881279992362861
ACH-000470,-0.2804908303180477
ACH-000471,-0.3231221588295679
ACH-000472,-0.0708556199867783
ACH-000473,-0.04485343986928734
ACH-000475,-0.15243394001899851
ACH-000476,-0.05346710603007408
ACH-000477,-0.2477393447778765
ACH-000479,-0.2796761674574081
ACH-000480,-0.11617752348814353
ACH-000481,-0.19216072223629946
ACH-000483,-0.1452462500236475
ACH-000484,-0.04640341410391514
ACH-000485,-0.26742184880466463
ACH-000486,-0.14452552439962546
ACH-000487,-0.17091421528901682
ACH-000488,-0.08589488193476974
ACH-000490,-0.2667984911938775
ACH-000491,-0.06656615338405973
ACH-000495,-0.2970962464498722
ACH-000496,-0.3825324971698471
ACH-000499,-0.2173128566678968
ACH-000500,0.07897751412450546
ACH-000502,-0.2407911482292222
ACH-000503,-0.35142812492900993
ACH-000505,-0.13463466068805852
ACH-000507,-0.3030121053941858
ACH-000510,-0.09090573808239713
ACH-000511,-0.4068747404536941
ACH-000512,-0.3895027407612792
ACH-000516,-0.15565304251927514
ACH-000517,-0.3249827738963291
ACH-000518,-0.23498013767128714
ACH-000520,-0.19389071708321812
ACH-000521,-0.3216851748095839
ACH-000522,-0.13587310004838388
ACH-000524,-0.023005357605804647
ACH-000527,-0.13045812469454998
ACH-000528,-0.15976155628584893
ACH-000537,-0.2878501994533785
ACH-000541,-0.050621201409867166
ACH-000542,-0.2464642024715533
ACH-000544,-0.04782596153620408
ACH-000545,-0.14364376162369075
ACH-000547,-0.14758065876527654
ACH-000548,-0.16986284391500953
ACH-000549,-0.1367636548401549
ACH-000550,-0.12061226491152854
ACH-000552,-0.3331006980019718
ACH-000556,0.06163891298149469
ACH-000557,-0.0543563484164985
ACH-000569,-0.3337245729715768
ACH-000570,-0.35588103435710794
ACH-000571,-0.2616047824321439
ACH-000573,-0.0896789819611854
ACH-000576,-0.11695597469518135
ACH-000579,-0.10420625939502563
ACH-000580,-0.08592888250888442
ACH-000584,-0.13603809359922356
ACH-000585,-0.19689743421900724
ACH-000588,-0.01003386765121833
ACH-000589,-0.06877417598661567
ACH-000591,-0.2337911638143959
ACH-000593,-0.17152365149182058
ACH-000600,-0.2656446413107628
ACH-000601,-0.20002923897654032
ACH-000605,-0.25723310505529523
ACH-000606,-0.16552724127917226
ACH-000608,-0.1728017429780436
ACH-000614,-0.35100410840563506
ACH-000616,-0.2379451093707477
ACH-000618,0.02466468262984089
ACH-000619,-0.17545039321754435
ACH-000620,-0.22254356483899684
ACH-000621,-0.21003629294988416
ACH-000622,-0.23579960770084046
ACH-000623,-0.22449664766196034
ACH-000624,-0.05718659193673345
ACH-000627,-0.14299008675895164
ACH-000630,-0.2988693820193586
ACH-000631,-0.29728043414930433
ACH-000632,-0.2434256518190645
ACH-000633,-0.13659757569024086
ACH-000637,-0.25500895549054203
ACH-000638,-0.02055622184424298
ACH-000646,-0.11472697471543973
ACH-000647,-0.04458658998708412
ACH-000648,-0.4497403098442247
ACH-000649,-0.14696684100626115
ACH-000651,-0.17394244480683002
ACH-000652,-0.24249795647885464
ACH-000653,-0.2844722107057333
ACH-000657,-0.15173212421263446
ACH-000658,0.010795560316703022
ACH-000661,0.07767436556717312
ACH-000662,0.005348427225348696
ACH-000663,-0.08858280646929936
ACH-000665,-0.089153646340899
ACH-000671,-0.09352090018521504
ACH-000672,-0.02162687608160761
ACH-000673,-0.14282028357840548
ACH-000676,-0.12454101780819335
ACH-000677,-0.07915237452134098
ACH-000681,-0.1464086725062564
ACH-000683,-0.009708592865699757
ACH-000684,-0.20842530622127775
ACH-000688,-0.3258689242712721
ACH-000693,-0.23376066771529644
ACH-000694,-0.10957257120815267
ACH-000695,-0.15570435045766154
ACH-000696,-0.08743821886034113
ACH-000697,-0.18172523229140267
ACH-000699,-0.1145386301974916
ACH-000701,-0.0900797963251464
ACH-000706,-0.19416709067618432
ACH-000711,-0.12515895586038212
ACH-000713,-0.051524152296777134
ACH-000714,-0.12366274204676835
ACH-000718,-0.19261128951435072
ACH-000720,-0.0448605473649476
ACH-000721,-0.053672796349453634
ACH-000724,0.04775333678269896
ACH-000725,-0.0022361853772925057
ACH-000732,-0.0702918339330644
ACH-000734,-0.13934211855164028
ACH-000735,-0.16309565494526462
ACH-000736,-0.23500256068277925
ACH-000738,-0.24644072565207215
ACH-000746,-0.2357833690150857
ACH-000747,-0.3533602765895367
ACH-000748,-0.030015595211361608
ACH-000753,-0.1451032765251256
ACH-000756,-0.08897938128303459
ACH-000757,-0.20472956071843906
ACH-000758,-0.06635008064731238
ACH-000760,-0.0929395040814149
ACH-000762,-0.08925561128419378
ACH-000763,-0.2130872190314732
ACH-000764,-0.3321506235862205
ACH-000765,-0.12512807287828442
ACH-000766,-0.28779830985587385
ACH-000767,-0.0932713598952721
ACH-000768,-0.3456591271016266
ACH-000769,-0.0920933282248013
ACH-000770,-0.15048333868300107
ACH-000771,-0.1287300233163608
ACH-000773,-0.06145906663555021
ACH-000776,0.04536553411068945
ACH-000777,-0.06570490213933937
ACH-000778,-0.08050266842019778
ACH-000781,-0.07445415531311743
ACH-000782,-0.047778453848288265
ACH-000783,-0.12736047366893768
ACH-000784,-0.2348243890091737
ACH-000785,-0.1117469597541059
ACH-000787,-0.15754616718268266
ACH-000788,-0.108687057480985
ACH-000791,-0.0660504187261124
ACH-000792,0.08005896259539838
ACH-000794,-0.01430856756183426
ACH-000796,-0.16913496926178176
ACH-000798,-0.2756021361077622
ACH-000799,-0.2392194244528899
ACH-000800,-0.1305340596325507
ACH-000802,-0.3306184991324617
ACH-000804,-0.0867572678324835
ACH-000805,-0.13742888975157674
ACH-000809,-0.11465748115159567
ACH-000810,-0.06734202682065786
ACH-000811,-0.0379160641322192
ACH-000817,-0.1601117924793389
ACH-000819,-0.1295320347286407
ACH-000820,-0.6068124148542197
ACH-000821,0.01630371029947758
ACH-000822,-0.11034367951586928
ACH-000823,-0.0700488989879289
ACH-000824,-0.19109063534082432
ACH-000827,-0.3338917808656427
ACH-000829,-0.03527551791712879
ACH-000831,-0.20570369222550636
ACH-000832,-0.3558042883979746
ACH-000833,-0.005631526967440961
ACH-000834,-0.030501881514053426
ACH-000835,-0.4261334212544224
ACH-000836,-0.22166666311764735
ACH-000837,-0.04190018968362555
ACH-000838,-0.22578186145129256
ACH-000839,-0.2814618776875457
ACH-000840,-0.20401611883542675
ACH-000841,-0.3456839762705849
ACH-000843,-0.21690268158741086
ACH-000846,0.06521235438633734
ACH-000847,-0.01105214691906124
ACH-000848,-0.023457479800284155
ACH-000849,-0.049420937140188484
ACH-000851,-0.2736467157318431
ACH-000855,0.018675582245691214
ACH-000856,-0.2254889815975865
ACH-000858,0.013919467865962277
ACH-000859,-0.23432157086017905
ACH-000861,-0.26243551978326857
ACH-000862,-0.23006993873476944
ACH-000865,-0.10215391343368818
ACH-000866,-0.1620000604343425
ACH-000867,-0.1138356101307823
ACH-000869,-0.09977890812313486
ACH-000872,-0.19624834802394972
ACH-000873,-0.27318415726845224
ACH-000876,-0.2341849325702771
ACH-000878,0.14025692171227344
ACH-000880,-0.21634068376516316
ACH-000881,-0.11864952527161272
ACH-000882,-0.2494871761130872
ACH-000884,-0.2192664700973357
ACH-000885,-0.200547944471604
ACH-000887,-0.024688851983738224
ACH-000889,-0.25254948834338864
ACH-000896,-0.0008075371660448324
ACH-000898,0.04008848763173748
ACH-000900,-0.020958087150645763
ACH-000901,-0.12772502600761915
ACH-000905,-0.04287043299539458
ACH-000906,-0.08854474202461612
ACH-000907,-0.2301194361875497
ACH-000910,-0.07005162171895125
ACH-000911,-0.13947976434937429
ACH-000912,-0.1821551719612014
ACH-000913,-0.046196128574697036
ACH-000915,-0.27906627194813904
ACH-000916,-0.2256250879062701
ACH-000917,0.010589495874688376
ACH-000920,0.26743917792343513
ACH-000921,-0.10811085571570428
ACH-000924,-0.22187450932031752
ACH-000926,-0.20018179250866255
ACH-000928,-0.07822447855733959
ACH-000929,-0.04359797807633381
ACH-000932,-0.018623249517220226
ACH-000935,-0.37039429071716784
ACH-000936,-0.1363998024855387
ACH-000937,-0.07716777466452249
ACH-000938,-0.04932380990603261
ACH-000939,-0.15380059828943235
ACH-000941,-0.12012384990450528
ACH-000943,-0.11467263438522593
ACH-000946,-0.009886872440373413
ACH-000947,-0.15290174173679194
ACH-000948,-0.1829009347773246
ACH-000950,-0.13099908480639458
ACH-000953,-0.09484605978846897
ACH-000954,-0.031817903170281575
ACH-000957,-0.14471498638042402
ACH-000958,-0.19975518236606615
ACH-000960,-0.14418807761163605
ACH-000963,-0.2616225057969268
ACH-000968,-0.2297425348044591
ACH-000969,0.053019596526320316
ACH-000972,-0.14185691954637478
ACH-000973,-0.13071458724014834
ACH-000974,-0.1555353631053562
ACH-000978,0.05198983508907009
ACH-000984,-0.0944298860448438
ACH-000986,-0.16982783548129626
ACH-000988,-0.21005104008964148
ACH-000993,-0.07864951608777436
ACH-000994,-0.19121465035741625
ACH-000996,0.0755488558656076
ACH-001001,-0.11652975249262584
ACH-001020,-0.055385723111127584
ACH-001028,-0.09741969069596623
ACH-001031,-0.15016791819713424
ACH-001038,-0.15907417105549662
ACH-001048,-0.3049286869781702
ACH-001050,-0.36415456222993614
ACH-001053,-0.23082474101597986
ACH-001054,-0.21254800997366527
ACH-001061,-0.2037790969097672
ACH-001067,-0.3281153460983339
ACH-001075,-0.034093652653900984
ACH-001096,-0.24346408309579845
ACH-001111,0.03629772004563708
ACH-001119,0.1976270720541054
ACH-001128,-0.5799233909223871
ACH-001134,-0.0552398491564672
ACH-001151,-0.5225524828906276
ACH-001163,-0.02515135515771924
ACH-001164,-0.376556508459128
ACH-001183,0.16128610732628548
ACH-001192,-0.14033006205212106
ACH-001193,0.06682062049039393
ACH-001196,-0.18375106380643652
ACH-001197,0.028038608419361045
ACH-001205,-0.3958187169577824
ACH-001211,-0.21385653252513684
ACH-001212,-0.12146603133261308
ACH-001228,-0.10078554029103202
ACH-001232,-0.1236909748516172
ACH-001239,-0.13226659535057045
ACH-001270,-0.10472460014376413
ACH-001274,-0.3210700141415652
ACH-001275,-0.15113402908542833
ACH-001277,0.007046562138613019
ACH-001278,-0.1206957581256068
ACH-001280,-0.11086298222909298
ACH-001283,-0.09442608198575336
ACH-001289,-0.00017246191736044756
ACH-001300,-0.06770701844650452
ACH-001301,-0.06276504660281469
ACH-001302,-0.30050724904244425
ACH-001306,-0.113453161096936
ACH-001318,-0.12610226005602895
ACH-001322,-0.5537759905429394
ACH-001328,0.005266815758058871
ACH-001332,-0.03935242626815096
ACH-001336,-0.15327411101038296
ACH-001346,0.03031584181487262
ACH-001353,-0.2439287268263164
ACH-001354,0.09629803091910126
ACH-001367,-0.2007148020938659
ACH-001368,-0.03450276375034051
ACH-001374,-0.2854069729795154
ACH-001377,-0.2691172972487754
ACH-001380,-0.17557540926610513
ACH-001391,-0.3532403181941411
ACH-001408,-0.17323908547329733
ACH-001430,-0.1946354778420753
ACH-001431,-0.14153427504489688
ACH-001450,-0.1065611257293941
ACH-001496,-0.005679005660840081
ACH-001500,-0.2653593560931247
ACH-001523,-0.051881853260315296
ACH-001532,-0.1454743543882724
ACH-001550,-0.11983633041321776
ACH-001552,-0.15632320512502967
ACH-001554,-0.24462371746483605
ACH-001654,-0.056471854054626965
ACH-001735,-0.051448981804890166
ACH-001736,-0.0580622017008872
ACH-001737,-0.02102754111491076
ACH-001740,-0.2958846032149437
ACH-001745,-0.4417785994229596
ACH-001765,-0.03861238477548103
