,SYT11 (23208)
ACH-000004,-0.2815394839286948
ACH-000005,0.057133672322170835
ACH-000007,-0.13129054656685385
ACH-000009,-0.262308076147857
ACH-000011,-0.14930699173084347
ACH-000012,-0.3094555240477855
ACH-000013,-0.2613930915254512
ACH-000014,-0.18938563483276946
ACH-000015,-0.10603687812639412
ACH-000017,-0.15445561366351354
ACH-000018,-0.0612727221131349
ACH-000019,-0.2852394234183779
ACH-000021,-0.24163119897733484
ACH-000022,-0.01845508877559494
ACH-000025,-0.19093382211743445
ACH-000028,-0.1645293264514747
ACH-000030,-0.04003507177643455
ACH-000035,-0.06942436450703565
ACH-000036,-0.18321910233673655
ACH-000037,-0.08058602438051922
ACH-000039,-0.2587348377950486
ACH-000040,-0.08441062502437759
ACH-000041,-0.002267887168453447
ACH-000042,-0.13495010785930625
ACH-000045,-0.06398798418753092
ACH-000047,-0.2636588996539094
ACH-000052,-0.2739103334630156
ACH-000053,-0.10105747846518603
ACH-000054,-0.00786037325115151
ACH-000055,-0.22914383663461316
ACH-000060,0.002440251144315542
ACH-000067,0.014199619106212641
ACH-000070,-0.3425736166238745
ACH-000075,-0.08240112722918648
ACH-000078,-0.3098500497063985
ACH-000082,-0.14746776419643828
ACH-000085,-0.2846192240019138
ACH-000086,-0.31097303675591714
ACH-000087,-0.21706865228080505
ACH-000092,-0.278674855869861
ACH-000095,-0.2268580890498592
ACH-000097,-0.2241666692279761
ACH-000098,-0.19975569155364736
ACH-000099,-0.2228134134241034
ACH-000108,-0.0960982221021784
ACH-000113,-0.2352039335988798
ACH-000116,-0.21701158067750634
ACH-000118,-0.2007855581301827
ACH-000120,-0.207653289183168
ACH-000123,-0.1149150796718814
ACH-000127,-0.14264457516771792
ACH-000128,-0.23076734483801664
ACH-000132,-0.14182120420321284
ACH-000133,-0.2688227645643128
ACH-000137,-0.3326286281622151
ACH-000138,-0.022249126868007674
ACH-000142,-0.3344621587867353
ACH-000143,-0.14764527525949614
ACH-000146,-0.12096200891207096
ACH-000148,-0.20155581648357268
ACH-000150,-0.2086291368169192
ACH-000152,-0.0257957543306744
ACH-000153,-0.2635245901254661
ACH-000159,-0.09570536555320992
ACH-000160,-0.1685880877569987
ACH-000163,-0.27014357407178824
ACH-000167,-0.4516662937902926
ACH-000168,0.08541165847589523
ACH-000169,-0.16862991854105547
ACH-000178,-0.13394379631195694
ACH-000183,-0.14493186041408407
ACH-000188,-0.1331190079537684
ACH-000189,-0.5101621652042059
ACH-000190,0.10939589627273004
ACH-000198,-0.08133445551709251
ACH-000203,-0.2976076616232913
ACH-000204,-0.17084812129708926
ACH-000206,-0.02672645713093933
ACH-000207,-0.033171438985503565
ACH-000208,-0.26396704422546496
ACH-000210,-0.17495346147101615
ACH-000211,-0.21506083180800414
ACH-000215,-0.19253695566320805
ACH-000221,-0.1410305813928909
ACH-000222,-0.08020704570718976
ACH-000223,-0.14361212299761794
ACH-000226,-0.24655622108927214
ACH-000227,-0.003161944856080693
ACH-000228,-0.16162694356849552
ACH-000231,-0.17177239232827682
ACH-000232,-0.2390823393193575
