,ANAPC5 (51433)
ACH-000004,-0.8088181747190079
ACH-000005,-0.8628646406902242
ACH-000007,-0.74826540269013
ACH-000009,-0.8617344109342714
ACH-000011,-0.8102871507154649
ACH-000012,-0.8151215850937574
ACH-000013,-0.8053409332964165
ACH-000014,-0.7519134761901725
ACH-000015,-0.7747742135764207
ACH-000017,-0.8160758543827812
ACH-000018,-0.571159922814916
ACH-000019,-0.4927409904357611
ACH-000021,-0.7044477202225231
ACH-000022,-0.9466845639970436
ACH-000025,-0.6508205130433715
ACH-000028,-0.5906434378639169
ACH-000030,-0.7867307540975329
ACH-000035,-0.7442001681234067
ACH-000036,-0.7368953536598163
ACH-000037,-0.8184189409529016
ACH-000039,-0.6377077886178021
ACH-000040,-0.8306727196630387
ACH-000041,-0.6094552639211649
ACH-000042,-0.815054194817246
ACH-000045,-0.6613258212866557
ACH-000047,-0.7968419289383912
ACH-000052,-0.7170384012438469
ACH-000053,-0.7435913404954027
ACH-000054,-0.7922670913924147
ACH-000055,-0.7622656574372577
ACH-000060,-0.7097534293102543
ACH-000067,-0.8446653042147758
ACH-000070,-0.5581716512210902
ACH-000075,-1.1131945939188077
ACH-000078,-0.6850940615538379
ACH-000082,-0.9080943035641456
ACH-000085,-0.7718197008482176
ACH-000086,-0.7354424757128355
ACH-000087,-0.6476132656665161
ACH-000092,-0.7516251558167895
ACH-000095,-0.7053593898013886
ACH-000097,-0.6145998151412162
ACH-000098,-0.8638157887803556
ACH-000099,-0.5167606935563521
ACH-000108,-0.7311502609635897
ACH-000113,-0.5451452531739448
ACH-000116,-0.8554748745617861
ACH-000118,-0.8477691541268008
ACH-000120,-0.7790413161686655
ACH-000123,-0.7817378558472089
ACH-000127,-0.7171465418007663
ACH-000128,-0.8243762994328219
ACH-000132,-0.8691376132955994
ACH-000133,-0.7156344433406997
ACH-000137,-0.7930763340815281
ACH-000138,-0.6209381369774339
ACH-000142,-0.541816545817877
ACH-000143,-0.7827539145161249
ACH-000146,-0.8323617693969211
ACH-000148,-0.7423484930831505
ACH-000150,-0.8640017750035598
ACH-000152,-0.5582441491650008
ACH-000153,-0.600821421752304
ACH-000159,-0.5371736293701982
ACH-000160,-0.965333710375848
ACH-000163,-0.6576674928799301
ACH-000167,-1.1369736276857705
ACH-000168,-0.7181788787732297
ACH-000169,-0.8452622165584606
ACH-000178,-0.604862195987813
ACH-000183,-0.6020506028425171
ACH-000188,-0.6365375186596747
ACH-000189,-0.5469114455458495
ACH-000190,-0.720279841082453
ACH-000198,-0.7237024223158771
ACH-000203,-0.3929253882505439
