,NT5C1B (93034)
ACH-000004,-0.05182502268671416
ACH-000005,0.2991150922426793
ACH-000007,-0.002217378797311654
ACH-000009,0.11272865101258345
ACH-000011,0.1860281485415794
ACH-000012,0.1453998769147087
ACH-000013,0.21730839724492887
ACH-000014,-0.0006108066086068848
ACH-000015,0.19020422943481807
ACH-000017,0.17681108978752286
ACH-000018,0.3210504183147828
ACH-000019,0.2610783145481325
ACH-000021,0.14066614481991072
ACH-000022,0.14709163554376567
ACH-000025,0.12887363330834029
ACH-000028,0.16652894444564126
ACH-000030,0.15961374297106656
ACH-000035,0.1053625022236026
ACH-000036,0.18182428094620928
ACH-000037,0.12174341041119928
ACH-000039,0.33861839465220706
ACH-000040,0.10272708071686353
ACH-000041,0.03623033446110356
ACH-000042,0.11242966101049913
ACH-000045,0.08053170831377364
ACH-000047,0.12685670557997106
ACH-000052,0.033539530489214764
ACH-000053,0.14559851604748908
ACH-000054,0.07985095238406345
ACH-000055,0.19420997907826207
ACH-000060,0.218030691628046
ACH-000067,0.11017104550005928
ACH-000070,0.023242443079438024
ACH-000075,0.010092351926394814
ACH-000078,0.10075490966631064
ACH-000082,0.17703243619370188
ACH-000085,0.13091819832881227
ACH-000086,0.14476103383133904
ACH-000087,0.05491308147119827
ACH-000092,0.12493352257618545
ACH-000095,0.16049069263541402
ACH-000097,0.2240535818218591
ACH-000098,0.1368087069973025
ACH-000099,0.04803412413525962
ACH-000108,0.0962899045593274
ACH-000113,0.16984438161159987
ACH-000116,0.19458697725294025
ACH-000118,0.12062132995499432
ACH-000120,0.17448531479900736
ACH-000123,0.08899629657679185
ACH-000127,0.09923887156207103
ACH-000128,0.03386832818489542
ACH-000132,0.18292638990402726
ACH-000133,0.1911137259900685
ACH-000137,0.09074054623751876
ACH-000138,0.12546220454645532
ACH-000142,0.11088636030808924
ACH-000143,0.037430400676576436
ACH-000146,0.0939468845540404
ACH-000148,0.07610200368170468
ACH-000150,0.17122906030880988
ACH-000152,0.14457573730839862
ACH-000153,0.15947841851688208
ACH-000159,0.16668921418110502
ACH-000160,0.12534362991228254
ACH-000163,0.04950327194529303
ACH-000167,-0.017915735092487915
ACH-000168,0.3075628488575549
ACH-000169,0.2550772922271693
ACH-000178,0.14510659284678873
ACH-000183,0.07139096716462831
ACH-000188,0.22767428003811285
ACH-000189,0.07843179080296388
ACH-000190,-0.05484924974135008
ACH-000198,0.0036132239074373154
ACH-000203,0.07981167020138351
ACH-000204,0.2263659918461927
ACH-000206,0.01534508158031354
ACH-000207,0.06436474372975606
ACH-000208,-0.11194203594795757
ACH-000210,-0.11353059749565812
ACH-000211,0.14543020947423746
ACH-000215,0.08999824329025108
ACH-000221,0.3190036010326841
ACH-000222,0.1053216771119604
ACH-000223,0.21076110924070585
ACH-000226,0.10643647909324716
ACH-000227,0.015812541349026522
ACH-000228,0.15113559862347678
ACH-000231,0.160812345211793
ACH-000232,0.16534827939083951
ACH-000233,0.12654500818803688
ACH-000234,0.1724455725099125
ACH-000235,0.08672710006580918
ACH-000237,0.12957280749830602
ACH-000238,0.11183432037216
ACH-000242,0.05988558715753557
ACH-000243,0.15660491844531588
ACH-000244,0.16476394763454694
ACH-000246,0.164332779749298
ACH-000248,0.1174794913634222
ACH-000250,0.14447048342073487
ACH-000251,0.14057407780667155
ACH-000252,0.13233423405573974
ACH-000253,0.2006078233282057
ACH-000255,0.08922301692378823
ACH-000256,0.13561295201038084
ACH-000257,0.3199742709724502
ACH-000258,0.019402908749319717
ACH-000259,0.07250366627386959
ACH-000260,0.09832262759476082
ACH-000261,0.092675334717026
ACH-000262,0.13954693905623075
ACH-000263,0.3138148755839123
ACH-000264,0.15735866625188125
ACH-000265,0.16069224431555848
ACH-000266,0.10597244972250228
ACH-000272,0.09880021967781416
ACH-000274,0.1067809714488081
ACH-000277,0.1338389601667646
ACH-000278,0.14336097358471636
ACH-000279,0.06872848221755751
ACH-000280,0.2090275662476056
ACH-000281,0.05711184729317172
ACH-000288,0.0785559928194574
ACH-000291,0.07715386818464709
ACH-000293,0.21849401531205895
ACH-000294,0.06504591463690816
ACH-000295,0.1316692360628633
ACH-000296,0.07212070360124832
ACH-000302,0.10265451309144953
ACH-000304,0.17372234180305168
ACH-000307,0.17128929149974795
ACH-000308,0.05562386029189356
ACH-000310,0.1713023251392986
ACH-000311,0.15700190108257614
ACH-000312,0.08003700945733913
ACH-000315,-0.012148031189520184
ACH-000316,0.1622062294760458
ACH-000317,0.19224340551338406
ACH-000318,0.08993033686285735
ACH-000319,0.2036512257672996
ACH-000320,0.2021178577493949
ACH-000322,0.19959670617697445
ACH-000323,0.06404228773965985
ACH-000324,0.10703081866552064
ACH-000329,0.17363798924713295
ACH-000330,0.0793106795067288
ACH-000331,0.2287092168548315
ACH-000332,0.17900944533498556
ACH-000334,0.1419504313439963
ACH-000335,0.2268028359893809
ACH-000336,0.3868649675529327
ACH-000337,-0.05353243064732431
ACH-000338,0.033196705321275374
ACH-000339,0.13041553875029416
ACH-000341,0.14671141309142466
ACH-000348,-0.011680469952593324
ACH-000350,0.0422910534503803
ACH-000352,0.1536035665873329
ACH-000356,0.1544110435300004
ACH-000361,0.22544564275230736
ACH-000362,0.06246417187669207
ACH-000363,0.1259882355157276
ACH-000364,0.11291833750177567
ACH-000365,0.13236136081458166
ACH-000366,0.1435825626281409
ACH-000368,0.22795576408684265
ACH-000374,0.14389155781551038
ACH-000375,0.0049956848695647356
ACH-000376,0.0741593081692832
ACH-000381,0.26068855786638323
ACH-000383,0.15636611240156045
ACH-000387,0.07473220084711782
ACH-000389,0.09789408664088813
ACH-000390,0.1333458602876152
ACH-000393,0.11879002833870178
ACH-000395,0.02017396525012864
ACH-000396,0.16287487789889227
ACH-000397,0.10854994892682368
ACH-000401,0.20688140354305212
ACH-000402,0.06668642230201367
ACH-000403,0.11709144891951748
ACH-000404,0.3643664531817048
ACH-000406,0.10335484460582113
ACH-000407,0.03693620426958232
ACH-000408,0.11300869395021225
ACH-000410,0.0959148874546788
ACH-000411,0.0051716410807535786
ACH-000414,0.13351661475159993
ACH-000415,0.19320740564528927
ACH-000416,0.11434476123021145
ACH-000420,0.10252481341014932
ACH-000421,0.06278802633045773
ACH-000424,0.2413797292755124
ACH-000425,0.13939206201188814
ACH-000426,0.12453022045934704
ACH-000427,0.1949203636431872
ACH-000433,0.20551093260181205
ACH-000435,-0.12454831736772595
ACH-000436,0.01964517209534061
ACH-000444,0.04308005199304401
ACH-000445,0.09431697783543494
ACH-000448,0.14811878865718914
ACH-000450,0.1833526833917464
ACH-000452,0.15086750019123338
ACH-000454,0.1200998785679698
ACH-000458,0.24070656500490506
ACH-000459,0.12078112387949907
ACH-000460,0.15200350780749375
ACH-000461,0.12413541902304195
ACH-000463,0.1256453676691488
ACH-000464,0.13445449169253987
ACH-000466,0.24265196764089755
ACH-000467,0.11663350835779787
ACH-000468,0.20113436589337666
ACH-000469,0.17448233093295806
