,VPS37B (79720)
ACH-000004,-0.4106351000409791
ACH-000005,0.1218772421229018
ACH-000007,-0.19389701192006276
ACH-000009,-0.3744387968976854
ACH-000011,-0.2322986782723592
ACH-000012,-0.10456858084555262
ACH-000013,-0.1315395646684278
ACH-000014,-0.10111817895690206
ACH-000015,-0.12313253213794742
ACH-000017,-0.18523769113166985
ACH-000018,-0.22236791791557625
ACH-000019,-0.21930213670274032
ACH-000021,-0.4905828047529084
ACH-000022,-0.19573127020496497
ACH-000025,-0.2555786315456083
ACH-000028,-0.11755793948029035
ACH-000030,-0.1474341785895614
ACH-000035,-0.2161844035263004
ACH-000036,-0.19753944949668395
ACH-000037,-0.20349804026902485
ACH-000039,-0.35822668695378856
ACH-000040,-0.2487497459115113
ACH-000041,-0.34138028341466603
ACH-000042,-0.27930471522374023
ACH-000045,-0.2026143842193933
ACH-000047,-0.18005974804150962
ACH-000052,-0.2281927710459173
ACH-000053,-0.3305761725851867
ACH-000054,-0.3432004498186794
ACH-000055,-0.20599203369532412
ACH-000060,-0.2409953583232027
ACH-000067,-0.2841590193557397
ACH-000070,-0.12323394420617237
ACH-000075,-0.2614849557057688
ACH-000078,-0.2572600459192834
ACH-000082,-0.20368856102666155
ACH-000085,-0.22586813160286145
ACH-000086,-0.32685212799101104
ACH-000087,-0.089498945834215
ACH-000092,-0.27506538103111244
ACH-000095,-0.2461439477485731
ACH-000097,-0.19022020089946465
ACH-000098,-0.19441685133236736
ACH-000099,-0.1788685206929845
ACH-000108,-0.3473467847912152
ACH-000113,-0.1902536510126468
ACH-000116,-0.27274953154539544
ACH-000118,-0.26720385269258284
ACH-000120,-0.2946533081693984
ACH-000123,-0.09832785520560736
ACH-000127,-0.2941995529951822
ACH-000128,-0.2550524846176283
ACH-000132,-0.34897842581139915
ACH-000133,-0.2545734885655044
ACH-000137,-0.2986474682341479
ACH-000138,-0.2104982984867603
ACH-000142,-0.3940817578375879
ACH-000143,-0.2941055437103993
ACH-000146,-0.14795193831641287
ACH-000148,-0.2794037806020023
ACH-000150,-0.2880949527230208
ACH-000152,-0.2470498275350022
ACH-000153,-0.09908758228321356
ACH-000159,-0.2305230986964922
ACH-000160,-0.07881789518101845
ACH-000163,-0.190990246269488
ACH-000167,-0.2921858211895291
ACH-000168,-0.17290488470864396
ACH-000169,-0.3255502536409729
ACH-000178,-0.1981713570486888
ACH-000183,-0.31792774915849137
ACH-000188,-0.2232385231142125
ACH-000189,-0.2396436655224003
ACH-000190,-0.2460109500327471
ACH-000198,-0.3622063606923639
ACH-000203,-0.5273326886387226
ACH-000204,-0.4146063772553236
ACH-000206,-0.12274951894145007
ACH-000207,-0.2140010087990174
ACH-000208,-0.5357770492457686
ACH-000210,-0.43462729497379016
ACH-000211,-0.3023230041780787
ACH-000215,-0.2762080126522727
ACH-000221,-0.13820795370597086
ACH-000222,-0.2015604503894612
ACH-000223,-0.3687902132414989
ACH-000226,-0.09034980673929163
ACH-000227,-0.37573579868002294
ACH-000228,-0.2155220531192107
ACH-000231,-0.3249377308271868
ACH-000232,-0.2837652763563005
ACH-000233,-0.34735096426936823
ACH-000234,-0.2982630121271604
ACH-000235,-0.2810475299060389
ACH-000237,-0.2150687710071865
ACH-000238,-0.07125472335031025
ACH-000242,-0.4767631903156984
ACH-000243,-0.22600455381243734
ACH-000244,-0.4388649643082632
ACH-000246,-0.31088582886475324
ACH-000248,-0.2809648508771713
ACH-000250,-0.3739556384660919
ACH-000251,-0.5747838942595813
ACH-000252,-0.23366565148008084
ACH-000253,-0.25317776852463264
ACH-000255,-0.2643625922572451
ACH-000256,-0.2474245371710645
ACH-000257,-0.4293777807649956
ACH-000258,-0.29798744275464645
ACH-000259,-0.2380628982550313
ACH-000260,-0.2765229806520869
ACH-000261,-0.3178119428083259
ACH-000262,-0.17760910232244806
ACH-000263,-0.4670814715176209
ACH-000264,-0.20331946926843253
ACH-000265,-0.19551837114523146
ACH-000266,-0.2907408856242339
ACH-000272,-0.3217390917112131
ACH-000274,-0.3340275651112845
ACH-000277,-0.3450859228232279
ACH-000278,-0.2966385575868112
ACH-000279,-0.24021461412466635
ACH-000280,-0.16400611351654373
ACH-000281,-0.3106346459065109
ACH-000288,-0.2548753430543415
ACH-000291,-0.2901016640790354
ACH-000293,-0.2106581338777888
ACH-000294,-0.02952022849755217
ACH-000295,-0.35660100716783794
ACH-000296,-0.2340100435695449
ACH-000302,-0.2757619462251035
ACH-000304,0.044155261461790635
ACH-000307,-0.340615549604566
ACH-000308,-0.3910520923695173
ACH-000310,-0.4485612120828276
ACH-000311,-0.12543006660178732
ACH-000312,-0.3716988410951679
ACH-000315,-0.3309776003007095
ACH-000316,-0.3151214578474253
ACH-000317,-0.16102302558740972
ACH-000318,-0.18732858984855144
ACH-000319,-0.20883016645519836
ACH-000320,-0.220782814096702
ACH-000322,-0.25808295490985683
ACH-000323,-0.1735789482704648
ACH-000324,-0.1625604788711774
ACH-000329,-0.3451407986405454
ACH-000330,-0.1916536721415504
ACH-000331,-0.3973363942861745
ACH-000332,-0.3780888076386619
ACH-000334,-0.2228219489324632
ACH-000335,-0.0764460248541889
ACH-000336,-0.2443432095541518
ACH-000337,-0.18142090776745806
ACH-000338,0.32623215640325165
ACH-000339,-0.3480995312487968
ACH-000341,-0.0887647772310329
ACH-000348,-0.36746119445166403
ACH-000350,-0.2786254677368841
ACH-000352,-0.25646927739034736
ACH-000356,-0.036913526765488584
ACH-000361,-0.28089902861767224
ACH-000362,-0.6241599868757405
ACH-000363,-0.3300752756661121
ACH-000364,-0.3265925081910839
ACH-000365,-0.35332457714387605
ACH-000366,-0.38350356293448706
ACH-000368,-0.3711483658972618
ACH-000374,-0.16914239540361792
ACH-000375,-0.32281220614908873
ACH-000376,-0.27477073013991343
ACH-000381,-0.1233174483501728
ACH-000383,-0.21652012147303892
ACH-000387,-0.09414500300712736
ACH-000389,-0.3210939376466401
ACH-000390,-0.035842539641176216
ACH-000393,-0.2372708445749767
ACH-000395,-0.23253650431762915
ACH-000396,-0.14414953462567345
ACH-000397,-0.3169276818689795
ACH-000401,-0.24645804054270465
ACH-000402,0.30954383417237297
ACH-000403,-0.3154550689093309
ACH-000404,-0.16226424721614102
ACH-000406,-0.12375888797632892
ACH-000407,-0.2240596787597057
ACH-000408,-0.14748117781221348
ACH-000410,-0.4708017275452278
ACH-000411,-0.28592305516272515
ACH-000414,-0.271495410314263
ACH-000415,-0.16487597319379152
ACH-000416,-0.2740100583932521
ACH-000420,-0.11872560049584015
ACH-000421,-0.3618969401147548
ACH-000424,-0.3352417383551272
ACH-000425,-0.1062464409748956
ACH-000426,-0.2969290897968029
ACH-000427,-0.4810055053512122
ACH-000433,-0.07819954706636431
ACH-000435,-0.4232729775986719
ACH-000436,-0.2992664179721538
ACH-000444,-0.49362925038676
ACH-000445,-0.27369599995737964
ACH-000448,-0.2270808738155236
ACH-000450,-0.2553976153913801
ACH-000452,-0.36960161082289145
ACH-000454,-0.2460164751892401
ACH-000458,-0.29878140284886096
ACH-000459,-0.10932095223484133
ACH-000460,-0.2620912506806542
ACH-000461,-0.373166175164528
ACH-000463,-0.2374642573440446
ACH-000464,-0.2966755626452627
ACH-000466,-0.17792043537628974
ACH-000467,-0.3464213860990338
ACH-000468,-0.20170991228856436
ACH-000469,-0.13396825306179855
ACH-000470,-0.4237449268798752
ACH-000471,-0.2330496044092012
ACH-000472,-0.2468143839093221
ACH-000473,-0.1359265561146324
ACH-000475,-0.3600659221512334
ACH-000476,-0.3166685839682974
ACH-000477,-0.16081160399825345
ACH-000479,-0.07762229677051108
ACH-000480,-0.1556927020497951
ACH-000481,-0.30495006493863075
ACH-000483,-0.4199498800933014
ACH-000484,-0.31345975872285525
ACH-000485,-0.3635097827481395
ACH-000486,-0.15847939679626336
ACH-000487,-0.2361585705029309
ACH-000488,-0.308139235614143
ACH-000490,-0.2132366170308684
ACH-000491,-0.2727933549961049
ACH-000495,-0.10609278044012707
ACH-000496,-0.2871638404773557
ACH-000499,-0.11674905394273405
ACH-000500,-0.06083879174503479
ACH-000502,-0.2936933889243524
ACH-000503,-0.008989958671125805
ACH-000505,-0.3163501812111985
ACH-000507,-0.303206502193854
ACH-000510,-0.19570667948577455
ACH-000511,-0.3783498846873162
ACH-000512,-0.16595849175426636
ACH-000516,-0.3532315262796928
ACH-000517,-0.338351312724314
ACH-000518,-0.28350830382097625
ACH-000520,-0.4196471068179737
ACH-000521,-0.29674245928228443
ACH-000522,-0.16975919801966274
ACH-000524,-0.2528249374245608
ACH-000527,-0.3263801039103461
ACH-000528,-0.16269962439586164
ACH-000537,-0.2039426087350704
ACH-000541,-0.018802549793099223
ACH-000542,-0.2525971080343858
ACH-000544,-0.09536434913861168
ACH-000545,-0.19880154841590786
ACH-000547,-0.1840529852054136
ACH-000548,-0.18605238404390625
ACH-000549,-0.12804251906626046
ACH-000550,-0.34707545789556754
ACH-000552,-0.2590742399824193
ACH-000556,-0.2782556766280708
ACH-000557,-0.3540523515823548
ACH-000569,-0.10050148186775272
ACH-000570,-0.1459928172541462
ACH-000571,-0.19352601738060776
ACH-000573,-0.21772659600766867
ACH-000576,-0.1996802142512564
ACH-000579,-0.39751472237700497
