,TOX4 (9878)
ACH-000651,-0.31932140190016656
ACH-000652,-0.09502207248087577
ACH-000653,-0.4432787687562598
ACH-000657,-0.2224375360426976
ACH-000658,-0.29230383499840096
ACH-000661,-0.08251307049130202
ACH-000662,-0.17639934878683575
ACH-000663,-0.2456488012203758
ACH-000665,-0.3738753913462203
ACH-000671,-0.04082115447373162
ACH-000672,-0.2251867440185181
ACH-000673,-0.1926977033191951
ACH-000676,-0.25609554737512674
ACH-000677,-0.5084975320386231
ACH-000681,-0.06546537297593863
ACH-000683,-0.231935911501357
ACH-000684,-0.3052900180285337
ACH-000688,-0.3966485523511908
ACH-000693,-0.21038302916783166
ACH-000694,-0.3223325533585741
ACH-000695,-0.1249967750164938
ACH-000696,-0.1773163568844804
ACH-000697,-0.5522585661863598
ACH-000699,-0.26970580626923546
ACH-000701,-0.13299326336544473
ACH-000706,-0.3944449779122224
ACH-000711,-0.3471380874294522
ACH-000713,-0.3247780867926109
ACH-000714,-0.2715152104417504
ACH-000718,-0.2789275826933477
ACH-000720,-0.3160433847009557
ACH-000721,-0.3833899475399381
ACH-000724,-0.31556458356533784
ACH-000725,-0.2553019076652061
ACH-000732,-0.2454122658230773
ACH-000734,-0.3460045658247593
ACH-000735,-0.19090022074125285
ACH-000736,-0.2370085513224805
ACH-000738,-0.3911581331427224
ACH-000746,-0.2890159452568839
ACH-000747,-0.18224611870347784
ACH-000748,-0.17355475174814847
ACH-000753,-0.16151176181324906
ACH-000756,-0.3298669285116882
ACH-000757,-0.3265129161790383
ACH-000758,-0.29699088254499656
ACH-000760,-0.27948513407191944
ACH-000762,-0.4206212747289233
ACH-000763,-0.4490878465753897
ACH-000764,-0.2548293401342749
ACH-000765,-0.31558763275851553
ACH-000766,-0.3974393003401479
ACH-000767,-0.257942955863068
ACH-000768,-0.38361551391828
ACH-000769,-0.28925039289291193
ACH-000770,-0.30288036057617
ACH-000771,-0.41784885724745424
ACH-000773,-0.3696033416111712
ACH-000776,-0.18843852502558608
ACH-000777,-0.2472311979374945
ACH-000778,-0.3744847782852424
ACH-000781,-0.3713325443405667
ACH-000782,-0.4343869373412129
ACH-000783,-0.36208930707789694
ACH-000784,-0.2428264497131523
ACH-000785,-0.3611343848988764
ACH-000787,-0.3633781095555605
ACH-000788,-0.2921542614728008
ACH-000791,-0.2944747475935973
ACH-000792,-0.3247149307494925
ACH-000794,-0.4925958754225434
ACH-000796,-0.44331249318897936
ACH-000798,-0.7222371971347766
ACH-000799,-0.4089398169412831
ACH-000800,-0.403328746957821
ACH-000802,-0.4820695970859301
ACH-000804,-0.22931471653636015
ACH-000805,0.07233705273250057
ACH-000809,-0.24768813326418004
ACH-000810,-0.6289007306679721
ACH-000811,-0.13918426948083246
ACH-000817,-0.6966196699854647
ACH-000819,-0.16611237204486856
ACH-000820,-0.3639923248659057
ACH-000821,-0.3116839072453333
ACH-000822,-0.3315943628805059
ACH-000823,-0.2224637122009499
ACH-000824,-0.3134078736714023
ACH-000827,-0.3589036757306816
ACH-000829,-0.23076198559312586
ACH-000831,-0.29494057335109625
ACH-000832,-0.3795888022000861
ACH-000833,-0.3601009062586444
ACH-000834,-0.32453014929273233
ACH-000835,-0.14294826274166494
ACH-000836,-0.15958297743660846
ACH-000837,-0.5147957472262552
ACH-000838,-0.3670931712409436
ACH-000839,-0.5354243690358064
ACH-000840,-0.25446764480207285
ACH-000841,-0.4074597263991726
ACH-000843,-0.18882267785506435
ACH-000846,-0.2839563430918574
ACH-000847,-0.08604433910803326
ACH-000848,-0.185209867617684
ACH-000849,-0.4563314045539389
ACH-000851,-0.28345588139563205
ACH-000855,-0.2393878073449084
ACH-000856,-0.4098488930241154
ACH-000858,-0.1286461929884618
ACH-000859,-0.43275827065114736
ACH-000861,-0.36604786671127537
ACH-000862,-0.1816337970817805
ACH-000865,-0.4166851893230587
ACH-000866,-0.22268864833614974
ACH-000867,-0.1798318259066343
ACH-000869,-0.4363522129618661
ACH-000872,-0.16109806345630676
ACH-000873,-0.21834488482541248
ACH-000876,-0.38449396399781854
ACH-000878,-0.2673752378673493
ACH-000880,-0.4534173223543672
ACH-000881,-0.3285478741112087
ACH-000882,-0.4459360758092627
ACH-000884,-0.21164407297505813
ACH-000885,-0.32416842653870465
ACH-000887,-0.3605878988034299
ACH-000889,-0.5564284307548649
ACH-000896,-0.2661174120656513
ACH-000898,-0.6042832431370804
ACH-000900,-0.4948214962327172
ACH-000901,-0.0990613920271101
ACH-000905,-0.4740580246897109
ACH-000906,-0.10861680654722868
ACH-000907,-0.4515157087265488
ACH-000910,-0.4064548107097845
ACH-000911,-0.2708830606169514
ACH-000912,-0.3748917193563737
ACH-000913,-0.3031266973291626
ACH-000915,-0.3896707482108529
ACH-000916,-0.2505162862175008
ACH-000917,-0.09965928767831284
ACH-000920,-0.011294071557483812
ACH-000921,-0.274943910478475
ACH-000924,-0.1120321813471831
ACH-000926,-0.2648539609790845
ACH-000928,-0.3589959502848297
ACH-000929,-0.4616837981467756
ACH-000932,-0.19898563113631895
ACH-000935,-0.10433194584503867
ACH-000936,-0.39332504632698
ACH-000937,-0.15277218844886314
ACH-000938,-0.3042154147130059
ACH-000939,-0.4245038718110317
ACH-000941,-0.4306644484997205
ACH-000943,-0.3187779778771222
ACH-000946,-0.3420960088400087
ACH-000947,-0.3318241651124882
ACH-000948,-0.4539144552236879
ACH-000950,-0.27986947867403245
ACH-000953,-0.4069056075001988
ACH-000954,-0.20531723899509216
ACH-000957,-0.17013144145838752
ACH-000958,-0.3639427005043848
ACH-000960,-0.2492899196826211
ACH-000963,-0.3639125019311276
ACH-000968,-0.2209763130932134
ACH-000969,-0.19403597931373864
ACH-000972,-0.2909603120931572
ACH-000973,-0.12729604588273896
ACH-000974,-0.2558030632411259
ACH-000978,-0.2114796443717296
ACH-000984,-0.25801376457872843
ACH-000986,-0.5117151058209229
ACH-000988,-0.4525691092950992
ACH-000993,-0.4857971566436378
ACH-000994,-0.48295936896591296
ACH-000996,-0.6381758538957608
ACH-001001,-0.13122902710688802
ACH-001020,-0.31953858214043274
ACH-001028,-0.17449508264931107
ACH-001031,-0.3758013060521722
ACH-001038,-0.3432053350621911
ACH-001048,-0.4993979561115192
ACH-001050,-0.3746556154410541
ACH-001053,-0.3848614534450174
ACH-001054,-0.3310639337332941
ACH-001061,-0.2362410297466005
ACH-001067,-0.4142747977375877
ACH-001075,-0.002804484089182376
ACH-001096,-0.08521400284975793
ACH-001111,-0.09549398407814358
ACH-001119,-0.32954084119565324
ACH-001128,-0.3182185548752445
ACH-001134,-0.15545141670431148
ACH-001151,-0.2938426406297693
ACH-001163,-0.17564478952976215
ACH-001164,-0.1686242122068652
ACH-001183,-0.3900590160255503
ACH-001192,-0.4488222002102678
ACH-001193,-0.301065233697203
ACH-001196,-0.15872359428221974
ACH-001197,-0.3713622665437801
ACH-001205,-0.09723772379640304
ACH-001211,-0.3677905238595385
ACH-001212,-0.3464892566063288
ACH-001228,-0.21535856572425333
ACH-001232,-0.15835438213516914
ACH-001239,0.012114740928397849
ACH-001270,-0.422306319243308
ACH-001274,-0.3111413063953815
ACH-001275,-0.19883955731909805
ACH-001277,-0.04641294993875806
ACH-001278,-0.6033751645826058
ACH-001280,-0.21934031808593135
ACH-001283,-0.5461605915988067
ACH-001289,-0.2250974529457124
ACH-001300,-0.2490257253801651
ACH-001301,-0.1952574667869094
ACH-001302,-0.4506504022228781
ACH-001306,-0.185994076878282
ACH-001318,-0.4638170259445322
ACH-001322,-0.3463776166987842
ACH-001328,-0.13573936943281026
ACH-001332,-0.28811235277296954
ACH-001336,-0.3864316610118063
ACH-001346,-0.35609342185632664
ACH-001353,-0.3575536369710615
ACH-001354,-0.1344387629260131
ACH-001367,-0.26182275883102
ACH-001368,-0.29537604261195577
ACH-001374,-0.25322882926503937
ACH-001377,-0.1057269835270672
ACH-001380,-0.07893288339537002
ACH-001391,-0.2772972183488296
ACH-001408,-0.525898843326208
ACH-001430,-0.08279678328565923
ACH-001431,-0.2995690780529344
ACH-001450,-0.2550934111648824
ACH-001496,-0.4364429503210852
ACH-001500,-0.27316186197975034
ACH-001523,-0.3052268703872887
ACH-001532,-0.2425708488738184
ACH-001550,-0.4716733537672575
ACH-001552,-0.3352933674308277
ACH-001554,-0.34292922278745125
ACH-001654,-0.16751629032399287
ACH-001735,-0.351650811037831
ACH-001736,-0.493988914954073
ACH-001737,-0.16239430694362555
ACH-001740,-0.26869047274313873
ACH-001745,-0.40564486931938826
ACH-001765,-0.16510705700872375
