,PPP1R14B (26472)
ACH-000178,-0.21443120242583072
ACH-000183,-0.3111630812700492
ACH-000188,-0.5565697051744801
ACH-000189,-0.11340726879830647
ACH-000190,-0.2686630584844347
ACH-000198,-0.3816069936912655
ACH-000203,-0.44160084251568615
ACH-000204,-0.2494168054564793
ACH-000206,-0.27970588432004057
ACH-000207,-0.21812827511376465
ACH-000208,-0.03861963413569704
ACH-000210,-0.5890024315733137
ACH-000211,-0.4615216677728376
ACH-000215,-0.29109611742465985
ACH-000221,-0.4147925303687264
ACH-000222,-0.3820504549569684
ACH-000223,-0.34454599504325384
ACH-000226,-0.3393852517802773
ACH-000227,-0.3088293357851811
ACH-000228,-0.4966258115758235
ACH-000231,-0.5132042248084687
ACH-000232,-0.41629221273815503
ACH-000233,-0.3940005803745829
ACH-000234,-0.3864969598995813
ACH-000235,-0.2813609871274193
ACH-000237,-0.3497422271617915
ACH-000238,-0.4992078497266503
ACH-000242,-0.4450238425572782
ACH-000243,-0.1584711670217584
ACH-000244,-0.2036330085882448
ACH-000246,-0.1870223461433241
ACH-000248,-0.29024751493762857
ACH-000250,-0.3375233060924057
ACH-000251,-0.5860886361175812
ACH-000252,-0.3976562791677739
ACH-000253,-0.309356052418891
ACH-000255,-0.32710072578485866
ACH-000256,-0.4109660786556867
ACH-000257,-0.04356545506660004
ACH-000258,-0.05130860573227922
ACH-000259,-0.2836474915943509
ACH-000260,-0.2463681806779229
ACH-000261,-0.2638026889056345
ACH-000262,-0.3273617814503453
ACH-000263,-0.14085853171025114
ACH-000264,-0.20190334361992435
ACH-000265,-0.3537481210582984
ACH-000266,-0.3653773234273873
ACH-000272,-0.18980187991741726
ACH-000274,-0.3274279678009692
ACH-000277,-0.2887169693514786
ACH-000278,-0.22108299093195544
ACH-000279,-0.2442139684794235
ACH-000280,-0.4224081864393721
ACH-000281,-0.1934201346191238
ACH-000288,-0.3480433895916602
ACH-000291,-0.3200801665998484
ACH-000293,-0.27580273955273976
ACH-000294,-0.1338383233750009
ACH-000295,-0.4533155919061941
ACH-000296,-0.2715017891656146
ACH-000302,-0.34809736990274337
ACH-000304,-0.3065166174023017
ACH-000307,-0.4702422910082863
ACH-000308,-0.4297576473245204
ACH-000310,-0.32664112006075985
ACH-000311,-0.3581097586088892
ACH-000312,-0.3085857878805525
ACH-000315,-0.3670755220360106
ACH-000316,-0.4267030304329134
ACH-000317,-0.5789169664814905
ACH-000318,-0.3925410326231937
ACH-000319,-0.40109573959162304
ACH-000320,-0.3368060377839302
ACH-000322,-0.4228790880821615
ACH-000323,-0.3502349088463805
ACH-000324,-0.35983470906697784
ACH-000329,-0.21897890186340455
ACH-000330,-0.4945043698010626
ACH-000331,-0.4105518419742799
ACH-000332,-0.33209717171881753
ACH-000334,-0.09614183230857504
ACH-000335,-0.3041654466705524
ACH-000336,-0.2831289199912567
ACH-000337,-0.3717626492940817
ACH-000338,-1.04739835025118
ACH-000339,-0.2600767324420912
ACH-000341,-0.3953884893467575
ACH-000348,-0.10784052894299356
ACH-000350,-0.2966251192093385
ACH-000352,-0.22080919802554688
ACH-000356,-0.23466287431725705
ACH-000361,-0.4296562691191253
ACH-000362,-0.20940106087354085
ACH-000363,-0.3296292292217127
ACH-000364,-0.6339462030670314
ACH-000365,-0.3714027599911557
ACH-000366,-0.5539573451022581
ACH-000368,-0.4107797949186053
ACH-000374,-0.3962343872706581
ACH-000375,-0.4218758457592709
ACH-000376,-0.34975388115401984
ACH-000381,-0.26094551499582624
ACH-000383,-0.28200105398966663
ACH-000387,-0.31718334678746096
ACH-000389,-0.3711520851897536
ACH-000390,-0.1341974089610439
ACH-000393,-0.34523624630319144
ACH-000395,-0.3941442197403113
ACH-000396,-0.844809489652095
ACH-000397,-0.3319378407658051
ACH-000401,-0.3589834022456136
ACH-000402,-0.3383200753555097
ACH-000403,-0.25992469719232464
ACH-000404,-0.06163219261283729
ACH-000406,-0.286409975624878
ACH-000407,-0.2758035936097012
ACH-000408,-0.4263522784476456
ACH-000410,-0.35339510605051505
ACH-000411,-0.4540032041418983
ACH-000414,-0.3809504220693856
ACH-000415,-0.5781640782662255
ACH-000416,-0.3824973106268037
ACH-000420,-0.4235211911765362
ACH-000421,-0.3543193723267021
ACH-000424,-0.2903738767383571
ACH-000425,-0.3726351536171872
ACH-000426,-0.30820912906932924
ACH-000427,-0.3204009272300308
ACH-000433,-0.50429389889067
ACH-000435,-0.6624692238463405
ACH-000436,-0.2583596634738349
ACH-000444,-0.2364172164199444
ACH-000445,-0.4265253825636429
ACH-000448,-0.3314766580183617
ACH-000450,-0.5123683795703309
ACH-000452,-0.4112038188589382
ACH-000454,-0.4120434019167741
ACH-000458,-0.3128645863971087
ACH-000459,-0.07617014852730393
ACH-000460,-0.21608187757602745
ACH-000461,-0.4952664084790374
ACH-000463,-0.4133641346952243
ACH-000464,-0.4084276943810775
ACH-000466,-0.3340133464081037
ACH-000467,-0.238799557614688
ACH-000468,-0.3053410896996027
ACH-000469,-0.4483861701720744
ACH-000470,-0.4292699455856877
ACH-000471,-0.2490485728735815
ACH-000472,-0.27952650058376965
ACH-000473,-0.2394199983944315
ACH-000475,-0.35069865147956314
ACH-000476,-0.2397235497306003
ACH-000477,-0.2721071550003818
ACH-000479,-0.16348955193295722
ACH-000480,-0.4288048753604896
ACH-000481,-0.5411202974336567
ACH-000483,-0.3946575218587236
ACH-000484,-0.3328538854816142
ACH-000485,-0.238560618521416
ACH-000486,-0.4054755769228712
ACH-000487,-0.5171545865660754
ACH-000488,-0.28385601040190184
ACH-000490,-0.31981607917504296
ACH-000491,-0.3086793584258608
ACH-000495,-0.26903915615988144
ACH-000496,-0.26428505830005355
ACH-000499,-0.25977542183477303
ACH-000500,-0.069314567384977
ACH-000502,-0.3057496223231168
ACH-000503,-0.2787495726658575
ACH-000505,-0.2984966251228562
ACH-000507,-0.28734230784105463
ACH-000510,-0.27482144199742714
ACH-000511,-0.2857425209683238
ACH-000512,-0.28255880247431386
ACH-000516,-0.3314103939460487
ACH-000517,-0.3875573070360912
ACH-000518,-0.5341525197930401
ACH-000520,-0.33587389687365554
ACH-000521,-0.18166094367596225
ACH-000522,-0.23304027733369506
ACH-000524,-0.3908815209495052
ACH-000527,-0.2460676310519572
ACH-000528,-0.2581570376917645
ACH-000537,-0.37706150406322986
ACH-000541,-0.4676177304832062
ACH-000542,-0.2668996660820534
ACH-000544,-0.32520302676441737
ACH-000545,-0.4836880965437178
ACH-000547,-0.4075543694439172
ACH-000548,-0.2999306114493489
ACH-000549,-0.2943012907067245
ACH-000550,-0.30338189627790824
ACH-000552,-0.3954334671028597
ACH-000556,-0.4592625857996138
ACH-000557,-0.18483388060772632
ACH-000569,-0.0997107010523755
ACH-000570,-0.36862761660425103
ACH-000571,-0.2296547697873505
ACH-000573,-0.30728548099595426
ACH-000576,-0.3959886563723
ACH-000579,-0.5684750331662402
ACH-000580,-0.13011211544619924
ACH-000584,-0.24500092519667566
ACH-000585,-0.24611913243186756
ACH-000588,-0.3062836035944734
ACH-000589,-0.2809577344319144
ACH-000591,-0.412908096310334
ACH-000593,-0.3485221658204196
ACH-000600,-0.4180024257345837
ACH-000601,-0.3417206935891597
ACH-000605,-0.2647618052619862
ACH-000606,-0.6073699153633902
ACH-000608,-0.32299787887295434
ACH-000614,-0.3415234515956982
ACH-000616,-0.4329258857295655
ACH-000618,-0.2609486203767213
ACH-000619,-0.2887326507935436
ACH-000620,-0.15474894000746905
ACH-000621,-0.4030651652268688
ACH-000622,-0.1857003521789563
ACH-000623,-0.5593191315783158
ACH-000624,-0.2495865020792407
ACH-000627,-0.38046996480664175
ACH-000630,-0.3836264953194306
ACH-000631,-0.4452642935148203
ACH-000632,-0.32975283800865435
ACH-000633,-0.5200443578161227
ACH-000637,-0.2833979439701569
ACH-000638,-0.38122148653133137
ACH-000646,-0.1846189598740852
ACH-000647,-0.34887314677550035
ACH-000648,-0.3162199210940213
ACH-000649,-0.2948562417461941
ACH-000651,-0.20406713448522584
ACH-000652,-0.3925632538330659
ACH-000653,-0.514639669760906
ACH-000657,-0.2709205588987677
ACH-000658,-0.212768148454688
ACH-000661,-0.35329582705204743
ACH-000662,-0.3720080349984726
ACH-000663,-0.4629289355893554
ACH-000665,-0.4964092614899223
ACH-000671,-0.16924583071496085
ACH-000672,-0.3090312496792256
ACH-000673,-0.3457521155586397
ACH-000676,-0.27596831233791663
ACH-000677,-0.269684026744217
ACH-000681,-0.2369981500696074
ACH-000683,-0.3220532215121968
ACH-000684,-0.2733555694818807
ACH-000688,-0.10597398620642022
ACH-000693,-0.4452547242873677
ACH-000694,-0.28926585477540884
ACH-000695,-0.21900957547565733
ACH-000696,-0.3181162186042176
ACH-000697,-0.6202854418189604
ACH-000699,-0.26021252872179546
ACH-000701,-0.39471524508922395
ACH-000706,-0.2515985260653398
ACH-000711,-0.29722218674632644
ACH-000713,-0.4754140752174557
ACH-000714,-0.3063855104402913
ACH-000718,-0.5049660042272384
ACH-000720,-0.4838193460985229
ACH-000721,-0.1790567662667103
ACH-000724,-0.5073446140940548
ACH-000725,-0.3928885719849872
ACH-000732,-0.32810397699088123
ACH-000734,-0.42145323463443374
ACH-000735,-0.3602751040296863
ACH-000736,-0.2798467580242185
ACH-000738,-0.30690547178609306
ACH-000746,-0.1846696654389904
ACH-000747,-0.5462476726285129
ACH-000748,-0.3349223246780407
ACH-000753,-0.25801055360643743
ACH-000756,-0.6679508406781532
ACH-000757,-0.3594729451439279
ACH-000758,-0.3922046752002136
ACH-000760,-0.304850409290072
ACH-000762,-0.4122506358385193
ACH-000763,-0.3752424535654776
ACH-000764,-0.5121201336390625
ACH-000765,-0.5616239038590775
ACH-000766,-0.514115057648695
ACH-000767,-0.3523429035255017
ACH-000768,-0.24078374286399554
ACH-000769,-0.5587996082071169
ACH-000770,-0.3590109901706657
ACH-000771,-0.3990840886800653
ACH-000773,-0.3985662946202689
ACH-000776,-0.2642101321317625
ACH-000777,-0.3564438998984791
ACH-000778,-0.3931935634739001
ACH-000781,-0.3712670554753064
ACH-000782,-0.26424831525366765
ACH-000783,-0.3992384968017595
ACH-000784,-0.3302275187768265
ACH-000785,-0.2191869036353762
ACH-000787,-0.3679989393658714
ACH-000788,-0.2719661584388555
ACH-000791,-0.2967441557059471
ACH-000792,-0.4520307540536023
ACH-000794,-0.5144003110767397
ACH-000796,-0.2646078374917273
ACH-000798,-0.4903538756079116
ACH-000799,-0.6769036218595548
ACH-000800,-0.159128145486639
ACH-000802,-0.40699361870889866
ACH-000804,-0.4941672579644268
ACH-000805,-0.1547278122381749
ACH-000809,-0.2839337770434914
ACH-000810,-0.6491891731435483
ACH-000811,-0.3396053401655209
ACH-000817,-0.3112515707305174
ACH-000819,-0.4161467480867429
ACH-000820,-0.2291824401233189
ACH-000821,-0.4873798821290157
ACH-000822,-0.18360730358076466
ACH-000823,-0.21643915127952632
ACH-000824,-0.3841702678388258
ACH-000827,-0.3824381872171651
ACH-000829,-0.5414086261862208
ACH-000831,-0.4012013096379224
ACH-000832,-0.5887973512567367
ACH-000833,-0.3128048219959507
ACH-000834,-0.3452799532602385
ACH-000835,-0.27079276808548536
ACH-000836,-0.3585088929725838
ACH-000837,-0.2841649588260244
ACH-000838,-0.3483145751489581
ACH-000839,-0.503446396921735
ACH-000840,-0.357785565667656
ACH-000841,-0.205355503121351
ACH-000843,-0.2536899309757475
ACH-000846,-0.21558752085544405
ACH-000847,-0.1824410550889169
ACH-000848,-0.27806074796470226
ACH-000849,-0.08217933259141923
ACH-000851,-0.21951053080112404
ACH-000855,-0.11286616472214453
ACH-000856,-0.2766935346034257
ACH-000858,-0.35861337556654554
ACH-000859,-0.5260994277353512
ACH-000861,-0.3680454534016704
ACH-000862,-0.2084275400211235
ACH-000865,-0.40898615139843975
ACH-000866,-0.30698923015160823
ACH-000867,-0.27334159488234056
ACH-000869,-0.4143349967112844
ACH-000872,-0.31957000546381265
ACH-000873,-0.4515292388742701
ACH-000876,-0.3674874539061779
ACH-000878,-0.1003368599532193
ACH-000880,-0.1355998546319429
ACH-000881,-0.3760324173051753
ACH-000882,-0.5076594690254179
ACH-000884,-0.13511514844259798
ACH-000885,-0.2321809845726596
ACH-000887,-0.4273818842215152
ACH-000889,-0.33436326279209044
ACH-000896,-0.3946596868123581
ACH-000898,-0.30160340131490565
ACH-000900,-0.5998645053499134
ACH-000901,-0.4599170239761608
ACH-000905,-0.2516666908306813
ACH-000906,-0.38689638959546707
ACH-000907,-0.0374502822338398
ACH-000910,-0.24133852994034516
ACH-000911,-0.4315003349648863
ACH-000912,-0.28543199881127274
ACH-000913,-0.3699252234985844
ACH-000915,-0.17923468962791833
ACH-000916,-0.1401581483169788
ACH-000917,-0.4373863385841571
ACH-000920,-0.7994557529373439
ACH-000921,-0.3146655553832688
ACH-000924,-0.3483566654413799
ACH-000926,-0.2274830427998785
ACH-000928,-0.3459588778589212
ACH-000929,-0.1965963658920329
ACH-000932,-0.30827435290859484
ACH-000935,-0.28070521056959963
ACH-000936,-0.4067813749274278
ACH-000937,-0.4630581483271631
ACH-000938,-0.40673338405194975
ACH-000939,-0.2484279023137009
ACH-000941,-0.3669827392691428
ACH-000943,-0.2046570852848482
ACH-000946,-0.4477056763111184
ACH-000947,-0.33386112885356906
ACH-000948,-0.3886135172836063
ACH-000950,-0.2084544263231278
ACH-000953,-0.4134411370565229
ACH-000954,-0.2726415928330029
ACH-000957,-0.4367005136423869
ACH-000958,-0.3835603723488695
ACH-000960,-0.2497793189116501
ACH-000963,-0.5367552205972747
ACH-000968,-0.199525670200534
ACH-000969,-0.32689174835856355
ACH-000972,-0.8932427303975583
ACH-000973,-0.27086406751334635
ACH-000974,-0.3143226859849583
ACH-000978,-0.0349921060941148
ACH-000984,-0.4098608978391688
ACH-000986,-0.4785712739190217
ACH-000988,-0.24829781091581798
ACH-000993,-0.2810089677762524
ACH-000994,-0.34432579428619586
ACH-000996,-0.4281580845974956
ACH-001001,-0.1289977061877424
ACH-001020,-0.2761953466247372
ACH-001028,-0.2117713125362249
ACH-001031,-0.23665384805008866
ACH-001038,-0.3001215256414845
ACH-001048,-0.38346771127729423
ACH-001050,-0.3220448510079723
ACH-001053,-0.3684025114145573
ACH-001054,-0.3645220391691187
ACH-001061,-0.29691074450506355
ACH-001067,-0.3394019566244245
ACH-001075,-0.345329311301261
ACH-001096,-0.2788995399591573
ACH-001111,-0.13835240817912345
ACH-001119,-0.3695406211609013
ACH-001128,-0.29368221340541284
ACH-001134,-0.24668833460515802
ACH-001151,-0.26814896209841044
ACH-001163,-0.4049769641578218
ACH-001164,-0.4814238489017178
ACH-001183,-0.33516723570585955
ACH-001192,-0.2437331229068813
ACH-001193,-0.5313045498674404
ACH-001196,-0.455849711497455
ACH-001197,-0.37267858473500737
ACH-001205,-0.2926463064032892
ACH-001211,-0.3133808039589866
ACH-001212,-0.17738798302234798
ACH-001228,-0.321840600849742
ACH-001232,-0.4086349014101571
ACH-001239,-0.4392267809245502
ACH-001270,-0.5124995801568205
ACH-001274,-0.23037537519351564
ACH-001275,-0.3903510097844851
ACH-001277,-0.3293083066301196
ACH-001278,0.02338382543135013
ACH-001280,-0.3533786060264075
ACH-001283,-0.3053489933238359
ACH-001289,-0.3524101090271716
ACH-001300,-0.3432510971901275
ACH-001301,-0.20327310345366686
ACH-001302,-0.6625638214791431
ACH-001306,-0.31726762491116217
ACH-001318,-0.432663039583356
ACH-001322,-0.18644798553336325
ACH-001328,-0.35265935415223704
ACH-001332,-0.4006596827006888
ACH-001336,-0.2927177403109185
ACH-001346,-0.3252714703171578
ACH-001353,-0.4129982179760972
ACH-001354,0.1550622007372911
ACH-001367,-0.26325314786576604
ACH-001368,-0.2402249309744063
ACH-001374,-0.5125980859631798
ACH-001377,-0.28171968091345057
ACH-001380,-0.19364639601220046
ACH-001391,-0.3097187923364884
ACH-001408,-0.45322051243949
ACH-001430,-0.3079716174786987
ACH-001431,-0.2654419680402138
ACH-001450,-0.3460435965654148
ACH-001496,-0.13359130967807378
ACH-001500,-0.32494233404416833
ACH-001523,-0.384680963640018
ACH-001532,-0.4085060236660781
ACH-001550,-0.3911922110529451
ACH-001552,-0.2517455866546121
ACH-001554,-0.16006972431803518
ACH-001654,-0.4145834235019267
ACH-001735,-0.5009008112049484
ACH-001736,-0.4070097049431568
ACH-001737,0.24307370791254695
ACH-001740,-0.1642120742788189
ACH-001745,-0.3076700885037332
ACH-001765,-0.32548269088746684
