,NRP2 (8828)
ACH-000433,0.1534357734850012
ACH-000435,-0.08870162536006626
ACH-000436,-0.2910717132666308
ACH-000444,-0.15588399334721928
ACH-000445,-0.14385093574641242
ACH-000448,-0.09480860766584427
ACH-000450,-0.1821121339088992
ACH-000452,-0.18341179367646185
ACH-000454,0.016178051774861816
ACH-000458,-0.1353379118242968
ACH-000459,-0.06497041815878217
ACH-000460,0.015065651865078541
ACH-000461,-0.2630843463696042
ACH-000463,-0.1113799566864214
ACH-000464,-0.2588494609601327
ACH-000466,-0.15123141943749546
ACH-000467,-0.2602531020857057
ACH-000468,-0.1327575194268183
ACH-000469,-0.03279026965016104
ACH-000470,-0.14830262416703646
ACH-000471,-0.061681944466344826
ACH-000472,-0.05358446415010154
ACH-000473,0.03625795176492115
ACH-000475,-0.2485813315678965
ACH-000476,-0.12054018181129215
ACH-000477,-0.19687366050060107
ACH-000479,0.5911759835589618
ACH-000480,-0.029634160932350925
ACH-000481,-0.144113820849888
ACH-000483,-0.09517131490207223
ACH-000484,-0.363485753943002
ACH-000485,-0.1547306784096229
ACH-000486,-0.1487930731210595
ACH-000487,-0.33065959892688723
ACH-000488,-0.0989568979506282
ACH-000490,-0.19917239844634488
ACH-000491,-0.35700727055324794
ACH-000495,-0.33276460595575474
ACH-000496,-0.14889911470342754
ACH-000499,0.03667012507273867
ACH-000500,0.031197568510387283
ACH-000502,-0.10504664668515408
ACH-000503,0.018984019748289185
ACH-000505,-0.041957076202482936
ACH-000507,-0.25196637498765423
ACH-000510,-0.1892513630551904
ACH-000511,-0.06087664723625046
ACH-000512,-0.41289765643333337
ACH-000516,-0.18789444146277332
ACH-000517,-0.2548344805007544
ACH-000518,-0.055442177015337255
ACH-000520,-0.1629936823112164
ACH-000521,-0.3021036946760468
ACH-000522,-0.06237749637889045
ACH-000524,-0.12490346508528395
ACH-000527,-0.2515591307265066
ACH-000528,-0.2652908628172617
ACH-000537,-0.15008891935676014
ACH-000541,0.0920563179794112
ACH-000542,-0.17518361165463667
ACH-000544,-0.006435694698721292
ACH-000545,-0.1159359380187627
ACH-000547,-0.13756423137431442
ACH-000548,-0.16388788482268596
ACH-000549,-0.1814574050224088
ACH-000550,-0.12731441293469709
ACH-000552,-0.14103257686409976
ACH-000556,-0.15968427158779094
ACH-000557,-0.2763598987254704
ACH-000569,-0.09744966708984656
ACH-000570,-0.10881753597021893
ACH-000571,-0.09138026388374117
ACH-000573,-0.3434118754329217
ACH-000576,-0.2510298757011597
ACH-000579,-0.2462662908657184
ACH-000580,-0.20787976698332966
ACH-000584,-0.2178012573181992
ACH-000585,-0.1457708133042256
ACH-000588,-0.06995091278087393
ACH-000589,-0.17602989668885513
ACH-000591,0.007453424154160723
ACH-000593,0.041247423728751
ACH-000600,-0.06511033527036479
ACH-000601,-0.1278364957444078
ACH-000605,-0.1455603142567024
ACH-000606,-0.0031995916549578444
ACH-000608,-0.19347776500487085
ACH-000614,-0.1361582678091787
ACH-000616,-0.15531992633723546
ACH-000618,0.05218788026578039
ACH-000619,-0.14789752619625168
ACH-000620,-0.1942936557313168
ACH-000621,-0.16560574373756096
ACH-000622,-0.29460547661820885
ACH-000623,-0.2028805996192885
ACH-000624,-0.1052499229122216
ACH-000627,-0.13176264098639784
ACH-000630,-0.04398771671124148
ACH-000631,-0.0378097126492402
ACH-000632,-0.09985470958273976
ACH-000633,-0.22708510751817498
ACH-000637,-0.2522114841134865
ACH-000638,-0.11341580562046548
ACH-000646,-0.012614031608390109
ACH-000647,-0.1823847814348897
ACH-000648,-0.2586995051421498
ACH-000649,-0.060777012459670425
ACH-000651,-0.2476451970600387
ACH-000652,-0.19512549890245
ACH-000653,-0.169982556803171
ACH-000657,-0.15062314016728612
ACH-000658,-0.19280824820969786
ACH-000661,-0.3089554947612282
ACH-000662,-0.19722676417593665
ACH-000663,-0.20697614149127047
ACH-000665,-0.2766926402693161
ACH-000671,-0.07971711609763897
ACH-000672,-0.65950308093184
ACH-000673,-0.1849770824306051
ACH-000676,-0.17621779906852578
ACH-000677,-0.17543309374569327
ACH-000681,-0.10661219007699936
ACH-000683,-0.286550458703664
ACH-000684,0.08392576326042324
ACH-000688,-0.16733659139515425
ACH-000693,-0.12182188397558945
ACH-000694,-0.22217158105555265
ACH-000695,-0.14710156307966718
ACH-000696,-0.1405894535165327
ACH-000697,-0.24766153390335455
ACH-000699,-0.10952315161929037
ACH-000701,-0.22318404558740604
ACH-000706,-0.08177414376342387
ACH-000711,-0.14731872991941952
ACH-000713,-0.1550084593710868
ACH-000714,-0.16007703431696774
ACH-000718,-0.059538717836646715
ACH-000720,-0.17279824055690124
ACH-000721,-0.2215458426862851
ACH-000724,-0.2675985030787769
ACH-000725,-0.054704936108525816
ACH-000732,-0.1718726224204604
ACH-000734,-0.1432856321566689
ACH-000735,-0.0036118744840709523
ACH-000736,-0.08462834174860596
ACH-000738,-0.11544534001902025
ACH-000746,-0.12661330338653098
ACH-000747,-0.33592100341132125
ACH-000748,-0.17905531153386242
ACH-000753,-0.14159907272249664
ACH-000756,-0.10967594972036236
ACH-000757,-0.32396668593436445
ACH-000758,-0.2627082051218478
ACH-000760,-0.19924072830587933
ACH-000762,-0.007211612056084291
ACH-000763,-0.20900007715451174
ACH-000764,-0.19205360940167085
ACH-000765,-0.2774397519798896
ACH-000766,-0.10295787948421188
ACH-000767,-0.36692536892215705
ACH-000768,-0.20487865367432
ACH-000769,-0.11506122558763605
ACH-000770,-0.16907809555301248
ACH-000771,-0.022496248574554532
ACH-000773,-0.1381964180425403
ACH-000776,-0.13595012400970244
ACH-000777,-0.2021617698128083
ACH-000778,-0.21935743573492514
ACH-000781,-0.1839483223047692
ACH-000782,-0.15100049572261556
ACH-000783,-0.04457823381794882
ACH-000784,-0.17533502146074462
ACH-000785,-0.29326368678107523
ACH-000787,-0.11718364103110035
ACH-000788,-0.16539744552902635
ACH-000791,-0.142979679448077
ACH-000792,-0.01710206432631125
ACH-000794,-0.13981556647442347
ACH-000796,-0.1519809376770062
ACH-000798,-0.2819836568007987
ACH-000799,-0.3780100925754917
ACH-000800,-0.39882757078316095
ACH-000802,-0.06969893069780067
ACH-000804,-0.07683978129539643
ACH-000805,-0.002465784241085895
ACH-000809,-0.052971575645028926
ACH-000810,-0.2482117932523765
ACH-000811,-0.16353124423751267
ACH-000817,-0.16736426714607627
ACH-000819,-0.08222414841948304
ACH-000820,-0.11883188914041948
ACH-000821,-0.01804226222885356
ACH-000822,-0.09948432363716933
ACH-000823,-0.19130452757468588
ACH-000824,-0.13948611920970652
ACH-000827,-0.1113941172548396
ACH-000829,-0.041057599322111
ACH-000831,-0.1996257045882303
ACH-000832,-0.10817050751350332
ACH-000833,-0.05976261100929989
ACH-000834,-0.2395330011537577
ACH-000835,-0.12706247813705865
ACH-000836,-0.10210158801526056
ACH-000837,-0.20379786915493608
ACH-000838,-0.32820784188915864
ACH-000839,0.15504146647296532
ACH-000840,-0.21519905068561368
ACH-000841,-0.13211549353857036
ACH-000843,-0.18558396403045024
ACH-000846,-0.08162706076758942
ACH-000847,-0.24670275569112904
ACH-000848,-0.20650978348942167
ACH-000849,-0.3746424147959172
ACH-000851,-0.19583514271211294
ACH-000855,-0.08967348428609115
ACH-000856,-0.15481075374561692
ACH-000858,-0.25839544509950435
ACH-000859,-0.15938970282351994
ACH-000861,-0.07055822130720127
ACH-000862,-0.16825388892447024
ACH-000865,-0.2614903605488237
ACH-000866,-0.2711954419143233
ACH-000867,-0.16737364382643144
ACH-000869,-0.2767853425224001
ACH-000872,-0.3110278771467516
ACH-000873,-0.17944694632953753
ACH-000876,-0.15112271225305127
ACH-000878,-0.03189311356920862
ACH-000880,-0.11432147751358775
ACH-000881,-0.18293779699441648
ACH-000882,-0.12344336505065474
ACH-000884,-0.07473129213631345
ACH-000885,-0.23881598984698935
ACH-000887,-0.2426730917807364
ACH-000889,-0.168403004168303
ACH-000896,-0.1942906117405153
ACH-000898,-0.19879194521268007
ACH-000900,-0.2238595470414084
ACH-000901,-0.1258184871281447
ACH-000905,-0.21363402177734145
ACH-000906,-0.17247360726736588
ACH-000907,0.02695612637680706
ACH-000910,-0.23219590446007934
ACH-000911,-0.14363146005371816
ACH-000912,-0.24277384506617106
ACH-000913,-0.1404240681544599
ACH-000915,-0.11770300770498585
ACH-000916,-0.023835438562510917
ACH-000917,-0.19979491981978406
ACH-000920,-0.4678447281250706
ACH-000921,-0.10507753565371948
ACH-000924,-0.1931832299615676
ACH-000926,-0.08299674787200094
ACH-000928,-0.09226000940013644
ACH-000929,0.041414171844337294
ACH-000932,-0.11426080622923634
ACH-000935,-0.04898083804734129
ACH-000936,-0.10785994128160728
ACH-000937,-0.3357045900652686
ACH-000938,-0.3439835655259419
ACH-000939,-0.061878143776983134
ACH-000941,-0.12509033802041436
ACH-000943,-0.1579155186831754
ACH-000946,-0.1578325021435438
ACH-000947,-0.18470451221039133
ACH-000948,-0.11617397803496815
ACH-000950,-0.13404871421341
ACH-000953,-0.22593546193470174
ACH-000954,-0.18711614865876988
ACH-000957,-0.2511301438951221
ACH-000958,-0.11956783377927158
ACH-000960,-0.12888654712888245
ACH-000963,-0.1592464235384616
ACH-000968,-0.01999096235038881
ACH-000969,-0.17794625313003784
ACH-000972,-0.030715091205370155
ACH-000973,-0.18915713321906485
ACH-000974,-0.08571663814274601
ACH-000978,-0.15228928806737202
ACH-000984,-0.20121417406803568
ACH-000986,-0.06350559741186595
ACH-000988,-0.19161050652644404
ACH-000993,-0.1446963973729765
ACH-000994,-0.1340595359663864
ACH-000996,-0.10496842382579072
ACH-001001,-0.25395031907084165
ACH-001020,-0.22794760431881664
ACH-001028,-0.10619545201080376
ACH-001031,-0.28814344767942435
ACH-001038,-0.18436305345703285
ACH-001048,0.2525819857332792
ACH-001050,-0.03218252896902523
ACH-001053,-0.33918377327550825
ACH-001054,-0.25063176869908826
ACH-001061,-0.19761074147807148
ACH-001067,0.09697485477578396
ACH-001075,-0.2953777523618765
ACH-001096,-0.2432464575781723
ACH-001111,0.03682840141858546
ACH-001119,-0.32165402860794384
ACH-001128,-0.0036168306953625923
ACH-001134,-0.15290986979910304
ACH-001151,-0.015970972546120555
ACH-001163,-0.12992324097739574
ACH-001164,-0.3205556413309538
ACH-001183,0.02733509921205276
ACH-001192,-0.2503016615888625
ACH-001193,-0.17064309817494774
ACH-001196,-0.18723336805922966
ACH-001197,0.0022650076440128373
ACH-001205,-0.18574792857958167
ACH-001211,-0.18937174313075564
ACH-001212,-0.16305623946725506
ACH-001228,-0.23495301829431925
ACH-001232,0.03494233214421585
ACH-001239,-0.16326109847187226
ACH-001270,-0.1813250839123595
ACH-001274,-0.15232370438030202
ACH-001275,-0.2311718732663565
ACH-001277,-0.18524092284916155
ACH-001278,-0.13051989508227738
ACH-001280,-0.04052300638703441
ACH-001283,-0.322117765692085
ACH-001289,-0.33956948657218583
ACH-001300,-0.2039941570336994
ACH-001301,0.009403297351449206
ACH-001302,-0.06218048278743332
ACH-001306,-0.14463065016797072
ACH-001318,-0.20170731082464108
ACH-001322,-0.2275174491267642
ACH-001328,0.03717831296332155
ACH-001332,-0.28198207134246633
ACH-001336,-0.12373222411464645
ACH-001346,-0.02003382168533356
ACH-001353,-0.14069014688131107
ACH-001354,-0.4709913322577468
ACH-001367,-0.285740247959671
ACH-001368,-0.17887759013736693
ACH-001374,-0.16945675240761526
ACH-001377,-0.22345154843373174
ACH-001380,-0.1963029065604402
ACH-001391,-0.0317518633768142
ACH-001408,-0.2503040785393483
ACH-001430,-0.16419178458586794
ACH-001431,-0.10015973558624096
ACH-001450,-0.009416692306646936
ACH-001496,-0.0961716807439584
ACH-001500,-0.08209876638295661
ACH-001523,-0.08393462422269174
ACH-001532,-0.18269973644315315
ACH-001550,-0.2296237692330139
ACH-001552,-0.09078904740798756
ACH-001554,-0.23395086664309914
ACH-001654,-0.06323082870823495
ACH-001735,-0.15040299675954746
ACH-001736,-0.18050646425801295
ACH-001737,-0.20103372145331808
ACH-001740,-0.031669846617746585
ACH-001745,-0.2844472522455856
ACH-001765,-0.2429992254423269
