,RPL7A (6130)
ACH-000004,-1.1453147595271511
ACH-000005,-1.4909278677207751
ACH-000007,-0.89777087142552
ACH-000009,-1.093631053145806
ACH-000011,-1.1752947816670047
ACH-000012,-1.1295489268222794
ACH-000013,-1.1400582081031696
ACH-000014,-1.1907910516033782
ACH-000015,-1.0997293932907894
ACH-000017,-1.028762258541822
ACH-000018,-0.9271899550204042
ACH-000019,-1.0766394551541465
ACH-000021,-1.0846163194084109
ACH-000022,-1.2505917985894417
ACH-000025,-1.0828754320335268
ACH-000028,-0.9756656128187288
ACH-000030,-1.2290161816048886
ACH-000035,-1.0185325996600836
ACH-000036,-1.115171021307904
ACH-000037,-1.0030868673734488
ACH-000039,-1.0404473756847221
ACH-000040,-0.9892321478742376
ACH-000041,-1.1826372443816215
ACH-000042,-1.084362658111394
ACH-000045,-0.9679859420711779
ACH-000047,-1.244634178600701
ACH-000052,-0.9909481824903746
ACH-000053,-1.046370909767361
ACH-000054,-0.9947003438316672
ACH-000055,-1.2213646641709528
ACH-000060,-1.1328090175342391
ACH-000067,-1.1466993774731955
ACH-000070,-1.2955397568349325
ACH-000075,-1.1595704784235352
ACH-000078,-1.200576432997151
ACH-000082,-1.2161410658451863
ACH-000085,-1.134152907495766
ACH-000086,-0.9932916762120686
ACH-000087,-1.0968109584945054
ACH-000092,-1.0298053302001455
ACH-000095,-1.0434487164461337
ACH-000097,-1.2465357464938682
ACH-000098,-1.058154402424423
ACH-000099,-0.9878476626763638
ACH-000108,-1.2637181953650822
ACH-000113,-0.997323903909582
ACH-000116,-0.9505552132730938
ACH-000118,-1.1724239499227689
ACH-000120,-1.1700349319027283
ACH-000123,-1.0257058162296873
ACH-000127,-0.9251426751782056
ACH-000128,-0.98999122538116
ACH-000132,-1.0733715733417442
ACH-000133,-0.9434070829135538
ACH-000137,-1.2363409939261765
ACH-000138,-1.1652750358213562
ACH-000142,-0.9829869962557912
ACH-000143,-1.0006185580850635
ACH-000146,-1.1214701427901692
ACH-000148,-1.2110938498360042
ACH-000150,-0.9194973079643304
ACH-000152,-0.9464830759464772
ACH-000153,-1.0612325336309745
ACH-000159,-1.089359937593949
ACH-000160,-1.1416365351899278
ACH-000163,-0.97715532565547
ACH-000167,-0.4839258427846702
