,INPP5A (3632)
ACH-000004,0.13668052358786426
ACH-000005,-0.4422775065190357
ACH-000007,-0.14555853816365338
ACH-000009,-0.11319010224765913
ACH-000011,-0.18297317580356426
ACH-000012,-0.04647362641164232
ACH-000013,-0.05125269307538191
ACH-000014,0.131159898029118
ACH-000015,0.0696431433853956
ACH-000017,0.007980803469436871
ACH-000018,-0.18488505025260968
ACH-000019,0.011769899110414888
ACH-000021,0.10546872299326612
ACH-000022,-0.017425231442437482
ACH-000025,0.007148738579124095
ACH-000028,0.15628157134211576
ACH-000030,0.015180559217811775
ACH-000035,0.01615554931734179
ACH-000036,-0.08178281201837861
ACH-000037,0.01575439776562312
ACH-000039,-0.23231018294778394
ACH-000040,-0.15907710174044878
ACH-000041,-0.14584276447489405
ACH-000042,-0.112570643885887
ACH-000045,0.15359479163474654
ACH-000047,-0.1804026272961089
ACH-000052,-0.29230386363586225
ACH-000053,0.008700285459607054
ACH-000054,0.02329259032467616
ACH-000055,0.011165569400921426
ACH-000060,-0.3305906976229205
ACH-000067,-0.36979443181001137
ACH-000070,0.008816315435847261
ACH-000075,0.02721741894961557
ACH-000078,-0.08644482323143672
ACH-000082,-0.09254010428720856
ACH-000085,-0.11964175228919775
ACH-000086,0.008440700008837109
ACH-000087,-0.18782564835874296
ACH-000092,0.01994883518794568
ACH-000095,-0.1624990049792279
ACH-000097,0.017413180434323067
ACH-000098,-0.11779856332732275
ACH-000099,-0.07495793462192232
ACH-000108,-0.10372909083968973
ACH-000113,-0.08219706756388896
ACH-000116,0.016539645733274582
ACH-000118,-0.09383980905724608
ACH-000120,-0.287770477869555
ACH-000123,-0.052070026334243576
ACH-000127,-0.05919243138434045
ACH-000128,0.009338773502539994
ACH-000132,-0.003855556258205412
ACH-000133,-0.2411426135871559
ACH-000137,0.13877209280989444
ACH-000138,0.08307268794502856
ACH-000142,-0.060886775258416286
ACH-000143,0.12080801293693536
ACH-000146,-0.0856053946284907
ACH-000148,-0.06969140959210403
ACH-000150,-0.24317571242022484
ACH-000152,0.05466348771708809
ACH-000153,-0.15737125362223958
ACH-000159,-0.07118376765643447
ACH-000160,-0.005446258792660075
ACH-000163,-0.02353796744288661
ACH-000167,-0.002387651524996184
ACH-000168,0.05106821905023454
ACH-000169,-0.20892960137925876
ACH-000178,-0.1394719765578896
ACH-000183,-0.13318018709035565
ACH-000188,0.04095289602473876
ACH-000189,0.19288863172141665
ACH-000190,-0.2504712487536604
ACH-000198,-0.08833795899594613
ACH-000203,-0.09052996224142597
ACH-000204,-0.2022174970100652
ACH-000206,-0.05219323077833216
ACH-000207,-0.14222513093306569
ACH-000208,0.028609147446673488
ACH-000210,0.2710213834691073
ACH-000211,-0.06382109136218972
ACH-000215,-0.08777702213470777
ACH-000221,-0.07026714146534818
ACH-000222,-0.05114486129130541
ACH-000223,-0.07958477692331209
ACH-000226,0.1825154583085634
ACH-000227,-0.05881656827061986
ACH-000228,-0.0658084373572476
ACH-000231,0.013910756797757459
ACH-000232,-0.030445295107207462
ACH-000233,0.0985536517712668
ACH-000234,-0.19825848386656472
ACH-000235,-0.1109890187855204
ACH-000237,-0.17464797661651466
ACH-000238,0.001162124479995225
ACH-000242,0.02265439953181252
ACH-000243,-0.09853547726556483
ACH-000244,-0.08672651320897247
ACH-000246,0.0353026528277969
ACH-000248,-0.09525232579337416
ACH-000250,-0.09187813675414368
ACH-000251,-0.019843129491592316
ACH-000252,-0.20438661271830794
ACH-000253,-0.02904645208926782
ACH-000255,-0.025519987236283327
ACH-000256,-0.08923502397141732
ACH-000257,-0.19908417664312514
ACH-000258,0.03989158257061542
ACH-000259,-0.06422789501139163
ACH-000260,-0.1598759561363623
ACH-000261,0.04978358020743065
ACH-000262,0.1283330663246638
ACH-000263,-0.1601349638809164
ACH-000264,0.06845506417678471
ACH-000265,0.11138708454997744
ACH-000266,-0.09014264558856523
ACH-000272,-0.15479249212304375
ACH-000274,0.035449325225736815
ACH-000277,-0.12304325510773675
ACH-000278,-0.4291906617330801
ACH-000279,-0.2657633952064572
ACH-000280,-0.1228731987242156
ACH-000281,-0.23673717045628254
ACH-000288,-0.2992914917627024
ACH-000291,-0.015268193445302471
ACH-000293,0.048600969813768366
ACH-000294,-0.1919207099748008
ACH-000295,0.10180806307584346
ACH-000296,-0.04862739751501136
ACH-000302,-0.11186605054641784
ACH-000304,0.0741131439658847
ACH-000307,-0.10787486883767157
ACH-000308,-0.05385224575984016
ACH-000310,-0.06431810119227484
ACH-000311,-0.20324164288665286
ACH-000312,-0.08807266280780195
ACH-000315,-0.010306853407738886
ACH-000316,-0.07691897583907467
ACH-000317,-0.20694785691997789
ACH-000318,-0.045148920780041964
ACH-000319,0.09968036846843292
ACH-000320,-0.13705943425072362
ACH-000322,-0.02788035183455612
ACH-000323,-0.07571012029957917
ACH-000324,-0.1061056100483445
ACH-000329,-0.14302541685619172
ACH-000330,-0.16277088785511182
ACH-000331,-0.17426039282771788
ACH-000332,-0.04332887800569805
ACH-000334,0.11041572606320384
ACH-000335,-0.07448242753485479
ACH-000336,0.07239549388451283
ACH-000337,-0.10311983886227773
ACH-000338,0.11983363031601794
ACH-000339,0.007232552708111591
ACH-000341,-0.1028190405560772
ACH-000348,-0.04676784448573693
ACH-000350,-0.06160011125789951
ACH-000352,0.014344667819535396
ACH-000356,0.20218889857543945
ACH-000361,0.0312911071141866
ACH-000362,-0.009845091617350324
ACH-000363,-0.12859477708404146
ACH-000364,-0.2863283859346556
ACH-000365,-0.0531084666224957
ACH-000366,-0.10603087806317593
ACH-000368,-0.14615128031743868
ACH-000374,-0.10408491729615513
ACH-000375,-0.1621937411811211
ACH-000376,-0.005417029341238503
ACH-000381,0.017789063813487504
ACH-000383,-0.02930658886919588
ACH-000387,-0.052131112382301774
ACH-000389,0.019128715308309653
ACH-000390,-0.1293960591806107
ACH-000393,0.019287702417323197
ACH-000395,-0.06867154559436685
ACH-000396,0.162522955981586
ACH-000397,-0.1802947822373248
ACH-000401,-0.3002604537398647
ACH-000402,-0.060199960747878076
ACH-000403,-0.15016688351725266
ACH-000404,-0.0009737333407761851
ACH-000406,0.0615388574879637
ACH-000407,0.013247659234106332
ACH-000408,0.1425630181093588
ACH-000410,-0.2788962397083259
ACH-000411,-0.09605152391833564
ACH-000414,-0.12254050796020227
ACH-000415,-0.044873444160227385
ACH-000416,-0.16087729981250354
ACH-000420,-0.2913813780982634
ACH-000421,0.09717253797752118
ACH-000424,-0.35122405426526193
ACH-000425,-0.06607996144927329
ACH-000426,-0.14185908111437456
ACH-000427,0.07936331632057292
ACH-000433,-0.056928728313384636
ACH-000435,0.12770659276187993
ACH-000436,-0.0699419462026813
ACH-000444,0.011126901388094863
ACH-000445,-0.4511590074219138
ACH-000448,0.00905756054743152
ACH-000450,0.1815244561670436
ACH-000452,-0.22017422359867372
ACH-000454,0.08858832696896933
ACH-000458,-0.12608702356442586
ACH-000459,-0.0971376532955061
ACH-000460,-0.08885073997504822
ACH-000461,0.12542833011457336
ACH-000463,-0.12066953529459748
ACH-000464,-0.1801603161193896
ACH-000466,-0.03177521178807915
ACH-000467,-0.08828337002599743
ACH-000468,-0.07228303291057576
ACH-000469,-0.21282162053155707
ACH-000470,-0.07090888510438723
ACH-000471,-0.07780793035426402
ACH-000472,0.02284840971598886
ACH-000473,-0.052412473263783316
ACH-000475,-0.03862326884833208
ACH-000476,-0.03295746317760562
ACH-000477,0.031168758430852574
ACH-000479,-0.07121553594546819
ACH-000480,-0.03701167111142342
ACH-000481,0.07878918939429894
ACH-000483,0.038992383973268666
ACH-000484,-0.029106521638265288
ACH-000485,-0.028739900641004755
ACH-000486,0.054473280902096737
ACH-000487,-0.12007008107931127
ACH-000488,-0.0027274415550929514
ACH-000490,-0.03521651348069215
ACH-000491,-0.2278033455233327
ACH-000495,-0.16498692690671818
ACH-000496,-0.1708298592520527
ACH-000499,-0.0726424763397973
ACH-000500,-0.2312698890462156
ACH-000502,-0.15126869979676316
ACH-000503,0.005023891085472063
ACH-000505,0.008207709710218348
