,PGK2 (5232)
ACH-000004,0.32576757072811163
ACH-000005,0.3349757871463077
ACH-000007,0.1979082054343811
ACH-000009,0.2294704596736154
ACH-000011,0.14233874051789713
ACH-000012,0.10649947649174744
ACH-000013,0.07425527393493775
ACH-000014,0.113723426806265
ACH-000015,0.11041681105357792
ACH-000017,0.03482512771568322
ACH-000018,0.013746352499935516
ACH-000019,0.34576971941284484
ACH-000021,0.22160208743824608
ACH-000022,0.2117497436567064
ACH-000025,0.13690275156080725
ACH-000028,0.1434810708373481
ACH-000030,0.12636460994538853
ACH-000035,0.05479776901196876
ACH-000036,0.032089787044471775
ACH-000037,0.2832918383245825
ACH-000039,0.2389759243813062
ACH-000040,0.2459857199315993
ACH-000041,0.07781336999170507
ACH-000042,0.1543356738930748
ACH-000045,0.2551118976001265
ACH-000047,0.05386805374082311
ACH-000052,0.4039629441422281
ACH-000053,0.1819382785915394
ACH-000054,0.10214665852761344
ACH-000055,0.14282095127185687
ACH-000060,0.07032806796611389
ACH-000067,0.20322284929698772
ACH-000070,0.36346936972194394
ACH-000075,0.1529688677626928
ACH-000078,0.14162351280250787
ACH-000082,0.1606204286045832
ACH-000085,0.03781471242545895
ACH-000086,0.2905726985517923
ACH-000087,-0.18010264623234695
ACH-000092,0.2580544831487389
ACH-000095,0.17296584424432354
ACH-000097,0.14752103442355288
ACH-000098,0.14107826942936852
ACH-000099,0.20296764867232894
ACH-000108,0.10813607565650604
ACH-000113,0.1706424997851335
ACH-000116,0.1882187494762292
ACH-000118,0.15678658374841745
ACH-000120,0.20854060870785607
ACH-000123,0.23012657431287206
ACH-000127,0.20393943412025226
ACH-000128,0.06466042753700475
ACH-000132,0.20967024849784452
ACH-000133,0.12056501969315472
ACH-000137,0.1182013777537571
ACH-000138,0.0984160787309268
ACH-000142,0.10629805544533873
ACH-000143,0.09917361721930082
ACH-000146,0.16343200723089882
ACH-000148,0.1844541984222964
ACH-000150,0.2906023867755641
ACH-000152,0.103232541569889
ACH-000153,-0.06784432385888405
ACH-000159,0.20602116767123135
ACH-000160,0.19538953400945192
ACH-000163,0.17066432256251965
ACH-000167,0.11158976137569264
ACH-000168,0.1954139678572551
ACH-000169,0.19960989043766467
ACH-000178,0.09549305718517408
ACH-000183,0.3301809101738705
ACH-000188,0.21699818278637534
ACH-000189,-0.03684203103559119
ACH-000190,0.21991185676453395
ACH-000198,0.1943245291286627
ACH-000203,0.1867742420330321
ACH-000204,0.1285320650705872
ACH-000206,0.2027941519697955
ACH-000207,0.07024126646729875
ACH-000208,0.3140004428465741
ACH-000210,-0.1971899776522351
ACH-000211,0.18230219245281346
ACH-000215,0.2031964870171217
ACH-000221,0.1909837600116731
ACH-000222,0.1678150149514913
ACH-000223,0.10506493320504363
ACH-000226,0.1871002566717158
ACH-000227,0.1440333207218177
ACH-000228,0.2482017787808856
ACH-000231,0.1803152388639492
ACH-000232,0.1726103505052774
ACH-000233,0.11738815947400227
ACH-000234,0.24935597277445265
ACH-000235,0.09956654157101404
ACH-000237,0.13107126024415708
ACH-000238,0.25168546566424577
ACH-000242,0.23908091813534704
ACH-000243,0.1598343230625547
ACH-000244,0.3488306679789821
ACH-000246,0.141978608932552
ACH-000248,0.10297933991327617
ACH-000250,0.10526313920675533
ACH-000251,0.2894804341153421
ACH-000252,0.21664947371411453
ACH-000253,0.20733968071086994
ACH-000255,0.20580294327859588
ACH-000256,0.16000576535609054
ACH-000257,0.2735993252695265
ACH-000258,0.20630141642056435
ACH-000259,0.13510086530915466
ACH-000260,0.1227054920563885
ACH-000261,0.11085849020640097
ACH-000262,0.1580869811451352
ACH-000263,0.2330302756172683
ACH-000264,0.14039645448245164
ACH-000265,0.18515311252662167
ACH-000266,0.1113027880094895
ACH-000272,0.11553451849433995
ACH-000274,0.2236594240317384
ACH-000277,0.15150156324792982
ACH-000278,0.2572303104857704
ACH-000279,0.0927727994995157
ACH-000280,0.1241288330517378
ACH-000281,0.20067622821045653
ACH-000288,0.2313629797132176
ACH-000291,0.1777366977184528
ACH-000293,0.07018847972760024
ACH-000294,0.28948191416651115
ACH-000295,0.13357330056746067
ACH-000296,0.36430082828667215
ACH-000302,0.23670107572943336
ACH-000304,0.13855573589037767
ACH-000307,0.1819625564257743
ACH-000308,0.11156254880428976
ACH-000310,0.11018680057394148
ACH-000311,0.05684845677064417
ACH-000312,0.07669168463402179
ACH-000315,0.2398489354273769
ACH-000316,0.06437585444022803
ACH-000317,0.2125123865455096
ACH-000318,0.08509948523568328
ACH-000319,0.14835446078013784
ACH-000320,0.13496359004542693
ACH-000322,0.13389021125275427
ACH-000323,0.16114065178183554
ACH-000324,0.1935127150180973
ACH-000329,0.10284067202348418
ACH-000330,0.15475206067651598
ACH-000331,0.18056624790951745
ACH-000332,0.04751176609760963
ACH-000334,0.17890657846557953
ACH-000335,0.02307027918205728
ACH-000336,0.3193584864354445
ACH-000337,0.21682587666393172
ACH-000338,0.2761785838424665
ACH-000339,0.10126882807700986
ACH-000341,0.1361954251453158
ACH-000348,0.10573094438287706
ACH-000350,0.1535727583975708
ACH-000352,0.0937355305799276
ACH-000356,0.05160923664436204
ACH-000361,0.28231030775098165
ACH-000362,0.2392161130153693
ACH-000363,0.21884414592969895
ACH-000364,0.1628852723273067
ACH-000365,0.19956046785569853
ACH-000366,0.1803419674297451
ACH-000368,0.3282521006840569
ACH-000374,0.16655169203118833
ACH-000375,0.22393782786706212
ACH-000376,0.15855622584108714
ACH-000381,0.19700163916465893
ACH-000383,0.21778715963134224
ACH-000387,0.17421315151562114
ACH-000389,0.0664029926596449
ACH-000390,0.16188941423657888
ACH-000393,0.10184633898037612
ACH-000395,0.28910921003928586
ACH-000396,-0.22720361837498426
ACH-000397,0.07194300711267736
ACH-000401,0.015763435013777447
ACH-000402,0.5734954561543953
ACH-000403,0.2806273134420759
ACH-000404,-0.08896227209593112
ACH-000406,0.19035449329449827
ACH-000407,0.0899563439354333
ACH-000408,0.09433707805235736
ACH-000410,0.1099131349124176
ACH-000411,0.07131513335663249
ACH-000414,0.11709269418815585
ACH-000415,0.1260071064053223
ACH-000416,0.08491234318711911
ACH-000420,0.14662885784628027
ACH-000421,0.11428503814820146
ACH-000424,0.09503827898549863
ACH-000425,0.19409846637652872
ACH-000426,0.1782692779386694
ACH-000427,0.11229094261907573
ACH-000433,0.2126460402226052
ACH-000435,0.5891624717316801
ACH-000436,0.27747206310205075
ACH-000444,0.241706996365342
ACH-000445,0.10963975603690417
ACH-000448,0.06122576185686592
ACH-000450,0.09154446480047737
ACH-000452,0.22185454193913484
ACH-000454,0.0996164871322393
ACH-000458,0.06698179147356358
ACH-000459,0.2308177862782756
ACH-000460,0.1975732795852209
ACH-000461,0.2555685517804433
ACH-000463,0.1911402549533668
ACH-000464,0.28595570319610675
ACH-000466,0.22229097794122
ACH-000467,0.18704975734841375
ACH-000468,0.13810548015585472
ACH-000469,0.19158947158706305
ACH-000470,0.2195817670074489
ACH-000471,0.16059589075178865
ACH-000472,0.1815532862767468
ACH-000473,0.11267351279267475
ACH-000475,0.1704659664010897
ACH-000476,0.1426593417746269
ACH-000477,0.13222536558603942
ACH-000479,-0.0049909643498345325
ACH-000480,0.1796106877449973
ACH-000481,0.1196462483881518
ACH-000483,0.14279249240071876
ACH-000484,0.14056939395695292
ACH-000485,0.18107418634460565
ACH-000486,0.2127917484385942
ACH-000487,0.16960844901874228
ACH-000488,0.05911058658148233
ACH-000490,0.13658559026236208
ACH-000491,0.18504230175615896
ACH-000495,0.18351765638744288
ACH-000496,0.12522080393223353
ACH-000499,0.15745907005363272
ACH-000500,0.1754564303194285
ACH-000502,0.1046115560428854
ACH-000503,0.09902821775517076
ACH-000505,0.08993800832609024
ACH-000507,0.18199718928298325
ACH-000510,0.1375715198982608
ACH-000511,0.18366231790666554
ACH-000512,0.11799141330781195
ACH-000516,0.13958565999849726
ACH-000517,0.14987751469140198
ACH-000518,0.1812532812438167
ACH-000520,0.17217898993915606
ACH-000521,0.20709053810691705
ACH-000522,0.22136020732769005
ACH-000524,0.15502754188539336
ACH-000527,0.13411705869636012
ACH-000528,0.2018765156418002
ACH-000537,0.14600781826025086
ACH-000541,0.12899336494047212
ACH-000542,0.20876588129356616
ACH-000544,0.18296331616445127
ACH-000545,0.06880177384787366
ACH-000547,0.09769961862869336
ACH-000548,0.12697939676153866
ACH-000549,0.1655149664679829
ACH-000550,0.09676151144253547
ACH-000552,0.10686635937746956
ACH-000556,0.14638167226556908
ACH-000557,0.205216180316015
ACH-000569,0.2723700537629589
ACH-000570,0.22110746532879225
ACH-000571,0.20132752707473275
ACH-000573,0.20556931975533824
ACH-000576,0.03429594756603125
ACH-000579,0.13165595493217686
ACH-000580,0.14171913264949235
ACH-000584,0.1452476771452241
ACH-000585,0.1488091520754984
ACH-000588,0.2084326101566674
ACH-000589,0.13611380408064253
ACH-000591,0.18902149128914103
ACH-000593,0.08344614127770393
ACH-000600,0.18852494852258736
ACH-000601,0.17365687217151576
ACH-000605,0.12585418899991868
ACH-000606,0.033360082245168135
ACH-000608,0.19867825857560256
ACH-000614,0.22763314869723836
ACH-000616,0.1974205195330568
ACH-000618,0.15577157999117736
ACH-000619,0.15183327362356444
ACH-000620,0.2018091402617555
ACH-000621,0.10197590882902073
ACH-000622,0.10561400253733542
ACH-000623,0.12670234613639153
ACH-000624,0.1696516291257042
ACH-000627,0.2782357113348167
ACH-000630,0.19164402926811636
ACH-000631,0.12975909401025082
ACH-000632,0.2366205555972977
ACH-000633,0.1699996850943398
ACH-000637,0.0432341157355431
ACH-000638,0.17669716708415736
ACH-000646,0.0351903868225404
ACH-000647,0.1456568882183178
ACH-000648,0.19605553429936187
ACH-000649,0.12177928154182795
ACH-000651,0.1059822025172187
ACH-000652,0.17423373390130928
ACH-000653,0.08927444932604964
ACH-000657,0.1608837888801521
ACH-000658,0.03250713260949257
ACH-000661,0.21130622595132356
ACH-000662,0.17819898449061752
ACH-000663,0.25740006533418297
ACH-000665,0.13022333453004634
ACH-000671,0.196555462426677
ACH-000672,0.430533537059891
ACH-000673,0.1515535027861007
ACH-000676,0.23129889183993346
ACH-000677,0.049555791422571535
ACH-000681,0.08219654764540454
ACH-000683,0.14373746474229224
ACH-000684,0.3493907876949287
ACH-000688,0.15666018000073167
ACH-000693,0.08478722575128166
ACH-000694,0.1679308776072002
ACH-000695,0.1260156453217001
ACH-000696,0.1922638509299576
ACH-000697,0.12451017696890633
ACH-000699,0.07747334840357925
ACH-000701,0.31822983274699396
ACH-000706,0.12702618991718345
ACH-000711,0.14396723898072336
ACH-000713,0.09249608297145816
ACH-000714,0.08258493954455058
ACH-000718,0.17868528710452175
ACH-000720,0.06471635773660221
ACH-000721,0.10849937448916004
ACH-000724,0.2107424920012717
ACH-000725,0.0269063075730886
ACH-000732,0.3269035252420833
ACH-000734,0.0973619264470078
ACH-000735,0.16379908368330826
ACH-000736,0.3138622860577885
ACH-000738,0.2172789424864913
ACH-000746,0.1510091491331359
ACH-000747,0.2759904286184466
ACH-000748,0.18180787387346295
ACH-000753,0.18019645993414035
ACH-000756,0.15733465166419874
ACH-000757,0.21771894121829624
ACH-000758,0.15668947369329553
ACH-000760,0.13258350952077094
ACH-000762,0.2415013637395167
ACH-000763,0.10827178088994398
ACH-000764,0.2363853037251785
ACH-000765,0.15068560376284496
ACH-000766,0.0945192720551601
ACH-000767,0.21006092236602766
ACH-000768,0.16131036758718392
ACH-000769,0.029364811110734506
ACH-000770,0.13774820528465526
ACH-000771,0.24318488711760236
ACH-000773,0.08400846562727247
ACH-000776,0.11824356542228452
ACH-000777,0.20851802493461885
ACH-000778,0.2304952542237983
ACH-000781,0.15155428168157506
ACH-000782,-0.027858764341332252
ACH-000783,0.1002784588921038
ACH-000784,0.12466363070847485
ACH-000785,0.16760915779971516
ACH-000787,0.21188278616075654
ACH-000788,0.19522218570991268
ACH-000791,0.04468541112976003
ACH-000792,0.08566194034218201
ACH-000794,0.22296977711605934
ACH-000796,0.23767909407823784
ACH-000798,0.26225023015536497
ACH-000799,0.030557444206049295
ACH-000800,0.0483001023626342
ACH-000802,0.1506576628222748
ACH-000804,0.10609349387772228
ACH-000805,-0.01836955054497995
ACH-000809,0.18595840632405453
ACH-000810,0.18735807545892735
ACH-000811,0.208684572392644
ACH-000817,0.12266354115342228
ACH-000819,0.05040267874467642
ACH-000820,0.21280746349108468
ACH-000821,0.3236760629369113
ACH-000822,0.19199959927133514
ACH-000823,0.1472769822225334
ACH-000824,0.21672252356273747
ACH-000827,0.10448337103109404
ACH-000829,0.2897659489579359
ACH-000831,0.08651407641408349
ACH-000832,0.08423498430819955
ACH-000833,0.1905583019196785
ACH-000834,0.11289433389598688
ACH-000835,0.24121006780691326
ACH-000836,0.1981250374418244
ACH-000837,0.17964758446518705
ACH-000838,0.17877243108185073
ACH-000839,0.1058770506505958
ACH-000840,0.09148323195541734
ACH-000841,0.12550367423334546
