,ARID3A (1820)
ACH-000631,-0.5543752130450595
ACH-000632,-0.3569284368165869
ACH-000633,-0.4845100339119542
ACH-000637,-0.4562493883541483
ACH-000638,-0.3635449359902647
ACH-000646,-0.255690442893628
ACH-000647,-0.326755421062544
ACH-000648,-0.4166313629660005
ACH-000649,-0.3635032370668786
ACH-000651,-0.3485031096361671
ACH-000652,-0.3362493098537082
ACH-000653,-0.3798379901285143
ACH-000657,-0.4905180928195067
ACH-000658,-0.4435138736435732
ACH-000661,-0.2937081871072548
ACH-000662,-0.2571217923398209
ACH-000663,-0.30427003751235154
ACH-000665,-0.4072716563921263
ACH-000671,-0.4600177565601026
ACH-000672,-0.6233831476250576
ACH-000673,-0.4367575809535947
ACH-000676,-0.3677744948972312
ACH-000677,-0.1956324610291192
ACH-000681,-0.30650109814718035
ACH-000683,-0.3554272581068545
ACH-000684,-0.35686496379842186
ACH-000688,-0.4147163018229777
ACH-000693,-0.3247117871758872
ACH-000694,-0.2833808514131261
ACH-000695,-0.5587357454587524
ACH-000696,-0.2544190265122638
ACH-000697,-0.35277066992288725
ACH-000699,-0.31796691575641306
ACH-000701,-0.4838321787749946
ACH-000706,-0.2246520185327406
ACH-000711,-0.7088707641335803
ACH-000713,-0.32020853603196925
ACH-000714,-0.4952326984885802
ACH-000718,-0.4905092147023095
ACH-000720,-0.4793682235074121
ACH-000721,-0.3818113724212216
ACH-000724,-0.5061393142026694
ACH-000725,-0.4403960794535581
ACH-000732,-0.3507362666566917
ACH-000734,-0.7638050817490116
ACH-000735,-0.3457163891505401
ACH-000736,-0.3603712562052808
ACH-000738,-0.2938438574964782
ACH-000746,-0.3653883822712764
ACH-000747,-0.4253421458814135
ACH-000748,-0.3996528526307091
ACH-000753,-0.285666776241491
ACH-000756,-0.6367976282411661
ACH-000757,-0.2150441378339165
ACH-000758,-0.13268308338795626
ACH-000760,-0.3460861705326371
ACH-000762,-0.2390957530745985
ACH-000763,-0.6565946726968986
ACH-000764,-0.4865283823869525
ACH-000765,-0.262797346895015
ACH-000766,-0.5063713552197782
ACH-000767,-0.4297377826669728
ACH-000768,-0.3817132724900137
ACH-000769,-0.41073680249821226
ACH-000770,-0.4051937851325136
ACH-000771,-0.3656651738253747
ACH-000773,-0.3642413128843529
ACH-000776,-0.30992816423852826
ACH-000777,-0.31936755444422843
ACH-000778,-0.3045237578923897
ACH-000781,-0.3332977459675422
ACH-000782,-0.12744220703793235
ACH-000783,-0.4766790993339443
ACH-000784,-0.4603773238395834
ACH-000785,-0.6641603715691944
ACH-000787,-0.30819361323182465
ACH-000788,-0.4160362541186744
ACH-000791,-0.4802777086935502
ACH-000792,-0.36870673471122795
ACH-000794,-0.4245637217485255
ACH-000796,-0.44688723151756815
ACH-000798,0.022142344008905208
ACH-000799,-0.6088030694970895
ACH-000800,-0.2563866983799193
ACH-000802,-0.3283792451662743
ACH-000804,-0.5424203635198455
ACH-000805,-0.4400489612575205
ACH-000809,-0.3160611042276835
ACH-000810,-0.41493312894161405
ACH-000811,-0.2660958622497962
ACH-000817,-0.464786540386813
ACH-000819,-0.34050555401102955
ACH-000820,-0.27025240628579555
ACH-000821,-0.4843174734414021
ACH-000822,-0.2668462569584796
ACH-000823,-0.3666003836498571
ACH-000824,-0.39148575173514905
ACH-000827,-0.4662500069213627
ACH-000829,-0.2465750937975455
ACH-000831,-0.4458734592807894
ACH-000832,-0.3840650043481015
ACH-000833,-0.22241114406189524
ACH-000834,-0.2874414625039676
ACH-000835,-0.2789613741733117
ACH-000836,-0.229651075646684
ACH-000837,-0.27232572559008184
ACH-000838,-0.6976988654325151
ACH-000839,-0.3117417482384105
ACH-000840,-0.2325039494091121
ACH-000841,-0.2689512560045482
ACH-000843,-0.24829320835007784
ACH-000846,-0.4804078038243465
ACH-000847,-0.4256541280518151
ACH-000848,-0.306113503676169
ACH-000849,-0.4866410854874165
ACH-000851,-0.24234475128937025
ACH-000855,-0.17238535688767534
ACH-000856,-0.30905987815375024
ACH-000858,-0.3780633909903663
ACH-000859,-0.27666621328404084
ACH-000861,-0.3753870187955632
ACH-000862,-0.28015379657531503
ACH-000865,-0.3139461485371298
ACH-000866,-0.24027084691712536
ACH-000867,-0.528788774598031
ACH-000869,-0.3552908646582417
ACH-000872,-0.4417332119733776
ACH-000873,-0.4448439349621365
ACH-000876,-0.4377648833315494
ACH-000878,-0.20714745270231807
ACH-000880,-0.21249158365207305
ACH-000881,-0.3674319786925516
ACH-000882,-0.26764161511824663
ACH-000884,-0.3152443446922671
ACH-000885,-0.3535255701553056
ACH-000887,-0.3536686915934637
ACH-000889,-0.5598816512610661
ACH-000896,-0.44269603848894384
ACH-000898,-0.3053338879591028
ACH-000900,-0.30861918621225554
ACH-000901,-0.3320562195595376
ACH-000905,-0.2579001991021082
ACH-000906,-0.3294181393597932
ACH-000907,-0.3162120340060127
ACH-000910,-0.4646763823881873
ACH-000911,-0.37743169351259387
ACH-000912,-0.4310350568329711
ACH-000913,-0.4988974812233546
ACH-000915,-0.411791863278382
ACH-000916,-0.1663879776944488
ACH-000917,-0.3824068576349819
ACH-000920,-0.4521194748142774
ACH-000921,-0.38755584724697695
ACH-000924,-0.3324356382455573
ACH-000926,-0.4592759762701919
ACH-000928,-0.5459957795701266
ACH-000929,-0.3061199937261953
ACH-000932,-0.4373483338736472
ACH-000935,-0.2414631836287533
ACH-000936,-0.4279105302028311
ACH-000937,-0.6828777010611209
ACH-000938,-0.3244159614925797
ACH-000939,-0.22012331568317395
ACH-000941,-0.441439787329028
ACH-000943,-0.23059728586837536
ACH-000946,-0.43738286228720397
ACH-000947,-0.395271566906605
ACH-000948,-0.29212153037535393
ACH-000950,-0.4961075406262104
ACH-000953,-0.6604129805843572
ACH-000954,-0.24573623058741376
ACH-000957,-0.2634674657433315
ACH-000958,-0.2648713812609031
ACH-000960,-0.38044558414635066
ACH-000963,-0.4059350897901645
ACH-000968,-0.2384698945011068
ACH-000969,-0.35143856376536164
ACH-000972,-0.6196656644989177
ACH-000973,-0.5000933662788445
ACH-000974,-0.4265075520954389
ACH-000978,-0.41110476117615996
ACH-000984,-0.39186287930841
ACH-000986,-0.43069550426549896
ACH-000988,-0.21263204717534775
ACH-000993,-0.3629810090795184
ACH-000994,-0.2564960206850032
ACH-000996,-0.5349305292159168
ACH-001001,-0.4225439248727917
ACH-001020,-0.0897972418341462
ACH-001028,-0.4448973045970335
ACH-001031,-0.3473705140580242
ACH-001038,-0.4835019068787788
ACH-001048,-0.3541706983641563
ACH-001050,-0.4169633487517519
ACH-001053,-0.5158364911332249
ACH-001054,-0.4157096887534397
ACH-001061,-0.23024564468272815
ACH-001067,-0.4731591290532454
ACH-001075,-0.6897465312051022
ACH-001096,-0.34116482745116705
ACH-001111,-0.26458215174702243
ACH-001119,-0.4315556818856177
ACH-001128,0.15959781791731706
ACH-001134,-0.2369613730218535
ACH-001151,-0.3767472935001544
ACH-001163,-0.3397938751829334
ACH-001164,-0.3610396844575371
ACH-001183,-0.16429002763145886
ACH-001192,-0.4447938498087177
ACH-001193,-0.2407886458490511
ACH-001196,-0.3825060776802943
ACH-001197,-0.34407030711576
ACH-001205,-0.4340462298405137
ACH-001211,-0.337839207853485
ACH-001212,-0.4078197847613791
ACH-001228,-0.23476380728982654
ACH-001232,-0.3184448252598059
ACH-001239,-0.4975815032513388
ACH-001270,-0.3716383841701351
ACH-001274,-0.4795519248812289
ACH-001275,-0.2913977671430869
ACH-001277,-0.3679902965697933
ACH-001278,-0.3467262663930322
ACH-001280,-0.20983924079749808
ACH-001283,-0.29333925694609403
ACH-001289,-0.3262590237035217
ACH-001300,-0.3661824611799515
ACH-001301,-0.4041394115711924
ACH-001302,-0.4125674269532695
ACH-001306,-0.3264144786391009
ACH-001318,-0.4582466523203523
ACH-001322,-0.4591854327531619
ACH-001328,-0.4691543172269401
ACH-001332,-0.4566666454347851
ACH-001336,-0.5275844732458697
ACH-001346,-0.4590052640197727
ACH-001353,-0.511594602497274
ACH-001354,-0.6099428575177115
ACH-001367,-0.3735218925341715
ACH-001368,-0.39512676943665465
ACH-001374,-0.4329947400660624
ACH-001377,-0.5026038961132843
ACH-001380,-0.3008027724697923
ACH-001391,-0.3970073403779742
ACH-001408,-0.43977407851210304
ACH-001430,-0.6087267896998853
ACH-001431,-0.3693753597391885
ACH-001450,-0.2206637662437672
ACH-001496,-0.2510978363473745
ACH-001500,-0.13098775474478327
ACH-001523,-0.4969086164897654
ACH-001532,-0.4482383592969365
ACH-001550,-0.31028274270803097
ACH-001552,-0.4914544300415029
ACH-001554,-0.41878678753220094
ACH-001654,-0.4356487792151584
ACH-001735,-0.2971644936141606
ACH-001736,-0.4709762892151194
ACH-001737,-0.6049812689915041
ACH-001740,-0.3869653703777731
ACH-001745,-0.3852278465324275
ACH-001765,-0.35486514371250155
