,CSN2 (1447)
ACH-000004,-0.1087545613430525
ACH-000005,-0.026671654747679158
ACH-000007,-0.20734307384817255
ACH-000009,-0.1733503252711612
ACH-000011,0.11501608641599866
ACH-000012,-0.05763985582585135
ACH-000013,-0.0244649436198438
ACH-000014,-0.07443316045736195
ACH-000015,-0.08765355883523551
ACH-000017,-0.03165659008087925
ACH-000018,-0.12815242660020024
ACH-000019,-0.058034890987033225
ACH-000021,-0.04117931040341336
ACH-000022,-0.20414266920254487
ACH-000025,-0.17577308682922388
ACH-000028,-0.05534896472377125
ACH-000030,-0.04309726612496663
ACH-000035,-0.14079869927972408
ACH-000036,0.029402632397554387
ACH-000037,0.09726549698267983
ACH-000039,-0.2324880546219853
ACH-000040,-0.0778942455169346
ACH-000041,-0.05316289597123919
ACH-000042,-0.11205033315997273
ACH-000045,-0.12626717759859554
ACH-000047,0.07317741095268061
ACH-000052,-0.027693125912239446
ACH-000053,-0.051572002746072265
ACH-000054,0.019870394890911056
ACH-000055,0.04948956021918633
ACH-000060,0.0043772850681477885
ACH-000067,-0.19774757929014636
ACH-000070,-0.21118407349957505
ACH-000075,-0.11008408153700937
ACH-000078,0.025439062567156827
ACH-000082,0.02911465571811795
ACH-000085,0.13577884122355802
ACH-000086,-0.01714855298922317
ACH-000087,0.05979849465611895
ACH-000092,0.034007529770755884
ACH-000095,-0.036613594285336136
ACH-000097,-0.02575065904970089
ACH-000098,-0.058104350015693834
ACH-000099,-0.13785485311456022
ACH-000108,-0.1730628028204855
ACH-000113,-0.07717598518742631
ACH-000116,-0.07417650717277703
ACH-000118,0.08085264561410466
ACH-000120,0.0351619476601449
ACH-000123,-0.11762607414899348
ACH-000127,-0.1146097678457152
ACH-000128,-0.2163419153116644
ACH-000132,-0.19562519253485927
ACH-000133,0.03638394180785755
ACH-000137,-0.07597433678572622
ACH-000138,0.0032615929581617555
ACH-000142,-0.08517179099781365
ACH-000143,-0.007129431200799184
ACH-000146,-0.13453307840558
ACH-000148,-0.10970178554396234
ACH-000150,-0.014033774480262344
ACH-000152,-0.10171711537181397
ACH-000153,-0.24256390998053345
ACH-000159,-0.2656535967985323
ACH-000160,-0.04948814510833067
ACH-000163,-0.1483075955450014
ACH-000167,-0.0038879922914021726
ACH-000168,-0.3117360189361676
ACH-000169,-0.10914268471323403
ACH-000178,-0.1145153851260788
ACH-000183,-0.1554832847894253
ACH-000188,-0.020697091004663958
ACH-000189,0.08805230861280944
ACH-000190,-0.03668729910051808
ACH-000198,-0.2165864855291545
ACH-000203,-0.4096386915653481
ACH-000204,-0.2304873249342529
ACH-000206,0.09744649323420602
ACH-000207,-0.022618668861545857
ACH-000208,-0.11108788336338704
ACH-000210,0.0474710693513928
ACH-000211,-0.1713491546222094
ACH-000215,-0.14484043770321553
ACH-000221,-0.16414689228020407
ACH-000222,0.04950687217958532
ACH-000223,-0.02053080209200477
ACH-000226,-0.08685083178471814
ACH-000227,0.01958107118327335
ACH-000228,-0.2790012474455143
ACH-000231,-0.061808126999394725
ACH-000232,0.008435817963086163
ACH-000233,-0.04212825514411096
ACH-000234,-0.04247669083265912
ACH-000235,-0.09778074439380302
ACH-000237,0.04823540141514309
ACH-000238,0.07216806658964403
ACH-000242,-0.07127006693211442
ACH-000243,-0.02131391611689864
ACH-000244,-0.2765506389181181
ACH-000246,-0.054362499451575966
ACH-000248,-0.046611664588107914
ACH-000250,-0.0054601521286319
ACH-000251,-0.025681715596119363
ACH-000252,-0.04985818080007781
ACH-000253,0.00805034646389868
ACH-000255,0.061559768978418965
ACH-000256,-0.026197777254765228
ACH-000257,-0.09507385140932892
ACH-000258,-0.07579887506630974
ACH-000259,-0.008920193440767861
ACH-000260,0.07618229575343557
ACH-000261,-0.10994359611433173
ACH-000262,-0.3021835889405327
ACH-000263,0.08362562486205803
ACH-000264,-0.1325189397731453
ACH-000265,-0.13669977041007206
ACH-000266,0.07728545165967332
ACH-000272,-0.19304014749006146
ACH-000274,0.030890693834214764
ACH-000277,0.050502176663851886
ACH-000278,0.058175147189371584
ACH-000279,-0.1468370209468157
ACH-000280,-0.020540769821951462
ACH-000281,0.09029490080150343
ACH-000288,-0.054397844442499635
ACH-000291,0.01080888546028194
ACH-000293,-0.04394184229216439
ACH-000294,-0.07109111899692963
ACH-000295,-0.26515808379596456
ACH-000296,-0.15318748921749126
ACH-000302,-0.11729464105620925
ACH-000304,0.03694846889965103
ACH-000307,-0.12328313506689717
ACH-000308,-0.13346823718364867
ACH-000310,0.0035681219460449685
ACH-000311,0.035903622420134416
ACH-000312,0.08707836752903113
ACH-000315,-0.10428408061224226
ACH-000316,-0.015007339363212512
ACH-000317,-0.3004160547447709
ACH-000318,-0.2349611083027027
ACH-000319,-0.18214509942498786
ACH-000320,0.0710237994613288
ACH-000322,-0.13835669536597564
ACH-000323,-0.11169872514386678
ACH-000324,-0.014510637435241463
ACH-000329,0.033051791700372694
ACH-000330,-0.2404341855418223
ACH-000331,-0.04551629143906776
ACH-000332,-0.12247000613876685
ACH-000334,-0.0906525799693402
ACH-000335,0.0036471465307144906
ACH-000336,-0.01598744849659799
ACH-000337,-0.23263537170561524
ACH-000338,0.4890015638662039
ACH-000339,-0.06079711194378935
ACH-000341,-0.09224674678848306
ACH-000348,-0.12461781306784996
ACH-000350,-0.09978591950677487
ACH-000352,-0.13926528019209436
ACH-000356,0.1818830279035071
ACH-000361,-0.09678781674971312
ACH-000362,-0.027875675743240045
ACH-000363,-0.13770454460370393
ACH-000364,-0.1250245931723671
ACH-000365,-0.17288188354141726
ACH-000366,-0.10243937550011528
ACH-000368,-0.09151612774345563
ACH-000374,-0.00445388370704628
ACH-000375,-0.043950561066686884
ACH-000376,-0.061274996593400265
ACH-000381,-0.17559937672689546
ACH-000383,-0.11573668042695825
ACH-000387,-0.15787641584625656
ACH-000389,0.025565106803009472
ACH-000390,-0.06443125570714503
ACH-000393,0.03021539530393777
ACH-000395,-0.07311130269824141
ACH-000396,0.1269706388353446
ACH-000397,-0.12146523856667375
ACH-000401,-0.07615105349803641
ACH-000402,-0.012826103685293695
ACH-000403,-0.02615333859352497
ACH-000404,0.11107494013279827
ACH-000406,-0.011463652065066684
ACH-000407,0.0060850216673178
ACH-000408,-0.0401056069783205
ACH-000410,-0.039345531641376434
ACH-000411,-0.1155479065393398
ACH-000414,0.07826013326611564
ACH-000415,-0.08119641497985366
ACH-000416,-0.10094809119595452
ACH-000420,-0.1869787206822978
ACH-000421,-0.1352945203077104
ACH-000424,-0.1383189609938788
ACH-000425,-0.09893250209388643
ACH-000426,-0.07670046879388756
ACH-000427,-0.1797060553751421
ACH-000433,0.097402740341078
ACH-000435,0.07912992674745263
ACH-000436,-0.12191332132557853
ACH-000444,-0.2535930681891864
ACH-000445,0.08599923009512016
ACH-000448,-0.052935004114036434
ACH-000450,-0.04690426799615518
ACH-000452,-0.0978502372561572
ACH-000454,-0.1592400141458788
ACH-000458,-0.034763028693815465
ACH-000459,-0.2295336276527971
ACH-000460,-0.07312920671619078
ACH-000461,-0.2417510937336177
ACH-000463,0.004968156478031462
ACH-000464,-0.11127792548532882
ACH-000466,-0.12688713997308668
ACH-000467,-0.08035644632439826
ACH-000468,-0.16025456562207627
ACH-000469,0.02041218285728885
ACH-000470,-0.19510654432741797
ACH-000471,-0.04270828237692647
ACH-000472,-0.0006362151988067437
ACH-000473,-0.0723084256528532
ACH-000475,-0.1465289828835928
ACH-000476,-0.13845326990204765
ACH-000477,0.06277535254969185
ACH-000479,0.19367066718464002
ACH-000480,-0.014047741916060973
ACH-000481,-0.05026663263507519
ACH-000483,0.0983728670962408
ACH-000484,0.42348249429193535
ACH-000485,0.027671877861151828
ACH-000486,-0.059663998487229815
ACH-000487,-0.0344156834287248
ACH-000488,0.020538991952451468
ACH-000490,-0.11311831267435432
ACH-000491,-0.08706108039949463
ACH-000495,-0.16809216922529058
ACH-000496,-0.04923901878209408
ACH-000499,-0.09422702375390962
ACH-000500,-0.15070843166617834
ACH-000502,-0.07887479991453593
ACH-000503,-0.1354698339144432
ACH-000505,-0.14119636334206714
ACH-000507,-0.11017778785972858
ACH-000510,-0.2369716574888261
ACH-000511,-0.11808185054553205
ACH-000512,-0.1419523016506767
ACH-000516,-0.11161815639371436
ACH-000517,-0.17100381442361728
ACH-000518,-0.0973276683854212
ACH-000520,0.0029612672596619877
ACH-000521,0.015565740412244063
ACH-000522,-0.14260084121485395
ACH-000524,-0.0035126587379934802
ACH-000527,-0.037414909806675466
ACH-000528,-0.12599160849365088
ACH-000537,-0.0734921541042419
ACH-000541,0.13899513803994568
ACH-000542,0.03791478774841635
ACH-000544,-0.21726474869590226
ACH-000545,0.048511999965923834
ACH-000547,-0.031571324757465526
ACH-000548,-0.11522476156273807
ACH-000549,-0.013372712737564248
ACH-000550,0.046274937285901666
ACH-000552,-0.16359491232507975
ACH-000556,-0.05185494750600703
ACH-000557,-0.08015417680708288
ACH-000569,-0.1337169177353328
ACH-000570,-0.08240465822390805
ACH-000571,-0.008998393967592827
ACH-000573,-0.05181426687603982
ACH-000576,-0.08592722783739973
ACH-000579,-0.12375825929488148
ACH-000580,0.051997371118778654
ACH-000584,-0.013681190139729864
ACH-000585,0.01823486870185995
ACH-000588,-0.05326911891746942
ACH-000589,-0.07084621593372634
ACH-000591,-0.031871302841501394
ACH-000593,-0.05983070022027996
ACH-000600,0.012266038646591407
ACH-000601,-0.11185475346908674
ACH-000605,-0.0159339414787357
ACH-000606,0.11264096162216845
ACH-000608,-0.17015031013897414
ACH-000614,-0.108035009908104
ACH-000616,-0.08219919032375446
ACH-000618,-0.10597162277550662
ACH-000619,-0.05259624355661861
ACH-000620,-0.13915350799240775
ACH-000621,-0.08454228239115733
ACH-000622,0.0887442192075578
ACH-000623,-0.04243820598114185
ACH-000624,-0.0398366676939599
ACH-000627,-0.18591529387796493
ACH-000630,-0.14606701830360494
ACH-000631,-0.02227890982160076
ACH-000632,-0.11415293465880308
ACH-000633,-0.06529879741708215
ACH-000637,0.01737552398753701
ACH-000638,-0.0773181982710875
ACH-000646,0.09551553908218978
ACH-000647,-0.06418066698767905
ACH-000648,-0.12969964177512372
ACH-000649,-0.16871858920449834
ACH-000651,-0.04668664893524181
ACH-000652,-0.1978427608150712
ACH-000653,0.01554687892935664
ACH-000657,-0.21520412732571392
ACH-000658,-0.004741178086209814
ACH-000661,-0.09398300956503586
ACH-000662,-0.0571955135330661
ACH-000663,0.0687824639581309
ACH-000665,-0.14518278478570387
ACH-000671,-0.11969572235333215
ACH-000672,0.052420493440287666
ACH-000673,-0.003651914095112458
ACH-000676,-0.1057850427126226
ACH-000677,-0.2350547292365125
ACH-000681,-0.17295143781276878
ACH-000683,0.030463974682879813
ACH-000684,-0.09071574819955147
ACH-000688,-0.09504223003462747
ACH-000693,-0.12619285870854247
ACH-000694,-0.08805860539677263
ACH-000695,-0.16028950463925215
ACH-000696,-0.06922896485534419
ACH-000697,0.32100397240775186
ACH-000699,-0.002237167936960934
ACH-000701,-0.035936464766706415
ACH-000706,-0.02456598449426077
ACH-000711,-0.15074159158051226
ACH-000713,-0.16076123676254264
ACH-000714,-0.08926833956354209
ACH-000718,-0.07211368875176119
ACH-000720,-0.13802899203220087
ACH-000721,-0.0022327090055644823
ACH-000724,-0.041604698962898534
ACH-000725,0.11246994006047037
ACH-000732,-0.0341754992637838
ACH-000734,-0.03013522335259452
ACH-000735,-0.09705331225078814
ACH-000736,-0.00990047496974312
ACH-000738,-0.10035540266591443
ACH-000746,-0.26443517313717946
ACH-000747,-0.0906382132877995
ACH-000748,-0.06676262197387091
ACH-000753,-0.08357722103770662
ACH-000756,-0.030019499204133826
ACH-000757,0.04188130053058962
ACH-000758,-0.0744027951515474
ACH-000760,-0.08501170871732942
ACH-000762,-0.005189094976287778
ACH-000763,-0.18391293886592375
ACH-000764,0.023121875372966148
ACH-000765,-0.07653503424237984
ACH-000766,-0.009921699395070548
ACH-000767,-0.07452207007505582
ACH-000768,-0.07883988878461114
ACH-000769,-0.048488949826268266
ACH-000770,-0.03715934865978742
ACH-000771,0.028643337123173487
ACH-000773,-0.0951422899034729
ACH-000776,-0.05781078449156581
ACH-000777,-0.1373684433161305
ACH-000778,-0.00022319094447806505
ACH-000781,-0.050498770509487055
ACH-000782,-0.05521002946856572
ACH-000783,-0.04788154835235837
ACH-000784,0.043510964259903334
ACH-000785,-0.0529564554504135
ACH-000787,-0.0961917310520327
ACH-000788,-0.12837316190799913
ACH-000791,0.07992183011908051
ACH-000792,-0.18858329669081292
ACH-000794,-0.18886836665720255
ACH-000796,0.0012777365495462345
ACH-000798,-0.04550902715039037
ACH-000799,-0.003442269775424784
ACH-000800,-0.10019266269429784
ACH-000802,0.0902492268590811
ACH-000804,-0.08750364094656861
ACH-000805,-0.12310610603570027
ACH-000809,-0.1075921376632872
ACH-000810,0.22172233306237127
ACH-000811,-0.028447501741735524
ACH-000817,-0.1839296099736729
ACH-000819,0.02343331692707691
ACH-000820,-0.05826677385474381
ACH-000821,-0.3128513700991586
ACH-000822,0.08606888128520351
ACH-000823,-0.02830809596005156
ACH-000824,-0.032969265712923565
ACH-000827,-0.039593730652995165
ACH-000829,-0.1162133526513588
ACH-000831,-0.08186702527544247
ACH-000832,-0.049696768044181015
ACH-000833,0.11180971780371947
ACH-000834,-0.0871830222662342
ACH-000835,-0.07177262538605222
ACH-000836,-0.1590831244859893
ACH-000837,-0.00014555787120344523
ACH-000838,-0.057423204110610276
ACH-000839,0.07170285211352398
ACH-000840,-0.12316132618297852
ACH-000841,-0.03028383678931901
ACH-000843,-0.009696901768560136
ACH-000846,-0.013688879135021658
ACH-000847,-0.15839505133004714
ACH-000848,-0.20383769141046204
ACH-000849,-0.14143162052419705
ACH-000851,-0.08060600163439707
ACH-000855,0.010124224125816641
ACH-000856,-0.1543142739300986
ACH-000858,0.013946567725736016
ACH-000859,-0.2588614796983941
ACH-000861,-0.07129524016604175
ACH-000862,-0.03116547920290557
ACH-000865,-0.0962745811063066
ACH-000866,-0.06743098848480886
ACH-000867,-0.03385483416530498
ACH-000869,-0.06404807742793983
ACH-000872,0.0033306907281528443
ACH-000873,-0.13737832686743093
ACH-000876,-0.0738595084968065
ACH-000878,-0.2362458678885609
ACH-000880,-0.027932189952111303
ACH-000881,-0.09813581534109657
ACH-000882,0.059707690602776864
ACH-000884,-0.10516936711892733
ACH-000885,-0.053890111200094085
ACH-000887,-0.09776134512436686
ACH-000889,-0.17889446870733086
ACH-000896,-0.1191364570794695
ACH-000898,-0.13485164254618875
ACH-000900,-0.09533467407517346
ACH-000901,-0.08695750882794484
ACH-000905,-0.02747433109318857
ACH-000906,-0.03534790392883578
ACH-000907,0.023250296263224987
ACH-000910,-0.10526387909519276
ACH-000911,-0.07928336951222603
ACH-000912,0.031239085900876606
ACH-000913,-0.028992136045218005
ACH-000915,-0.2092503172055756
ACH-000916,-0.3316942418781714
ACH-000917,-0.0771009835214593
ACH-000920,0.1701762922962402
ACH-000921,-0.1400384575696802
ACH-000924,-0.16668771389930898
ACH-000926,-0.07617105086925498
ACH-000928,-0.17913431135848162
ACH-000929,-0.24642845359310275
ACH-000932,-0.08534696455653927
ACH-000935,-0.08139941832194196
ACH-000936,-0.1457260549948981
ACH-000937,0.007876039034118388
ACH-000938,-0.0977690551757517
ACH-000939,0.05051842564408378
ACH-000941,-0.11611888205240012
ACH-000943,-0.09806571163370577
ACH-000946,-0.11665528055799085
ACH-000947,-0.15284770415623558
ACH-000948,-0.10685751854208776
ACH-000950,-0.2225033944491692
ACH-000953,-0.051122074105352834
ACH-000954,-0.3312275728855603
ACH-000957,-0.2948182655721806
ACH-000958,-0.043316965759582604
ACH-000960,-0.10481367011417364
ACH-000963,-0.043921946657227914
ACH-000968,0.08169540778858035
ACH-000969,-0.1409513473007409
ACH-000972,-0.18767945273180636
ACH-000973,-0.030783754894619174
ACH-000974,0.007653597754497112
ACH-000978,0.028900532108375888
ACH-000984,-0.039853147751562935
ACH-000986,-0.02699195609259272
ACH-000988,-0.16795988919749966
ACH-000993,-0.029727118678786912
ACH-000994,0.03424053012534963
ACH-000996,0.14792415018965624
ACH-001001,0.012922821439051168
ACH-001020,-0.18124167778171746
ACH-001028,-0.0583736570390249
ACH-001031,-0.03615694937670512
ACH-001038,-0.10098792448707786
ACH-001048,-0.21804228703933606
ACH-001050,-0.003735630845942053
ACH-001053,0.08975978912617223
ACH-001054,-0.07283901443967672
ACH-001061,-0.09315338280572467
ACH-001067,0.14886234363805434
ACH-001075,-0.13956788402680062
ACH-001096,-0.0002548962461321829
ACH-001111,-0.05679707929741185
ACH-001119,0.14947393981286955
ACH-001128,0.07805753609116184
ACH-001134,-0.11341701788887658
ACH-001151,-0.030579220607943824
ACH-001163,0.07452026691294569
ACH-001164,0.019666835967347647
ACH-001183,0.031148180758215287
ACH-001192,-0.12040113842174972
