,CCNC (892)
ACH-000004,-0.538757858961994
ACH-000005,-0.17699011239404555
ACH-000007,-0.3369625168071637
ACH-000009,-0.2708593404584744
ACH-000011,-0.2473259394576354
ACH-000012,-0.6094402731748518
ACH-000013,-0.3650960887830525
ACH-000014,-0.2821508553117997
ACH-000015,0.17074956427795734
ACH-000017,-0.2600067053233443
ACH-000018,-0.4412449404352519
ACH-000019,-0.06415464154854014
ACH-000021,-0.2468963477426395
ACH-000022,-0.3744473756414273
ACH-000025,-0.2793331215780592
ACH-000028,-0.5970298182312879
ACH-000030,-0.25676341999801144
ACH-000035,0.002859616330179384
ACH-000036,0.2223226455697035
ACH-000037,-0.37287693319113663
ACH-000039,-0.411357948323099
ACH-000040,-0.31978071012171505
ACH-000041,-0.43561587908858
ACH-000042,-0.5602954138913965
ACH-000045,-0.48735963218938
ACH-000047,-0.049958299510342086
ACH-000052,-0.3180206510520496
ACH-000053,-0.3296672902925823
ACH-000054,0.1014276625461146
ACH-000055,-0.6788338506261203
ACH-000060,0.07217083613450953
ACH-000067,-0.4205309823934327
ACH-000070,-0.5208234145975031
ACH-000075,-0.2673619566587895
ACH-000078,-0.02932296786581288
ACH-000082,-0.4112685135892655
ACH-000085,-0.6219941546264143
ACH-000086,-0.19569483597121787
ACH-000087,-0.5995310826028286
ACH-000092,-0.4567646670240078
ACH-000095,-0.3819794070332209
ACH-000097,-0.3792680104224485
ACH-000098,-0.02274297969428986
ACH-000099,0.2358714308124404
ACH-000108,-0.14173684287689545
ACH-000113,-0.5336412717888173
ACH-000116,-0.3435069070109993
ACH-000118,-0.4774021360183798
ACH-000120,-0.5615620549598271
ACH-000123,0.01089184882084445
ACH-000127,-0.1126969069333604
ACH-000128,-0.5169716086311613
ACH-000132,-0.1186461829207602
ACH-000133,0.07568443345222634
ACH-000137,-0.17622682627893266
ACH-000138,-0.38597440534305255
ACH-000142,-0.19712395233140928
ACH-000143,-0.3670603806709972
ACH-000146,-0.32847930482494264
ACH-000148,-0.4506221615877072
ACH-000150,-0.33190297429388144
ACH-000152,-0.07071280795654063
ACH-000153,-0.6158982832620271
ACH-000159,-0.20503724011879626
ACH-000160,-0.0036071106144445115
ACH-000163,-0.4275474669965201
ACH-000167,0.31270328404898257
ACH-000168,-0.465470321741526
ACH-000169,0.13848340992004268
ACH-000178,-0.3419209158734186
ACH-000183,-0.5407353688829256
ACH-000188,-0.4648358834404796
ACH-000189,-0.5260684629679335
ACH-000190,0.3328659278338965
ACH-000198,-0.32610489039738594
ACH-000203,-0.3283615162628738
ACH-000204,-0.648342151668678
ACH-000206,-0.1696759683597886
ACH-000207,-0.4591104763679325
ACH-000208,-0.16235086472932642
ACH-000210,-0.16313112474816024
ACH-000211,-0.056707332808960176
ACH-000215,-0.044881440600430325
ACH-000221,-0.03681063383442365
ACH-000222,-0.15349764422257844
ACH-000223,-0.6429301426642311
ACH-000226,-0.14104234145928654
ACH-000227,-0.1529071520392608
ACH-000228,-0.4815801380282482
ACH-000231,0.1967663044998251
ACH-000232,-0.5609159786384489
ACH-000233,0.029384541786947143
ACH-000234,-0.13569694250312694
ACH-000235,-0.6542624865029201
ACH-000237,0.09739596860921007
ACH-000238,-0.5559873375690905
ACH-000242,-0.11854471953673774
ACH-000243,-0.4031276272713478
ACH-000244,0.16103320379324965
ACH-000246,0.17960718458778474
ACH-000248,-0.1060328504224638
ACH-000250,0.043782116679581776
ACH-000251,-0.15764508424569906
ACH-000252,-0.18426220000325166
ACH-000253,-0.7795154298075704
ACH-000255,-0.2803812168143877
ACH-000256,-0.3414017730101297
ACH-000257,-0.17334890189953284
ACH-000258,-0.139282669836828
ACH-000259,-0.2600578654538861
ACH-000260,-0.302410326687043
ACH-000261,-0.42640023634391655
ACH-000262,-0.14848565449749612
ACH-000263,-0.3638666522967439
ACH-000264,-0.14807298049989215
ACH-000265,0.2441185646249999
ACH-000266,-0.14768427750756538
ACH-000272,0.009191491094067286
ACH-000274,0.032245045901704406
ACH-000277,-0.04960306889950592
ACH-000278,0.042624675709306115
ACH-000279,-0.4331868823168704
ACH-000280,-0.1307500944769085
ACH-000281,-0.5189227628991514
ACH-000288,0.02902647851932472
ACH-000291,-0.4061485449357223
ACH-000293,-0.2726502394085766
ACH-000294,-0.4994001736350386
ACH-000295,-0.4284350002081886
ACH-000296,-0.4276004480383019
ACH-000302,-0.08872506451458394
ACH-000304,-0.4699638783721874
ACH-000307,-0.5259862355274301
ACH-000308,0.06235135260043046
ACH-000310,-0.15859159784833146
ACH-000311,-0.3932165787792507
ACH-000312,-0.18136969320169505
ACH-000315,-0.5260357001254066
ACH-000316,-0.21635747199388236
ACH-000317,-0.6439649083195977
ACH-000318,-0.25853632245586466
ACH-000319,-0.2580406002371519
ACH-000320,-0.2931493299805066
ACH-000322,-0.19396126637826788
ACH-000323,-0.5637254792989083
ACH-000324,-0.5423145850097384
ACH-000329,-0.20352198354878087
ACH-000330,-0.5388783645913522
ACH-000331,-0.026685507920512472
ACH-000332,0.03513284934104643
ACH-000334,-0.6299475278717503
ACH-000335,-0.3686723514368268
ACH-000336,-0.5422331490585279
ACH-000337,-0.3902867598384384
ACH-000338,-0.4052234088781272
ACH-000339,-0.4135726744598585
ACH-000341,-0.3588106155585103
ACH-000348,-0.10817438987442576
ACH-000350,-0.3608924873453232
ACH-000352,-0.3061580380149489
ACH-000356,-0.5588415451198198
ACH-000361,0.07607273663345568
ACH-000362,-0.2569228533593288
ACH-000363,-0.10348065037376633
ACH-000364,-0.04204714015146041
ACH-000365,-0.7327412252218147
ACH-000366,-0.1887961623743672
ACH-000368,-0.19760541796922335
ACH-000374,-0.19500434467244934
ACH-000375,-0.10897693380051776
ACH-000376,-0.5001346018000651
ACH-000381,0.08520482887096356
ACH-000383,-0.5111517426610999
ACH-000387,-0.8022513783511067
ACH-000389,-0.20619283428471188
ACH-000390,-0.5460455516265117
ACH-000393,-0.2570893888136537
ACH-000395,-0.6301622631519499
ACH-000396,-0.05425622943561991
ACH-000397,-0.20090049575368293
ACH-000401,-0.5559859904727056
ACH-000402,-0.4621658620818298
ACH-000403,-0.6169757454481962
ACH-000404,-0.13988195487595662
ACH-000406,-0.14493836294249385
ACH-000407,-0.2745998744382357
ACH-000408,-0.4824485086489889
ACH-000410,-0.2628380650111959
ACH-000411,-0.016985688042818962
ACH-000414,-0.5022434791227693
ACH-000415,-0.491635387816305
ACH-000416,-0.2483192263753771
ACH-000420,-0.286021208959614
ACH-000421,-0.3857422498091065
ACH-000424,-0.2828731696516561
ACH-000425,-0.3124649782373067
ACH-000426,-0.5392545131135561
ACH-000427,-0.44153812832425865
ACH-000433,-0.24370012168968114
ACH-000435,-0.4912105230299225
ACH-000436,-0.7232459656689056
ACH-000444,-0.07655837337150474
ACH-000445,-0.3362205861311343
ACH-000448,-0.3475189005815639
ACH-000450,-0.06883257937223188
ACH-000452,-0.5635769316261628
ACH-000454,-0.45870835916385294
ACH-000458,-0.2518498131243307
ACH-000459,-0.2553094769155694
ACH-000460,-0.460115190201195
ACH-000461,-0.4670763830641837
ACH-000463,-0.25383196791952056
ACH-000464,-0.405051013445732
ACH-000466,-0.4351208862444354
ACH-000467,-0.3786159802821549
ACH-000468,-0.211926708713071
ACH-000469,0.01903735657796811
ACH-000470,-0.6636845048315444
ACH-000471,-0.3805290188917108
ACH-000472,-0.7121906859540722
ACH-000473,-0.3531239877806773
ACH-000475,-0.3321823943303729
ACH-000476,-0.24581492867732754
ACH-000477,-0.3604478890651347
ACH-000479,0.07029139072146245
ACH-000480,-0.2898254652525248
ACH-000481,-0.4926219376534034
ACH-000483,-0.15724083092128455
ACH-000484,0.02232017731637731
ACH-000485,-0.3287688389436089
ACH-000486,-0.2672299604693645
ACH-000487,-0.3520359135240391
ACH-000488,-0.5397611678031666
ACH-000490,-0.42837295348960536
ACH-000491,-0.4180137928818591
ACH-000495,-0.10950852190354286
ACH-000496,-0.3799371043218153
ACH-000499,-0.5764303361201168
ACH-000500,-0.6774781497079129
ACH-000502,-0.044927193260254135
ACH-000503,-0.20721962800865296
ACH-000505,-0.16251928131928
ACH-000507,-0.16936547503736438
ACH-000510,-0.08666001392736497
ACH-000511,-0.3760780413134092
ACH-000512,-0.48484354852372297
ACH-000516,-0.002950423447316996
ACH-000517,0.3109576135753229
ACH-000518,-0.520917658297463
ACH-000520,-0.13592490682491612
ACH-000521,-0.5310059512135653
