,EDRF1 (26098)
ACH-000004,-0.7934893846690633
ACH-000005,-0.028724862144811906
ACH-000007,-0.009114350025843477
ACH-000009,-0.17823467886792752
ACH-000011,-0.13351914739319598
ACH-000012,-0.4606127349879295
ACH-000013,-0.03059417268855242
ACH-000014,-0.06831338672738094
ACH-000015,-0.05623203208138725
ACH-000017,-0.0993833060253674
ACH-000018,0.20005778818565015
ACH-000019,-0.19649014187497416
ACH-000021,-0.0325764478610715
ACH-000022,-0.06587259307385762
ACH-000025,-0.1517612772901104
ACH-000028,-0.016179502601364366
ACH-000030,-0.048668590425175316
ACH-000035,-0.0584625581209739
ACH-000036,-0.2045192417990264
ACH-000037,-0.1354927298675308
ACH-000039,-0.02145463582035988
ACH-000040,-0.2804399801530568
ACH-000041,-0.1307478080332854
ACH-000042,-0.1551541892249789
ACH-000045,-0.093072774286858
ACH-000047,-0.029340644164375974
ACH-000052,-0.06420250862344491
ACH-000053,-0.0020708256191418095
ACH-000054,-0.12246379190861957
ACH-000055,0.017110187223118762
ACH-000060,-0.07638518868948607
ACH-000067,-0.2986610700037713
ACH-000070,-0.003977656735084806
ACH-000075,-0.06341879840273289
ACH-000078,-0.1758686192470403
ACH-000082,-0.12742330864330015
ACH-000085,-0.3384883374440575
ACH-000086,-0.12115308991448467
ACH-000087,0.14804654949435375
ACH-000092,-0.16721840849223246
ACH-000095,-0.14097742512642847
ACH-000097,-0.11319682378803203
ACH-000098,-0.05316278597812687
ACH-000099,-0.08673402620785882
ACH-000108,-0.4481485059488087
ACH-000113,-0.04192499079083694
ACH-000116,-0.04262420124562808
ACH-000118,-0.20684563809069745
ACH-000120,0.12757295114401418
ACH-000123,-0.061482690135536165
ACH-000127,-0.32553647044393536
ACH-000128,-0.1284397279200577
ACH-000132,-0.13237983278878382
ACH-000133,-0.13615369933119298
ACH-000137,0.044609361676533364
ACH-000138,-0.12347944207795833
ACH-000142,-0.024779947581010844
ACH-000143,-0.2248621487799096
ACH-000146,-0.06360629139888807
ACH-000148,-0.1980118962354553
ACH-000150,-0.1520263042818889
ACH-000152,-0.15152324266983735
ACH-000153,0.017411921324074275
ACH-000159,-0.1220882306577422
ACH-000160,-0.06795155077173687
ACH-000163,-0.2434717346338863
ACH-000167,0.003547379836891342
ACH-000168,-0.015331024808618894
ACH-000169,-0.2916688910589757
ACH-000178,-0.06913929323682562
ACH-000183,-0.2550236634858072
ACH-000188,-0.012844323677990672
ACH-000189,-0.13244698851645292
ACH-000190,-0.4450491891540934
ACH-000198,-0.4596216770589578
ACH-000203,-0.5181909917442076
ACH-000204,-0.2087847457429752
ACH-000206,-0.18887957624687746
ACH-000207,-0.3589402351289948
ACH-000208,-0.23210181342214595
ACH-000210,0.005940873804464407
ACH-000211,-0.1055987494241308
ACH-000215,-0.09274315668929377
ACH-000221,-0.025521862574222447
ACH-000222,-0.13153558757590522
ACH-000223,-0.16953773415637344
ACH-000226,-0.1032621161433473
ACH-000227,-0.2095185410873407
ACH-000228,-0.2063835932372185
ACH-000231,-0.13198203159166086
ACH-000232,-0.10583344224052152
ACH-000233,-0.054881958150024564
ACH-000234,-0.09298805500738716
ACH-000235,-0.014039873524881764
ACH-000237,-0.07901630151819586
ACH-000238,-0.2642288976051797
ACH-000242,0.06447779775336676
ACH-000243,0.021843225525623608
ACH-000244,0.17608186023592975
ACH-000246,-0.1677094920497062
ACH-000248,-0.3427404581995522
ACH-000250,-0.19080496700924954
ACH-000251,0.0006818067940568281
ACH-000252,0.12767990510089788
ACH-000253,-0.031588972676248266
ACH-000255,0.07642504865295224
ACH-000256,-0.2295341744667438
ACH-000257,-0.23176261112727245
ACH-000258,-0.3413013658160701
ACH-000259,-0.15408307080722064
ACH-000260,-0.04497360121053538
ACH-000261,-0.180767259099968
ACH-000262,-0.20869276931239267
ACH-000263,0.01364265793177382
ACH-000264,0.030749981713259187
ACH-000265,-0.17808520992525162
ACH-000266,-0.1524518782440087
ACH-000272,-0.1505218772705309
ACH-000274,-0.06700722987282952
ACH-000277,-0.3402203032618147
ACH-000278,-0.1934852687424916
ACH-000279,-0.22972366638349576
ACH-000280,-0.13586650370371106
ACH-000281,-0.09186147009381422
ACH-000288,-0.1636342526955928
ACH-000291,-0.1996886504355
ACH-000293,-0.08911705973056354
ACH-000294,-0.3526418529001038
ACH-000295,-0.4949873215613773
ACH-000296,0.004474077219754608
ACH-000302,-0.10023839545250317
ACH-000304,-0.03242593275002344
ACH-000307,-0.0009987934694606275
ACH-000308,-0.0873548666592002
ACH-000310,-0.2162387225275748
ACH-000311,-0.14151534263004184
ACH-000312,-0.17575549886749686
ACH-000315,0.006825770744259985
ACH-000316,-0.08013004495002889
ACH-000317,-0.008141864446783425
ACH-000318,-0.014731626141017662
ACH-000319,-0.14506902731002164
ACH-000320,0.040851152835502766
ACH-000322,-0.1811473453298075
ACH-000323,-0.2175806656869892
ACH-000324,-0.0850308996317865
ACH-000329,-0.16852231526668676
ACH-000330,0.03804876963571687
ACH-000331,-0.06276952194186063
ACH-000332,0.046567032434214464
ACH-000334,-0.06880394312936494
ACH-000335,-0.3026224812132927
ACH-000336,-0.2239555381954031
ACH-000337,-0.07327258500008225
ACH-000338,-0.220341729856608
ACH-000339,-0.05774887104577432
ACH-000341,-0.2511422621447407
ACH-000348,-0.11552619547533008
ACH-000350,-0.06802510117735976
ACH-000352,-0.04133657706455115
ACH-000356,0.06576192706396343
ACH-000361,0.2446127206024857
ACH-000362,-0.2868859882400729
ACH-000363,-0.12433101150071435
ACH-000364,-0.09079862104744392
ACH-000365,0.02365540005729876
ACH-000366,-0.16357136101024594
ACH-000368,0.08556932836183574
ACH-000374,-0.049388968551150235
ACH-000375,-0.03566289868561287
ACH-000376,-0.2509838288516799
ACH-000381,0.07259233077171867
ACH-000383,-0.1507825049416133
ACH-000387,-0.2445547045442367
ACH-000389,-0.26819066190214125
ACH-000390,-0.00611721924482583
ACH-000393,-0.09792347789690467
ACH-000395,0.030158884110383026
ACH-000396,-0.035395126168021665
ACH-000397,-0.2055635260908366
ACH-000401,-0.06609239362877604
ACH-000402,-0.04379491007090803
ACH-000403,-0.1276620451483811
ACH-000404,0.12912497908611795
ACH-000406,-0.04733321012082382
ACH-000407,-0.16977628054735172
ACH-000408,-0.037169823311315915
ACH-000410,-0.15957645654503136
ACH-000411,-0.17196941080773873
ACH-000414,-0.1525500526104478
ACH-000415,-0.11733879607891093
ACH-000416,-0.07029230345437691
ACH-000420,-0.12278121850326032
ACH-000421,-0.22001851358915786
ACH-000424,-0.11148281417416704
ACH-000425,-0.020690785910897642
ACH-000426,0.000838654993164352
ACH-000427,-0.21582566465337466
ACH-000433,-0.1479456274357701
ACH-000435,-0.13515735260271966
ACH-000436,-0.11157057158559283
ACH-000444,0.02376901404865817
ACH-000445,-0.2730332339741838
ACH-000448,-0.187269142305876
ACH-000450,0.07208723206245618
ACH-000452,-0.06693189300022999
ACH-000454,0.02673887023230671
ACH-000458,-0.116019283904267
ACH-000459,-0.07135636187416328
ACH-000460,-0.0591703110376838
ACH-000461,0.09404817951848288
ACH-000463,-0.11696055222251345
ACH-000464,-0.2131864207045492
ACH-000466,-0.12703375576836504
ACH-000467,-0.12241387530888125
ACH-000468,-0.013857413135827057
ACH-000469,-0.1836202841659996
ACH-000470,-0.05224895066163414
ACH-000471,-0.09105868565568234
ACH-000472,-0.180253668593015
ACH-000473,-0.1651875261064523
ACH-000475,-0.06304650569499164
ACH-000476,-0.034268994794435445
ACH-000477,-0.25217220268624074
ACH-000479,0.3538473337934124
ACH-000480,-0.08838534256547864
ACH-000481,-0.0990191798776784
ACH-000483,-0.1735797587152977
ACH-000484,-0.13411772072120673
ACH-000485,-0.2728287749326609
ACH-000486,0.060722533437224314
ACH-000487,-0.031717399842792704
ACH-000488,-0.13957348235982525
ACH-000490,-0.15464826740663662
ACH-000491,0.004558840386709461
ACH-000495,-0.1600520696850858
ACH-000496,-0.03306706330544115
ACH-000499,0.07902808633983059
ACH-000500,0.3149107916176803
ACH-000502,-0.13306993089308272
ACH-000503,-0.06368640348702373
ACH-000505,-0.13896748199151554
ACH-000507,-0.1760393818430715
ACH-000510,-0.06012219755676925
ACH-000511,-0.05131861979483582
ACH-000512,-0.3782518666640841
ACH-000516,-0.09786653856699692
ACH-000517,-0.0504049227088569
ACH-000518,0.06181430278846808
ACH-000520,-0.22147336095958434
ACH-000521,-0.016348780281351838
ACH-000522,0.04297503460444914
ACH-000524,-0.08738827264379502
ACH-000527,-0.04983820046357605
ACH-000528,-0.0913005555893676
ACH-000537,-0.15724916096605882
ACH-000541,-0.3244874215405622
ACH-000542,-0.09821044801961518
ACH-000544,-0.1451722994228825
ACH-000545,-0.17296958859941028
ACH-000547,-0.07783191080865118
ACH-000548,-0.31934290049180325
ACH-000549,-0.07253174394673596
ACH-000550,-0.2604270785738326
ACH-000552,0.005552407862333503
ACH-000556,-0.08727636401636077
ACH-000557,-0.09036429089779344
ACH-000569,-0.06616986953791107
ACH-000570,-0.18129894996956547
ACH-000571,-0.17827904081732218
ACH-000573,-0.1397282452924801
ACH-000576,-0.20245467864547775
ACH-000579,-0.08722798545191265
ACH-000580,-0.07416000706351196
ACH-000584,-0.12151023845477366
ACH-000585,-0.11952981736917215
ACH-000588,-0.3127093831643152
ACH-000589,-0.18677823469308025
ACH-000591,-0.1938866348870288
ACH-000593,-0.054871958660827384
ACH-000600,-0.0709338167941785
ACH-000601,-0.01670524147760055
ACH-000605,-0.07341360061650777
ACH-000606,-0.002832522313668387
ACH-000608,-0.08250665812767488
ACH-000614,-0.24146758959032824
ACH-000616,-0.13308495272436918
ACH-000618,0.03920971446038466
ACH-000619,-0.1767475039914342
ACH-000620,-0.15245562601983828
ACH-000621,-0.20284662925541505
ACH-000622,-0.1397013106383771
ACH-000623,-0.26733437686453226
ACH-000624,-0.11379415537132714
ACH-000627,-0.13960250040103694
ACH-000630,-0.07345060657237522
ACH-000631,-0.11265851235901865
ACH-000632,-0.13406558443609345
ACH-000633,-0.09297127587966572
ACH-000637,0.026726339221399463
ACH-000638,0.03830461089522538
ACH-000646,-0.3349790874093572
ACH-000647,-0.01048085986891296
ACH-000648,-0.010589562825356372
ACH-000649,-0.12003603177785188
ACH-000651,-0.05537307285316407
ACH-000652,-0.1200836789696528
ACH-000653,-0.3258439366608133
ACH-000657,-0.04468171770698115
ACH-000658,0.02541473227080388
ACH-000661,-0.046526104775363925
ACH-000662,-0.2193293455430268
ACH-000663,-0.05197068003944781
ACH-000665,-0.05872041389366602
ACH-000671,-0.014462985550387691
ACH-000672,-0.07531210466886427
ACH-000673,-0.34128871038608577
ACH-000676,-0.1448713861171809
ACH-000677,0.04105616123768132
ACH-000681,0.040061861029628165
ACH-000683,-0.04376524673069744
ACH-000684,-0.4176201792412624
ACH-000688,-0.16044404834054588
ACH-000693,-0.06089722368862529
ACH-000694,-0.046172830751554574
ACH-000695,0.009305013450040108
ACH-000696,0.025722640834246285
ACH-000697,-0.128763749438852
ACH-000699,-0.2146829213608888
ACH-000701,-0.25549871196724183
ACH-000706,-0.014319934738151732
ACH-000711,-0.03261758161843143
ACH-000713,-0.00016633393825887756
ACH-000714,-0.014654747883973437
ACH-000718,-0.15199478703585045
ACH-000720,-0.08644612516410202
ACH-000721,-0.021272158781053013
ACH-000724,-0.16121687523537456
ACH-000725,0.08791507968505435
ACH-000732,-0.08678341348502651
ACH-000734,-0.011524668688726165
ACH-000735,-0.1861851386295557
ACH-000736,-0.21229222530869524
ACH-000738,-0.03724287202453056
ACH-000746,-0.2884618641355203
ACH-000747,-0.2967739655444614
ACH-000748,-0.12826925964356622
ACH-000753,-0.08220260973287533
ACH-000756,-0.06095984415442044
ACH-000757,-0.017910462511390297
ACH-000758,-0.3895909145336664
ACH-000760,-0.13115927809419287
ACH-000762,-0.06822556663687522
ACH-000763,-0.27480635215477434
ACH-000764,0.036829301718444764
ACH-000765,-0.0945729711089851
ACH-000766,-0.026939017625214
ACH-000767,-0.05747573745952424
ACH-000768,-0.04251180899505416
ACH-000769,-0.04796550748372008
ACH-000770,-0.02636622819723848
ACH-000771,-0.02425457749632158
ACH-000773,-0.11537194546536712
ACH-000776,0.05293547774188167
ACH-000777,-0.11362118743928998
ACH-000778,-0.12739737567263487
ACH-000781,-0.10816906807162698
ACH-000782,0.048903648569871686
ACH-000783,-0.19850285285601005
ACH-000784,-0.04873775911230053
ACH-000785,-0.14849961900795405
ACH-000787,-0.11478869327062136
ACH-000788,-0.13810365533046093
ACH-000791,-0.008627334512200973
ACH-000792,-0.08819554212431557
ACH-000794,-0.16251196412739705
ACH-000796,-0.13569466504834324
ACH-000798,-0.5719769673713048
ACH-000799,-0.006623294513041051
ACH-000800,-0.1265000750277366
ACH-000802,-0.18164127462039306
ACH-000804,-0.1299398647205095
ACH-000805,-0.16306574370637394
ACH-000809,-0.0966809446970296
ACH-000810,0.02787944039402406
ACH-000811,-0.17384484828331315
ACH-000817,-0.08530046129560444
ACH-000819,-0.1543030578476783
ACH-000820,0.03458641770865308
ACH-000821,-0.15939051675884744
ACH-000822,-0.06021702167916805
ACH-000823,-0.10062789685084668
ACH-000824,-0.1180971082774528
ACH-000827,-0.09563370776756
ACH-000829,-0.4953679701508154
ACH-000831,-0.14726336581715807
ACH-000832,0.10973980697081552
ACH-000833,-0.14220879968957478
ACH-000834,-0.015621226841259024
ACH-000835,-0.07744036642483593
ACH-000836,-0.06915778663494518
ACH-000837,-0.3194493935554878
ACH-000838,-0.12359578235800985
ACH-000839,-0.054288531844030236
ACH-000840,-0.2353324083769701
ACH-000841,0.003241953782183393
ACH-000843,-0.007586756733640016
ACH-000846,-0.09797131507079096
ACH-000847,0.014612725851547074
ACH-000848,-0.12287841194977815
ACH-000849,-0.14253221202340116
ACH-000851,-0.3367028811798773
ACH-000855,-0.007791104363116499
ACH-000856,-0.07030212001362557
ACH-000858,-0.06544974535079644
ACH-000859,-0.15500256369198026
ACH-000861,-0.22369997903323205
ACH-000862,-0.1961759470024193
ACH-000865,-0.11163285239396976
ACH-000866,-0.15210264885997712
ACH-000867,-0.2561721480062577
ACH-000869,-0.015289051405274728
ACH-000872,-0.11912359073372746
ACH-000873,-0.14710014109814398
ACH-000876,-0.29993841709097185
ACH-000878,0.020535943727608228
ACH-000880,-0.11057371154371763
ACH-000881,-0.0534880164629114
ACH-000882,-0.13430314453365647
ACH-000884,-0.08944105273797291
ACH-000885,-0.21373370388883425
ACH-000887,-0.2356211271125832
ACH-000889,-0.04162565339352736
ACH-000896,-0.03433098483525189
ACH-000898,-0.21392809919963554
ACH-000900,0.03660008627511003
ACH-000901,-0.0832304639568433
ACH-000905,-0.053290144646168484
ACH-000906,0.001784307626822034
ACH-000907,-0.16969627998437278
ACH-000910,-0.08829752035177292
ACH-000911,-0.06977573721516872
ACH-000912,-0.184215023868264
ACH-000913,-0.15776065115673804
ACH-000915,0.10865975235338636
ACH-000916,-0.01358777692736335
ACH-000917,-0.05351466865340145
ACH-000920,-0.4996708434810783
ACH-000921,-0.12180407496838228
ACH-000924,-0.0197935372479168
ACH-000926,-0.3031288493119846
ACH-000928,-0.20828873117826116
ACH-000929,-0.20402853926233006
ACH-000932,0.04723947924440229
ACH-000935,-0.10561837596100866
ACH-000936,-0.032976865818334415
ACH-000937,-0.018300180802451462
ACH-000938,-0.3893065172989911
ACH-000939,-0.012218566610768809
ACH-000941,-0.07143345339335523
ACH-000943,-0.08632204719150996
ACH-000946,-0.05504014740060803
ACH-000947,-0.007322729318362041
ACH-000948,-0.23379217832339505
ACH-000950,-0.06666909562780783
ACH-000953,-0.1281538856066619
ACH-000954,-0.27348210951964264
ACH-000957,-0.2268906024170051
ACH-000958,-0.12825698741605515
ACH-000960,-0.1436081272793815
ACH-000963,-0.1235432264771463
ACH-000968,0.027556418321559268
ACH-000969,-0.10679611907550182
ACH-000972,-0.3170456508978344
ACH-000973,-0.14489776762289064
ACH-000974,-0.21591857677255136
ACH-000978,-0.1499807920950912
ACH-000984,-0.12430311632118313
ACH-000986,-0.08554924780591923
ACH-000988,-0.255364648146522
ACH-000993,-0.21052206913281665
ACH-000994,-0.04036767263910242
ACH-000996,-0.13126687869250636
ACH-001001,-0.5381556881447122
ACH-001020,-0.2195119632710633
ACH-001028,-0.11937539414406345
ACH-001031,0.02045331880308991
ACH-001038,-0.00751437928756048
ACH-001048,-0.06185184997138814
ACH-001050,-0.0009295803447835168
ACH-001053,0.045626943942084934
ACH-001054,-0.034175902188027366
ACH-001061,-0.25120020270368737
ACH-001067,-0.22423941438941966
ACH-001075,-0.052625598750676336
ACH-001096,-0.11075011350634872
ACH-001111,-0.2978982504405489
ACH-001119,-0.04383798594306931
ACH-001128,-0.3194683995084283
ACH-001134,-0.28350691856970545
ACH-001151,-0.07562998210293406
ACH-001163,-0.07163556917606106
ACH-001164,-0.023614877695567398
ACH-001183,-0.05752583469020056
ACH-001192,-0.013519945754884749
ACH-001193,-0.021250175824042195
ACH-001196,-0.2546304430653582
ACH-001197,-0.3060193257980729
ACH-001205,-0.16772573709886596
ACH-001211,-0.10527607175992304
ACH-001212,-0.15978443299505038
ACH-001228,-0.09647895891996848
ACH-001232,-0.23167262109611594
ACH-001239,-0.05137204705176277
ACH-001270,-0.20125896883821048
ACH-001274,-0.2940624886504124
ACH-001275,0.12955055911077626
ACH-001277,0.03870735816323835
ACH-001278,-0.205599388551011
ACH-001280,-0.13922875633212742
ACH-001283,-0.0006200256244854144
ACH-001289,-0.2292480954409395
ACH-001300,-0.09675031072822383
ACH-001301,-0.01138352455602049
ACH-001302,-0.15872629401458352
ACH-001306,-0.10032451183098688
ACH-001318,-0.15858872424212436
ACH-001322,-0.1184978015932895
ACH-001328,-0.08336531542317825
ACH-001332,-0.07821325372301753
ACH-001336,-0.01274844876356993
ACH-001346,-0.026309929746509416
ACH-001353,-0.0834095008342038
ACH-001354,-0.0165911731619775
ACH-001367,-0.2529734190665551
ACH-001368,-0.021712002807321745
ACH-001374,-0.14270696807117236
ACH-001377,-0.1914161758419368
ACH-001380,-0.10874867620115436
ACH-001391,-0.2380459392982725
ACH-001408,-0.14347663893357246
ACH-001430,-0.23536790026779905
ACH-001431,-0.0008315017099292713
ACH-001450,0.05885339981274766
ACH-001496,-0.016929262529570475
ACH-001500,0.03719410615395899
ACH-001523,-0.159014074498009
ACH-001532,-0.21939982871142047
ACH-001550,-0.02634868007545204
ACH-001552,-0.20312398937928444
ACH-001554,-0.1135374933750275
ACH-001654,-0.14716774689647807
ACH-001735,-0.05004488175053548
ACH-001736,-0.059773559974024885
ACH-001737,0.17814329281174385
ACH-001740,-0.077247618249687
ACH-001745,-0.10786092967071452
ACH-001765,-0.09930294107743076
