,EIF2B5 (8893)
ACH-000004,-0.5512101584482143
ACH-000005,-0.2410390626494999
ACH-000007,-0.6316663264320215
ACH-000009,-0.5350838931667594
ACH-000011,-0.7239934114833455
ACH-000012,-0.5087249273504695
ACH-000013,-0.5392965162745653
ACH-000014,-0.5222304808832893
ACH-000015,-0.6080955526422679
ACH-000017,-0.732213460642841
ACH-000018,-0.4974824862956054
ACH-000019,-0.8398811942093766
ACH-000021,-0.6760181050875672
ACH-000022,-0.4694199399440539
ACH-000025,-0.4741015968304138
ACH-000028,-0.6543813720475281
ACH-000030,-0.6286687771125451
ACH-000035,-0.5323808514329261
ACH-000036,-0.6280951148713498
ACH-000037,-0.3222142395574495
ACH-000039,-0.4650850327559389
ACH-000040,-0.4864120826653847
ACH-000041,-0.5880642736967219
ACH-000042,-0.5359366252100061
ACH-000045,-0.7289838077598643
ACH-000047,-0.7109127294285741
ACH-000052,-0.8800333802969065
ACH-000053,-0.5506603350154495
ACH-000054,-0.7557379014563919
ACH-000055,-0.7544239873985105
ACH-000060,-0.7195434672927496
ACH-000067,-0.4661437093948708
ACH-000070,-0.7332156048602564
ACH-000075,-0.5908063814557366
ACH-000078,-0.4549042304978279
ACH-000082,-0.8671084766853925
ACH-000085,-0.3668430050538628
ACH-000086,-0.6723549007677515
ACH-000087,-0.7165988201347192
ACH-000092,-0.7012778099420406
ACH-000095,-0.6279319998113213
ACH-000097,-0.784983408254302
ACH-000098,-0.7420020520322529
ACH-000099,-0.3284115164570756
ACH-000108,-0.43302735645708135
ACH-000113,-0.4144741475482805
ACH-000116,-0.6402687887057833
ACH-000118,-0.5983830586367828
ACH-000120,-0.36543018030398416
ACH-000123,-0.7005648076772861
ACH-000127,-0.712444928406737
ACH-000128,-0.6689098461042068
ACH-000132,-0.6265160043300554
ACH-000133,-0.5756305071146347
ACH-000137,-0.6363775606326154
ACH-000138,-0.4801517921131556
ACH-000142,-0.35011593470867264
ACH-000143,-0.4994734822172906
ACH-000146,-0.5645744051985814
ACH-000148,-0.5438329465239674
ACH-000150,-0.5574889223398038
ACH-000152,-0.7366628519127673
ACH-000153,-0.6778074523835309
ACH-000159,-0.7025614140988168
ACH-000160,-0.6329965501330608
ACH-000163,-0.6738085582945292
ACH-000167,-0.8845925110024909
ACH-000168,-0.34929230288651303
ACH-000169,-0.5610757526830814
ACH-000178,-0.46094374588139103
ACH-000183,-0.6562698138438559
ACH-000188,-0.3514231974296925
ACH-000189,-0.6667389971451585
ACH-000190,-0.8185552378985942
ACH-000198,-0.5119609921166515
ACH-000203,-0.1986201954505605
ACH-000204,-0.6623985515635888
ACH-000206,-0.9628868904361678
ACH-000207,-0.5119660911097825
ACH-000208,-0.5354268332019465
ACH-000210,-0.6888037505672215
ACH-000211,-0.5303460185137371
ACH-000215,-0.6238534250346869
ACH-000221,-0.7863176074365319
ACH-000222,-0.3963148137037184
ACH-000223,-0.5270729126815881
ACH-000226,-0.5633131581813384
ACH-000227,-0.571457454874054
ACH-000228,-0.6939732504584482
ACH-000231,-0.5964728385592564
ACH-000232,-0.5447889171567957
ACH-000233,-0.4430868222151173
ACH-000234,-0.7631200680578704
ACH-000235,-0.6300029949699465
ACH-000237,-0.42198040333236403
ACH-000238,-0.4717748553733143
ACH-000242,-0.7197046286303055
ACH-000243,-0.6522091086978371
ACH-000244,-0.4791104122494204
ACH-000246,-0.8264071270785353
