,GNAO1 (2775)
ACH-000004,-0.07764507819241454
ACH-000005,-0.3590687752607488
ACH-000007,0.12639404944685528
ACH-000009,-0.0065511074892036355
ACH-000011,0.018490616204980475
ACH-000012,-0.05465186708109137
ACH-000013,0.0154691958607118
ACH-000014,0.11739821577612596
ACH-000015,0.019329936399419392
ACH-000017,-0.18552558187720888
ACH-000018,0.17216397279262388
ACH-000019,-0.24087384165479914
ACH-000021,-0.035401534889826135
ACH-000022,-0.13270321621109624
ACH-000025,-0.03396375680870668
ACH-000028,0.10227889768642616
ACH-000030,-0.11659931631506255
ACH-000035,-0.11043850103121387
ACH-000036,0.028318576316017776
ACH-000037,-0.206822544728496
ACH-000039,0.16967440763484004
ACH-000040,-0.04433005257276279
ACH-000041,-0.08642831976837474
ACH-000042,-0.08252119537045209
ACH-000045,-0.025655254535600792
ACH-000047,-0.060079721712807475
ACH-000052,0.10300808525854624
ACH-000053,-0.06247427819777565
ACH-000054,-0.08435397881096901
ACH-000055,-0.11418943678667474
ACH-000060,-0.05123550843757657
ACH-000067,-0.005056171453663646
ACH-000070,-0.19039728134325956
ACH-000075,0.017239803422608637
ACH-000078,-0.36003422953898
ACH-000082,-0.11163814045288396
ACH-000085,-0.0762088740157042
ACH-000086,-0.10690946448379207
ACH-000087,-0.13111438905636352
ACH-000092,-0.0803056023103789
ACH-000095,0.025409670363982628
ACH-000097,-0.14173286306325558
ACH-000098,-0.016708253517090522
ACH-000099,-0.6240551210369605
ACH-000108,0.030704438422463873
ACH-000113,-0.11711907545681073
ACH-000116,0.07169693639504154
ACH-000118,-0.08855698544076827
ACH-000120,-0.19738133079228046
ACH-000123,-0.1107808440202892
ACH-000127,-0.12506694048567962
ACH-000128,-0.1077520898234207
ACH-000132,-0.11479666589342663
ACH-000133,-0.16367329577060655
ACH-000137,-0.3196618544463092
ACH-000138,0.09370423952381854
ACH-000142,-0.1094838753994628
ACH-000143,-0.06118540015554595
ACH-000146,-0.035119837298963716
ACH-000148,-0.13757055563718978
ACH-000150,-0.06398994470719907
ACH-000152,0.010372000564723177
ACH-000153,0.17592095444070238
ACH-000159,0.061688354472652376
ACH-000160,-0.18078492317848335
ACH-000163,0.17086168696558182
ACH-000167,-0.1351234439740105
ACH-000168,-0.16203362050102585
ACH-000169,-0.07175667506565506
ACH-000178,-0.19860210150550375
ACH-000183,-0.10211779487257176
ACH-000188,0.04594583604918991
ACH-000189,-0.13385115812777454
ACH-000190,-0.1836962166861837
ACH-000198,-0.19593274199412186
ACH-000203,-0.26266707710686354
ACH-000204,-0.14171516206641308
ACH-000206,-0.01294056776591385
ACH-000207,0.09039584270660096
ACH-000208,-0.1207248332749988
ACH-000210,-0.029601393219294968
ACH-000211,-0.009451463777143234
ACH-000215,-0.09168734992812627
ACH-000221,-0.18173356351667655
ACH-000222,-0.01911068209045878
ACH-000223,-0.03618774509620342
ACH-000226,-0.08821913011583501
ACH-000227,-0.3332835005223877
ACH-000228,-0.0715102039414059
ACH-000231,0.023464050332294047
ACH-000232,0.030217467287488423
ACH-000233,-0.12184981138274775
ACH-000234,0.057172139820512474
ACH-000235,-0.04610147503342853
ACH-000237,-0.10748214994862113
ACH-000238,-0.015188132999998391
ACH-000242,0.1604174948828052
ACH-000243,0.1073102562734188
ACH-000244,0.059261815803249226
ACH-000246,0.02579881416819749
ACH-000248,0.0389124088422096
ACH-000250,-0.036243724503547715
ACH-000251,-0.06556994828443914
ACH-000252,-0.040753832906836714
ACH-000253,-0.08473008556970983
ACH-000255,-0.0840189431402704
ACH-000256,-0.15879873338204148
ACH-000257,0.01025198008921043
ACH-000258,-0.06854820781344477
ACH-000259,-0.016327245476009854
ACH-000260,-0.0952533703293963
ACH-000261,-0.09827603221507952
ACH-000262,-0.2674487398462643
ACH-000263,-0.2014291422146153
ACH-000264,-0.08216512258603757
ACH-000265,0.052791749794170284
ACH-000266,-0.03880960152800066
ACH-000272,-0.04929864125005776
ACH-000274,0.018226850857984433
ACH-000277,0.051387797625425606
ACH-000278,-0.09659795835143924
ACH-000279,-0.11390511759428187
ACH-000280,-0.1826464432244656
ACH-000281,-0.16305508928722046
ACH-000288,-0.1529762641006058
ACH-000291,-0.003883970569456445
ACH-000293,0.05616764805399583
ACH-000294,-0.3127836615008544
ACH-000295,-0.0455362921847256
ACH-000296,-0.22290498640511647
ACH-000302,-0.07245368392112378
ACH-000304,-0.2186582505390211
ACH-000307,0.008613701685587465
ACH-000308,-0.008619553465135547
ACH-000310,-0.07951498982616999
ACH-000311,-0.13908585673318513
ACH-000312,-0.3561240799589966
ACH-000315,-0.09650365375199244
ACH-000316,-0.19465223209314692
ACH-000317,-0.13919328349410545
ACH-000318,-0.06588700337794857
ACH-000319,0.0077592222389056675
ACH-000320,0.021063780364985008
ACH-000322,-0.07614032903130248
ACH-000323,-0.10747713543566692
ACH-000324,-0.0790569991960685
ACH-000329,-0.06912089616945759
ACH-000330,0.05509481997238915
ACH-000331,-0.011843376742467713
ACH-000332,-0.00939383261783898
ACH-000334,-0.03715726964922992
ACH-000335,-0.12316209983563305
ACH-000336,-0.08357379907338205
ACH-000337,-0.0992986115613572
ACH-000338,-0.07885063908078235
ACH-000339,-0.09086001363340873
ACH-000341,-0.2752884271436866
ACH-000348,-0.14587688427435924
ACH-000350,-0.019871335921550298
ACH-000352,-0.01510691565928041
ACH-000356,-0.04382667975289055
ACH-000361,0.021618013763580805
ACH-000362,-0.06544311475243775
ACH-000363,0.014706231719814632
ACH-000364,-0.025571745086734127
ACH-000365,-0.07390693260973638
ACH-000366,-0.0980689985878461
ACH-000368,-0.18257776798319372
ACH-000374,0.021258992299097088
ACH-000375,-0.03968766502020561
ACH-000376,0.007152423267751532
ACH-000381,-0.004644006744593986
ACH-000383,-0.07020532073257027
ACH-000387,-0.2108034461007292
ACH-000389,-0.19871096192373455
ACH-000390,-0.16175057634239834
ACH-000393,-0.05542700421581052
ACH-000395,-0.13928623889134634
ACH-000396,-0.12024160592204053
ACH-000397,-0.11213612147779853
ACH-000401,-0.04465451454473856
ACH-000402,-0.1506482793252623
ACH-000403,-0.02276100118765548
ACH-000404,0.07524962199576284
ACH-000406,-0.00869395093225046
ACH-000407,-0.0057958794593542615
ACH-000408,-0.020084323332883774
ACH-000410,-0.01728683236562384
ACH-000411,0.07274117956819141
ACH-000414,-0.011031073314899954
ACH-000415,-0.03628344062309236
ACH-000416,-0.10355909965377157
ACH-000420,-0.020119013984530774
ACH-000421,-0.10821309199793916
ACH-000424,-0.2016755129234479
ACH-000425,0.03759883255485148
ACH-000426,-0.2419962008203536
ACH-000427,-0.03439522485106637
ACH-000433,-0.045746005857123455
ACH-000435,-0.24036899886882085
ACH-000436,-0.1153005752000092
ACH-000444,0.003270895033804717
ACH-000445,-0.011326123960693685
ACH-000448,-0.038951602900074316
ACH-000450,0.0170362867428031
ACH-000452,-0.1255554387405181
ACH-000454,-0.21207046275626645
ACH-000458,-0.13775595372881086
ACH-000459,-0.01942090448481731
ACH-000460,-0.0211404634960298
ACH-000461,-0.21172634857279024
ACH-000463,-0.15855895566274708
ACH-000464,-0.05277001284038768
ACH-000466,-0.07382240284724627
ACH-000467,0.022189868542060683
ACH-000468,0.04948866676386982
ACH-000469,-0.036757310273237184
ACH-000470,-0.12322125334793425
ACH-000471,-0.0764762871716238
ACH-000472,-0.0350500080137728
ACH-000473,-0.040875850575847014
ACH-000475,-0.15289649280686465
ACH-000476,-0.003967240905647328
ACH-000477,-0.06396711981961298
ACH-000479,-0.1134244750010944
ACH-000480,-0.1191691179126184
ACH-000481,0.04973362681330416
ACH-000483,-0.04474851197863981
ACH-000484,-0.1815565564458374
ACH-000485,-0.06101314404018169
ACH-000486,-0.02944944632999852
ACH-000487,-0.0004887982421993434
ACH-000488,-0.07728814720090615
ACH-000490,-0.06716314413518745
ACH-000491,0.14491390690898878
ACH-000495,-0.05141634891598453
ACH-000496,-0.0945905356500996
ACH-000499,-0.06621695384113686
ACH-000500,-0.2836575879369703
ACH-000502,-0.11345495217561538
ACH-000503,-0.12562110483827787
ACH-000505,-0.1701886070423857
ACH-000507,-0.15936203075249752
ACH-000510,-0.00478271479281186
ACH-000511,0.045934400583960464
ACH-000512,-0.2827376507472396
ACH-000516,-0.06341331384065121
ACH-000517,-0.10079104569095487
ACH-000518,0.015206705653154831
ACH-000520,-0.07954364958599211
ACH-000521,-0.05014340736961002
ACH-000522,-0.0811882811457069
ACH-000524,-0.1267687630751822
ACH-000527,-0.023426979679203774
ACH-000528,-0.17244025617129186
ACH-000537,-0.1274661572258533
ACH-000541,-0.13284308295544844
ACH-000542,-0.08510143753093809
ACH-000544,-0.06454578066126543
ACH-000545,-0.013740950090335352
ACH-000547,-0.08853686178937127
ACH-000548,0.04148498758492348
ACH-000549,-0.07491076880711069
ACH-000550,-0.13794326086707964
ACH-000552,-0.09899681270299357
ACH-000556,-0.09914723906347553
ACH-000557,-0.17433793220263766
ACH-000569,0.09581168664843832
ACH-000570,-0.03994503880937703
ACH-000571,-0.1540537904167408
ACH-000573,0.011281550787382976
ACH-000576,0.024253671080074285
ACH-000579,-0.048451924343640235
ACH-000580,-0.06067913667236706
ACH-000584,0.05878874465562764
ACH-000585,-0.03797881877336196
ACH-000588,-0.003420319172663177
ACH-000589,-0.11545750529290393
ACH-000591,0.03814792057295223
ACH-000593,-0.1039714055531045
ACH-000600,-0.03496199950622211
ACH-000601,-0.10550327685018393
ACH-000605,-0.2521926418573502
ACH-000606,-0.044849499635983225
ACH-000608,-0.034886105890932134
ACH-000614,0.008649903925979512
ACH-000616,-0.08858425359052928
ACH-000618,-0.00975783057022858
ACH-000619,-0.006389164671605782
ACH-000620,-0.12451639443077275
ACH-000621,-0.18561444908037505
ACH-000622,-0.03827536563718805
ACH-000623,-0.08028614572321245
ACH-000624,-0.044309002831557545
ACH-000627,0.03571137354105916
ACH-000630,-0.0037149624878939037
ACH-000631,0.12010435873956064
ACH-000632,-0.02868243165727872
ACH-000633,0.010475438671646738
ACH-000637,0.0799784465223941
ACH-000638,-0.10414689476404428
ACH-000646,0.014034508253523093
ACH-000647,-0.016438853146466703
ACH-000648,-0.08841073565651034
ACH-000649,-0.07114389838873841
ACH-000651,-0.24925614869435056
ACH-000652,-0.1796564004995884
ACH-000653,-0.018667496177151247
ACH-000657,-0.10424704660507432
ACH-000658,0.06435506433918106
ACH-000661,-0.07875392481925796
ACH-000662,-0.3039122746980629
ACH-000663,-0.07193761421934737
ACH-000665,0.004328122991902407
ACH-000671,-0.1457989058358394
ACH-000672,0.030751488867185695
ACH-000673,-0.005950842093042664
ACH-000676,-0.012948883886482257
ACH-000677,-0.07473015201256028
ACH-000681,-0.012256330022119313
ACH-000683,-0.10052578360610992
ACH-000684,0.03469064291911998
ACH-000688,-0.0542296921631697
ACH-000693,0.028620964665130363
ACH-000694,-0.052799693720090864
ACH-000695,-0.04750477022514416
ACH-000696,-0.0613742876676885
ACH-000697,-0.054140893249734715
ACH-000699,-0.09447114814726908
ACH-000701,0.05783793732396685
ACH-000706,0.07010516544140974
ACH-000711,-0.004857320247846567
ACH-000713,0.052270081109842936
ACH-000714,0.016183245041178525
ACH-000718,-0.014842231617506745
ACH-000720,-0.011296480146096315
ACH-000721,0.0005408365998295954
ACH-000724,0.04144593303222573
ACH-000725,-0.09813783705121584
ACH-000732,-0.09673191651974067
ACH-000734,0.0017037538699416598
ACH-000735,-0.06461270070285982
ACH-000736,-0.12135454124221358
ACH-000738,-0.02870167303142017
ACH-000746,-0.10874891954668124
ACH-000747,0.005524914819632684
ACH-000748,-0.000779953793329089
ACH-000753,-0.021698838936634983
ACH-000756,-0.03540099783746358
ACH-000757,-0.14181033834640314
ACH-000758,-0.13863984662290768
ACH-000760,-0.19049511184832865
ACH-000762,-0.13215262001747188
ACH-000763,-0.1379916865319134
ACH-000764,0.14265648333641148
ACH-000765,-0.02602988639301196
ACH-000766,0.02401968317659601
ACH-000767,0.034374448913910616
ACH-000768,-0.13208504943584873
ACH-000769,-0.1600599315433351
ACH-000770,-0.06900731720808154
ACH-000771,0.04544346349143241
ACH-000773,-0.07193482725487013
ACH-000776,-0.0431399573502874
ACH-000777,0.043703968818147504
ACH-000778,-0.18853481027707092
ACH-000781,-0.012813371866672913
ACH-000782,-0.1109167887768866
ACH-000783,-0.15089109202541232
ACH-000784,-0.1536861723438159
ACH-000785,-0.027107792137573482
ACH-000787,-0.062317761140315876
ACH-000788,-0.04725663562420744
ACH-000791,-0.045113114690549516
ACH-000792,0.05110584299552831
ACH-000794,-0.027525465927539832
ACH-000796,-0.02992907803504142
ACH-000798,-0.07318839254245289
ACH-000799,0.04667696926254701
ACH-000800,-0.1088706652022337
ACH-000802,-0.0007142059358830875
ACH-000804,-0.21642173779968527
ACH-000805,-0.14292940392212644
ACH-000809,-0.03637056662805127
ACH-000810,0.07766746920009368
ACH-000811,-0.07082132874439243
ACH-000817,-0.2266935248915863
ACH-000819,-0.12549178754513687
ACH-000820,0.4570177764985146
ACH-000821,-0.1286064047560113
ACH-000822,-0.02995867981056188
ACH-000823,0.06711075350503236
ACH-000824,-0.027261359872738124
ACH-000827,-0.07083573143768156
ACH-000829,-0.14516584525821602
ACH-000831,-0.07774442011554422
ACH-000832,-0.05731775556010332
ACH-000833,-0.0602580351814137
ACH-000834,-0.1256232193516978
ACH-000835,-0.04523404139962453
ACH-000836,0.04187791239041184
ACH-000837,-0.0056432608615322
ACH-000838,0.1324895174903929
ACH-000839,-0.053373426851534365
ACH-000840,0.1638494402208305
ACH-000841,0.13098692208638316
ACH-000843,0.04182123681894767
ACH-000846,0.02062191531568681
ACH-000847,-0.1812283298521196
ACH-000848,-0.27334090289026564
ACH-000849,-0.06453113779784471
ACH-000851,-0.1048083837443824
ACH-000855,-0.13512525540071524
ACH-000856,0.01048817797690922
ACH-000858,0.09059954159912534
ACH-000859,-0.038543119325721305
ACH-000861,-0.110983716253363
ACH-000862,-0.11292423373540535
ACH-000865,-0.0863806719803501
ACH-000866,-0.03199449418044393
ACH-000867,0.019216071086666342
ACH-000869,0.02242526856400125
ACH-000872,-0.00931853425471497
ACH-000873,-0.09536288060926572
ACH-000876,-0.10278800821762103
ACH-000878,0.027346449546998608
ACH-000880,-0.02900912618756803
ACH-000881,-0.11218719612258052
ACH-000882,-0.00814676768169197
ACH-000884,0.17400030701213745
ACH-000885,-0.1112013785579818
ACH-000887,0.0025469348572759874
ACH-000889,-0.1706389122412172
ACH-000896,-0.07392280798280032
ACH-000898,-0.20970521183976332
ACH-000900,0.13620979366604602
ACH-000901,-0.1115246834450588
ACH-000905,-0.05481213856332107
ACH-000906,-0.09060970018339493
ACH-000907,-0.0012080036057473267
ACH-000910,-0.11402677513192268
ACH-000911,-0.04875161874739549
ACH-000912,-0.02178097402155536
ACH-000913,-0.011921708885471016
ACH-000915,0.05566892698859758
ACH-000916,-0.33189790536975183
