,EPB41L4B (54566)
ACH-000004,0.11604677387203124
ACH-000005,-0.04397389222111711
ACH-000007,0.1394342512819338
ACH-000009,0.02732812603145492
ACH-000011,0.11341555115390503
ACH-000012,-0.0010611723800846278
ACH-000013,-0.016601945052174258
ACH-000014,0.14770116283819162
ACH-000015,-0.009588817740797279
ACH-000017,0.171873766468596
ACH-000018,-0.09589180383799538
ACH-000019,0.1301843432328542
ACH-000021,0.008263115031868506
ACH-000022,-0.12515223552706928
ACH-000025,0.07994689761166797
ACH-000028,0.12552343020517484
ACH-000030,0.060297624124019726
ACH-000035,0.10191592538122167
ACH-000036,0.011966657445188638
ACH-000037,0.039881676835398325
ACH-000039,-0.04313937332966681
ACH-000040,0.07823448038420176
ACH-000041,-0.12295487758368802
ACH-000042,0.1239718808937978
ACH-000045,0.05475579288337565
ACH-000047,0.12859384915749775
ACH-000052,-0.062245995759792436
ACH-000053,0.017196993392729443
ACH-000054,0.03362410640021348
ACH-000055,-0.2214743243362121
ACH-000060,0.04350900284271355
ACH-000067,0.050586379794246635
ACH-000070,-0.18655703569673046
ACH-000075,-0.08976224849623622
ACH-000078,0.05793186146404365
ACH-000082,0.08567618809768836
ACH-000085,0.07460928969347719
ACH-000086,-0.06898819744466965
ACH-000087,0.06409189954943659
ACH-000092,0.04650158484834704
ACH-000095,-0.04339343936379516
ACH-000097,0.022014599707870758
ACH-000098,-0.0174246420192208
ACH-000099,0.06903923991634432
ACH-000108,0.03096550057406657
ACH-000113,0.0464447472041255
ACH-000116,-0.05430704428680643
ACH-000118,-0.09361275994272787
ACH-000120,0.16788793216908254
ACH-000123,0.1314396530097581
ACH-000127,0.13877814984550707
ACH-000128,0.0021289597716826875
ACH-000132,0.05037581331639205
ACH-000133,-0.08302147712035353
ACH-000137,-0.12605831505468507
ACH-000138,-0.0026202079435801683
ACH-000142,0.15801511742847044
ACH-000143,0.1029428509194698
ACH-000146,0.09099359856532577
ACH-000148,0.01060919073136364
ACH-000150,0.2564437589094738
ACH-000152,0.05555602435932905
ACH-000153,0.12378551158872216
ACH-000159,-0.0019061982450142398
ACH-000160,0.030271361490387075
ACH-000163,-0.02145116181376584
ACH-000167,0.10277420027616184
ACH-000168,0.019590007948917156
ACH-000169,-0.025469618301274043
ACH-000178,-0.028211149972510736
ACH-000183,0.08226323342253038
ACH-000188,0.08587058847281104
ACH-000189,0.1411599752975527
ACH-000190,-0.17191794032620045
ACH-000198,0.008209278506926036
ACH-000203,0.19718641479231214
ACH-000204,0.08186888731638853
ACH-000206,-0.09102156628541756
ACH-000207,0.02284458222330363
ACH-000208,0.17491033379050508
ACH-000210,0.12727089223271335
ACH-000211,0.08365379354674236
ACH-000215,-0.051736579953768166
ACH-000221,0.2002206593744132
ACH-000222,0.09707383941089297
ACH-000223,0.13615574136615866
ACH-000226,0.0017915363426861005
ACH-000227,0.09405441629323028
ACH-000228,-0.04145353632587777
ACH-000231,0.033616976156176974
ACH-000232,0.07644916359393157
ACH-000233,0.1611384471722813
ACH-000234,0.12822459589954638
ACH-000235,0.04548826044202482
ACH-000237,0.06312115780146339
ACH-000238,-0.11359713654944732
ACH-000242,0.12189919335670404
ACH-000243,0.011794968564154448
ACH-000244,0.13853441080618906
ACH-000246,-0.006463589515378386
ACH-000248,0.1082786711438372
ACH-000250,-0.006898585082068497
ACH-000251,0.010499168346797956
ACH-000252,0.06925955179989303
ACH-000253,0.055301790092664116
ACH-000255,-0.045438453573736735
ACH-000256,0.1417095577936483
ACH-000257,0.03714235948012445
ACH-000258,-0.05049376709054735
ACH-000259,-0.0032929686564526946
ACH-000260,-0.029153193769411643
ACH-000261,0.02219978771118597
ACH-000262,0.03361909613164545
ACH-000263,0.03400244473676544
ACH-000264,0.14089920862992705
ACH-000265,0.0581064593588607
ACH-000266,0.01836158336725044
ACH-000272,-0.0196396997299102
ACH-000274,-0.03467647152253177
ACH-000277,-0.11275863203620146
ACH-000278,0.10736511031430067
ACH-000279,0.07675296283524156
ACH-000280,-0.05036736528127424
ACH-000281,0.046174781199382516
ACH-000288,0.17160389313150154
ACH-000291,0.002208679454946016
ACH-000293,0.09053252235158266
ACH-000294,-0.044436374705787325
ACH-000295,-0.13519565014519866
ACH-000296,0.033483079507121434
ACH-000302,0.06878611624371261
ACH-000304,0.06013656270799422
ACH-000307,0.03264399281094192
ACH-000308,0.004951233106915585
ACH-000310,-0.04754854456109784
ACH-000311,0.05299032265564605
ACH-000312,-0.019278697766143858
ACH-000315,0.2840794669411751
ACH-000316,0.05974971027912743
ACH-000317,0.18498469482950636
ACH-000318,-0.030570642254627224
ACH-000319,0.05981070212887216
ACH-000320,0.09188604496596996
ACH-000322,0.05343403124740236
ACH-000323,-0.06441628147673037
ACH-000324,-0.11073022496723073
ACH-000329,-0.003868051854402436
ACH-000330,0.02850944971843375
ACH-000331,-0.1364843614918121
ACH-000332,0.14431825610952728
ACH-000334,0.1809991931920933
ACH-000335,-0.1862093193623859
ACH-000336,0.4503129812903294
ACH-000337,-0.09779746364015993
ACH-000338,-0.05701245397688837
ACH-000339,0.09677032669848447
ACH-000341,0.021096813567673383
ACH-000348,0.003970845802616775
ACH-000350,0.10312885918038507
ACH-000352,0.031826274396590915
ACH-000356,0.031949868974194946
ACH-000361,0.10005070244667597
ACH-000362,-0.03721439393439862
ACH-000363,0.022615544131483683
ACH-000364,-0.011465485613170222
ACH-000365,0.07999822224045346
ACH-000366,0.03746193817686445
ACH-000368,0.11707391488848952
ACH-000374,-0.00408525648137317
ACH-000375,0.14212769703030995
ACH-000376,0.20943820328306764
ACH-000381,0.02055206746256539
ACH-000383,0.033362863563213524
ACH-000387,-0.027013424892041667
ACH-000389,-0.04102699122804997
ACH-000390,-0.025887015318067117
ACH-000393,-0.06881052245760856
ACH-000395,0.11179240602488133
ACH-000396,0.3582856388076656
ACH-000397,0.08005883811360179
ACH-000401,0.047391200488221735
ACH-000402,0.10339635198654204
ACH-000403,0.057196192810587465
ACH-000404,-0.11042898180506293
ACH-000406,0.02471310473962928
ACH-000407,0.1888769560638135
ACH-000408,0.004742112896494568
ACH-000410,0.06392250165015992
ACH-000411,-0.008860303255537959
ACH-000414,0.008405904585694712
ACH-000415,0.024824823443033914
ACH-000416,0.007915901880680466
ACH-000420,-0.01362666843557446
ACH-000421,0.04946976866657555
ACH-000424,0.07468805186316657
ACH-000425,0.0071150379824794574
ACH-000426,0.05999432361324391
ACH-000427,0.05297776020856584
ACH-000433,0.10972813583720473
ACH-000435,0.12374954603208575
ACH-000436,0.09882468721623387
ACH-000444,0.032326491542136584
ACH-000445,-0.2776378971857199
ACH-000448,0.04006707398328903
ACH-000450,0.10569558112375092
ACH-000452,0.0879198287676348
ACH-000454,-0.01215567922266553
ACH-000458,0.10809779270847364
ACH-000459,0.34641218406241525
ACH-000460,0.12054221855631245
ACH-000461,0.14937413116982826
ACH-000463,0.08741706217472868
ACH-000464,0.00780475820097281
ACH-000466,0.04384381750959817
ACH-000467,-0.07247051366370186
ACH-000468,0.0675010307196417
ACH-000469,0.11284826181007025
ACH-000470,0.13983288617510964
ACH-000471,0.048752731311695725
ACH-000472,0.0077767255797710905
ACH-000473,0.10021735070016484
ACH-000475,0.08894443260788328
ACH-000476,0.004191144444039554
ACH-000477,0.017929056918874166
ACH-000479,0.19847008041833766
ACH-000480,0.09920533920616224
ACH-000481,0.009655679078328993
ACH-000483,0.010960668298889212
ACH-000484,-0.055560285755368304
ACH-000485,0.004950494806614175
ACH-000486,0.03190520238387231
ACH-000487,0.12369921606208338
ACH-000488,0.06605623135748892
ACH-000490,-0.15153908248673134
ACH-000491,-0.0022902933037242225
ACH-000495,-0.033532797776002744
ACH-000496,0.07184038556612331
ACH-000499,0.2799674602432294
ACH-000500,-0.2803904618077661
ACH-000502,0.14471821286945924
ACH-000503,0.25013651043956275
ACH-000505,0.03278938102444564
ACH-000507,-0.09133895203511527
ACH-000510,0.09918781580146964
ACH-000511,0.1042688360709252
ACH-000512,0.11295077551111316
ACH-000516,-0.02353683738485189
ACH-000517,0.019245402736995768
ACH-000518,0.018791380899196082
ACH-000520,0.047814785460746884
ACH-000521,0.0341888359017434
ACH-000522,0.10099100142247486
ACH-000524,0.03431508659338274
ACH-000527,0.0010979836335001463
ACH-000528,0.018989033675311545
ACH-000537,0.07521556571146787
ACH-000541,-0.029819838673054544
ACH-000542,0.057108740725524236
ACH-000544,-0.03906754830746406
ACH-000545,-0.03886760429377301
ACH-000547,-0.050443424525451135
ACH-000548,0.0010800091229295693
ACH-000549,-0.00030664615431473817
ACH-000550,0.10098998057471133
ACH-000552,0.21824836418214594
ACH-000556,0.04505130436943476
ACH-000557,0.010122520742805941
ACH-000569,0.144763143739757
ACH-000570,-0.0076521591781360575
ACH-000571,0.0962640287566301
ACH-000573,0.04827855248386268
ACH-000576,0.10311202686737596
ACH-000579,0.04350123808223616
ACH-000580,-0.005785292476826467
ACH-000584,0.059651096032086764
ACH-000585,0.055987391174668416
ACH-000588,0.060749318528940575
ACH-000589,0.0444320849694416
ACH-000591,0.21696033306969614
ACH-000593,0.10294632658507187
ACH-000600,0.0790979571610658
ACH-000601,0.008136530824551786
ACH-000605,0.061042683757585876
ACH-000606,0.0648679602311188
ACH-000608,0.058859267505009076
ACH-000614,0.019155859761660374
ACH-000616,0.16343483081891852
ACH-000618,-0.007718837834890706
ACH-000619,-0.05539175606546548
ACH-000620,-0.00598686961787602
ACH-000621,-0.0012820298160376698
ACH-000622,-0.04187787048163727
ACH-000623,0.09579013854941784
ACH-000624,-0.02039900705372956
ACH-000627,-0.02818746153564302
ACH-000630,0.07819450676451828
ACH-000631,-0.17191615147225675
ACH-000632,0.05266393424693435
ACH-000633,0.08734968188649743
ACH-000637,0.2553127217772675
ACH-000638,-0.06569154069104965
ACH-000646,-0.09208465435532256
ACH-000647,0.059347430051766
ACH-000648,-0.08250413552214281
ACH-000649,0.0676990700427267
ACH-000651,-0.04823830856496164
ACH-000652,-0.02277899815186073
ACH-000653,-0.0008797238720842541
ACH-000657,0.05141612649542825
ACH-000658,0.03809270529733758
ACH-000661,-0.03782220882299593
ACH-000662,0.13814545640364576
ACH-000663,0.0790804713926286
ACH-000665,-0.0008553328288341443
ACH-000671,0.02374066295341977
ACH-000672,-0.5026721146500467
ACH-000673,0.08382802996245506
ACH-000676,-0.014420054920501543
ACH-000677,0.02462292776138056
ACH-000681,-0.0727246069725293
ACH-000683,-0.038986160805195014
ACH-000684,0.17749360760990535
ACH-000688,-0.14436430506442308
ACH-000693,0.089996298625702
ACH-000694,-0.023861642522270663
ACH-000695,-0.08370406369020111
ACH-000696,0.017734581926692708
ACH-000697,0.20985866701588696
ACH-000699,-0.007569570917832828
ACH-000701,0.011538489257321885
ACH-000706,0.006842846492312657
ACH-000711,0.020644442466135747
ACH-000713,0.08350113795961815
ACH-000714,0.11862168596146735
ACH-000718,-0.06662839995924104
ACH-000720,-0.00528909447194206
ACH-000721,-0.07922684585893866
ACH-000724,-0.12324541638067313
ACH-000725,-0.09454704999538084
ACH-000732,0.104879690153556
ACH-000734,0.05674583697806197
ACH-000735,-0.05190007402397328
ACH-000736,0.0880209879142565
ACH-000738,0.0662909699175194
ACH-000746,0.03567035354354765
ACH-000747,0.03452521826355737
ACH-000748,0.028796826833251576
ACH-000753,0.11259329221141146
ACH-000756,0.11869711802616015
ACH-000757,-0.08317602145758624
ACH-000758,0.10675071202673894
ACH-000760,0.03477852452911444
ACH-000762,0.03413572339897557
ACH-000763,0.0471652474452253
ACH-000764,0.06754811552440743
ACH-000765,-0.025177837076091187
ACH-000766,0.09366355247356667
ACH-000767,-0.06249281868288769
ACH-000768,-0.015890185848073998
ACH-000769,-0.0010755309931728741
ACH-000770,-0.05025355872879388
ACH-000771,-0.0008807809268184145
ACH-000773,0.015372980658119928
ACH-000776,0.07524496227942344
ACH-000777,-0.0074287116681117935
ACH-000778,0.02792453089917299
ACH-000781,0.09683672875950322
ACH-000782,-0.10207057580030393
ACH-000783,0.08957486803860999
ACH-000784,0.11518948495910752
ACH-000785,0.1278905457732
ACH-000787,0.0652356175973187
ACH-000788,0.010758968884437158
ACH-000791,0.02968950369420492
ACH-000792,0.12247492806986778
ACH-000794,0.056860560141213726
ACH-000796,0.2383357568655569
ACH-000798,-0.10651448289149244
ACH-000799,-0.17155245777219802
ACH-000800,-0.027050891279360396
ACH-000802,-0.002496285488969835
ACH-000804,0.08841326969411507
ACH-000805,0.15346031805978466
ACH-000809,0.06751946274803025
ACH-000810,0.2646880108875557
ACH-000811,-0.024812714307367558
ACH-000817,0.19526730279863494
ACH-000819,-0.0627114626187636
ACH-000820,-0.04570214189112489
ACH-000821,-0.1078690809320212
ACH-000822,0.02358215348684361
ACH-000823,0.027119557776563243
ACH-000824,-0.047819475437326064
ACH-000827,-0.03035532083966736
ACH-000829,0.15708299255597016
ACH-000831,0.06877067392411397
ACH-000832,0.1432577569128641
ACH-000833,0.19623431310587336
ACH-000834,-0.05255846768208164
ACH-000835,-0.004115581935140497
ACH-000836,0.0166400917043972
ACH-000837,-0.07109370931002602
ACH-000838,-0.09565486957091968
ACH-000839,-0.024806498659857328
ACH-000840,0.1076852140367879
ACH-000841,0.09591979342900724
ACH-000843,-0.025337689160719584
ACH-000846,-0.0631027290160913
ACH-000847,-0.007810511819502084
ACH-000848,0.023965694942878597
ACH-000849,0.08563365618105476
ACH-000851,-0.02004506741117508
ACH-000855,0.023197626878104782
ACH-000856,0.12058727574862077
ACH-000858,0.08717460552871964
ACH-000859,0.06423304754041102
ACH-000861,0.027546469675383517
ACH-000862,0.030757622276734342
ACH-000865,0.10662281967244526
ACH-000866,-0.005724769299022879
ACH-000867,0.005859587366289471
ACH-000869,0.035832610120074014
ACH-000872,-0.06743328723931383
ACH-000873,0.0022595544468747065
ACH-000876,-0.006509285718263097
ACH-000878,0.0443761473400334
ACH-000880,0.19276109257022506
ACH-000881,-0.04978675577944396
ACH-000882,-0.05399086343018164
ACH-000884,-0.048466249064916325
ACH-000885,0.013046776317456831
ACH-000887,0.06357760183691435
ACH-000889,0.11280488324410022
ACH-000896,-0.041869326021428746
ACH-000898,-0.07598295203871004
ACH-000900,-0.044752102521285066
ACH-000901,0.10485221172521934
ACH-000905,0.048583985625829836
ACH-000906,-0.04717282797096159
ACH-000907,-0.03254819195974898
ACH-000910,-0.008032891941704555
ACH-000911,0.03876760097845263
ACH-000912,-0.043898227940501716
ACH-000913,0.008936892574865678
ACH-000915,0.057364803944889436
ACH-000916,0.07636658611367317
ACH-000917,0.08348508161644788
ACH-000920,-0.11063622051125414
ACH-000921,-0.019430918895491117
ACH-000924,0.02829993641898685
ACH-000926,0.040055519216477854
ACH-000928,0.12747764915438278
ACH-000929,0.055892237476818415
ACH-000932,0.0888353643793917
ACH-000935,0.08166391532315348
ACH-000936,0.09503659020994196
ACH-000937,0.013502218722375987
ACH-000938,-0.01982742968015359
ACH-000939,0.022154420204251044
ACH-000941,-0.0030128786105738546
ACH-000943,-0.05071942828134344
ACH-000946,0.18750620203169666
ACH-000947,0.07225082305343056
ACH-000948,0.07230638695709009
ACH-000950,0.0945729103937604
ACH-000953,0.022089244574948697
ACH-000954,-0.011020399291184613
ACH-000957,-0.05534431698120178
ACH-000958,0.025958877115850505
ACH-000960,-0.057040421420586164
ACH-000963,0.17747036998248533
ACH-000968,0.028196228726513062
ACH-000969,-0.006951496649943653
ACH-000972,0.07847891725742613
ACH-000973,0.002356430395085139
ACH-000974,-0.041713596725464
ACH-000978,-0.06562205365464056
ACH-000984,-0.1229554596606588
ACH-000986,0.033194744483761585
ACH-000988,0.12102575747987072
ACH-000993,0.09055117025973314
ACH-000994,-0.17073042381533993
ACH-000996,0.05208167442724471
ACH-001001,0.019567735742202542
ACH-001020,-0.08947634464984887
ACH-001028,-0.01632504184567769
ACH-001031,0.06585916510938285
ACH-001038,-0.04466454765137985
ACH-001048,-0.00205169370136068
ACH-001050,0.1986310940039171
ACH-001053,-0.03857279929437634
ACH-001054,0.10348249779150502
ACH-001061,0.0012600852263373195
ACH-001067,-0.04257138714043627
ACH-001075,0.016583507150342708
ACH-001096,-0.03821579837849432
ACH-001111,0.16877838356671146
ACH-001119,0.40361242945311854
ACH-001128,0.09592056522825708
ACH-001134,0.00810105928436641
ACH-001151,0.034655578653654644
ACH-001163,-0.045200250958845424
ACH-001164,0.06688999179576452
ACH-001183,-0.1162183183540734
ACH-001192,0.10915464667929764
ACH-001193,0.19371512259910315
ACH-001196,-0.06440802098965956
ACH-001197,0.02656292949700399
ACH-001205,0.011163354499091513
ACH-001211,0.007561750793398866
ACH-001212,0.26872078451621983
ACH-001228,-0.049594060512629705
ACH-001232,0.1280289099911755
ACH-001239,0.022029233855775324
ACH-001270,-0.10608093936948046
