,FAF2 (23197)
ACH-000004,-0.9032202022492296
ACH-000005,-0.5799438948642459
ACH-000007,-0.3004402661130773
ACH-000009,-0.5456481573168162
ACH-000011,-0.5316487182264866
ACH-000012,-0.9904700561568882
ACH-000013,-0.18274304723507476
ACH-000014,-0.6106411417021552
ACH-000015,-0.7414169212729665
ACH-000017,-0.6722657224970218
ACH-000018,-0.46169778542567
ACH-000019,-0.6010188455751551
ACH-000021,-0.6586620443116719
ACH-000022,-0.6321890017692209
ACH-000025,-0.7217795662039463
ACH-000028,-0.5071427754801244
ACH-000030,-0.6021624193542002
ACH-000035,-0.6683657410845539
ACH-000036,-0.4992724870762124
ACH-000037,-0.6983874549102146
ACH-000039,-0.7093802217006131
ACH-000040,-0.6014890527408792
ACH-000041,-0.3130632342980608
ACH-000042,-0.7953371781883223
ACH-000045,-0.6787825333618451
ACH-000047,-0.6848365220664961
ACH-000052,-0.5415502111748406
ACH-000053,-0.800695549116598
ACH-000054,-0.44649306778560544
ACH-000055,-0.6712384093589218
ACH-000060,-0.7399753889586179
ACH-000067,-0.5921466104247247
ACH-000070,-0.6522850975446263
ACH-000075,-0.6383346257422127
ACH-000078,-0.25389178895781445
ACH-000082,-0.3315708194893064
ACH-000085,-0.5453197430862893
ACH-000086,-0.5834647667592389
ACH-000087,-0.5111724087486348
ACH-000092,-0.7041233957319679
ACH-000095,-0.2746658579549585
ACH-000097,-0.42088544899053415
ACH-000098,-0.3112413023882865
ACH-000099,-0.34752902226801696
ACH-000108,-0.3681553904225181
ACH-000113,-0.7821434243910712
ACH-000116,-0.5227580839319682
ACH-000118,-0.8431166829891026
ACH-000120,-0.7217703551409179
ACH-000123,-0.5269923674024637
ACH-000127,-0.8239284868984906
ACH-000128,-0.9579548786559337
ACH-000132,-0.20530749780324087
ACH-000133,-0.7558014690245609
ACH-000137,-0.2428066028835559
ACH-000138,-0.7396141728347709
ACH-000142,-0.3435615320535484
ACH-000143,-0.6448301516293928
ACH-000146,-0.7071303288196308
ACH-000148,-0.6291870238862153
ACH-000150,-0.31783781422172364
ACH-000152,-0.5486872336907416
ACH-000153,-0.9992330885181072
ACH-000159,-0.9810445190621204
ACH-000160,-0.34863758592494154
ACH-000163,-0.9940431326757724
ACH-000167,-0.5788936646846526
ACH-000168,-0.5404056114776257
ACH-000169,-0.7373488440182365
ACH-000178,-0.3664140798238454
ACH-000183,-0.8197765966883319
ACH-000188,-0.575586890260354
ACH-000189,-0.5960508735906758
ACH-000190,-0.6729901109410401
ACH-000198,-0.6991366480258936
ACH-000203,-0.2816273509131548
ACH-000204,-0.7789568119180099
ACH-000206,-0.4152981185153683
ACH-000207,-0.3974994887035008
ACH-000208,-0.8163096450204542
ACH-000210,-0.3962968624141077
ACH-000211,-0.4878487073724523
ACH-000215,-0.30275435641187765
ACH-000221,-0.5858594516808157
ACH-000222,-0.5251251678711293
ACH-000223,-0.6681215212047298
ACH-000226,-0.5202457750206494
ACH-000227,-0.5578188073980234
ACH-000228,-0.5667882250559437
ACH-000231,-0.6016947657149053
ACH-000232,-0.39605392252897664
ACH-000233,-0.6273340265522768
ACH-000234,-0.8125958333625825
ACH-000235,-0.8164497922044297
ACH-000237,-0.7103307619350515
ACH-000238,-0.7479891949969658
ACH-000242,-0.4864575050516705
ACH-000243,-0.3775431470870341
ACH-000244,-0.9505121946859748
ACH-000246,-0.36151874681227136
ACH-000248,-0.6423133206879192
ACH-000250,-0.9293629942580484
ACH-000251,-0.7565115792628639
ACH-000252,-0.4959677947296725
ACH-000253,-0.4613689960608706
ACH-000255,-0.6122192496007728
ACH-000256,-0.8427848926492493
ACH-000257,-0.4674323757409726
ACH-000258,-0.4172362355985824
ACH-000259,-0.7433271692674612
ACH-000260,-0.38921666624904777
ACH-000261,-0.27124923602897605
ACH-000262,-0.9429031495616368
ACH-000263,-0.5513960211672839
ACH-000264,-0.3765056338882869
ACH-000265,-0.4549463317745109
ACH-000266,-0.847863134306335
ACH-000272,-0.8503193348097543
ACH-000274,-0.34875590695184805
ACH-000277,-0.7455640761137403
ACH-000278,-0.5427101858369652
ACH-000279,-0.4596704372524913
ACH-000280,0.012071271469626922
ACH-000281,-0.7525625452826374
ACH-000288,-0.2337110958871238
ACH-000291,-0.2530078778534601
ACH-000293,-0.21879552492365545
ACH-000294,-0.4056656696363802
ACH-000295,-0.6605210479008902
ACH-000296,-0.5241818783139612
ACH-000302,-0.10775862849926143
ACH-000304,-0.7414946311977904
ACH-000307,-0.5766031685225347
ACH-000308,-0.5812749676246323
ACH-000310,-0.2757974728351507
ACH-000311,-0.45535666161403904
ACH-000312,-0.4242003158382741
ACH-000315,-0.607012849051761
ACH-000316,-0.7275561913869132
ACH-000317,-0.8578215141178648
ACH-000318,-0.5773093443159766
ACH-000319,-0.5920943665532868
ACH-000320,-0.33773007479924605
ACH-000322,-0.6187559997619444
ACH-000323,-0.6284605878726999
ACH-000324,-0.9196125008286052
ACH-000329,-0.3404617069782097
ACH-000330,-0.4324538504718185
ACH-000331,-0.9295527371843928
ACH-000332,-0.504698658426575
ACH-000334,-0.6346530535610716
ACH-000335,-0.2558267959077038
ACH-000336,-0.4598596809029132
ACH-000337,-0.5949774795440016
ACH-000338,0.020455193650779187
ACH-000339,-0.4297918516027559
ACH-000341,-0.5260823393954004
ACH-000348,-0.4954389364831378
ACH-000350,-0.5767380905333619
ACH-000352,-0.8230924999524347
ACH-000356,-0.5854521683386421
ACH-000361,-0.5551369661548647
ACH-000362,-0.6988689551315349
ACH-000363,-0.9470715373883772
ACH-000364,-0.3326245303291213
ACH-000365,-0.8581524088715434
ACH-000366,-0.3061121294908232
ACH-000368,-0.8243953093202881
ACH-000374,-0.796637545178139
ACH-000375,-0.4525034562486289
ACH-000376,-0.5602020762617005
ACH-000381,-0.5576023823341755
ACH-000383,-0.7602608587720785
ACH-000387,-0.7614254046016472
ACH-000389,-0.537092831579009
ACH-000390,-0.4278278444706103
ACH-000393,-0.4611099866581405
ACH-000395,-0.6010667452802013
ACH-000396,-0.7150334775438308
ACH-000397,-0.9107301164036102
ACH-000401,-0.9493005969624196
ACH-000402,-0.7183233208798449
ACH-000403,-0.5640217173297087
ACH-000404,-0.4286675749181316
ACH-000406,-0.4717132964988589
ACH-000407,-0.0354774864078781
ACH-000408,-0.8417384515810484
ACH-000410,-0.2980079426869809
ACH-000411,-0.3978622924185716
ACH-000414,-0.4620615145179409
ACH-000415,-0.5683371518049648
ACH-000416,-0.3417206983916876
ACH-000420,-0.6941410229235535
ACH-000421,-0.4864550830367326
ACH-000424,-0.48278427679550895
ACH-000425,-0.5158788926961739
ACH-000426,-0.8172256228637453
ACH-000427,-0.6609564257213745
ACH-000433,-0.5168539049779289
ACH-000435,-0.61334933628025
ACH-000436,-0.9683660280308586
ACH-000444,-0.3127073613641809
ACH-000445,-0.5952063524578538
ACH-000448,-0.23521224058292514
ACH-000450,-0.35920934819294786
ACH-000452,-0.3541539390581385
ACH-000454,-0.6054641743725461
ACH-000458,-0.3195451876399355
ACH-000459,-0.5115464427995371
ACH-000460,-0.7378440912832294
ACH-000461,-0.4734540560672208
ACH-000463,-0.3815261628071806
ACH-000464,-0.6769077998382933
ACH-000466,-0.7295669161483272
ACH-000467,-0.34713190019214457
ACH-000468,-0.5199300405236861
ACH-000469,-0.7755772494669693
ACH-000470,-0.8458290326200367
ACH-000471,-0.5440450136783067
ACH-000472,-0.5378435345600047
ACH-000473,-0.5767981958486271
ACH-000475,-0.7294483078298494
ACH-000476,-0.9109362097907152
ACH-000477,-0.5607888486690337
ACH-000479,-0.8985301830116236
ACH-000480,-0.8492810824971546
ACH-000481,-0.37951035300904695
ACH-000483,-0.5458200484800227
ACH-000484,-0.551027495628783
ACH-000485,-0.5088773204586655
ACH-000486,-0.5037655297884848
ACH-000487,-0.567558103557419
ACH-000488,-0.5581198975848753
ACH-000490,-0.3404037207053712
ACH-000491,-0.8041955907078548
ACH-000495,-0.9818140103829284
ACH-000496,-0.7409491555100888
ACH-000499,-0.5764936492093711
ACH-000500,-1.0619908406961278
ACH-000502,-0.5514848219119144
ACH-000503,-0.5561317719064516
ACH-000505,-0.2962499037081845
ACH-000507,-0.4623585109961736
ACH-000510,-0.3500026581834573
ACH-000511,-0.5046820674314298
ACH-000512,-0.6548183655826916
ACH-000516,-0.0042534274919456255
ACH-000517,-0.2017201384085437
ACH-000518,-0.3660231285535712
ACH-000520,-0.330932352439802
ACH-000521,-0.4817480573722372
ACH-000522,-0.7611362179137935
ACH-000524,-0.06511213506812755
ACH-000527,-0.9038013470176391
ACH-000528,-0.8616367878417769
ACH-000537,-0.8814717715337307
ACH-000541,-0.6108707441377113
ACH-000542,-0.5126554630141955
ACH-000544,-0.8162036911751263
ACH-000545,-0.2798845918042078
ACH-000547,-0.4491631759524625
ACH-000548,-0.7191079905679598
ACH-000549,-0.4357357755600631
ACH-000550,-0.23372690052600714
ACH-000552,-0.717810077736427
ACH-000556,-0.25398951446451024
ACH-000557,-0.5551774269504295
ACH-000569,-0.6626712492049898
ACH-000570,-0.3736934339488071
ACH-000571,-0.7716039879712527
ACH-000573,-0.3896834256485234
ACH-000576,-0.8799189896280518
ACH-000579,-0.4352319312298343
ACH-000580,-0.1684461848522477
ACH-000584,-0.5636037717173318
ACH-000585,-0.45503188799880395
ACH-000588,-0.7903869845439194
ACH-000589,-0.4464754285126618
ACH-000591,-0.7918623080484652
ACH-000593,-0.27870766619694765
ACH-000600,-0.5761812427718568
ACH-000601,-0.2776312230058869
ACH-000605,-0.3663527280643863
ACH-000606,-0.531066902229786
ACH-000608,-0.6005058609882521
ACH-000614,-0.3510349467644916
ACH-000616,-0.7043070110150298
