,POP4 (10775)
ACH-000004,-0.5952536630670714
ACH-000005,-0.31710900478112664
ACH-000007,-0.3928631732469064
ACH-000009,-0.31047255664031576
ACH-000011,-0.7830153618860097
ACH-000012,-0.6195273897086268
ACH-000013,-0.5457067197274094
ACH-000014,-0.4116115652720381
ACH-000015,-0.5897721916803335
ACH-000017,-0.38729880006982936
ACH-000018,-0.5920783903292652
ACH-000019,-0.5399557492178716
ACH-000021,-0.6509224303435686
ACH-000022,-0.2930906113139009
ACH-000025,-0.5343987685157618
ACH-000028,-0.6256315552512288
ACH-000030,-0.6153743081055262
ACH-000035,-0.5149881364766201
ACH-000036,-0.4969756546929488
ACH-000037,-0.4523490950592053
ACH-000039,-0.2300685397954493
ACH-000040,-0.35510916223228983
ACH-000041,-0.5857413308951954
ACH-000042,-0.4810571349275541
ACH-000045,-0.3198773314581183
ACH-000047,-0.3098919544136077
ACH-000052,-0.6464884071135453
ACH-000053,-0.3607817708730856
ACH-000054,-0.4515216082185274
ACH-000055,-0.5956237283464078
ACH-000060,-0.6163514922345499
ACH-000067,-0.7126118520340751
ACH-000070,-0.4433744866602736
ACH-000075,-0.5074169153773972
ACH-000078,-0.28514429732897484
ACH-000082,-0.3898962033212656
ACH-000085,-0.4506134819430046
ACH-000086,-0.7024894631038161
ACH-000087,-0.6547790573313459
ACH-000092,-0.5387820626680966
ACH-000095,-0.5289074653638368
ACH-000097,-0.6268182419558738
ACH-000098,-0.5863951932668116
ACH-000099,-0.7007386167443632
ACH-000108,-0.4854540801429245
ACH-000113,-0.2656111110811456
ACH-000116,-0.5397244914296951
ACH-000118,-0.38176631774670056
ACH-000120,-0.5457247631706863
ACH-000123,-0.4106190537419228
ACH-000127,-0.4607517877586494
ACH-000128,-0.5023491668656913
ACH-000132,-0.30014965707537183
ACH-000133,-0.3693484304687257
ACH-000137,-0.6260506391037465
ACH-000138,-0.5119097548539341
ACH-000142,-0.5591731008615952
ACH-000143,-0.6197907616991963
ACH-000146,-0.3138561355712666
ACH-000148,-0.3721224822408357
ACH-000150,-0.4674668391566124
ACH-000152,-0.5627848973359743
ACH-000153,-0.7988491862260367
ACH-000159,-0.3995378649174112
ACH-000160,-0.873100926491489
ACH-000163,-0.6324602466412959
ACH-000167,-0.4154353051765649
ACH-000168,-0.2609526708600611
ACH-000169,-0.2595722667860985
ACH-000178,-0.4757492870568981
ACH-000183,-0.4388899607121765
ACH-000188,-0.6767446082240471
ACH-000189,-0.5408813674877103
ACH-000190,-0.4782973263661428
ACH-000198,-0.2600881542405214
ACH-000203,-0.4107420846018881
ACH-000204,-0.5304177936664594
ACH-000206,-0.35518257155613864
ACH-000207,-0.3706408244908717
ACH-000208,-0.5899096928768688
ACH-000210,-0.5465594258097849
ACH-000211,-0.6451696962039665
ACH-000215,-0.6441315241896335
ACH-000221,-0.4896747746980647
ACH-000222,-0.5444810053960352
ACH-000223,-0.3464584895587413
ACH-000226,-0.5515610187914464
ACH-000227,-0.5566340241879993
ACH-000228,-0.5264648304738863
ACH-000231,-0.3341628730826227
ACH-000232,-0.45072380898070097
ACH-000233,-0.25295385191982905
ACH-000234,-0.430338664451425
ACH-000235,-0.453651893979784
ACH-000237,-0.44203607662050604
ACH-000238,-0.5388689569004961
ACH-000242,-0.1518019846643445
ACH-000243,-0.5140650486337757
ACH-000244,-0.2083071750724053
ACH-000246,-0.43759248508168863
ACH-000248,-0.5231854318542632
ACH-000250,-0.4250796756019937
ACH-000251,-0.5142074534559314
ACH-000252,-0.3005481968982273
ACH-000253,-0.35408845691503715
ACH-000255,-0.5540501899814686
ACH-000256,-0.5406495852513226
ACH-000257,-0.32412365942723176
ACH-000258,-0.17465618669059127
ACH-000259,-0.4253135875853419
ACH-000260,-0.4803232948878936
ACH-000261,-0.5324750921336785
ACH-000262,-0.5452436949284748
ACH-000263,-0.2090637753763604
ACH-000264,-0.7533357383887944
ACH-000265,-0.5362492535196091
ACH-000266,-0.5832119102004142
ACH-000272,-0.3214226473840391
ACH-000274,-0.2394028659763213
ACH-000277,-0.10878532436220943
ACH-000278,-0.4281238235547215
ACH-000279,-0.499722134367649
ACH-000280,-0.4422336916546827
ACH-000281,-0.3986410493696496
ACH-000288,-0.1162356416010624
ACH-000291,-0.5308210240495135
ACH-000293,-0.2478060314545161
ACH-000294,-0.6162038910451856
ACH-000295,-0.2115219072489829
ACH-000296,-0.5382235666439956
ACH-000302,-0.2867412188587332
ACH-000304,-0.1448484710046884
ACH-000307,-0.4118595369185051
ACH-000308,-0.3042057301231977
ACH-000310,-0.3677009391197973
ACH-000311,-0.4989847256907474
ACH-000312,-0.5359832790465751
ACH-000315,-0.4637645094548172
ACH-000316,-0.25483492437341804
ACH-000317,-0.24617448581059825
ACH-000318,-0.4811384040832769
ACH-000319,-0.7040266973170051
ACH-000320,-0.5564939881274511
ACH-000322,-0.221836028264141
ACH-000323,-0.6194207152202335
ACH-000324,-0.2019159421550369
ACH-000329,-0.3192272836522028
ACH-000330,-0.3883229757089242
ACH-000331,-0.3734701167193727
ACH-000332,-0.6043110287784855
ACH-000334,-0.28730746001508345
ACH-000335,-0.7323840641850655
ACH-000336,-0.4784693964296449
ACH-000337,-0.7230960795043293
ACH-000338,-0.9049768029959112
ACH-000339,-0.44558056218723996
ACH-000341,-0.4807527402536538
ACH-000348,-0.4259342159506697
ACH-000350,-0.12683887303244268
ACH-000352,-0.4080733916315229
