,ACOXL (55289)
ACH-000004,-0.02189952882541135
ACH-000005,-0.26474057703938003
ACH-000007,-0.15588058414734382
ACH-000009,-0.19538048352035411
ACH-000011,-0.17721150651124806
ACH-000012,-0.19837736367401995
ACH-000013,-0.2534267740065554
ACH-000014,-0.04611491558258296
ACH-000015,-0.1297655861549028
ACH-000017,-0.02223066965479429
ACH-000018,-0.1218180581957877
ACH-000019,-0.15104367639394914
ACH-000021,0.057332342909236424
ACH-000022,-0.20556564107203454
ACH-000025,-0.1861426352939354
ACH-000028,-0.21983462995626254
ACH-000030,-0.19358487812974395
ACH-000035,-0.21269040021735075
ACH-000036,0.07606666996591835
ACH-000037,-0.18593474685813566
ACH-000039,-0.02777790193335089
ACH-000040,-0.032204907943322696
ACH-000041,-0.21449054691072944
ACH-000042,-0.021394927371090285
ACH-000045,-0.15557033647445892
ACH-000047,-0.018395422723546412
ACH-000052,-0.18566166173127227
ACH-000053,-0.2004218364244627
ACH-000054,-0.09646599178783834
ACH-000055,-0.024913500256408032
ACH-000060,-0.11721601714970772
ACH-000067,-0.15916891487260199
ACH-000070,-0.15606266982727912
ACH-000075,-0.2415600547375175
ACH-000078,-0.025533588813926724
ACH-000082,-0.03795087019661009
ACH-000085,-0.22099877084280545
ACH-000086,-0.11515340672705345
ACH-000087,0.014901545502517212
ACH-000092,-0.28319412789794485
ACH-000095,-0.031665789623085056
ACH-000097,-0.1529137224912185
ACH-000098,-0.21354111096040654
ACH-000099,-0.06343320405590591
ACH-000108,-0.10097793713551152
ACH-000113,-0.06650628571503656
ACH-000116,-0.14998700164442805
ACH-000118,-0.1735116737130359
ACH-000120,0.11504746147307901
ACH-000123,-0.07505109916964234
ACH-000127,-0.1415942152692492
ACH-000128,-0.19583846448932926
ACH-000132,-0.1290202768871308
ACH-000133,-0.2575752934637541
ACH-000137,-0.18260650891805505
ACH-000138,-0.14672315129384456
ACH-000142,-0.21684534850315645
ACH-000143,-0.03522270485970192
ACH-000146,-0.05934325354652385
ACH-000148,-0.17114449482456812
ACH-000150,-0.2965939277396331
ACH-000152,-0.17828624027503612
ACH-000153,-0.2786631535859025
ACH-000159,-0.04644072857003411
ACH-000160,-0.08289938577841936
ACH-000163,-0.029574871655105882
ACH-000167,-0.1902468319530641
ACH-000168,0.04015516209763472
ACH-000169,-0.04811007568596562
ACH-000178,-0.1018889310065128
ACH-000183,-0.05563580256594138
ACH-000188,-0.04788644587605876
ACH-000189,-0.11818745387797587
ACH-000190,-0.17487369987311735
ACH-000198,-0.06477730928723673
ACH-000203,0.2463326089486138
ACH-000204,0.10520015887765492
ACH-000206,0.06025689779280356
ACH-000207,-0.2289707377938982
ACH-000208,-0.0204418535756192
ACH-000210,-0.4856487102806867
ACH-000211,-0.1660395676874122
ACH-000215,-0.13218960977816888
ACH-000221,-0.0899763930162079
ACH-000222,-0.17690736113087366
ACH-000223,-0.11238458144398383
ACH-000226,-0.10787314241915544
