,UGCG (7357)
ACH-000153,-0.37257040975677497
ACH-000159,-0.1735873013154055
ACH-000160,-0.22603297287507185
ACH-000163,-0.11359695103299955
ACH-000167,-0.4898457181524546
ACH-000168,-0.0997924780648225
ACH-000169,-0.3315935827189819
ACH-000178,-0.15092616889516144
ACH-000183,-0.03957884696590855
ACH-000188,-0.4087265740278583
ACH-000189,-0.11837272892535368
ACH-000190,-0.033970547957334694
ACH-000198,-0.27915141405751553
ACH-000203,-0.07785700033805204
ACH-000204,-0.031122950536734587
ACH-000206,-0.14443109344275093
ACH-000207,-0.4106018377243011
ACH-000208,0.04617758112133148
ACH-000210,-0.3019013780000597
ACH-000211,-0.12737950598690165
ACH-000215,-0.2157227682311062
ACH-000221,-0.17908935605747084
ACH-000222,-0.13960097455147855
ACH-000223,-0.11741362997574553
ACH-000226,-0.04998204578851552
ACH-000227,-0.20987812472799885
ACH-000228,-0.06575092997588809
ACH-000231,-0.1699264864798765
ACH-000232,-0.10018946674199712
ACH-000233,-0.10203712278105266
ACH-000234,-0.2552030130539689
ACH-000235,-0.3104421550019032
ACH-000237,-0.10543918148755403
ACH-000238,-0.3157473410228517
ACH-000242,-0.5527620924210436
ACH-000243,-0.23436458674203303
ACH-000244,0.021509425264424467
ACH-000246,-0.3643015852442082
ACH-000248,-0.010149133870546306
ACH-000250,-0.2021892137827858
ACH-000251,-0.22090672963379904
ACH-000252,-0.3188076297267418
ACH-000253,0.008738285756480368
ACH-000255,-0.1252044314589567
ACH-000256,-0.2318279112392264
ACH-000257,-0.10559397076246828
ACH-000258,0.01770153962832984
ACH-000259,-0.2452911586241531
ACH-000260,-0.2328962582258369
ACH-000261,-0.12662952080830792
ACH-000262,-0.3642247874286941
ACH-000263,-0.5332976580442748
ACH-000264,-0.1561300675512031
ACH-000265,-0.09128269541008316
ACH-000266,-0.2659281990686452
ACH-000272,-0.1285816957665775
ACH-000274,-0.0441488259666692
ACH-000277,-0.4053045590566812
ACH-000278,-0.004955592905553619
ACH-000279,-0.19681484316633052
ACH-000280,-0.4058566154013079
ACH-000281,-0.06447257009932937
ACH-000288,-0.03517677093648222
ACH-000291,-0.02281220907569856
ACH-000293,-0.1762474501315524
ACH-000294,0.07465341783916246
ACH-000295,-0.047391351761347116
ACH-000296,-0.032476193937154514
ACH-000302,-0.2909525345700746
ACH-000304,-0.13337781753541966
ACH-000307,-0.10139140487495732
ACH-000308,-0.2393589458546692
ACH-000310,-0.11940145714057845
ACH-000311,-0.02144085113988177
ACH-000312,-0.10089641888777014
ACH-000315,-0.1657593204467979
ACH-000316,-0.24145111064035216
ACH-000317,0.07555364238172976
ACH-000318,-0.6594094076122456
ACH-000319,-0.012694255370331394
ACH-000320,-0.2115169215819865
ACH-000322,0.009409806444358116
ACH-000323,0.17340095123845725
ACH-000324,-0.6296486059856177
ACH-000329,-0.023224367699638874
ACH-000330,-0.1056259544974659
ACH-000331,0.057238173055381814
ACH-000332,-0.033690985818740346
ACH-000334,-0.04913090915112015
ACH-000335,-0.3106626305577753
ACH-000336,-0.11560317588869826
ACH-000337,-0.0556413702136939
ACH-000338,-0.2927756004590378
ACH-000339,-0.1928801889922826
ACH-000341,0.04686974386209978
ACH-000348,-0.019277625525643424
ACH-000350,-0.038584535736784026
ACH-000352,-0.0018360278413559487
ACH-000356,0.27704312334364506
ACH-000361,0.04668397381897937
ACH-000362,-0.2548679584875494
ACH-000363,0.006086462915602938
ACH-000364,-0.06795959702302097
ACH-000365,-0.07383236687751622
ACH-000366,-0.3077983691834009
ACH-000368,0.1681412995614397
ACH-000374,-0.4752652301412276
ACH-000375,-0.048811626704452805
ACH-000376,-0.06730702524639581
ACH-000381,-0.1231679510910806
ACH-000383,-0.17379591260784102
ACH-000387,-0.05648197999848997
ACH-000389,0.030345897800077036
ACH-000390,-0.6904015405879022
ACH-000393,-0.15973959221685208
ACH-000395,-0.31275585630018105
ACH-000396,0.12408386126496418
ACH-000397,-0.185584383647258
ACH-000401,-0.10721591768084507
ACH-000402,-0.10282152867341413
ACH-000403,-0.1830597037143253
ACH-000404,-0.4668358653435198
ACH-000406,0.021682329039000428
ACH-000407,0.1323659296652455
ACH-000408,-0.3005460743846032
ACH-000410,-0.1850913416430537
ACH-000411,-0.2702527647339771
ACH-000414,-0.3119865947011575
ACH-000415,-0.31624712296769875
ACH-000416,-0.2333209978564149
ACH-000420,-0.02697812621931504
ACH-000421,-0.20463096685760204
ACH-000424,-0.5387643811045398
ACH-000425,-0.3845241399207745
ACH-000426,-0.3398140156763305
ACH-000427,0.003465544049039235
ACH-000433,-0.43520221868013503
ACH-000435,-0.11545622090464958
ACH-000436,-0.0877125223749194
ACH-000444,-0.2227021895837775
ACH-000445,-0.4123165693397438
ACH-000448,-0.32634157818388765
ACH-000450,-0.7222586003344026
ACH-000452,-0.1475132952049932
ACH-000454,-0.3494855979540877
ACH-000458,-0.2964995314812395
ACH-000459,-0.377109992234371
ACH-000460,-0.6077760276798311
ACH-000461,-0.07754761306009457
ACH-000463,-0.1066938822601411
ACH-000464,0.006267551268161985
ACH-000466,-0.2347167661604632
ACH-000467,-0.07235035324815134
ACH-000468,-0.2065329072995248
ACH-000469,-0.07321837196803027
ACH-000470,-0.1924152431099538
ACH-000471,-0.4937807077225585
ACH-000472,-0.1949089744199057
ACH-000473,-0.2283957259262624
ACH-000475,-0.16778521056221202
ACH-000476,-0.14540221463835154
ACH-000477,-0.4000676914569149
ACH-000479,-0.21891284563047292
ACH-000480,-0.2094680967715652
ACH-000481,-0.05826553164957252
ACH-000483,-0.09778586521806017
ACH-000484,-0.4725927113439437
ACH-000485,-0.11681313995808013
ACH-000486,-0.2578937990562996
ACH-000487,-0.0381704955681783
ACH-000488,-0.151009589877471
ACH-000490,-0.18286791295591
ACH-000491,-0.18785081880921933
ACH-000495,-0.18257551380500767
ACH-000496,-0.2585980137736368
ACH-000499,-0.28891290159240346
ACH-000500,-0.6495494396688064
ACH-000502,-0.0711679101290074
ACH-000503,-0.5858923883009006
ACH-000505,-0.022873573573996792
ACH-000507,-0.12650986851579493
ACH-000510,-0.1173821270245899
ACH-000511,-0.4259811181728189
ACH-000512,0.00813668053525058
ACH-000516,-0.008560781528403167
ACH-000517,-0.4188129583075745
ACH-000518,-0.5428050710698684
ACH-000520,-0.11277319995307103
ACH-000521,-0.20701770392512028
ACH-000522,-0.10600131673661084
ACH-000524,-0.009587004270079313
ACH-000527,-0.07862235865875923
ACH-000528,-0.212829273546758
ACH-000537,-0.7642632946766963
ACH-000541,-0.12847004870469408
ACH-000542,-0.3268357266992901
ACH-000544,-0.5132144311524054
ACH-000545,-0.3659481142172294
ACH-000547,0.006361522967722681
ACH-000548,-0.6254381727964107
ACH-000549,-0.17890046924957295
ACH-000550,-0.0765418844295288
ACH-000552,-0.1971546488524623
ACH-000556,-0.19838038298305632
ACH-000557,-0.14819375222667533
ACH-000569,0.1730912932298946
ACH-000570,0.04620024180319055
ACH-000571,0.11182720749326902
ACH-000573,-0.00750020144361418
ACH-000576,-0.06599001123006741
ACH-000579,-0.21384108016379347
ACH-000580,-0.008373080994526605
ACH-000584,-0.25343523406721297
ACH-000585,-0.6145384721013509
ACH-000588,-0.07066644278234949
ACH-000589,-0.26447206805359985
ACH-000591,-0.0645923321317226
ACH-000593,-0.2956581943738859
ACH-000600,-0.2808437337598049
ACH-000601,-0.0889493341107339
ACH-000605,-0.4517590727321847
ACH-000606,-0.37180536259053787
ACH-000608,-0.08326036816998618
ACH-000614,-0.5782133824694228
ACH-000616,-0.13231707816118132
ACH-000618,-0.13162354172821186
ACH-000619,-0.8361701348909149
ACH-000620,-0.11311072583119668
ACH-000621,0.07240312927467407
ACH-000622,-0.3002738268783949
ACH-000623,-0.0902655785445746
ACH-000624,-0.10014386329217786
ACH-000627,-0.06037482528931759
ACH-000630,-0.3273563012154813
ACH-000631,-0.3379184885702224
ACH-000632,0.011980450609109385
ACH-000633,-0.03601330817908209
ACH-000637,-0.1503847421559887
ACH-000638,-0.2290673966456745
ACH-000646,0.33111517106706706
ACH-000647,-0.2055304561760325
ACH-000648,-0.4218661714462256
ACH-000649,-0.1747303749646241
ACH-000651,-0.0912131702032453
ACH-000652,-0.18562570903280606
ACH-000653,-0.07775519463877557
ACH-000657,-0.07876832152322319
ACH-000658,-0.04433834792786008
ACH-000661,0.10951605366655026
ACH-000662,0.05753479497199763
ACH-000663,-0.12731207503116854
ACH-000665,-0.3069991430842031
ACH-000671,-0.17406492429140585
ACH-000672,0.15712728784893945
ACH-000673,0.020009154202334883
ACH-000676,-0.13001073059890228
ACH-000677,-0.011360504623506016
ACH-000681,-0.14357915814045852
ACH-000683,-0.06453590398426476
ACH-000684,-0.4655871576946346
ACH-000688,-0.20192569563800794
ACH-000693,-0.37835486730448775
ACH-000694,-0.221572282659998
ACH-000695,-0.05478898654150345
ACH-000696,-0.42102540360030816
ACH-000697,-0.16512991565047358
ACH-000699,-0.21002528291371925
ACH-000701,-0.039503909433281456
ACH-000706,-0.2321573243555061
ACH-000711,-0.2317923017710722
ACH-000713,-0.15729212924755165
ACH-000714,-0.0958924659867906
ACH-000718,-0.2900746162730329
ACH-000720,-0.07264204877037528
ACH-000721,-0.13903016308725732
ACH-000724,-0.28019973260888303
ACH-000725,0.0523744591446226
ACH-000732,-0.20606112223176254
ACH-000734,-0.2599471160842449
ACH-000735,-0.5173093818791472
ACH-000736,-0.026683876124612836
ACH-000738,-0.12248481405273708
ACH-000746,-0.07308695983084082
ACH-000747,-0.04359040291355516
ACH-000748,-0.17387890973968093
ACH-000753,-0.11007862084930777
ACH-000756,-0.015111301927433212
ACH-000757,-0.12220933797283907
ACH-000758,-0.13458111388799238
ACH-000760,-0.004144043619607441
ACH-000762,-0.376327308458981
ACH-000763,-0.12897064632868618
ACH-000764,-0.10947146298431676
ACH-000765,-0.20516411590419847
ACH-000766,-0.2298612644330749
ACH-000767,-0.19597596509207407
ACH-000768,-0.280430146501392
ACH-000769,-0.21976983873202452
ACH-000770,-0.2660040471916343
ACH-000771,-0.14225000834400714
ACH-000773,-0.06478485166106837
ACH-000776,-0.2236988476876711
ACH-000777,-0.3356840711206511
ACH-000778,-0.015299899538513418
ACH-000781,-0.13881242038464411
ACH-000782,-0.13674251489549466
ACH-000783,-0.2690681544147435
ACH-000784,-0.1642361933326315
ACH-000785,-0.3859644494134484
ACH-000787,-0.08620520829254663
ACH-000788,-0.1407040130355827
ACH-000791,-0.16348997841438198
ACH-000792,-0.13846027336745265
ACH-000794,-0.8863290370238667
ACH-000796,0.14534624978768276
ACH-000798,-0.18821172086368507
ACH-000799,0.11218724254700194
ACH-000800,-0.09981171792792863
ACH-000802,-0.08945178626545212
ACH-000804,-0.11152769501671768
ACH-000805,0.16100729055458296
ACH-000809,-0.1574080101138445
ACH-000810,-0.6908392945589721
ACH-000811,-0.09815294637423606
ACH-000817,-0.0695831804143098
ACH-000819,-0.08279574604517888
ACH-000820,-0.09704116950756556
ACH-000821,-0.1093775740823467
ACH-000822,-0.165379819607952
ACH-000823,-0.5547870361637767
ACH-000824,-0.40517926518934655
ACH-000827,-0.20642699686517216
ACH-000829,-0.13148179150838935
ACH-000831,-0.2031301944692172
ACH-000832,-0.44452244242027816
ACH-000833,-0.18278497760252524
ACH-000834,-0.5815341975217247
ACH-000835,-0.503885802828299
ACH-000836,-0.2109685084211131
ACH-000837,-0.1512843465221413
ACH-000838,-0.03565981001263406
ACH-000839,-0.3446370994133105
ACH-000840,-0.4216952125572819
ACH-000841,0.10351425786585863
ACH-000843,-0.16921636092931766
ACH-000846,-0.2032214822729098
ACH-000847,-0.009062340941397335
ACH-000848,-0.3596390287705597
ACH-000849,-0.1660397157215549
ACH-000851,-0.2286858322799165
ACH-000855,-0.14516421501139368
ACH-000856,0.22164215656783426
ACH-000858,-0.046090978127215285
ACH-000859,-0.2603423443049676
ACH-000861,-0.03959723175240451
ACH-000862,-0.24169031269264596
ACH-000865,-0.18010683493398075
ACH-000866,-0.18476584664925308
ACH-000867,-0.011470115332783005
ACH-000869,-0.01800228309239191
ACH-000872,-0.30698590595868164
ACH-000873,-0.7589847241567538
ACH-000876,-0.13887438590155782
ACH-000878,0.13392122972421305
ACH-000880,-0.08710715476560066
ACH-000881,-0.15637640425232238
ACH-000882,-0.24790168171447904
ACH-000884,0.043260375527800383
ACH-000885,-0.1472854462565248
ACH-000887,-0.20535588896121293
ACH-000889,-0.12146703451527535
ACH-000896,-0.5468994121998451
ACH-000898,-0.5771294182702118
ACH-000900,-0.02175734553845932
ACH-000901,-0.2851059532437431
ACH-000905,-0.3921341589084717
ACH-000906,-0.185410491277282
ACH-000907,-0.20611711297280425
ACH-000910,-0.2601187269483163
ACH-000911,-0.31607406849600106
ACH-000912,-0.3302933622789663
ACH-000913,-0.065524790902242
ACH-000915,-0.20240958702517844
ACH-000916,-0.08450090542291698
ACH-000917,-0.09518328670878604
ACH-000920,-0.12222855699454235
ACH-000921,-0.29752924162358546
ACH-000924,0.0354297112549283
ACH-000926,-0.1654201839572927
ACH-000928,-0.516682990673146
ACH-000929,-0.5475393804050925
ACH-000932,-0.026801080606689204
ACH-000935,-0.26591221117225433
ACH-000936,-0.16237136105044095
ACH-000937,-0.05128159392326044
ACH-000938,-0.11990499425328978
ACH-000939,-0.04264270722705567
ACH-000941,-0.08275360775349003
ACH-000943,-0.12014131557397435
ACH-000946,-0.041401250533261706
ACH-000947,-0.11519131546126295
ACH-000948,0.010046131753409002
ACH-000950,-0.23342834330550394
ACH-000953,-0.14841048777965252
ACH-000954,-0.15903591063585568
ACH-000957,0.04764248694842736
ACH-000958,-0.1831884614145552
ACH-000960,-0.22375074394949704
ACH-000963,-0.24351363640062354
ACH-000968,0.19959534259467127
ACH-000969,-0.046978351916256496
ACH-000972,-0.0770166395711038
ACH-000973,-0.2204926115721678
ACH-000974,-0.10964606898974154
ACH-000978,-0.11090104105721424
ACH-000984,-0.05272399840031359
ACH-000986,-0.2656663834594821
ACH-000988,-0.5526769906961772
ACH-000993,-0.33993846604696304
ACH-000994,-0.2518668486996716
ACH-000996,0.03854721133509008
ACH-001001,-0.1642514278877186
ACH-001020,-0.15077801345598202
ACH-001028,-0.13983441099364366
ACH-001031,-0.4315280314886002
ACH-001038,-0.13821903918583672
ACH-001048,-0.2182941979204932
ACH-001050,-0.30851321835216866
ACH-001053,-0.09615155717169577
ACH-001054,-0.10187988073332713
ACH-001061,-0.21851379667352488
ACH-001067,0.055656573576377225
ACH-001075,-0.34549603570056475
ACH-001096,-0.0940462360813365
ACH-001111,-0.2138838929880008
ACH-001119,-0.11251951843945722
ACH-001128,0.0437911861174098
ACH-001134,-0.27716928067726393
ACH-001151,-0.15049818981909616
ACH-001163,-0.02309464363292936
ACH-001164,-0.13382381600771456
ACH-001183,-0.2646748209163592
ACH-001192,-0.20684555778553568
ACH-001193,0.08618509083501795
ACH-001196,-0.4775328682601489
ACH-001197,0.052442422853986696
ACH-001205,-0.031404593661696435
ACH-001211,-0.03033317745903978
ACH-001212,-0.021426298176342687
ACH-001228,-0.13754295345096398
ACH-001232,-0.4222310804950287
ACH-001239,0.2517805954865618
ACH-001270,-0.164156386116736
ACH-001274,-0.1202118355692563
ACH-001275,-0.09513560392982252
ACH-001277,-0.08226330587305887
ACH-001278,-0.35903894265831793
ACH-001280,0.04638382432017525
ACH-001283,-0.4933806172489457
ACH-001289,0.1831910519224945
ACH-001300,-0.1524502602136238
ACH-001301,-0.12712569328500686
ACH-001302,-0.3177782941290171
ACH-001306,-0.20676062966357145
ACH-001318,-0.23271145821224676
ACH-001322,-0.17992114154220676
ACH-001328,-0.2366598693485724
ACH-001332,-0.3516230649413061
ACH-001336,-0.2429563004856469
ACH-001346,-0.4227527919069085
ACH-001353,-0.15760926634056152
ACH-001354,-0.02411451073715152
ACH-001367,-0.08989063040013885
ACH-001368,-0.13672391635983386
ACH-001374,-0.4622901361828909
ACH-001377,-0.16293807323776266
ACH-001380,-0.23359486536484186
ACH-001391,-0.18508414209113488
ACH-001408,-0.21188867860872404
ACH-001430,-0.3605299741292025
ACH-001431,-0.29011487091321503
ACH-001450,-0.05388083448181751
ACH-001496,-0.20126914004407173
ACH-001500,-0.08548811134728121
ACH-001523,-0.23115634110075475
ACH-001532,-0.5915886436236918
ACH-001550,-0.12474886381574465
ACH-001552,0.06438381022355869
ACH-001554,-0.11214588416294252
ACH-001654,-0.5911374471603082
ACH-001735,-0.11796386769526032
ACH-001736,-0.1969581636929647
ACH-001737,-0.1827834848874537
ACH-001740,-0.08699461115120657
ACH-001745,0.045827251633340726
ACH-001765,-0.16570692395885392
