,VILL (50853)
ACH-000203,-0.2597139772890729
ACH-000204,0.015765787190934768
ACH-000206,0.028571775644899117
ACH-000207,-0.06220168224703525
ACH-000208,0.04389151262081986
ACH-000210,0.07605633551530422
ACH-000211,-0.0832428561555762
ACH-000215,-0.03178462352612857
ACH-000221,-0.12154069770728905
ACH-000222,0.14543696339611525
ACH-000223,0.04094905005148404
ACH-000226,-0.07447613981551582
ACH-000227,-0.09904832828185386
ACH-000228,0.011590135948590787
ACH-000231,-0.1424052000621178
ACH-000232,-0.05573805452766751
ACH-000233,0.06953752840824766
ACH-000234,-0.08671624137538403
ACH-000235,-0.009506034951615248
ACH-000237,0.004209736654851883
ACH-000238,-0.19779902017014175
ACH-000242,-0.1616126040856707
ACH-000243,-0.08099639281897185
ACH-000244,0.11781043862113855
ACH-000246,-0.035700039161490504
ACH-000248,-0.12646080369688514
ACH-000250,-0.09001343046360566
ACH-000251,0.1951566128156439
ACH-000252,-0.06817007656480839
ACH-000253,-0.11374658431386415
ACH-000255,-0.13034727933640386
ACH-000256,0.02932107604758685
ACH-000257,-0.2132522699503679
ACH-000258,0.005168130027193221
ACH-000259,-0.1007537123083275
ACH-000260,0.030683667067595927
ACH-000261,-0.09156394404357696
ACH-000262,0.03526899701064884
ACH-000263,0.08271783226289793
ACH-000264,-0.13711459659620928
ACH-000265,-0.08062254834199269
ACH-000266,-0.07790069359918665
ACH-000272,-0.02482979608947837
ACH-000274,-0.06302489157490289
ACH-000277,-0.07782542001033467
ACH-000278,-0.04013246767034393
ACH-000279,0.057326337384103386
ACH-000280,-0.1797559872206448
ACH-000281,-0.04925374037210658
ACH-000288,0.03537122468958966
ACH-000291,-0.1163851549210904
ACH-000293,0.1329257337679177
ACH-000294,0.0959815586732054
ACH-000295,-0.001523325209598109
ACH-000296,-0.08886831746439146
ACH-000302,-0.024438198324385083
ACH-000304,0.044105864883030976
ACH-000307,-0.009947069703713212
ACH-000308,-0.031880875415018266
ACH-000310,-0.02846163744296128
ACH-000311,-0.1460468167468498
ACH-000312,-0.017392325619440232
ACH-000315,0.15410746023439278
ACH-000316,-0.05324960174544755
ACH-000317,0.050823907215847515
ACH-000318,-0.1268522715889068
ACH-000319,0.051329162411713834
ACH-000320,-0.12440578776078218
ACH-000322,-0.05149372628301501
ACH-000323,0.0005402296624970221
ACH-000324,0.11586745297544575
ACH-000329,0.009859571347509631
ACH-000330,-0.07812300678739516
ACH-000331,-0.10252275997131267
ACH-000332,-0.04983021819443622
ACH-000334,-0.10409639260061017
ACH-000335,0.1325100403866966
ACH-000336,0.06513645752252585
ACH-000337,0.014724840859006359
ACH-000338,0.05664404818146776
ACH-000339,-0.06548456107438498
ACH-000341,-0.09848419033243223
ACH-000348,0.00692961141413361
ACH-000350,-0.06344674075803874
ACH-000352,-0.01375946395043048
ACH-000356,-0.16427129766259105
ACH-000361,0.09462064457054092
ACH-000362,0.05104156932317282
ACH-000363,-0.02817177690160173
ACH-000364,0.0549796966699346
ACH-000365,-0.02007180650729665
ACH-000366,0.1578037292041496
ACH-000368,0.1336090214073639
ACH-000374,0.1097944230697641
ACH-000375,-0.13350395038687327
ACH-000376,-0.08696070198638424
ACH-000381,-0.09214907780304686
ACH-000383,-0.021219457767624118
ACH-000387,-0.015432031424541675
ACH-000389,-0.19238450617770647
ACH-000390,-0.18707164625109465
ACH-000393,-0.03624872450279655
ACH-000395,0.05059603323849909
ACH-000396,0.045568663568089335
ACH-000397,-0.08751035450647765
ACH-000401,-0.14894194253988854
ACH-000402,-0.15999147951130507
ACH-000403,-0.03541408753384236
ACH-000404,-0.12333469628775515
ACH-000406,-0.02161864560307837
ACH-000407,-0.022681180297876247
ACH-000408,-0.07699857210774158
ACH-000410,-0.04927483722943439
ACH-000411,-0.09126534293888296
ACH-000414,-0.013262354400268172
ACH-000415,-0.03510708817399704
ACH-000416,-0.06619835965597798
ACH-000420,-0.1840936239528901
ACH-000421,0.06514904909061414
ACH-000424,-0.22504332980397904
ACH-000425,-0.15946690054615228
ACH-000426,0.042425913326386636
ACH-000427,-0.15670564933722667
ACH-000433,-0.055892485332909865
ACH-000435,-0.1831998057327695
ACH-000436,0.08105546757050601
ACH-000444,-0.13619456569695626
ACH-000445,-0.09285296508154706
ACH-000448,-0.017620234631156043
ACH-000450,-0.04258245739788201
ACH-000452,-0.10276403637142936
ACH-000454,-0.1540585495500011
ACH-000458,-0.06827321773262209
ACH-000459,-0.2016283287996514
ACH-000460,-0.042706393050515976
ACH-000461,-0.013289078947194416
ACH-000463,-0.08610501282639135
ACH-000464,-0.1652547736204142
ACH-000466,-0.16825284644337768
ACH-000467,-0.2646068652382181
ACH-000468,-0.0569133103539557
ACH-000469,-0.014609041671877019
ACH-000470,0.06335056117105127
ACH-000471,-0.07610201462539277
ACH-000472,0.0067954513515945045
ACH-000473,-0.052127989063151116
ACH-000475,-0.03264668403013195
ACH-000476,-0.0015102999603222019
ACH-000477,-0.09508502535637582
ACH-000479,0.028181658052940345
ACH-000480,-0.1749626042197401
ACH-000481,0.049251226713892114
ACH-000483,0.0468783496359252
ACH-000484,-0.14669131982002764
ACH-000485,0.01613577889178681
ACH-000486,-0.05792025835815728
ACH-000487,0.021147446112803527
ACH-000488,-0.020939926252570948
ACH-000490,-0.12736364761139202
ACH-000491,0.046918869253283584
ACH-000495,0.16154794622188862
ACH-000496,-0.18733576643360825
ACH-000499,-0.09695010107604043
ACH-000500,0.353944357377461
ACH-000502,-0.07785268849169358
ACH-000503,-0.1289219348421924
ACH-000505,0.005436573104730272
ACH-000507,-0.07518386791153807
ACH-000510,-0.03183339114526442
ACH-000511,0.03149304079087538
ACH-000512,0.13908803378260567
ACH-000516,0.06431456268970348
ACH-000517,0.012185300710449464
ACH-000518,0.03885484749678138
ACH-000520,-0.15190132062637804
ACH-000521,-0.07234012865438882
ACH-000522,-0.01630853888461671
ACH-000524,0.031093870128781342
ACH-000527,-0.0568066600181621
ACH-000528,-0.07005396914354067
ACH-000537,-0.059963919981485626
ACH-000541,-0.0227698453005494
ACH-000542,-0.017809382866208524
ACH-000544,-0.03275580053902972
ACH-000545,-0.13063480508830147
ACH-000547,-0.2783082165739738
ACH-000548,0.00390483737995524
ACH-000549,-0.10901418650371177
ACH-000550,-0.06917706953210555
ACH-000552,-0.11084478408205753
ACH-000556,-0.06236559614123765
ACH-000557,0.045487890453045535
ACH-000569,-0.1854596894911147
ACH-000570,0.1438638903157904
ACH-000571,-0.012135766160255352
ACH-000573,0.0064799418070828115
ACH-000576,-0.06189970352483815
ACH-000579,-0.1060789502085244
ACH-000580,0.21038419649238416
ACH-000584,-0.10927696143362403
ACH-000585,0.026932990460461523
ACH-000588,-0.025303246262284387
ACH-000589,-0.1589659390154059
ACH-000591,-0.0278343829149594
ACH-000593,-0.03513312157711041
ACH-000600,0.030351925905219
ACH-000601,-0.12188603268587235
ACH-000605,-0.06374388968892929
ACH-000606,0.01350848577196432
ACH-000608,0.025347810472456017
ACH-000614,-0.06348097107958954
ACH-000616,-0.11668147983668715
ACH-000618,-0.011945080444198095
ACH-000619,-0.08061547363175953
ACH-000620,-0.08530188908440714
ACH-000621,-0.02564538463894469
ACH-000622,0.04468814928725641
ACH-000623,0.13718050627082892
ACH-000624,-0.13058752462579054
ACH-000627,-0.03287364190248365
ACH-000630,-0.08128496459824111
ACH-000631,-0.04249666545457798
ACH-000632,-0.04596488874140117
ACH-000633,-0.0658827572436623
ACH-000637,0.06481724273301342
ACH-000638,0.038725029321030516
ACH-000646,-0.0540193865393581
ACH-000647,-0.013224286436218088
ACH-000648,-0.19996222923083132
ACH-000649,-0.0892834089107167
ACH-000651,-0.13679351283884592
ACH-000652,-0.2594317974295233
ACH-000653,0.13823608281914693
ACH-000657,-0.036571862523130425
ACH-000658,-0.034338641587810664
ACH-000661,-0.0063545150654641435
ACH-000662,-0.3159374497177668
ACH-000663,-0.08868110368674167
ACH-000665,-0.09043947423134002
ACH-000671,-0.017599497058408006
ACH-000672,-0.16756404330015978
ACH-000673,-0.12322196318782185
ACH-000676,-0.1187945343047931
ACH-000677,-0.020298815767524438
ACH-000681,-0.06552185483349239
ACH-000683,-0.09150222695290276
ACH-000684,-0.13388241308877702
ACH-000688,0.039725267713908274
ACH-000693,-0.11907974605021955
ACH-000694,-0.1253757383343756
ACH-000695,-0.07721156597768873
ACH-000696,-0.0325640994296672
ACH-000697,0.1370883919285039
ACH-000699,-0.009838397323178963
ACH-000701,0.014510250133143153
ACH-000706,-0.03649547170246846
ACH-000711,0.0009331778970264104
ACH-000713,-0.04939741767995931
ACH-000714,0.025462071979818587
ACH-000718,-0.1832532426247337
ACH-000720,-0.015940302263676556
ACH-000721,-0.12151449192479115
ACH-000724,0.06094627128347933
ACH-000725,0.03258454192699116
ACH-000732,0.0091381328871254
ACH-000734,-0.0588520364118609
ACH-000735,-0.20159147089578064
ACH-000736,-0.2752927115154533
ACH-000738,-0.1555932310268735
ACH-000746,-0.1847628865173813
ACH-000747,-0.04565869561163796
ACH-000748,0.017571978442632887
ACH-000753,-0.08351374615394498
ACH-000756,-0.19951964949546813
ACH-000757,-0.03404972310241865
ACH-000758,-0.31533882914924033
ACH-000760,-0.02361721655784197
ACH-000762,-0.2282517991040749
ACH-000763,-0.0909949155623857
ACH-000764,-0.07622504670879726
ACH-000765,-0.0026699067525821
ACH-000766,-0.14143529957814396
ACH-000767,-0.003672259274616536
ACH-000768,-0.1043733359756287
ACH-000769,-0.179947148121535
ACH-000770,0.0018641934186439913
ACH-000771,-0.14491990979650804
ACH-000773,0.011512919101247457
ACH-000776,-0.07486113315100251
ACH-000777,-0.0804278399699006
ACH-000778,0.028914617001040026
ACH-000781,-0.06104947641342549
ACH-000782,0.08693182753787175
ACH-000783,-0.04457720426994791
ACH-000784,-0.07406003849348237
ACH-000785,0.06192024916786965
ACH-000787,-0.03787667460315403
ACH-000788,0.014488077701039437
ACH-000791,-0.07916669532847452
ACH-000792,-0.012303729468480977
ACH-000794,-0.129172986513577
ACH-000796,-0.026726309104794656
ACH-000798,-0.17894900786559742
ACH-000799,-0.37576254199072795
ACH-000800,-0.14070871000436885
ACH-000802,-0.1089322839443046
ACH-000804,0.12343962424914474
ACH-000805,-0.09397572378352577
ACH-000809,-0.07579270234754366
ACH-000810,-0.2444067422803201
ACH-000811,-0.13244469754750146
ACH-000817,-0.10163953145162906
ACH-000819,-0.05214410034522835
ACH-000820,-0.20774766276186407
ACH-000821,-0.16958048690794073
ACH-000822,-0.1203525565448396
ACH-000823,0.008971398856034945
ACH-000824,0.03656334181854865
ACH-000827,0.02727995588386769
ACH-000829,0.08104225562810058
ACH-000831,0.0794782753302351
ACH-000832,-0.055273810722316234
ACH-000833,-0.10886981692363656
ACH-000834,-0.19376080209997695
ACH-000835,-0.02076908994919336
ACH-000836,-0.1215972397200056
ACH-000837,-0.03042319811027276
ACH-000838,0.031145588005738037
ACH-000839,-0.1616993796108171
ACH-000840,-0.04638273176640653
ACH-000841,-0.11095024996463802
ACH-000843,-0.07192171716307158
ACH-000846,-0.11678876223812786
ACH-000847,-0.03456600253877904
ACH-000848,-0.08063032462552433
ACH-000849,0.02729452017052835
ACH-000851,-0.09550920451744857
ACH-000855,0.09597305895143267
ACH-000856,0.0101197108455412
ACH-000858,0.06647779381358075
ACH-000859,0.01195797884263212
ACH-000861,0.008784497492042121
ACH-000862,0.0016251461046290837
ACH-000865,-0.005365412795284442
ACH-000866,0.037082139977113376
ACH-000867,-0.009456914180490805
ACH-000869,-0.3920228925713936
ACH-000872,-0.08348539672760966
ACH-000873,-0.02416173112348928
ACH-000876,-0.0024037334105455875
ACH-000878,-0.08688548021321564
ACH-000880,-0.0022416096269121037
ACH-000881,-0.043980958979481406
ACH-000882,0.0036263438798296217
ACH-000884,0.00154515941933976
ACH-000885,-0.12490800372733575
ACH-000887,-0.08959279185042915
ACH-000889,0.01832868248131992
ACH-000896,0.061022922520655574
ACH-000898,-0.022438966964777613
ACH-000900,0.0137127132169761
ACH-000901,0.04082881456126935
ACH-000905,-0.03950227039862611
ACH-000906,-0.053078819793458416
ACH-000907,-0.00932651006032418
ACH-000910,-0.0944386362457592
ACH-000911,-0.020326403246200275
ACH-000912,-0.051074401516437946
ACH-000913,0.02502378491000195
ACH-000915,-0.020457371934683662
ACH-000916,-0.21746577499213304
ACH-000917,-0.14947808771022206
ACH-000920,0.026164576753531302
ACH-000921,-0.06333593225023508
ACH-000924,-0.06740797483349907
ACH-000926,-0.03260172751315342
ACH-000928,-0.4329109969448999
ACH-000929,-0.0008975688368985507
ACH-000932,-0.05110390135897282
ACH-000935,-0.05574679716757135
ACH-000936,0.053000067117068485
ACH-000937,-0.02663479930857697
ACH-000938,-0.1099553636251586
ACH-000939,-0.041773019660754085
ACH-000941,-0.0843772218428869
ACH-000943,-0.001662661877367437
ACH-000946,0.17601617321843735
ACH-000947,-0.14032753765888933
ACH-000948,0.11943923699253413
ACH-000950,-0.07818369450479143
ACH-000953,0.10534591065435174
ACH-000954,-0.05183524299817468
ACH-000957,-0.28443387464188313
ACH-000958,-0.17374750346346465
ACH-000960,0.00781618333271608
ACH-000963,-0.10284440396426946
ACH-000968,-0.0047106727877049975
ACH-000969,0.05651978924917717
ACH-000972,-0.13222089754124197
ACH-000973,0.007727896116560814
ACH-000974,-0.10715585746837404
ACH-000978,-0.13054262052440216
ACH-000984,0.0063861059835422845
ACH-000986,0.03922760908026966
ACH-000988,-0.08540506818312217
ACH-000993,-0.15550451200556611
ACH-000994,-0.05442189386484093
ACH-000996,-0.0772087577675506
ACH-001001,-0.019353431587336
ACH-001020,0.167705899462556
ACH-001028,0.02736902674794163
ACH-001031,-0.13991139679158648
ACH-001038,-0.0516962293543138
ACH-001048,-0.03988770092926641
ACH-001050,0.0810657766266109
ACH-001053,0.09759093250124597
ACH-001054,-0.05597964162784127
ACH-001061,-0.0628993461163327
ACH-001067,-0.21786873707090615
ACH-001075,-0.08107649671420936
ACH-001096,-0.11722266947711325
ACH-001111,0.07636064299483633
ACH-001119,-0.14001254954883002
ACH-001128,-0.0728309495921229
ACH-001134,0.020192156513632813
ACH-001151,-0.01332516582288448
ACH-001163,-0.13494975469587736
ACH-001164,-0.16004309056539884
ACH-001183,-0.022862370291385957
ACH-001192,0.019597274809556028
ACH-001193,0.16698204760582994
ACH-001196,0.04652374650975788
ACH-001197,-0.12156915469313445
ACH-001205,0.019110966882062257
ACH-001211,-0.13304345849247692
ACH-001212,0.0152583995605579
ACH-001228,0.00020008579089840294
ACH-001232,0.033299240908641364
ACH-001239,-0.04125486797615531
ACH-001270,-0.07092541792851638
ACH-001274,-0.045565822204941035
ACH-001275,-0.086500891032577
ACH-001277,0.12530578892953975
ACH-001278,0.1209379586985204
ACH-001280,-0.11194411812466898
ACH-001283,-0.217495438875034
ACH-001289,-0.03967822740238123
ACH-001300,0.004607035350100768
ACH-001301,-0.09177183477661882
ACH-001302,-0.004571333806413865
ACH-001306,-0.0032331583100512987
ACH-001318,-0.02014331465039532
ACH-001322,-0.102857099205042
ACH-001328,-0.1324113651461737
ACH-001332,-0.0253820787457044
ACH-001336,-0.17883662628537966
ACH-001346,-0.1271254837059754
ACH-001353,-0.10022253699727164
ACH-001354,-0.15554089893731315
ACH-001367,-0.16330067074186416
ACH-001368,-0.13935218639886165
ACH-001374,-0.07509970958151764
ACH-001377,0.016948921431617178
ACH-001380,-0.062496098324012005
ACH-001391,0.08391414436999516
ACH-001408,-0.03386363934916011
ACH-001430,-0.2866701967937973
ACH-001431,-0.0966309587371878
ACH-001450,-0.019667481372526958
ACH-001496,-0.1219766588170516
ACH-001500,-0.07521078646508685
ACH-001523,-0.1362912212703255
ACH-001532,0.04953514279606605
ACH-001550,-0.00951112801607161
ACH-001552,0.00868273661593643
ACH-001554,-0.02250769144304118
ACH-001654,0.003067838127311613
ACH-001735,-0.05561809965194246
ACH-001736,0.006430834779143166
ACH-001737,0.3531054493691536
ACH-001740,-0.041942632712789085
ACH-001745,-0.06585380660395375
ACH-001765,0.06309815293640532
