,ZMYM6NB (100506144)
ACH-000004,0.09535266891095397
ACH-000005,0.06421913156193793
ACH-000007,0.06617009130086647
ACH-000009,0.06488904921850751
ACH-000011,0.12200684109489204
ACH-000012,0.06472409104693133
ACH-000013,0.11243396892193888
ACH-000014,0.14693967568206873
ACH-000015,0.06101503530832302
ACH-000017,0.1451680315892537
ACH-000018,0.05137661645044375
ACH-000019,0.04132441044109078
ACH-000021,0.14554211884141766
ACH-000022,0.1078854875329413
ACH-000025,0.03601888359928253
ACH-000028,-0.008934744682875822
ACH-000030,0.023276978582262
ACH-000035,-0.03176463780261245
ACH-000036,0.12631115040795166
ACH-000037,0.07519727217862103
ACH-000039,0.18754597517051766
ACH-000040,0.07955208688392443
ACH-000041,0.0584946594505057
ACH-000042,0.07401021478522579
ACH-000045,0.07200619128899367
ACH-000047,0.15660997366534565
ACH-000052,0.1475774298912731
ACH-000053,0.015687146842357017
ACH-000054,0.13970561754855568
ACH-000055,0.051944105229506994
ACH-000060,0.06704771501707738
ACH-000067,0.03873776358716188
ACH-000070,0.2049600039568452
ACH-000075,0.008164513953091012
ACH-000078,0.05950003246621077
ACH-000082,0.021201007715507047
ACH-000085,-0.10906397172496514
ACH-000086,0.013180695542158245
ACH-000087,0.1028213305297116
ACH-000092,0.10274236261355398
ACH-000095,0.04984678802910717
ACH-000097,0.09633828926199137
ACH-000098,-0.01905930360891746
ACH-000099,0.11800218907456599
ACH-000108,-0.01864776862462349
ACH-000113,0.15316651740833534
ACH-000116,0.031565495741101464
ACH-000118,0.12748265991834434
ACH-000120,0.04617627847429679
ACH-000123,0.0471728249258658
ACH-000127,0.10396668428436774
ACH-000128,0.10553287143463473
ACH-000132,0.017156861825944884
ACH-000133,0.06110810455163403
ACH-000137,-0.04245234091147819
ACH-000138,0.10646964435089294
ACH-000142,0.02398824326105746
ACH-000143,-0.04079197407287408
ACH-000146,0.0243308309069264
ACH-000148,0.10765244696262696
ACH-000150,-0.03707724307350855
ACH-000152,-0.014669805767865422
ACH-000153,0.19197689318864308
ACH-000159,0.026832397741515652
ACH-000160,-0.03800947339736194
ACH-000163,0.06486875950340347
ACH-000167,-0.1628530919982072
ACH-000168,-0.0234137819677006
ACH-000169,0.037968083904388036
ACH-000178,0.10714855887005063
ACH-000183,-0.025559305170253697
ACH-000188,0.04709116845784502
ACH-000189,0.07121617044318536
ACH-000190,-0.0075776053181818535
ACH-000198,0.1562597264038307
ACH-000203,0.2311525885742155
ACH-000204,0.11918561726040405
ACH-000206,0.1493975068406136
ACH-000207,0.048294803594741774
ACH-000208,0.18506433826946803
ACH-000210,0.11578226339920762
ACH-000211,0.11417154404584295
ACH-000215,0.07434529115019169
ACH-000221,0.03388478795602489
ACH-000222,0.2336755608300231
ACH-000223,0.10999493400387993
ACH-000226,0.1704874518501403
ACH-000227,0.028196655626611257
ACH-000228,0.02582064421522182
ACH-000231,0.14711570227092813
ACH-000232,0.09597078140967764
ACH-000233,0.14035532368930606
ACH-000234,0.13750831620863135
ACH-000235,0.10441907793846973
ACH-000237,0.0925605535161504
ACH-000238,0.023809884448474556
ACH-000242,0.10922480679259676
ACH-000243,0.1652563057827653
ACH-000244,0.17946920884088935
ACH-000246,0.03162994509390765
ACH-000248,0.01845287032468353
ACH-000250,0.12200210434359753
ACH-000251,-0.05246248314251351
ACH-000252,0.00613402507346183
ACH-000253,0.14340929346230194
ACH-000255,0.11636043954655388
ACH-000256,-0.036041971901344415
ACH-000257,0.02741953524999679
ACH-000258,0.12448089250957865
ACH-000259,0.07673113547761798
ACH-000260,0.11967698126132087
ACH-000261,0.021784361191508013
ACH-000262,0.05250588498441733
ACH-000263,-0.25963875533304603
ACH-000264,0.042352815947487236
ACH-000265,0.12354296271599625
