,CDS1 (1040)
ACH-000004,-0.10090974583060436
ACH-000005,-0.3537697838160789
ACH-000007,-0.03757936772179876
ACH-000009,-0.04215265592647648
ACH-000011,-0.12691924394359871
ACH-000012,-0.08224719061079475
ACH-000013,0.003987804546125072
ACH-000014,-0.030423079247754524
ACH-000015,-0.19208752795963693
ACH-000017,-0.13517858110934178
ACH-000018,-0.0387491619469998
ACH-000019,-0.14608766631350945
ACH-000021,-0.1084559031203123
ACH-000022,-0.15644773225053166
ACH-000025,-0.030512997828257105
ACH-000028,-0.2679108875086593
ACH-000030,-0.1139192436633707
ACH-000035,-0.09485019600319852
ACH-000036,-0.10397686812916374
ACH-000037,-0.1658952192792355
ACH-000039,-0.14106776936678375
ACH-000040,-0.029966087717301627
ACH-000041,-0.07672792120347373
ACH-000042,-0.058652910639611776
ACH-000045,-0.03984316664453584
ACH-000047,-0.037154293520642576
ACH-000052,0.08570638693389497
ACH-000053,-0.11990597231390472
ACH-000054,-0.06563187063060222
ACH-000055,-0.059090695417046965
ACH-000060,-0.09548652423035696
ACH-000067,-0.150801365407469
ACH-000070,-0.10677235042598
ACH-000075,-0.30020387530027803
ACH-000078,-0.031237907554793082
ACH-000082,0.042569899593309854
ACH-000085,-0.02913732569545557
ACH-000086,-0.1229821194584765
ACH-000087,-0.12062912782112507
ACH-000092,0.04843571905253589
ACH-000095,-0.23234363098064675
ACH-000097,-0.11174980352042564
ACH-000098,-0.1536339407622106
ACH-000099,-0.08512941271947479
ACH-000108,0.012136759451439556
ACH-000113,-0.1244785835347585
ACH-000116,-0.11247779935188876
ACH-000118,0.053075546961402036
ACH-000120,-0.14567349214202358
ACH-000123,-0.17710677403657052
ACH-000127,-0.10694907964716033
ACH-000128,-0.09343778605777564
ACH-000132,-0.0102529945435029
ACH-000133,-0.048068676503998736
ACH-000137,-0.14418310562383027
ACH-000138,-0.07904530298448373
ACH-000142,-0.02376770270396733
ACH-000143,-0.009799381148620128
ACH-000146,-0.08170621042362372
ACH-000148,-0.07054335857687875
ACH-000150,-0.0788404763896734
ACH-000152,-0.1443186923436861
ACH-000153,-0.3394868107108403
ACH-000159,-0.1094084754362392
ACH-000160,-0.12855467710755827
ACH-000163,-0.12521235982065795
ACH-000167,-0.2571369632872717
ACH-000168,0.016953804742299156
ACH-000169,0.06088702049469804
ACH-000178,-0.15063733146311462
ACH-000183,-0.0657072334238188
ACH-000188,0.01014199760589358
ACH-000189,-0.12284138434379455
ACH-000190,0.1668442135399798
ACH-000198,-0.1067608977699888
ACH-000203,0.2141280121561988
ACH-000204,-0.12400538426799945
ACH-000206,-0.061710539440629014
ACH-000207,-0.09073422487344716
ACH-000208,-0.25199925642674403
ACH-000210,-0.15944392649228634
ACH-000211,-0.05780478332839649
ACH-000215,-0.09338724927708318
ACH-000221,-0.17379701767165406
ACH-000222,-0.09591488418848793
ACH-000223,-0.16199135332440284
ACH-000226,-0.13151745975217038
ACH-000227,0.05224146994373051
ACH-000228,-0.05156766412750926
ACH-000231,-0.026561159832845658
ACH-000232,-0.1460242987908653
ACH-000233,-0.020782784586088426
ACH-000234,-0.13299522816272755
ACH-000235,-0.056433589675049876
ACH-000237,-0.08348505519627966
ACH-000238,0.08974996610339524
ACH-000242,-0.13885048827686913
ACH-000243,-0.06966878972439243
ACH-000244,0.08268915618917674
ACH-000246,0.06619461868300767
ACH-000248,-0.14540272354430403
ACH-000250,-0.046940498812284674
ACH-000251,-0.15456732029552986
ACH-000252,-0.2186920315708609
ACH-000253,-0.015686921726981853
ACH-000255,-0.08329894519094669
ACH-000256,0.07370185001550952
ACH-000257,0.047353622567726496
ACH-000258,-0.17945229204530774
ACH-000259,0.015417169680672662
ACH-000260,-0.13070156917923165
ACH-000261,-0.10990125991395223
ACH-000262,-0.3722693407633488
ACH-000263,-0.13385195829731242
ACH-000264,-0.06879486594326807
ACH-000265,-0.14263613769892555
ACH-000266,-0.03991845553678838
ACH-000272,-0.052185568338703366
ACH-000274,-0.01913165185658588
ACH-000277,-0.06132673861476332
ACH-000278,-0.10841201889018057
ACH-000279,0.023080092856214283
