,STRAP (11171)
ACH-000511,-0.5606074404395782
ACH-000512,-0.7270635387061866
ACH-000516,-0.3305621790051486
ACH-000517,-0.5063609572757586
ACH-000518,-0.5368942420646101
ACH-000520,-0.757617167141033
ACH-000521,-0.8308729177160132
ACH-000522,-0.8556118987655236
ACH-000524,-0.6711109442347576
ACH-000527,-0.28086596094782523
ACH-000528,-0.9629745711878506
ACH-000537,-0.858616969146961
ACH-000541,-0.8461909805403657
ACH-000542,-0.6461338378077154
ACH-000544,-0.8253416500853632
ACH-000545,-0.9382732182003074
ACH-000547,-0.9209597491045852
ACH-000548,-0.9389669126777476
ACH-000549,-0.6651853517560815
ACH-000550,-0.9162084489838991
ACH-000552,-0.8738262241906902
ACH-000556,-0.3085743106580045
ACH-000557,-0.11525654682448648
ACH-000569,-0.7096987699755561
ACH-000570,-0.5049393019773633
ACH-000571,-0.9917424755156024
ACH-000573,-0.4233497736574561
ACH-000576,-0.8610700127240422
ACH-000579,-0.6326303583755395
ACH-000580,-1.2060343882946272
ACH-000584,-0.507836354811518
ACH-000585,-1.1601690466867944
ACH-000588,-0.8132913353351642
ACH-000589,-0.9945659626877348
ACH-000591,-1.0188600847706792
ACH-000593,-0.6422188231512717
ACH-000600,-0.6683587536900186
ACH-000601,-0.4909500939082295
ACH-000605,-0.23121443262389865
ACH-000606,-1.052545473136813
ACH-000608,-0.4416857637359716
ACH-000614,-1.0122421503565695
ACH-000616,-0.821369198099965
ACH-000618,-0.8294889921352651
ACH-000619,-0.8015362980770874
ACH-000620,-0.8963663110051506
ACH-000621,-0.20512862336648308
ACH-000622,-0.9071964036655348
ACH-000623,-0.8756720699580629
ACH-000624,-0.7215281608950205
ACH-000627,-0.6820474024526934
ACH-000630,-0.6673592572268922
ACH-000631,-0.7736367778655268
ACH-000632,-0.7850440919204803
ACH-000633,-0.5280966286134922
ACH-000637,-0.6851714166671485
ACH-000638,-0.7683113778386657
ACH-000646,-0.14130496267665327
ACH-000647,-0.6635482305603981
ACH-000648,-0.735547908123648
ACH-000649,-0.7751881232420353
ACH-000651,-0.6036018503114602
ACH-000652,-0.8321658007889453
ACH-000653,-1.048328981257237
ACH-000657,-0.6621981200260686
ACH-000658,-0.9291972855291546
ACH-000661,-1.0839754196903972
ACH-000662,-0.7619396721173215
ACH-000663,-0.021238432537135192
ACH-000665,-0.9345192913068944
ACH-000671,-0.6063309312942505
ACH-000672,-0.4016764889847335
ACH-000673,-0.4581020232565893
ACH-000676,-0.8577298888315239
ACH-000677,-0.6228815668929003
ACH-000681,-0.7748973292752305
ACH-000683,-0.6637691289692521
ACH-000684,-0.882140356838129
ACH-000688,-0.7179879712282609
ACH-000693,-0.8115039204318424
ACH-000694,-0.685082557172405
ACH-000695,-0.8869100798987019
ACH-000696,-0.5916310620212637
ACH-000697,-0.7966547604017807
ACH-000699,-0.4930560758568692
ACH-000701,-0.5260303602408883
ACH-000706,-0.7116281427114236
ACH-000711,-0.4857436459223725
ACH-000713,-0.7618081028175369
ACH-000714,-0.9632365697944848
ACH-000718,-0.8065958801012459
ACH-000720,-0.6563736901007219
ACH-000721,-0.5363084767154213
ACH-000724,-0.41230860181648615
ACH-000725,-0.5179974767510196
ACH-000732,-0.7722492614408409
ACH-000734,-0.5850820573962838
ACH-000735,-0.9581004217650694
ACH-000736,-0.4636058801788927
ACH-000738,-0.7526846459882715
ACH-000746,-0.5102123434650188
ACH-000747,-0.7732378616250972
ACH-000748,-0.7038482639733131
ACH-000753,-0.3695268191443785
ACH-000756,-0.4919453132577514
ACH-000757,-0.5220622824916503
ACH-000758,-0.7678443782580671
ACH-000760,-0.9549641975457654
ACH-000762,-0.6348674789182835
ACH-000763,-1.033951730209167
ACH-000764,-0.7359288152440648
ACH-000765,-0.8504715098003452
ACH-000766,-0.9749689273891904
ACH-000767,-0.3847344138360166
ACH-000768,-0.9756931695494346
ACH-000769,-0.8395580340937577
ACH-000770,-0.6360043246642862
ACH-000771,-0.7624003490186543
ACH-000773,-0.7887385994244493
ACH-000776,-0.829693032644268
ACH-000777,-1.056129127187354
ACH-000778,-0.4897982662275108
ACH-000781,-0.7830122742338143
ACH-000782,-0.7590738854520509
ACH-000783,-0.955418637463726
ACH-000784,-0.9874142765262626
ACH-000785,-0.5704393378607066
ACH-000787,-0.8376898652706232
ACH-000788,-0.7458547799254618
ACH-000791,-0.8662418702546192
ACH-000792,-0.6746254840549282
ACH-000794,-0.9277400024370372
ACH-000796,-0.8122266493425403
ACH-000798,-0.6562770882443175
ACH-000799,-0.6118719572885771
ACH-000800,-0.3597612340718193
ACH-000802,-0.9301917359137056
ACH-000804,-0.8937258457077241
ACH-000805,-0.689736193116236
ACH-000809,-0.8978312763659496
ACH-000810,-1.2269446525443193
ACH-000811,-0.5810167262944637
ACH-000817,-0.8168155826301713
ACH-000819,-0.5712058027511742
ACH-000820,-0.8983943851183428
ACH-000821,-0.5025318134245238
ACH-000822,-0.9307356114408464
ACH-000823,-0.9822641214208392
ACH-000824,-0.5889544518367983
ACH-000827,-0.6809264630024605
ACH-000829,-0.7614694365190617
ACH-000831,-0.7203359755884711
ACH-000832,-0.7452238151053119
ACH-000833,-0.6894568818110783
ACH-000834,-0.9242773893339546
ACH-000835,-0.748387392865333
ACH-000836,-0.8362918960828051
ACH-000837,-0.4410456048937376
ACH-000838,-0.925308760771554
ACH-000839,-0.7527000687169988
ACH-000840,-0.9372732374772416
ACH-000841,-0.8663507454492576
ACH-000843,-1.0098161108603316
ACH-000846,-0.5531451672336152
ACH-000847,-0.8858824788815747
ACH-000848,-0.43548022023283217
ACH-000849,-0.5764789742635819
ACH-000851,-0.4871455581096178
ACH-000855,-0.8557031191739132
ACH-000856,-0.6691674738662249
ACH-000858,-1.0631684436514
ACH-000859,-0.7623834120095592
ACH-000861,-0.706444624987538
ACH-000862,-0.7441532522958487
ACH-000865,-0.9295398428593707
ACH-000866,-0.6927654370405578
ACH-000867,-0.4799567602622479
ACH-000869,-0.7420393263537871
ACH-000872,-1.0405406443989471
ACH-000873,-0.7180291974298179
ACH-000876,-0.8841861068622052
ACH-000878,-0.6904591181959587
ACH-000880,-0.2422108116935712
ACH-000881,-0.8520606877523299
ACH-000882,-0.9440773742832006
ACH-000884,-0.05631914024159439
ACH-000885,-0.6164619553581211
ACH-000887,-0.5299667293267033
ACH-000889,-0.32991393731895075
ACH-000896,-0.6092903422721129
ACH-000898,-0.4581993161831279
ACH-000900,-0.3916605047594947
ACH-000901,-0.4409925165537977
ACH-000905,-0.794928715666426
ACH-000906,-0.3218867063416824
ACH-000907,-0.9281119443027332
ACH-000910,-1.0156637880881552
ACH-000911,-0.7768709072939286
ACH-000912,-1.0395703778066123
ACH-000913,-0.9817725692545268
ACH-000915,-0.8548813618538629
ACH-000916,-1.005656652137305
ACH-000917,-0.8874942761960272
ACH-000920,-0.3191584335391496
ACH-000921,-0.6884432397198839
ACH-000924,-0.500556327645442
ACH-000926,-0.6140286133657405
ACH-000928,-0.6499596976916004
ACH-000929,-0.9166655620476709
ACH-000932,-0.6681366953028982
ACH-000935,-0.802966063896455
ACH-000936,-0.5877926739568298
ACH-000937,-0.8231018641381095
ACH-000938,-0.8413741847373118
ACH-000939,-0.7126128295732731
ACH-000941,-0.2932175827890656
ACH-000943,-0.7469943932725474
ACH-000946,-0.7977015138070724
ACH-000947,-0.4215175358503395
ACH-000948,-0.6791138974211133
ACH-000950,-1.1112157716418098
ACH-000953,-0.8321228348564114
ACH-000954,-0.5296036250505162
ACH-000957,-0.8118305721490984
ACH-000958,-0.9463023487049066
ACH-000960,-0.9296126717297708
ACH-000963,-0.885991097301867
ACH-000968,-0.7926456277240279
ACH-000969,-0.6590452278893645
ACH-000972,-0.5144101397016927
ACH-000973,-0.22679594152856106
ACH-000974,-0.6710753831629416
ACH-000978,-0.5851904926122173
ACH-000984,-0.8258269709926624
ACH-000986,-0.8306558884442323
ACH-000988,-1.1568857572954134
ACH-000993,-0.4824546633035015
ACH-000994,-0.3552753257132941
ACH-000996,-0.9926888129652232
ACH-001001,-0.4977279465062652
ACH-001020,-0.6682943175605708
ACH-001028,-0.3467833215122534
ACH-001031,-1.068170059415969
ACH-001038,-0.7159094567071327
ACH-001048,-0.7456976654742422
ACH-001050,-0.7954422045179323
ACH-001053,-0.7289829721572577
ACH-001054,-0.7697307995602352
ACH-001061,-0.6860851331360927
ACH-001067,-0.4955707629077641
ACH-001075,-0.7251155453794169
ACH-001096,-0.6119513154291841
ACH-001111,-1.0322822429225087
ACH-001119,-0.647981998806563
ACH-001128,-0.6011734622372293
ACH-001134,-0.8874648448864876
ACH-001151,-0.6564477762893672
ACH-001163,-0.6177985514081134
ACH-001164,-0.6296567689953758
ACH-001183,-0.9150293741080356
ACH-001192,-0.6464465720287352
ACH-001193,-0.9856120775828304
ACH-001196,-0.8211947442913556
ACH-001197,-0.9496472758055746
ACH-001205,-0.3870220491787837
ACH-001211,-0.8676571101780933
ACH-001212,-0.4423889064011449
ACH-001228,-1.0463901662948645
ACH-001232,-0.9280622116235367
ACH-001239,-0.8792560673912272
ACH-001270,-0.6355330605515018
ACH-001274,-0.7042414626759527
ACH-001275,-0.7189730032616851
ACH-001277,-0.8015759143393705
ACH-001278,0.12724171327053715
ACH-001280,-0.6078523850794915
ACH-001283,-0.472598959353525
ACH-001289,-0.6602042069642118
ACH-001300,-0.430395513487911
ACH-001301,-0.5379553740344662
ACH-001302,-0.8694041268534027
ACH-001306,-0.40552428923046896
ACH-001318,-0.5545569783123694
ACH-001322,-0.7856471377056372
ACH-001328,-0.5461649846554586
ACH-001332,-0.858704057617994
ACH-001336,-0.9900782799131508
ACH-001346,-0.7846777190426829
ACH-001353,-0.9994159103879068
ACH-001354,-0.5692086545383207
ACH-001367,-0.6654389412601004
ACH-001368,-0.06978510247239053
ACH-001374,-0.6806465183728917
ACH-001377,-0.8633857727422073
ACH-001380,-0.7643448434867378
ACH-001391,-0.8824523351878202
ACH-001408,-0.9531096012361652
ACH-001430,-0.731860484002325
ACH-001431,-0.7766126297767554
ACH-001450,-1.1147310221350095
ACH-001496,-0.8575198221875748
ACH-001500,-0.9403127611152856
ACH-001523,-1.0741230995538036
ACH-001532,-0.6197575026401501
ACH-001550,-0.5093050084385784
ACH-001552,-0.7644352420706217
ACH-001554,-0.7451573443641685
ACH-001654,-0.6801756967156705
ACH-001735,-0.7941254659557972
ACH-001736,-0.9938545806110788
ACH-001737,-0.37931406395085815
ACH-001740,-0.8109174372438387
ACH-001745,-0.935135220699614
ACH-001765,-0.9521218931376554
