,AMHR2 (269)
ACH-000549,-0.07032648948750267
ACH-000550,-0.13398673416809706
ACH-000552,-0.1772432536316155
ACH-000556,-0.10935456539641593
ACH-000557,-0.053377754128029836
ACH-000569,-0.12214489678798635
ACH-000570,-0.09714532031260237
ACH-000571,0.010206201461577677
ACH-000573,-0.023603157940346457
ACH-000576,-0.2253818066044975
ACH-000579,-0.21540973515884496
ACH-000580,-0.12889588928336065
ACH-000584,-0.03664045674184194
ACH-000585,-0.028372411275526636
ACH-000588,-0.14110092401467514
ACH-000589,-0.003297423340690546
ACH-000591,-0.1553939572107704
ACH-000593,-0.06247140557694045
ACH-000600,0.07273773184648402
ACH-000601,-0.04906315272449715
ACH-000605,-0.1103074328260424
ACH-000606,-0.09957917985296297
ACH-000608,-0.15887860623223235
ACH-000614,-0.0901278784180222
ACH-000616,-0.16424641367572831
ACH-000618,-0.11565276407023987
ACH-000619,0.01124137938298045
ACH-000620,-0.03942299313497954
ACH-000621,-0.040007110751197866
ACH-000622,-0.06733697884467328
ACH-000623,-0.16889846985075632
ACH-000624,-0.051614671562189934
ACH-000627,-0.06541648921373812
ACH-000630,-0.09407012645246013
ACH-000631,-0.4239522663948749
ACH-000632,0.04860824906928768
ACH-000633,-0.03915638498746391
ACH-000637,-0.08196931349297734
ACH-000638,-0.19554985365237976
ACH-000646,0.21524918983349067
ACH-000647,-0.06969125647898126
ACH-000648,0.0621772619831455
ACH-000649,-0.01685735100784843
ACH-000651,-0.11563086622840632
ACH-000652,-0.1180412987612832
ACH-000653,-0.11809572191441987
ACH-000657,-0.034357589549430294
ACH-000658,-0.004278161596803389
ACH-000661,-0.002620470188178293
ACH-000662,0.22417490461634607
ACH-000663,-0.05037804684986314
ACH-000665,-0.1698852266256711
ACH-000671,-0.08606370797504849
ACH-000672,0.0968939444831563
ACH-000673,-0.06592879872228732
ACH-000676,-0.08403767832050006
ACH-000677,-0.14654561379543302
ACH-000681,0.03371667490428984
ACH-000683,0.06426494744221195
ACH-000684,0.048542283053956366
ACH-000688,-0.05304294101812546
ACH-000693,-0.031962644732289415
ACH-000694,-0.17818641466405372
ACH-000695,-0.0795889530025146
ACH-000696,-0.029443340915903032
ACH-000697,-0.24309926744053098
ACH-000699,-0.09241876828053272
ACH-000701,-0.09039544082368726
ACH-000706,0.0001279077033416069
ACH-000711,-0.050235828291113886
ACH-000713,-0.059714554576628325
ACH-000714,-0.22210332809990088
ACH-000718,-0.031045214118379974
ACH-000720,-0.12366283959528235
ACH-000721,0.0016381517583097165
ACH-000724,-0.10814291800335288
ACH-000725,-0.241937486447086
ACH-000732,-0.039449107360392636
ACH-000734,-0.10608965103094664
ACH-000735,-0.07367705089322056
ACH-000736,-0.10795105422771062
ACH-000738,-0.14377562672835875
ACH-000746,0.07371450957782197
ACH-000747,-0.08628554261743633
ACH-000748,-0.17301315813780138
ACH-000753,-0.1219045762323259
ACH-000756,0.055036398510435146
ACH-000757,-0.13905130895635034
ACH-000758,-0.11968503986069487
ACH-000760,-0.1156057126987066
ACH-000762,-0.14278731098261122
ACH-000763,-0.10278187385974376
ACH-000764,-0.27964920503735585
ACH-000765,-0.14641083518234466
ACH-000766,-0.08995426846095947
ACH-000767,-0.017321264438374187
ACH-000768,-0.1215225954574614
ACH-000769,0.020137046211226764
ACH-000770,-0.020379355542940254
ACH-000771,-0.014031713604573136
ACH-000773,-0.2410851642000516
ACH-000776,-0.024603661087380786
ACH-000777,0.0242912763537791
ACH-000778,0.08772279941683628
ACH-000781,-0.034809037659373473
ACH-000782,0.12227960418421985
ACH-000783,-0.17877131969268975
ACH-000784,-0.086803724724799
ACH-000785,0.014960821464993609
ACH-000787,-0.00034539294426051416
ACH-000788,-0.03173394671240905
ACH-000791,0.0629359854032957
ACH-000792,-0.1477872710755687
ACH-000794,0.020452487505379858
ACH-000796,-0.024073093674677724
ACH-000798,-0.2853261016881169
ACH-000799,0.018252921497902863
ACH-000800,-0.13567741531675026
ACH-000802,0.0013422757300470727
ACH-000804,-0.2902279956834342
ACH-000805,0.05619941991108402
ACH-000809,-0.01793393230707646
ACH-000810,-0.07549549336449184
ACH-000811,-0.08503612559442837
ACH-000817,-0.4001382296737763
ACH-000819,-0.046554020822465854
ACH-000820,0.2062962349634184
ACH-000821,-0.39428957366309375
ACH-000822,-0.11428755095410666
ACH-000823,-0.08058538275941317
ACH-000824,-0.05630645948921228
ACH-000827,-0.05075487724783883
ACH-000829,-0.12052923469303302
ACH-000831,-0.1970025528585968
ACH-000832,-0.022590454984032508
ACH-000833,-0.04230830589110113
ACH-000834,-0.02891839060405892
ACH-000835,-0.04932966872456579
ACH-000836,-0.0499202074602966
ACH-000837,-0.05228509510455782
ACH-000838,0.08317437748286449
ACH-000839,-0.0194420103963202
ACH-000840,-0.049594723020891684
ACH-000841,0.04523160356786796
ACH-000843,0.021281616064244932
ACH-000846,-0.14151669684233925
ACH-000847,-0.06688219773334943
ACH-000848,-0.1231620006903134
ACH-000849,-0.03795712145784553
ACH-000851,-0.2091128157596796
ACH-000855,-0.06795859354986858
ACH-000856,-0.2063199289415955
ACH-000858,-0.017139868556883438
ACH-000859,-0.12284536404092823
ACH-000861,-0.06458529503437435
ACH-000862,-0.027879497660076514
ACH-000865,-0.07302305101694595
ACH-000866,-0.0997354582655042
ACH-000867,-0.03200790706104134
ACH-000869,0.11654323993834005
ACH-000872,0.038685539295728585
ACH-000873,-0.014454220338419829
ACH-000876,0.01982951780369553
ACH-000878,-0.08305591530943654
ACH-000880,-0.04673193913251925
ACH-000881,0.01645278572303376
ACH-000882,-0.009982807614062198
ACH-000884,0.010429384508436728
ACH-000885,0.12212677291345365
ACH-000887,-0.1222681876784803
ACH-000889,-0.08493573005827441
ACH-000896,-0.01840155903850565
ACH-000898,-0.004868606262588142
ACH-000900,-0.13704244985054204
ACH-000901,-0.04058357112542491
ACH-000905,-0.016289784567998063
ACH-000906,-0.10524713825700832
ACH-000907,0.01805703078863482
ACH-000910,-0.004075721330148101
ACH-000911,-0.11764985088545594
ACH-000912,-0.07155330449224903
ACH-000913,-0.10243403268798162
ACH-000915,-0.12560799227438862
ACH-000916,-0.0413562284260518
ACH-000917,-0.0940431535433302
ACH-000920,-0.1800475308130364
ACH-000921,-0.02990598546675389
ACH-000924,-0.038506970209312284
ACH-000926,-0.04239536466584955
ACH-000928,0.008073290941270737
ACH-000929,-0.06588074527149504
ACH-000932,-0.004697156807437419
ACH-000935,-0.0008485555297837886
ACH-000936,0.05505873782042053
ACH-000937,-0.03720547420562007
ACH-000938,-0.131972867210402
ACH-000939,-0.14661976487313005
ACH-000941,-0.04632390104148696
ACH-000943,-0.07360269292704273
ACH-000946,-0.01511759297220719
ACH-000947,0.023482253455038214
ACH-000948,-0.06587085585505613
ACH-000950,-0.1587050366794615
ACH-000953,-0.13416238069006636
ACH-000954,-0.4151605366200484
ACH-000957,-0.007572249331239672
ACH-000958,-0.16499617190237265
ACH-000960,-0.04252173714616655
ACH-000963,-0.1355443343614059
ACH-000968,0.09991475493116636
ACH-000969,-0.2169032655953123
ACH-000972,0.13516560151641904
ACH-000973,-0.13760386895232518
ACH-000974,-0.03562011767561588
ACH-000978,-0.1411604382982467
ACH-000984,-0.07926847231341191
ACH-000986,-0.08444509510379311
ACH-000988,0.02445330932009772
ACH-000993,-0.04293378845844604
ACH-000994,-0.20808024589430474
ACH-000996,-0.1498979920753846
ACH-001001,0.0356803961594913
ACH-001020,-0.056582531065257624
ACH-001028,-0.08934689314943857
ACH-001031,-0.07588457091470853
ACH-001038,-0.05490258917264368
ACH-001048,-0.06705626554092275
ACH-001050,-0.06884198364663804
ACH-001053,-0.09807688128932784
ACH-001054,0.06467902492080217
ACH-001061,-0.0509545473855366
ACH-001067,-0.16689926455214682
ACH-001075,-0.05557761582506935
ACH-001096,0.006992678668737403
ACH-001111,-0.08301135573938369
ACH-001119,-0.008369540078317209
ACH-001128,-0.2100925261113542
ACH-001134,-0.055418700689321636
ACH-001151,-0.06580756632805483
ACH-001163,-0.22128343249055887
ACH-001164,-0.06907153121674077
ACH-001183,-0.14318876586740464
ACH-001192,-0.007313373001633614
ACH-001193,-0.13670707980271588
ACH-001196,-0.031047410614279757
ACH-001197,-0.08119541442758607
ACH-001205,0.057455603324938424
ACH-001211,-0.11000548507896188
ACH-001212,-0.07723936437899324
ACH-001228,0.022587673492395568
ACH-001232,-0.14074761040604047
ACH-001239,-0.04315116054706975
ACH-001270,0.2320084118244489
ACH-001274,-0.0482670110717057
ACH-001275,0.21619954633586247
ACH-001277,-0.13432478068039827
ACH-001278,0.05590789921116745
ACH-001280,0.0678209040570284
ACH-001283,-0.21479235013946466
ACH-001289,0.07284291474366493
ACH-001300,-0.11865030671667705
ACH-001301,0.0913179058909176
ACH-001302,0.10734021888325873
ACH-001306,0.028427055386794926
ACH-001318,-0.15346978391002114
ACH-001322,-0.062303525113642524
ACH-001328,-0.050010398726157854
ACH-001332,0.0038858339218141935
ACH-001336,-0.0890342603665338
ACH-001346,-0.16506123311656273
ACH-001353,0.01967054723677213
ACH-001354,-0.1532202668789811
ACH-001367,-0.05508552462638786
ACH-001368,-0.0536163877692596
ACH-001374,-0.5345757907523022
ACH-001377,-0.0480360748550683
ACH-001380,-0.0157255756942113
ACH-001391,-0.06544912132104024
ACH-001408,-0.07294394863434768
ACH-001430,0.13500622707104154
ACH-001431,-0.023548645114652038
ACH-001450,0.035576122020179075
ACH-001496,-0.1266880661550103
ACH-001500,0.034941072515535736
ACH-001523,-0.04769111086556077
ACH-001532,-0.08751365229374669
ACH-001550,-0.11540834357906148
ACH-001552,0.010146005859622912
ACH-001554,-0.024922833672244286
ACH-001654,-0.14052570883839013
ACH-001735,-0.04122430253426498
ACH-001736,-0.05755649289390101
ACH-001737,0.04666589446415975
ACH-001740,0.01401255791267828
ACH-001745,-0.06464370106019952
ACH-001765,-0.16129201727384146
