,TIGD6 (81789)
ACH-000004,-0.1216382742635546
ACH-000005,-0.033189166260733094
ACH-000007,-0.0789321637830385
ACH-000009,-0.005447857838298932
ACH-000011,0.01555592796568386
ACH-000012,-0.06389821471067637
ACH-000013,-0.030615081845246868
ACH-000014,-0.05165708655806181
ACH-000015,-0.08248359294779686
ACH-000017,-0.19825141079769715
ACH-000018,-0.21130161083143592
ACH-000019,0.09585766362176007
ACH-000021,-0.14055939255179956
ACH-000022,-0.0859085959789868
ACH-000025,-0.006702912750186477
ACH-000028,0.03565279164137665
ACH-000030,-0.04158624339995834
ACH-000035,-0.1892299672106945
ACH-000036,-0.07761853632589769
ACH-000037,-0.2424179256877517
ACH-000039,-0.14266982154527486
ACH-000040,-0.0591331280029124
ACH-000041,0.07222125438619531
ACH-000042,-0.05630689455605214
ACH-000045,-0.1384787096901585
ACH-000047,-0.1484779073612012
ACH-000052,-0.4403293004744714
ACH-000053,-0.0979593520246874
ACH-000054,-0.16089198640230098
ACH-000055,-0.09636105890445663
ACH-000060,-0.2332271058771712
ACH-000067,-0.15581819640622774
ACH-000070,-0.060393753307028564
ACH-000075,-0.11351091941536184
ACH-000078,-0.11096303302994744
ACH-000082,-0.02126466233728181
ACH-000085,-0.17286899398491068
ACH-000086,-0.01010591072454477
ACH-000087,-0.032342576479688204
ACH-000092,-0.14301024896861828
ACH-000095,-0.019848161084606245
ACH-000097,0.029300533397643512
ACH-000098,-0.218605262095354
ACH-000099,-0.09931378017975437
ACH-000108,-0.06337378352817759
ACH-000113,-0.07334018585281557
ACH-000116,-0.1020884992638662
ACH-000118,-0.0999221656417201
ACH-000120,-0.20517407862854392
ACH-000123,-0.045964901565207515
ACH-000127,-0.14954398373660108
ACH-000128,-0.132453746463089
ACH-000132,-0.15887489532154978
ACH-000133,-0.0007854962717627656
ACH-000137,-0.12809521928002665
ACH-000138,-0.07437092976654021
ACH-000142,-0.15746344235548773
ACH-000143,0.04405175251437635
ACH-000146,-0.005937910864241378
ACH-000148,-0.08651303428296954
ACH-000150,-0.08095912739603893
ACH-000152,-0.03166878288354443
ACH-000153,0.06292005526654737
ACH-000159,-0.062375535048163996
ACH-000160,-0.09736290272196703
ACH-000163,0.0862499954426856
ACH-000167,-0.1307605715143426
ACH-000168,-0.13653823169761545
ACH-000169,-0.0627259202249245
ACH-000178,-0.2258482856928889
ACH-000183,-0.06662459128149538
ACH-000188,-0.1304315854668185
ACH-000189,0.07484222603339212
ACH-000190,-0.3954792277720324
ACH-000198,-0.09535695098421622
ACH-000203,-0.2022282520641873
ACH-000204,-0.14745111093093452
ACH-000206,-0.26393434079538713
ACH-000207,-0.15755141260722924
ACH-000208,-0.223428474777001
ACH-000210,0.06963742526321166
ACH-000211,-0.11677025783907233
ACH-000215,-0.095554699139668
ACH-000221,0.06949271145584965
ACH-000222,-0.06777929060504262
ACH-000223,-0.12869667372813873
ACH-000226,-0.21760555414085056
ACH-000227,-0.09207652573341224
ACH-000228,-0.10850258792657444
ACH-000231,-0.10619688022977228
ACH-000232,-0.07981202450704411
ACH-000233,-0.16642004564523638
ACH-000234,-0.12518390312793426
ACH-000235,-0.043374971107181616
ACH-000237,-0.1037401672289536
ACH-000238,-0.16002178705331133
ACH-000242,-0.29530229293286114
ACH-000243,-0.08330620538421929
ACH-000244,0.08365835566414123
ACH-000246,-0.04990980307281054
ACH-000248,-0.2958103310731377
