,KCTD18 (130535)
ACH-000004,-0.17218148380456566
ACH-000005,0.06296244994601513
ACH-000007,-0.17195533104964375
ACH-000009,-0.1578003812371351
ACH-000011,-0.22138258270790467
ACH-000012,-0.061448086804054176
ACH-000013,-0.053381753468805616
ACH-000014,-0.12217616582430993
ACH-000015,0.034576467737076344
ACH-000017,-0.16942713303786594
ACH-000018,-0.07005351391218298
ACH-000019,-0.18595517009016027
ACH-000021,-0.0226703520892561
ACH-000022,-0.07843478984905011
ACH-000025,0.1332003969603525
ACH-000028,-0.01549362748883698
ACH-000030,-0.12412251338931672
ACH-000035,0.1465576263410259
ACH-000036,-0.2127770389486153
ACH-000037,-0.09386494314601908
ACH-000039,-0.11786719878791214
ACH-000040,-0.08031966352398963
ACH-000041,-0.00877313779730179
ACH-000042,-0.05389071850508656
ACH-000045,0.09873452654996344
ACH-000047,-0.110077903531182
ACH-000052,-0.0696733334088161
ACH-000053,-0.09115234309844172
ACH-000054,-0.08613384267947166
ACH-000055,-0.2564346720102837
ACH-000060,-0.059274402363320676
ACH-000067,-0.20330228207607692
ACH-000070,0.03251138994772641
ACH-000075,-0.33708810042498616
ACH-000078,-0.07601588142507326
ACH-000082,-0.05220597961265554
ACH-000085,-0.30211450483464186
ACH-000086,-0.07447359111617867
ACH-000087,0.22412967901671305
ACH-000092,-0.1076663717720282
ACH-000095,-0.09964083352097207
ACH-000097,0.05828782917960897
ACH-000098,-0.12023817812629975
ACH-000099,0.02263533924474994
ACH-000108,-0.14522111833025622
ACH-000113,-0.008429714662558246
ACH-000116,-0.030785662494580306
ACH-000118,-0.0049940608677144045
ACH-000120,-0.12332649159695575
ACH-000123,-0.00037415062356546187
ACH-000127,-0.06941053042644701
ACH-000128,-0.07431123324474757
ACH-000132,0.045233850770995884
ACH-000133,-0.04736946041181874
ACH-000137,0.02555262821283389
ACH-000138,0.012087818222289435
ACH-000142,-0.07206165277174707
ACH-000143,0.06367791596154776
ACH-000146,-0.058629188107849624
ACH-000148,-0.13132539472246207
ACH-000150,0.13416540648285405
ACH-000152,0.06013759725547185
ACH-000153,0.015460595058508459
ACH-000159,-0.06178490980472458
ACH-000160,-0.014668364490622112
ACH-000163,0.09660442042527508
ACH-000167,0.011129071022245852
ACH-000168,-0.0972437881146438
ACH-000169,0.016123586517345502
ACH-000178,0.06750908220459438
ACH-000183,-0.012867726019775236
ACH-000188,0.038402358638207235
ACH-000189,0.04145793437929718
ACH-000190,-0.009193318634401306
ACH-000198,-0.05109748865769408
ACH-000203,-0.09029177783300138
ACH-000204,0.05289049547975675
ACH-000206,-0.24104937867976475
ACH-000207,-0.09265888032770668
ACH-000208,-0.06503244533155153
ACH-000210,0.1141498163500224
ACH-000211,-0.07677008790982623
ACH-000215,-0.0693569023379333
ACH-000221,-0.06521480664763651
ACH-000222,-0.05337709407665276
ACH-000223,-0.12885805866087086
ACH-000226,-0.11463981648213355
ACH-000227,-0.017339813340770532
ACH-000228,-0.02618969729581158
ACH-000231,-0.07254036786254926
ACH-000232,-0.03527685483647672
ACH-000233,-0.1590250565780251
ACH-000234,-0.2904775594968384
ACH-000235,-0.016904094796292242
ACH-000237,-0.019115650358995116
ACH-000238,-0.06848478799107473
ACH-000242,-0.010600011199415893
ACH-000243,-0.10321610283081804
ACH-000244,0.07599992270765196
ACH-000246,0.008603945589804743
ACH-000248,0.03891692618839025
ACH-000250,-0.08270859737544392
ACH-000251,0.03701058970810663
ACH-000252,-0.17858460749123484
ACH-000253,0.04264682895811448
ACH-000255,0.03813356855129268
ACH-000256,0.1513299611561469
ACH-000257,-0.05184403759188327
ACH-000258,-0.14937214732596013
ACH-000259,-0.02647330629176029
ACH-000260,-0.13933940333712458
ACH-000261,0.0865085149029345
ACH-000262,0.019469504174384242
ACH-000263,0.06729849625236611
ACH-000264,-0.07571448692471651
ACH-000265,0.018485137505075157
ACH-000266,-0.03545647515968938
ACH-000272,0.06720910309885822
ACH-000274,-0.04656805062398845
ACH-000277,0.09438001501610893
ACH-000278,-0.12243202689644765
ACH-000279,-0.015821766801249696
ACH-000280,-0.054610774934815406
ACH-000281,-0.002586545539372325
ACH-000288,-0.09969503453411477
ACH-000291,-0.04396212261235778
ACH-000293,0.06032772884078065
ACH-000294,0.02944305769764397
ACH-000295,0.07160344244694879
ACH-000296,-0.14815811510165805
ACH-000302,-0.053376158834206974
ACH-000304,-0.08603823778869661
ACH-000307,-0.010560434880283305
ACH-000308,-0.011109093221034316
ACH-000310,-0.08545854505385947
ACH-000311,0.0499735725119656
ACH-000312,-0.03812323881144127
ACH-000315,-0.003776836189040975
ACH-000316,-0.13344728751725154
ACH-000317,-0.08547036833431076
ACH-000318,-0.08597932495040507
ACH-000319,-0.019431565530091125
ACH-000320,0.027431785347307967
ACH-000322,-0.09605347287001356
ACH-000323,-0.03990666139360725
ACH-000324,-0.015270617834105556
ACH-000329,-0.08142575413898281
ACH-000330,-0.2224918077048897
ACH-000331,-0.031818754726441814
ACH-000332,-0.07608307898822605
ACH-000334,0.1419039402924636
ACH-000335,0.0825492505155995
ACH-000336,-0.18416780448341694
ACH-000337,-0.058330518657794164
ACH-000338,-0.026473286865686573
ACH-000339,0.02124246194703873
ACH-000341,-0.2991614479613393
ACH-000348,-0.013737892952876935
ACH-000350,0.04122292637810717
ACH-000352,-0.1302221243354131
ACH-000356,-0.11113030480975147
ACH-000361,-0.2293312367367609
ACH-000362,0.0563213683278958
ACH-000363,-0.004946570680554249
ACH-000364,-0.02823512626522932
ACH-000365,0.0026161118401722013
ACH-000366,-0.04077689107719183
ACH-000368,0.01424133627402726
ACH-000374,-0.1145411438384317
ACH-000375,-0.147658409348331
ACH-000376,0.07438257065950091
ACH-000381,-0.021151053000732396
ACH-000383,-0.0405515792807158
ACH-000387,-0.050242904998654525
ACH-000389,0.11014698930896467
ACH-000390,-0.03761513013894716
