,IFNAR2 (3455)
ACH-000004,0.09669538448046516
ACH-000005,0.09952022899123608
ACH-000007,0.04044044402084908
ACH-000009,0.08771296336074838
ACH-000011,0.08114741656064102
ACH-000012,0.06116510984309855
ACH-000013,0.1683294726430589
ACH-000014,0.07764440114023602
ACH-000015,0.06554625339946044
ACH-000017,0.07072990792056028
ACH-000018,0.07081239814349526
ACH-000019,0.09452223147314796
ACH-000021,0.1778284158456301
ACH-000022,0.024195711903040124
ACH-000025,0.15531016479663914
ACH-000028,-0.13951037716067122
ACH-000030,0.006018003070526579
ACH-000035,0.4468366078772802
ACH-000036,0.057502094736665274
ACH-000037,0.08127672248678339
ACH-000039,-0.043550506392116016
ACH-000040,0.1116685902260907
ACH-000041,0.14044793977983555
ACH-000042,0.06452575568028675
ACH-000045,0.0203376638437677
ACH-000047,0.1911879465370947
ACH-000052,0.0967013149677064
ACH-000053,0.02911780855572839
ACH-000054,0.046578673556246834
ACH-000055,-0.10293059712618743
ACH-000060,-0.0034245748438354235
ACH-000067,0.04350801554110535
ACH-000070,0.14055562930609972
ACH-000075,-0.06997415913347728
ACH-000078,-0.044385100262296084
ACH-000082,0.04593425985709435
ACH-000085,0.23096192862287399
ACH-000086,0.0681141898580957
ACH-000087,0.04217388640213025
ACH-000092,0.11676285513812586
ACH-000095,0.07721877928879968
ACH-000097,0.0399262843730034
ACH-000098,0.01083964709171312
ACH-000099,0.031247226996744124
ACH-000108,0.08721139936316394
ACH-000113,0.062358715360155664
ACH-000116,-0.009910718793768435
ACH-000118,0.20738019082374973
ACH-000120,0.134616596659675
ACH-000123,-0.047341174674396885
ACH-000127,0.1145741294409154
ACH-000128,0.19054759453952136
ACH-000132,0.00036114653844812047
ACH-000133,-0.028407814555956475
ACH-000137,0.10066561551422927
ACH-000138,0.272694999452298
ACH-000142,0.07250992894928814
ACH-000143,0.07563231842261085
ACH-000146,0.06853325888923267
ACH-000148,0.06877755344284371
ACH-000150,0.02464288344848829
ACH-000152,0.07005641969506049
ACH-000153,0.06419764649081215
ACH-000159,0.09322218423966498
ACH-000160,0.04388916098235399
ACH-000163,0.09375977810548486
ACH-000167,-0.0638399683652309
ACH-000168,-0.0988613847524805
ACH-000169,0.20592558465319108
ACH-000178,0.26880575517560623
ACH-000183,0.1009675090912494
ACH-000188,-0.042293227345679536
ACH-000189,-0.10901756151068376
ACH-000190,0.21397783708833054
ACH-000198,0.03366798188546967
ACH-000203,0.24810927116463116
ACH-000204,0.2719329692145173
ACH-000206,0.0777779338503125
ACH-000207,0.09211682053565227
ACH-000208,0.1544538439474915
ACH-000210,-0.02710590884614472
ACH-000211,0.064659566077159
ACH-000215,0.06475087591237103
ACH-000221,0.1388306881443272
ACH-000222,0.09518424182819968
ACH-000223,0.0808385463657239
ACH-000226,-0.0778670422603527
ACH-000227,0.09860207881729206
ACH-000228,0.017050696169872374
ACH-000231,0.22053164435812272
ACH-000232,0.08634255267258062
ACH-000233,0.1415925537938148
ACH-000234,0.14965852145750186
ACH-000235,0.06709617274990469
ACH-000237,0.2748668208034021
ACH-000238,0.18464679410443566
ACH-000242,0.01193105625045846
ACH-000243,0.105876100271364
ACH-000244,-0.16431374216126932
ACH-000246,0.13248731442028747
ACH-000248,-0.05073000830175283
ACH-000250,0.01050698736563686
ACH-000251,0.08838218000504422
ACH-000252,0.04218777777473355
ACH-000253,0.07043343863945946
ACH-000255,0.012528778162414995
ACH-000256,0.4676163440397453
ACH-000257,-0.057166579346790675
ACH-000258,-0.03819965920596754
ACH-000259,0.15513670737985955
ACH-000260,0.09186195736160972
ACH-000261,0.09921066562264337
ACH-000262,0.02220627967419604
ACH-000263,-0.0011833804954686925
ACH-000264,-0.08216086258236932
ACH-000265,0.1426149526437802
ACH-000266,0.10178491081489112
ACH-000272,0.05620450349861189
ACH-000274,-0.015152093384125603
ACH-000277,0.061760561704555926
ACH-000278,0.0891015931657393
ACH-000279,0.10836364572533204
ACH-000280,0.05918761570691554
ACH-000281,0.08849715761721581
ACH-000288,0.013036558311375677
ACH-000291,0.14790284763048664
ACH-000293,0.2432955849120007
ACH-000294,0.002450332659998111
ACH-000295,-0.006039133520741967
ACH-000296,0.19867426045274625
ACH-000302,-0.0032624563982983907
ACH-000304,0.1169148072994316
ACH-000307,0.01706796827133874
ACH-000308,0.12349339744185338
ACH-000310,-0.02633701702713235
ACH-000311,0.11283713480737598
ACH-000312,0.03432159329726193
ACH-000315,0.15719922825761384
ACH-000316,0.04529550873275378
ACH-000317,0.2761510504126615
ACH-000318,0.059048588335333864
ACH-000319,0.10580001440067284
ACH-000320,0.275459205860111
ACH-000322,0.1991190495562052
ACH-000323,0.20847190406335755
ACH-000324,0.013194957567499091
ACH-000329,0.044888540373550466
ACH-000330,0.2000161650948668
ACH-000331,0.14928366219221947
ACH-000332,0.05393495596830527
ACH-000334,-0.2045254898217383
ACH-000335,0.13847428819178073
ACH-000336,0.0804029646035283
ACH-000337,0.21501802979614293
ACH-000338,-0.03416753979856178
ACH-000339,0.05795133070703142
ACH-000341,0.047619615619726885
ACH-000348,0.11940386932021653
ACH-000350,-0.09017458927263568
ACH-000352,0.11356968417572452
ACH-000356,-0.05620480114400756
ACH-000361,-0.07093482774578158
ACH-000362,-0.04965839778049309
ACH-000363,0.035908112321925575
ACH-000364,0.14860350519071638
ACH-000365,0.16211261141327835
ACH-000366,0.06554349826856162
ACH-000368,0.059832411709323574
ACH-000374,0.060846891929568436
ACH-000375,0.13750588162066038
ACH-000376,0.12448881958863996
ACH-000381,-0.03776533838524085
ACH-000383,0.007729675042145928
ACH-000387,0.011659015419862723
