,CAMKMT (79823)
ACH-000004,-0.31049137550785777
ACH-000005,0.31311591322543
ACH-000007,0.1250959858595028
ACH-000009,-0.0473963833878012
ACH-000011,0.08320388704520218
ACH-000012,-0.127634909635202
ACH-000013,-0.07456571387221356
ACH-000014,0.2927879534116501
ACH-000015,-0.007554328546862546
ACH-000017,-0.04330014199225389
ACH-000018,0.13459694275693465
ACH-000019,-0.18487099729884016
ACH-000021,-0.1050395571107163
ACH-000022,-0.07037409019603881
ACH-000025,-0.21654102577749088
ACH-000028,-0.013779210939313316
ACH-000030,-0.07585988412374682
ACH-000035,-0.10231480431562473
ACH-000036,-0.045214431316063085
ACH-000037,-0.029806830913264068
ACH-000039,0.10889929401284612
ACH-000040,-0.11804752150301362
ACH-000041,-0.06748088241541465
ACH-000042,-0.0650099252968887
ACH-000045,0.09274793751357946
ACH-000047,-0.08268751205509406
ACH-000052,-0.08828865022618944
ACH-000053,-0.038012505785252435
ACH-000054,-0.16234655198605838
ACH-000055,-0.12412545463201148
ACH-000060,-0.06552789913655116
ACH-000067,-0.11872134377124495
ACH-000070,-0.11980360362494695
ACH-000075,0.07106974652983873
ACH-000078,-0.26204987231645394
ACH-000082,-0.14771899807825892
ACH-000085,0.1551786852863885
ACH-000086,-0.08447122195735615
ACH-000087,-0.05226256813467178
ACH-000092,-0.02483870331284129
ACH-000095,-0.09681456287682036
ACH-000097,-0.12385293960475338
ACH-000098,-0.020772336499477618
ACH-000099,-0.0090801411047126
ACH-000108,-0.183928150113682
ACH-000113,-0.08306161697489821
ACH-000116,-0.1625870812638345
ACH-000118,0.023877264944447262
ACH-000120,-0.05223694782742627
ACH-000123,-0.08105826478752076
ACH-000127,-0.1842241341404113
ACH-000128,-0.04016606983861089
ACH-000132,-0.1371900134391303
ACH-000133,-0.22167711139053511
ACH-000137,-0.03473176692004977
ACH-000138,0.04031621340382434
ACH-000142,-0.012038448199792195
ACH-000143,-0.023732687959881926
ACH-000146,-0.08610449351211624
ACH-000148,-0.03144882463158352
ACH-000150,0.12966168205657594
ACH-000152,-0.2401036165714483
ACH-000153,0.2388660022966192
ACH-000159,-0.01927748160645611
ACH-000160,-0.1159942183099026
ACH-000163,-0.06424619704814226
ACH-000167,-0.2757759720122176
ACH-000168,-0.040595400787160084
ACH-000169,-0.04975469927002976
ACH-000178,0.014720281579957127
ACH-000183,-0.07179802553373035
ACH-000188,-0.08853742643579576
ACH-000189,0.026247962990055784
ACH-000190,-0.14688224526420732
ACH-000198,0.016822275677544216
ACH-000203,-0.013995957649003523
ACH-000204,-0.0696940504519106
ACH-000206,-0.2620276301094309
ACH-000207,0.055700298468920384
ACH-000208,-0.12357641595127165
ACH-000210,-0.01923245489832716
ACH-000211,-0.032352996825320376
ACH-000215,-0.036546161976467255
ACH-000221,-0.03552085529834215
ACH-000222,0.0713827554004384
ACH-000223,-0.0740082137852799
ACH-000226,-0.11208451566173017
ACH-000227,0.021659549887248733
ACH-000228,-0.0934735505559983
ACH-000231,-0.0907304570991644
ACH-000232,0.02146247373776254
ACH-000233,0.02691181607485299
ACH-000234,-0.13618450064548587
ACH-000235,-0.0944056635386797
ACH-000237,-0.13749627375878576
ACH-000238,-0.06912303164614779
ACH-000242,0.09628832404024304
ACH-000243,-0.14072727488406625
ACH-000244,-0.14414022442050642
ACH-000246,-0.13742028229346298
ACH-000248,0.0053377997905400655
ACH-000250,-0.12452386928078235
ACH-000251,-0.08660161698711581
ACH-000252,-0.3297239175912742
ACH-000253,-0.13303774345878994
ACH-000255,0.02602738522955213
ACH-000256,-0.16022475162145922
ACH-000257,0.29604680345517753
ACH-000258,-0.10160710984939124
ACH-000259,-0.0904143000111408
ACH-000260,-0.07821328928502072
ACH-000261,-0.062274733223666875
ACH-000262,0.12895096020012545
ACH-000263,-0.02338325338136754
ACH-000264,-0.11127006157906974
ACH-000265,0.009148909024667841
ACH-000266,-0.08054390822504277
ACH-000272,-0.10711050917465713
ACH-000274,-0.05155758751950231
ACH-000277,-0.038201908277705726
ACH-000278,-0.10748694064103144
ACH-000279,0.06930948698906025
ACH-000280,0.1256334236608142
ACH-000281,-0.020923479940144825
ACH-000288,-0.0950553418850366
ACH-000291,-0.04405320402028092
ACH-000293,-0.1730764076566787
ACH-000294,-0.17901683310587188
ACH-000295,-0.11158595869846796
ACH-000296,-0.22441796976284656
ACH-000302,0.0022372354424934947
ACH-000304,-0.2895711972673569
ACH-000307,-0.09444915194959168
ACH-000308,-0.04359418673759115
ACH-000310,-0.1574592371716004
ACH-000311,-0.04358393155629015
ACH-000312,-0.10968896810138043
ACH-000315,-0.10880717738700796
ACH-000316,-0.09871742050819576
ACH-000317,-0.0433805134699292
ACH-000318,-0.0073144735228273285
ACH-000319,-0.0453901436608186
ACH-000320,-0.12749416707843392
ACH-000322,-0.12460550076023072
ACH-000323,0.07240494670496178
ACH-000324,-0.04747600790168436
ACH-000329,-0.08261833396638238
ACH-000330,-0.2468470237463329
ACH-000331,-0.2785927276014559
ACH-000332,-0.11775594971605235
ACH-000334,0.19478103329430946
ACH-000335,-0.0599452695844241
ACH-000336,-0.08752402520155209
ACH-000337,0.16823695408961484
ACH-000338,0.446376317962486
ACH-000339,-0.0914347581679366
ACH-000341,-0.1767130981686066
ACH-000348,-0.08450413352090265
ACH-000350,-0.0036184139823895968
ACH-000352,-0.012853285740764213
ACH-000356,0.008184352456812729
ACH-000361,-0.22287789597078786
ACH-000362,0.023306920396284514
ACH-000363,-0.027039274834223928
ACH-000364,-0.09697956409501314
ACH-000365,0.06089595103683543
ACH-000366,-0.15053169914501227
ACH-000368,-0.3082740924561015
ACH-000374,-0.04859147571771292
ACH-000375,-0.010818655781019544
ACH-000376,-0.19811109189365567
ACH-000381,-0.10604837292502324
ACH-000383,-0.02544601657522214
ACH-000387,-0.10270815160663499
ACH-000389,-0.2656746729805385
ACH-000390,-0.08040289755653318
ACH-000393,-0.10595531386021642
ACH-000395,-0.02706762263238415
ACH-000396,0.3030884823490372
ACH-000397,-0.1521619270244595
ACH-000401,0.012821462303843723
ACH-000402,-0.3270011531017361
ACH-000403,-0.10678025043511866
ACH-000404,0.3138973765136985
ACH-000406,0.01670908118228423
ACH-000407,-0.12037582009565925
ACH-000408,0.10676618691069832
ACH-000410,-0.15068639988130014
ACH-000411,-0.1012318273819696
ACH-000414,-0.0470278704486642
ACH-000415,-0.02096379822573833
ACH-000416,-0.12395265853939795
ACH-000420,-0.01466741661760212
ACH-000421,-0.048355355523000174
ACH-000424,0.09617700465330767
ACH-000425,-0.03974412029276237
ACH-000426,-0.06356313930462834
ACH-000427,-0.07898400485301553
ACH-000433,-0.07256670352661243
ACH-000435,-0.24967993837235
ACH-000436,-0.10607649625045516
ACH-000444,-0.09870811734016688
ACH-000445,-0.03565555323168392
ACH-000448,-0.13029216497851706
ACH-000450,-0.3895255203734845
ACH-000452,-0.09307052051246606
ACH-000454,-0.1230620664662573
ACH-000458,-0.1838973827301386
ACH-000459,-0.15507556582814772
ACH-000460,-0.0837278283488285
ACH-000461,-0.10941789515980127
ACH-000463,-0.0913189418874122
ACH-000464,-0.17996871878568466
ACH-000466,-0.07943452333300935
ACH-000467,-0.04014569604384255
ACH-000468,0.06414242496127066
ACH-000469,-0.07139214814029372
ACH-000470,-0.05663811157978155
ACH-000471,-0.14424855117704555
ACH-000472,-0.07209997259387614
ACH-000473,-0.1292866621242737
ACH-000475,-0.06262304126529647
ACH-000476,0.017240500443856808
ACH-000477,0.007553156186881211
ACH-000479,-0.02111458669720733
ACH-000480,-0.04555876686395901
ACH-000481,-0.09984738952685053
ACH-000483,-0.026577079605539927
ACH-000484,-0.11135135056855967
ACH-000485,-0.034157097321605275
ACH-000486,-0.19828567919358084
ACH-000487,0.05298515456110423
ACH-000488,-0.11598885437649364
ACH-000490,-0.08556534475207049
ACH-000491,0.03962869012970794
ACH-000495,-0.19451968537971825
ACH-000496,-0.015748462438730022
ACH-000499,-0.023094527493450902
ACH-000500,0.1372358224301398
ACH-000502,0.014513822497747178
ACH-000503,-0.1634139716383369
ACH-000505,-0.1087083396925676
ACH-000507,-0.16887041795124755
ACH-000510,-0.02362414573589704
ACH-000511,-0.12011542707745818
ACH-000512,0.04035318142484192
ACH-000516,-0.11177650317099808
ACH-000517,-0.13163189850943974
ACH-000518,0.026353448416545248
ACH-000520,0.05020767116126006
ACH-000521,-0.2145707248487398
ACH-000522,-0.009318478908535995
ACH-000524,-0.05997830635694114
ACH-000527,-0.035361515359945694
ACH-000528,-0.07860486670024634
ACH-000537,-0.15550685681838838
ACH-000541,-0.09602810906573432
ACH-000542,-0.017860929721398362
ACH-000544,0.0466647423820355
ACH-000545,-0.12218301822891305
ACH-000547,0.12927729656290562
ACH-000548,-0.1308842795076218
ACH-000549,0.08072421839014833
ACH-000550,-0.07534855119063331
ACH-000552,-0.1057699987514536
ACH-000556,-0.07854358759724672
ACH-000557,-0.024089128508065185
ACH-000569,-0.2542540654875106
ACH-000570,0.04654567993686288
ACH-000571,-0.09641004631536892
ACH-000573,-0.0047156853922602285
ACH-000576,-0.08255345531987497
ACH-000579,-0.0853833070895809
ACH-000580,-0.1334576070388565
ACH-000584,-0.0748035147759891
ACH-000585,-0.06398389468035537
ACH-000588,-0.0051397270505281825
ACH-000589,-0.046290059012796585
ACH-000591,-0.14024948613270988
ACH-000593,-0.07779877249293901
ACH-000600,0.02745057669201046
ACH-000601,-0.0337878174916454
ACH-000605,0.09801807082510357
ACH-000606,-0.13748123993627978
ACH-000608,-0.09470130684288217
ACH-000614,-0.16001695320175705
ACH-000616,-0.110187943241632
ACH-000618,-0.011997978794429162
