,PGLYRP4 (57115)
ACH-000004,-0.014778503726843426
ACH-000005,-0.21319779488032828
ACH-000007,-0.043006407472449514
ACH-000009,-0.030263126867864462
ACH-000011,-0.2375589138545452
ACH-000012,-0.04149838770587082
ACH-000013,-0.07702076633412623
ACH-000014,0.13216081699954565
ACH-000015,0.057084631498436525
ACH-000017,0.050325066435405054
ACH-000018,0.22929581271587335
ACH-000019,0.0774602613871187
ACH-000021,0.06467362384051073
ACH-000022,0.08156196474660639
ACH-000025,-0.07792636161798874
ACH-000028,0.03934427465947787
ACH-000030,-0.0547890218205864
ACH-000035,-0.0440929187319533
ACH-000036,-0.06103900733899125
ACH-000037,-0.008065331404806891
ACH-000039,-0.06128558910243991
ACH-000040,-0.02667390770712724
ACH-000041,-0.013710464597124588
ACH-000042,-0.0008783546929321982
ACH-000045,-0.02470761875271634
ACH-000047,-0.04121934032696276
ACH-000052,0.11301604508013642
ACH-000053,0.11156065864429543
ACH-000054,0.11851706033130495
ACH-000055,-0.10696854334359183
ACH-000060,-0.033354160607709266
ACH-000067,0.2309458925953646
ACH-000070,0.14893662101341354
ACH-000075,0.16043671572607002
ACH-000078,0.005768333033452622
ACH-000082,-0.003922079314078889
ACH-000085,-0.18506335237552668
ACH-000086,-0.31935760868482743
ACH-000087,-0.08819872356326751
ACH-000092,-0.05616684641175659
ACH-000095,0.05075493000435026
ACH-000097,0.04113819691393776
ACH-000098,0.0177377108334627
ACH-000099,0.15610651588810245
ACH-000108,0.03660169120132383
ACH-000113,0.035759851388311684
ACH-000116,-0.0904425552807278
ACH-000118,-0.0497795677416951
ACH-000120,-0.033302220347181916
ACH-000123,0.06082568183840836
ACH-000127,0.07397557470534961
ACH-000128,0.0981490814121866
ACH-000132,-0.18444616189874985
ACH-000133,-0.09178239983853988
ACH-000137,0.035538455562245753
ACH-000138,-0.03809922739186413
ACH-000142,-0.2338502221353549
ACH-000143,0.1577605854656651
ACH-000146,0.09027499027808483
ACH-000148,-0.050884479584071315
ACH-000150,-0.2304802554129257
ACH-000152,0.02172955021538318
ACH-000153,0.039603243610005126
ACH-000159,-0.07511481575392234
ACH-000160,-0.00895431138945683
ACH-000163,0.015903646086951332
ACH-000167,0.10251575178513396
ACH-000168,-0.03927410990957462
ACH-000169,0.0678874521436474
