,HMGCS2 (3158)
ACH-000004,0.10906576705932182
ACH-000005,0.20651405660701785
ACH-000007,0.18023465082557036
ACH-000009,-0.010976735514807849
ACH-000011,0.11482799215995967
ACH-000012,0.02544307419979835
ACH-000013,-0.015130253667872047
ACH-000014,-0.15834861427981214
ACH-000015,0.02148213109286646
ACH-000017,0.11886590557823268
ACH-000018,0.24758509563665915
ACH-000019,-0.16711666987802884
ACH-000021,0.06691603786427769
ACH-000022,0.09327602720971664
ACH-000025,-0.12235064161079898
ACH-000028,-0.24535824177982646
ACH-000030,0.03199189450983586
ACH-000035,0.01982166253890313
ACH-000036,0.0362606039634157
ACH-000037,0.16069403182664846
ACH-000039,0.21080146367400374
ACH-000040,0.09952372906490532
ACH-000041,0.020064779433370254
ACH-000042,0.05200397845746848
ACH-000045,0.007471379708137655
ACH-000047,0.12052839831904658
ACH-000052,0.02005583711806011
ACH-000053,0.1375882322631789
ACH-000054,0.08083221197821053
ACH-000055,0.17234989200105885
ACH-000060,-0.0986756514210856
ACH-000067,0.05398450087397606
ACH-000070,0.048177452846668016
ACH-000075,-0.04189170701116752
ACH-000078,0.13356612338868398
ACH-000082,0.01482542057635784
ACH-000085,0.043411322422309134
ACH-000086,0.04850816488314914
ACH-000087,0.0036561328526209507
ACH-000092,-0.0908205817275982
ACH-000095,0.1589103242156279
ACH-000097,0.06377882083158458
ACH-000098,0.0899966691487446
ACH-000099,0.058225062596407924
ACH-000108,0.12367694138445873
ACH-000113,-0.05428127802271603
ACH-000116,0.08318033396639479
ACH-000118,0.052579755405345915
ACH-000120,0.026568175242365138
ACH-000123,0.03157195363040737
ACH-000127,0.07683896608403958
ACH-000128,0.1005543310456678
ACH-000132,0.052889003858813816
ACH-000133,-0.16798948435361408
ACH-000137,-0.07854051712367582
ACH-000138,0.16726856737945922
ACH-000142,-0.06803925167872289
ACH-000143,0.047941142987871006
ACH-000146,0.17695049473618976
ACH-000148,0.06243441636780744
ACH-000150,0.027649095656323043
ACH-000152,0.013187118978846528
ACH-000153,-0.19985598078294334
ACH-000159,-0.0237608145078944
ACH-000160,0.10046642884969666
ACH-000163,0.0940282489279473
ACH-000167,0.15062114313501515
ACH-000168,-0.06770198375920115
ACH-000169,0.0743902865043625
ACH-000178,0.061726563744592074
ACH-000183,-0.07003972373089422
ACH-000188,0.043305747814596174
ACH-000189,-0.13374650089746573
ACH-000190,0.07997606473825968
ACH-000198,-0.0382495400647169
ACH-000203,-0.1802173341837837
ACH-000204,-0.07722920656900195
ACH-000206,0.035294182777859534
ACH-000207,-0.08463415310612234
ACH-000208,-0.123180112279221
ACH-000210,0.1328961059950558
ACH-000211,0.07814558142248412
ACH-000215,0.045582136544433126
ACH-000221,-0.1259159429406026
ACH-000222,-0.08220671301670468
ACH-000223,0.09883591854407818
ACH-000226,-0.019606991539736395
ACH-000227,-0.053060278987233714
ACH-000228,0.042890237277933986
ACH-000231,0.00650330881072898
ACH-000232,0.2525204711755545
ACH-000233,0.12458049911152208
ACH-000234,0.16103278122903136
ACH-000235,-0.00785689870730199
ACH-000237,0.12257808079154385
ACH-000238,-0.02337604921373596
ACH-000242,-0.0507168846938147
ACH-000243,0.07329077141241386
ACH-000244,-0.001409981472371946
ACH-000246,-0.0016845594633494044
ACH-000248,-0.008033067977742938
ACH-000250,0.016180431207530457
ACH-000251,-0.0034077464617080157
ACH-000252,-0.15535921528025104
ACH-000253,0.10641663898559
ACH-000255,-0.03914325316035968
ACH-000256,0.07872631154884789
ACH-000257,0.13760416723384306
ACH-000258,0.1788522192798513
ACH-000259,0.07545199512308375
ACH-000260,0.10249255525669412
ACH-000261,-0.08327934386010012
ACH-000262,0.2141690754705951
ACH-000263,0.014083852030073209
ACH-000264,0.07175313246886307
ACH-000265,-0.02354106292617873
ACH-000266,0.07748714093233547
ACH-000272,0.04706487788836678
ACH-000274,-0.0582942761316847
ACH-000277,-0.007525855076810805
ACH-000278,0.06776794878292612
ACH-000279,0.15062836514079322
ACH-000280,0.07150408769664704
ACH-000281,0.2303449515680347
ACH-000288,0.0921618597142392
ACH-000291,-0.014071418482140552
ACH-000293,0.0057378765073045285
ACH-000294,0.1016813912555231
ACH-000295,0.062390927887669985
ACH-000296,-0.03798832829881064
ACH-000302,-0.06853956042552467
ACH-000304,-0.06414287074430243
ACH-000307,0.04800151372589185
ACH-000308,0.05778450057887944
ACH-000310,0.10987752519637027
ACH-000311,0.04247666011884056
ACH-000312,0.061100440823048725
ACH-000315,0.03402937478580712
ACH-000316,-0.042443689234688026
ACH-000317,-0.024802374308077628
ACH-000318,-0.028682955425625937
ACH-000319,-0.024603796953049067
ACH-000320,-0.01895059328989977
ACH-000322,-0.031657456452512965
ACH-000323,-0.19014253951595772
ACH-000324,0.028538772597407645
ACH-000329,0.01607839862164826
ACH-000330,0.10370671607475243
ACH-000331,0.03593721131811401
ACH-000332,-0.009244804515301354
ACH-000334,0.12841817723142435
ACH-000335,0.05732444200022783
ACH-000336,0.2974180437322572
ACH-000337,-0.021500066163453308
ACH-000338,-0.3533512704858581
ACH-000339,0.08504599351567878
ACH-000341,0.11768321867145773
ACH-000348,-0.012293482123107834
ACH-000350,0.23535816563536455
ACH-000352,-0.08936642655023526
ACH-000356,0.2161554337290193
ACH-000361,-0.1352719766121867
ACH-000362,0.03787398303961894
ACH-000363,0.10193470676534057
ACH-000364,0.02380706857545861
ACH-000365,0.1435198492998624
ACH-000366,0.03860703939685416
ACH-000368,-0.046567887823636286
ACH-000374,0.10152823721568018
ACH-000375,0.12250305991294673
ACH-000376,0.03738612421987809
ACH-000381,0.08786203317508845
ACH-000383,0.014169401168806703
ACH-000387,0.07880891768642953
ACH-000389,-0.1536028815508451
ACH-000390,0.05607646217131088
ACH-000393,0.03352340947583031
ACH-000395,0.2271895263065959
ACH-000396,0.32294547758775083
ACH-000397,0.005878294832511171
ACH-000401,0.1219565266808445
ACH-000402,0.14023647119546476
ACH-000403,0.06495969578871165
ACH-000404,-0.05384429746095537
ACH-000406,0.05625184605804488
ACH-000407,0.003535302390690853
ACH-000408,0.21989927266653767
ACH-000410,-0.0442347393277072
ACH-000411,-0.001292275701669318
ACH-000414,0.08256598769193849
ACH-000415,-0.019308317312522062
ACH-000416,0.0892016348395136
ACH-000420,0.034505573774058294
ACH-000421,0.07170443217891474
ACH-000424,-0.029545443294815264
ACH-000425,0.09701222609154496
ACH-000426,-0.02687306162680673
ACH-000427,-0.013308094617943715
ACH-000433,-0.12062060188824712
ACH-000435,-0.19437070052266825
ACH-000436,0.09226029282673506
ACH-000444,0.10881672324050036
ACH-000445,0.1015348323105022
ACH-000448,0.14921454095808132
ACH-000450,0.08833539740889086
ACH-000452,0.08297583496439237
ACH-000454,0.032425620340837256
ACH-000458,-0.07495932498019625
ACH-000459,0.0349754581639485
ACH-000460,0.0646427338421584
ACH-000461,0.05619597747342801
ACH-000463,0.16733229341879818
ACH-000464,0.1062606086055162
ACH-000466,-0.007438667949544189
ACH-000467,0.015752594878764785
ACH-000468,0.17794111447051822
ACH-000469,-0.11059346096876313
ACH-000470,0.14079221119471869
ACH-000471,0.07455460205224998
ACH-000472,0.13725923556287686
ACH-000473,0.1764617098237336
ACH-000475,0.07593513582991589
ACH-000476,-0.03848719626089694
ACH-000477,-0.05469564980599794
ACH-000479,-0.0364681178183852
ACH-000480,-0.15430343133480826
ACH-000481,0.028650874943156344
ACH-000483,0.018273267746045128
ACH-000484,0.052407278563330696
ACH-000485,0.0477682243172978
ACH-000486,-0.03132295947237156
ACH-000487,-0.028835953830648575
ACH-000488,0.04238046911740027
ACH-000490,0.08150150552682409
ACH-000491,-0.08056943034813446
ACH-000495,-0.11974051621529408
ACH-000496,0.01709039262042833
ACH-000499,-0.26336960498780176
ACH-000500,0.09119802631914516
ACH-000502,0.08562001535053232
ACH-000503,-0.05954387311478473
ACH-000505,0.1035672101088868
ACH-000507,-0.00983679533052278
ACH-000510,0.06464072618536171
ACH-000511,0.03305588070409033
ACH-000512,0.19718778826958075
ACH-000516,0.04326738120702893
ACH-000517,0.15341417486628375
ACH-000518,-0.07241956560061838
ACH-000520,0.023049930312013377
ACH-000521,0.12703206673896306
ACH-000522,-0.06273471743549172
ACH-000524,0.1207077171867604
ACH-000527,0.043111797716156905
ACH-000528,0.10959000945349186
ACH-000537,0.09487211733481746
ACH-000541,0.038586508304644745
ACH-000542,-0.027181730163000992
ACH-000544,0.048101231476204605
ACH-000545,0.10351034876953416
ACH-000547,0.11897814718188812
ACH-000548,0.013030188185076823
ACH-000549,0.06099015344057419
ACH-000550,0.1061641921558964
ACH-000552,0.032393642392226474
ACH-000556,0.10632043706454468
ACH-000557,0.2059424257990273
ACH-000569,-0.07249747363048438
ACH-000570,0.09008692895038324
ACH-000571,0.03520658340190487
ACH-000573,0.21277086986940624
ACH-000576,0.0915034864781569
ACH-000579,-0.07061719462497848
ACH-000580,0.10357201677787073
ACH-000584,0.09071386028920572
ACH-000585,0.1462187638554607
ACH-000588,0.06975927282312948
ACH-000589,0.1264061889778505
ACH-000591,0.10849325952715376
ACH-000593,-0.020443604046219345
ACH-000600,0.13235909722412925
ACH-000601,0.04167858602300968
ACH-000605,-0.07904476395498064
ACH-000606,-0.04042785073306408
ACH-000608,0.15788657444321705
ACH-000614,0.12498231193376992
ACH-000616,-0.011238866111931431
ACH-000618,-0.011262880184763076
ACH-000619,0.07036529361157967
ACH-000620,0.02658294263273317
ACH-000621,0.0445340028826671
ACH-000622,0.060360144466487214
ACH-000623,0.15229920053672136
ACH-000624,0.09343659298730678
ACH-000627,-0.005658401705896126
ACH-000630,0.05895088320454416
ACH-000631,0.3772302476141821
ACH-000632,-0.019294211218948143
ACH-000633,-0.00013379624992484768
ACH-000637,0.1115716629296205
ACH-000638,-0.02304221667168808
ACH-000646,0.13081327438100696
ACH-000647,0.01618809248314228
ACH-000648,-0.1066340245885277
ACH-000649,0.022651857448175758
ACH-000651,-0.017317690026996756
ACH-000652,-0.053845526113642135
ACH-000653,0.05349715333957709
ACH-000657,0.029745116570514558
ACH-000658,0.09796589901622063
ACH-000661,-0.08754926106203009
ACH-000662,-0.09863557981197202
ACH-000663,0.1466273318236455
ACH-000665,0.009987817848587115
ACH-000671,0.1861261781216639
ACH-000672,0.11267101311866175
ACH-000673,0.133575717147047
ACH-000676,-0.03908520701729665
ACH-000677,-0.07040559182525694
ACH-000681,0.10722145810026444
ACH-000683,0.04259718846916697
ACH-000684,0.16779868273047313
ACH-000688,0.05949099845517039
ACH-000693,-0.05153452247668412
ACH-000694,-0.015371602247074016
ACH-000695,0.10761192711972928
ACH-000696,-0.09051614204810407
ACH-000697,0.02648791379883418
ACH-000699,0.05378507135610454
ACH-000701,0.1254226394810844
ACH-000706,0.01564428620998244
ACH-000711,0.06916087112035263
ACH-000713,-0.2442871571241574
ACH-000714,0.13414518235850564
ACH-000718,0.08273470855671239
ACH-000720,0.014237852186151406
ACH-000721,0.0017683913486900948
ACH-000724,0.04139067136635345
ACH-000725,0.14829749951394378
ACH-000732,0.05276863571828756
ACH-000734,-0.013058682014756157
ACH-000735,0.025601691308823702
ACH-000736,0.031099338452480564
ACH-000738,0.10394449325404358
ACH-000746,0.01234553016208533
ACH-000747,-0.03993640315496522
ACH-000748,0.053329105372665615
ACH-000753,0.08602782571431089
ACH-000756,-0.02951806188902532
ACH-000757,-0.10242316449349398
ACH-000758,0.11496175694100474
ACH-000760,0.02601503228889429
ACH-000762,0.034809300509638014
ACH-000763,0.06257747320908354
ACH-000764,0.004556770408076137
ACH-000765,-0.06912003872498199
ACH-000766,0.023096624749313385
ACH-000767,-0.03170163788287204
ACH-000768,-0.06371679771704361
ACH-000769,0.07357888366243454
ACH-000770,-0.029947669103705738
ACH-000771,-0.014400062012514791
ACH-000773,0.04227316030121978
ACH-000776,-0.04993904505839876
ACH-000777,0.11265444493520818
ACH-000778,0.06667665933616422
ACH-000781,0.12832692116231506
ACH-000782,0.20394293061207305
ACH-000783,0.14917664430471195
ACH-000784,0.07035010867836687
ACH-000785,-0.007186771246646449
ACH-000787,0.05322196850648878
ACH-000788,0.012386605383401382
ACH-000791,-0.13381481460026656
ACH-000792,0.10907182804999033
ACH-000794,0.07111769828740841
ACH-000796,0.11288228962474985
ACH-000798,0.20700836452160554
ACH-000799,0.004021157134676071
ACH-000800,0.08034966274088676
ACH-000802,0.12302689297868225
ACH-000804,-0.03754519877288489
ACH-000805,-0.007761015445936566
ACH-000809,0.12064309925445588
ACH-000810,-0.11296008674202515
ACH-000811,0.15260274756779565
ACH-000817,0.13936800446551342
ACH-000819,-0.0027324643997041625
ACH-000820,0.04822694390869986
ACH-000821,0.1171065062710405
ACH-000822,0.09803573081666156
ACH-000823,0.007452261538016306
ACH-000824,0.17433592662296085
ACH-000827,0.10637512746990536
ACH-000829,0.10753111253941816
ACH-000831,-0.1265880117708291
ACH-000832,-0.07964077614278774
ACH-000833,0.06301556490166718
ACH-000834,0.08480427242146345
ACH-000835,0.1026104898340613
ACH-000836,0.05757109139143305
ACH-000837,-0.07812608039906327
ACH-000838,0.09369272891451627
ACH-000839,0.19877669343617546
ACH-000840,0.023428623988356247
ACH-000841,0.0211992793617912
ACH-000843,0.03059232219546145
ACH-000846,0.030210509526580283
ACH-000847,0.08397700331205905
ACH-000848,0.028780581458060974
ACH-000849,0.030963989814338306
ACH-000851,-0.13597945827514116
ACH-000855,0.05491010879416307
ACH-000856,0.07852528828784767
ACH-000858,0.02008217796581195
ACH-000859,-0.17086243348287264
ACH-000861,0.20572601907458027
ACH-000862,0.0802344641262682
ACH-000865,0.02613573742415002
ACH-000866,0.00859836664722572
ACH-000867,0.09258062043297573
ACH-000869,-0.01846028374337318
ACH-000872,-0.15260390518763406
ACH-000873,0.03859748638898628
ACH-000876,0.13684051364296268
ACH-000878,0.11910054292473585
ACH-000880,0.028984053163801773
ACH-000881,0.001851919574283804
ACH-000882,-0.10511726720737848
ACH-000884,0.054779224570245234
ACH-000885,0.013468506622851765
ACH-000887,-0.14353614258097136
ACH-000889,0.051931736083542915
ACH-000896,0.05167128347388676
ACH-000898,0.08129234729446154
ACH-000900,0.07974798667151678
ACH-000901,0.11508871712346587
ACH-000905,-0.02142516505968796
ACH-000906,0.10190162874595604
ACH-000907,0.09566773983071007
ACH-000910,0.1366992837874778
ACH-000911,0.04584267293024452
ACH-000912,0.0314918109401582
ACH-000913,0.06269235037689379
ACH-000915,-0.17353395976714198
ACH-000916,0.25631332268198925
ACH-000917,-0.0606053230049042
ACH-000920,0.14869871084354702
ACH-000921,-0.07588924628002625
ACH-000924,-0.029660767468795486
ACH-000926,0.053622832783643
ACH-000928,-0.07736475269749447
ACH-000929,0.034174195333515366
ACH-000932,0.03574371507766134
ACH-000935,0.1361050094010877
ACH-000936,-0.07714806648928918
ACH-000937,0.051066694512159734
ACH-000938,0.11599769252447525
ACH-000939,0.03800537106915375
ACH-000941,0.11580654293346218
ACH-000943,0.02567411505027213
ACH-000946,0.10892010677590566
ACH-000947,0.04361743421095719
ACH-000948,-0.00371981776463726
ACH-000950,0.1688163266509756
ACH-000953,0.029607100738639036
ACH-000954,0.08185678298740573
ACH-000957,0.02025935111725452
ACH-000958,0.2873723451544361
ACH-000960,0.10695876106554457
ACH-000963,0.16683810999239282
ACH-000968,0.0023439783650017524
ACH-000969,0.08194850003573584
ACH-000972,0.04998913801924223
ACH-000973,0.06935664316209443
ACH-000974,-0.1078881869693792
ACH-000978,0.005857617887967215
ACH-000984,0.04010618431661416
ACH-000986,0.18338500726842571
ACH-000988,0.11296321403644273
ACH-000993,0.05133987593698424
ACH-000994,0.13903528836192414
ACH-000996,-0.1333838531054854
ACH-001001,-0.018941444147808014
ACH-001020,0.1440895952060018
ACH-001028,0.07922762782337935
ACH-001031,0.25127214444907825
ACH-001038,0.15767998915799658
ACH-001048,0.07930432373914399
ACH-001050,0.0654418141485745
ACH-001053,-0.06132358291684719
ACH-001054,-0.04891429877752775
ACH-001061,-0.08116564315206692
ACH-001067,-0.04047765802217066
ACH-001075,0.10761551877870534
ACH-001096,-0.10126359688147094
ACH-001111,0.10544211619626324
ACH-001119,0.020681679128693
ACH-001128,0.019222986204451575
ACH-001134,-0.09385266153433172
ACH-001151,0.08363339900815575
ACH-001163,0.11829243279783345
ACH-001164,0.12684342702660606
ACH-001183,0.1264010796568754
ACH-001192,-0.06572973356063205
ACH-001193,-0.1418399953317032
ACH-001196,0.0132774721374725
ACH-001197,0.12783111791116186
ACH-001205,-0.02494122379100964
ACH-001211,0.2235515889442853
ACH-001212,0.011230111774967152
ACH-001228,-0.17087807684465267
ACH-001232,-0.05242118130268342
ACH-001239,0.030689555455432938
ACH-001270,-0.017383483427478637
ACH-001274,-0.170049488569938
ACH-001275,0.08312684071220328
ACH-001277,0.10631488324557432
ACH-001278,0.12007835286868693
ACH-001280,0.023591185007295897
ACH-001283,0.028771767291690887
ACH-001289,0.06887645744055874
ACH-001300,0.07705017483073344
ACH-001301,-0.07711440785930718
ACH-001302,0.17141529585903034
ACH-001306,0.07647877830273475
ACH-001318,0.09819082994566687
ACH-001322,0.08721096412513216
ACH-001328,0.006685559358412307
ACH-001332,0.06807954981619438
ACH-001336,0.058779785128462436
ACH-001346,0.05299110765011023
ACH-001353,0.05499796882417586
ACH-001354,0.1642973042152017
ACH-001367,0.24430297215793234
ACH-001368,-0.04063217015117536
ACH-001374,0.09857547525925607
ACH-001377,0.15695943764295311
ACH-001380,-0.008745813042375851
ACH-001391,0.10195819644846513
ACH-001408,0.14836645496600415
