,CYP11B2 (1585)
ACH-000004,0.27025937096812497
ACH-000005,0.13304698055567887
ACH-000007,0.2660029308131576
ACH-000009,0.11115221541488897
ACH-000011,0.09283801659410848
ACH-000012,0.1513975488173828
ACH-000013,0.08080969763649119
ACH-000014,0.15594511162156496
ACH-000015,0.19106685412897167
ACH-000017,0.0911526224793658
ACH-000018,0.0789933164776006
ACH-000019,0.15380267418428573
ACH-000021,0.18728088409405794
ACH-000022,0.10619623051239672
ACH-000025,0.05752949667078652
ACH-000028,0.19882214729291084
ACH-000030,0.16060938488789192
ACH-000035,0.098371421783329
ACH-000036,0.10002619912076824
ACH-000037,0.07363962488776891
ACH-000039,-0.00890424392455383
ACH-000040,0.1020242790709883
ACH-000041,0.2114702891704075
ACH-000042,0.10286406580524264
ACH-000045,0.2378588400081202
ACH-000047,0.1502211291689724
ACH-000052,0.0020797011682487
ACH-000053,0.1526967671864808
ACH-000054,0.20496192602103613
ACH-000055,-0.02222549327067878
ACH-000060,0.06371599651366594
ACH-000067,0.12610083053145987
ACH-000070,0.17975695011371987
ACH-000075,0.2656528708146597
ACH-000078,0.06511900461652012
ACH-000082,0.16563790610555928
ACH-000085,0.4097200721997719
ACH-000086,0.11624724471290256
ACH-000087,0.12083151866824275
ACH-000092,0.11243967346305847
ACH-000095,0.10827183654887483
ACH-000097,0.0879759972585413
ACH-000098,0.1325707864137813
ACH-000099,0.08612252647470447
ACH-000108,0.0036710227321056174
ACH-000113,0.1098859214718981
ACH-000116,0.1994989882779662
ACH-000118,0.0007919636909006331
ACH-000120,0.052801751459046455
ACH-000123,0.11548422407928235
ACH-000127,0.14678565431550533
ACH-000128,0.11600641216233695
ACH-000132,0.15604464691795858
ACH-000133,0.2479970345683375
ACH-000137,0.2895244502722841
ACH-000138,0.08328472499826313
ACH-000142,0.2206088300654346
ACH-000143,0.15359157817224586
ACH-000146,0.116197296912196
ACH-000148,0.20501196639379785
ACH-000150,0.07100119626582338
ACH-000152,0.1243143760266815
ACH-000153,0.34234267597669343
ACH-000159,0.15195942952739894
ACH-000160,0.07892585755649283
ACH-000163,0.14507293375778524
ACH-000167,0.3176815765297992
ACH-000168,-0.06664767662538974
ACH-000169,0.18859474833729745
ACH-000178,0.006380633306811392
ACH-000183,0.3697318296676432
ACH-000188,0.2470284426038769
ACH-000189,0.21175058994064394
ACH-000190,0.17742868122704253
ACH-000198,0.14638200675557805
ACH-000203,-0.04469298688022125
ACH-000204,0.25477430709823257
ACH-000206,0.30342553999436256
ACH-000207,0.1661786763062323
ACH-000208,0.14593327765924693
ACH-000210,-0.1760161138856536
ACH-000211,0.16527269867349656
ACH-000215,0.19423795718183026
ACH-000221,0.09808243887258708
ACH-000222,0.006954070144130668
ACH-000223,0.1906602217837743
ACH-000226,0.2036716481691718
ACH-000227,0.18807574885026707
ACH-000228,0.1431423953627502
ACH-000231,0.18833327003725386
ACH-000232,0.022788688187048472
ACH-000233,0.1194466302443032
ACH-000234,0.04612224375707935
ACH-000235,0.09085321998121366
ACH-000237,0.18871163140820613
ACH-000238,0.2859190358800208
ACH-000242,0.1058474058891614
ACH-000243,0.0911381832789366
ACH-000244,0.14976292798507776
ACH-000246,0.06948309928288393
ACH-000248,0.025769220880584164
ACH-000250,0.043753806418627764
ACH-000251,-0.062011035512402765
ACH-000252,-0.018861715482272768
ACH-000253,0.1974469823054864
ACH-000255,0.22898826515573306
ACH-000256,0.03013139847701738
ACH-000257,-0.01927821183301848
