,PPAPDC1A (196051)
ACH-000004,0.1956043244870559
ACH-000005,-0.06724677115459078
ACH-000007,0.1980867486628873
ACH-000009,0.11024637654989447
ACH-000011,-0.0978219866364749
ACH-000012,0.016657578115945967
ACH-000013,-0.003689429271128664
ACH-000014,0.13090392724392536
ACH-000015,0.00011018346590655537
ACH-000017,-0.02370181070743399
ACH-000018,0.1677659819051387
ACH-000019,-0.003981218727851993
ACH-000021,0.05995362919066584
ACH-000022,-0.03805095448614587
ACH-000025,-0.13758514564418614
ACH-000028,0.01701860442345594
ACH-000030,0.02214219910307917
ACH-000035,0.13923891985576284
ACH-000036,-0.07315701235720802
ACH-000037,0.09280445066880208
ACH-000039,-0.03115112950664565
ACH-000040,0.04014946622620502
ACH-000041,0.06445479354775117
ACH-000042,-0.08692296940073174
ACH-000045,0.07188478707944518
ACH-000047,0.03164216077814719
ACH-000052,0.11728268866668012
ACH-000053,-0.01780988830825309
ACH-000054,0.03391857833846055
ACH-000055,-0.2399794218831905
ACH-000060,-0.049451634462853535
ACH-000067,0.03945609127455208
ACH-000070,0.04407217959189099
ACH-000075,0.01767091069691911
ACH-000078,-0.09115150406940477
ACH-000082,0.05162017244404228
ACH-000085,-0.1245540849953329
ACH-000086,0.07287169731432969
ACH-000087,0.0994400830730677
ACH-000092,0.10018687710645433
ACH-000095,-0.042208806202761566
ACH-000097,-0.05571722164276468
ACH-000098,-0.06435451809373985
ACH-000099,-0.11772070814601535
ACH-000108,0.04918021165373977
ACH-000113,0.07686097354965048
ACH-000116,-0.061356946359353126
ACH-000118,-0.006708808297771736
ACH-000120,0.08354138025242601
ACH-000123,0.07867339367874637
ACH-000127,0.012584863166226104
ACH-000128,-0.032334120887436944
ACH-000132,-0.09879760520323244
ACH-000133,0.026552496375088386
ACH-000137,0.01219978805378201
ACH-000138,0.05599068904078036
ACH-000142,-0.062178514462506135
ACH-000143,-0.012737706227342771
ACH-000146,0.0810353910399695
ACH-000148,-0.1413182573066145
ACH-000150,0.06743451630212947
ACH-000152,0.0994786576037199
ACH-000153,0.2674523825568753
ACH-000159,0.08517967078029243
ACH-000160,0.06288216876899187
ACH-000163,0.07630614835146934
ACH-000167,-0.0961100342032892
ACH-000168,-0.08586785285887455
ACH-000169,-0.06314933673928448
ACH-000178,0.0089237209283529
ACH-000183,0.08654795533037747
ACH-000188,0.0039855600986290545
ACH-000189,-0.013627863960394034
ACH-000190,-0.08985212970531495
ACH-000198,0.07032075065353599
ACH-000203,-0.00859627139388947
ACH-000204,-0.0018073034932036649
ACH-000206,-0.13753738689390888
ACH-000207,0.039391195751840136
ACH-000208,0.06934582516013832
ACH-000210,-0.03411296073797695
ACH-000211,0.001151249169767884
ACH-000215,-0.024763700817287668
ACH-000221,-0.014739124725734952
ACH-000222,0.12656607397622746
ACH-000223,-0.08051697818269071
ACH-000226,0.11714271214856155
ACH-000227,0.07991196749542412
ACH-000228,0.2286480064965586
ACH-000231,0.01494106340481798
ACH-000232,0.025393167082005626
ACH-000233,0.018295272846315127
ACH-000234,-0.11190512385096757
ACH-000235,-0.047523157636464516
ACH-000237,0.008254682671599017
ACH-000238,-0.029125956945816375
ACH-000242,-0.02245369753272449
ACH-000243,0.05218823695703495
ACH-000244,0.07785663365344969
ACH-000246,0.023987864941805142
ACH-000248,0.07940568817057636
ACH-000250,-0.03108827577958768
ACH-000251,0.10254469665942784
ACH-000252,0.010720418026865587
ACH-000253,-0.11435693395405568
ACH-000255,-0.0009053572211313412
ACH-000256,0.07066879519195336
ACH-000257,-0.15623217175932774
ACH-000258,-0.12503023329117055
ACH-000259,0.023534013266754972
ACH-000260,0.016428852388762714
ACH-000261,-0.03676801169157975
ACH-000262,-0.09716345952636277
ACH-000263,0.1940147193939251
ACH-000264,0.05769735903834201
ACH-000265,0.06346003074802647
ACH-000266,0.04746036004522748
ACH-000272,-0.008992734912121332
ACH-000274,0.014606316720990394
ACH-000277,0.020546896940629555
ACH-000278,-0.0029235891412799173
ACH-000279,-0.08672223404624463
ACH-000280,0.042521239397621334
ACH-000281,-0.2063385507747969
ACH-000288,-0.0017920363298247082
ACH-000291,0.019257722387770414
ACH-000293,0.09348074170394843
ACH-000294,-0.0048890350491157435
ACH-000295,0.017914683235848983
ACH-000296,-0.046136283083063764
ACH-000302,0.05557111679449898
ACH-000304,-0.10258995890276378
ACH-000307,0.04346273694834107
ACH-000308,0.032438887173984736
ACH-000310,-0.07383735897088528
ACH-000311,-0.07635038873192421
ACH-000312,0.058269036267356564
ACH-000315,-0.16635773337731208
ACH-000316,0.0030190077847542136
ACH-000317,0.009978733068605573
ACH-000318,0.10783330574432223
ACH-000319,0.10942045830354033
ACH-000320,0.03978955438907093
ACH-000322,0.020233485726660463
ACH-000323,0.09969650226352644
ACH-000324,0.06134239613330535
ACH-000329,0.0019148288690681824
ACH-000330,-0.06002261560413614
ACH-000331,-0.0273341932075981
ACH-000332,-0.054376096916906216
ACH-000334,-0.032297243898614166
ACH-000335,0.2339678912093725
ACH-000336,0.35049143845134995
ACH-000337,0.041450050676892856
ACH-000338,0.2414588963246125
ACH-000339,0.05175879990335958
ACH-000341,-0.05456262879927476
ACH-000348,0.031617904885387994
ACH-000350,0.008036195982827938
ACH-000352,-0.004768390703309334
ACH-000356,0.3183463509514062
ACH-000361,0.20435229825432394
ACH-000362,0.04260152147107316
ACH-000363,-0.06570989439673446
ACH-000364,0.18516715850965407
ACH-000365,-0.03441715908719328
ACH-000366,-0.07475340003778899
ACH-000368,-0.11957849185774184
ACH-000374,0.031544878689852784
ACH-000375,-0.15434823598065636
ACH-000376,-0.07709484710864589
ACH-000381,-0.13772333085279054
ACH-000383,0.0035765180321892056
ACH-000387,0.0664600119429696
ACH-000389,-0.0018490346466778973
ACH-000390,-0.0083148350030348
ACH-000393,0.05868684261902263
ACH-000395,0.100810819391267
ACH-000396,0.029795786054014638
ACH-000397,-0.01457063082743732
ACH-000401,0.07906986455992629
ACH-000402,-0.012574871151450152
ACH-000403,-0.017105717048499485
ACH-000404,-0.06575311445370215
ACH-000406,0.0449438152896976
ACH-000407,-0.02386387118863873
ACH-000408,0.027546345305190744
ACH-000410,-0.03675594816078087
ACH-000411,-0.01249472074259275
ACH-000414,0.030026905149894905
ACH-000415,0.13697461096965532
ACH-000416,-0.0783876415861473
ACH-000420,0.12598821451977527
ACH-000421,0.1142836217007959
ACH-000424,-0.15880124957588646
ACH-000425,-0.021545188901187604
ACH-000426,0.1456791075979
ACH-000427,0.04739718926462025
ACH-000433,0.13961440910762482
ACH-000435,-0.022087824654815458
ACH-000436,0.04539194610572349
ACH-000444,0.035570018564610784
ACH-000445,0.08101208242067377
ACH-000448,0.06495383814729883
ACH-000450,0.10894265560257156
ACH-000452,0.025647012150757945
ACH-000454,0.041487101014406634
ACH-000458,0.08224999849628696
ACH-000459,0.23338124000685265
ACH-000460,-0.0047404717939062355
ACH-000461,0.1329677206369584
ACH-000463,-0.07296096139415591
ACH-000464,0.115751523909452
ACH-000466,0.02271407631109758
ACH-000467,-0.09937762103067944
ACH-000468,-0.06186493199278835
ACH-000469,0.011839563656228442
ACH-000470,0.023688197250375846
ACH-000471,-0.02604743793965886
ACH-000472,0.02926666487041212
ACH-000473,0.13767544299232878
ACH-000475,0.02899370602742907
ACH-000476,0.053981938059964825
ACH-000477,0.015885065123215285
ACH-000479,0.09439682430718538
ACH-000480,-0.17482134592903464
ACH-000481,-0.07468296267711051
ACH-000483,0.10208311041105107
ACH-000484,0.08773209846096444
ACH-000485,0.08742082404703684
ACH-000486,0.02987048862398684
ACH-000487,0.05788495947161058
ACH-000488,-0.006248485495101443
ACH-000490,-0.09368497796084736
ACH-000491,0.03179557065681473
ACH-000495,0.15536169661334318
ACH-000496,-0.052165760067760886
ACH-000499,0.0623743178239388
ACH-000500,-0.28593565432980833
ACH-000502,0.08709326131716788
ACH-000503,-0.06212719673931087
ACH-000505,0.005423380485635566
ACH-000507,0.05932003741750015
ACH-000510,0.0024820301649506604
ACH-000511,0.0289715145804531
ACH-000512,0.056909251731502186
ACH-000516,0.06689614532261311
ACH-000517,0.0488156470543276
ACH-000518,0.11366536157899967
ACH-000520,0.09815334108879537
ACH-000521,-0.014963102516187148
ACH-000522,-0.018799211084625574
ACH-000524,0.04385729048275568
ACH-000527,-0.017736196216562132
ACH-000528,-0.01795639265648405
ACH-000537,-0.05792541942354455
ACH-000541,-0.05479990535935266
ACH-000542,-0.07424707277775063
ACH-000544,0.028179113646472555
ACH-000545,0.10813125395955103
ACH-000547,0.1910705862883057
ACH-000548,0.010681480748787652
ACH-000549,-0.042271865601094284
ACH-000550,-0.0024142010399713807
ACH-000552,0.009020199179150848
ACH-000556,0.007677512449836624
ACH-000557,-0.10076762270654598
ACH-000569,0.15375532905968697
ACH-000570,0.03586395045937391
ACH-000571,0.049175571863673787
ACH-000573,0.00857115326020863
ACH-000576,-0.1195046206655508
ACH-000579,-0.061815878620887374
ACH-000580,0.10974761334890737
ACH-000584,0.006653451165574046
ACH-000585,0.0011451845078725006
ACH-000588,0.05321736483714748
ACH-000589,0.02472185676481568
ACH-000591,-0.14750990233971328
ACH-000593,0.01020852599605546
ACH-000600,0.02061165587855902
ACH-000601,0.02660530363679538
ACH-000605,0.055912266542018765
ACH-000606,0.05003653840773079
ACH-000608,0.09070856811044524
ACH-000614,0.07747984883666355
ACH-000616,-0.06155267852521259
ACH-000618,-0.06823548912792922
ACH-000619,-0.01865080248274704
ACH-000620,-0.10845328068645534
ACH-000621,-0.008046192126273236
ACH-000622,0.05147912978874997
ACH-000623,-0.0594239478055407
ACH-000624,0.04351188527276412
ACH-000627,-0.04079350645625664
ACH-000630,0.08764886849214377
ACH-000631,-0.4874648148827153
ACH-000632,0.011309647813642385
ACH-000633,0.015688150996490964
ACH-000637,0.0988725638729232
ACH-000638,0.09601375654411423
ACH-000646,0.09868389780472073
ACH-000647,0.06980073892979452
ACH-000648,-0.05557753782943182
ACH-000649,0.023937230190655898
ACH-000651,0.011921224894209602
ACH-000652,-0.027626136760834613
ACH-000653,0.042012633370285234
ACH-000657,-0.0011047573790031193
ACH-000658,0.060984033269874775
ACH-000661,0.16418308674049456
ACH-000662,0.22008755289588214
ACH-000663,0.026478547064980547
ACH-000665,0.014326118758652659
ACH-000671,0.015012593608608503
ACH-000672,-0.08935173851749834
ACH-000673,-0.053203794839010825
ACH-000676,0.01196427501064402
ACH-000677,0.09358071364312516
ACH-000681,0.07021644566885525
ACH-000683,-0.044567187602762334
ACH-000684,0.29601458419887583
ACH-000688,0.05368533472338178
ACH-000693,-0.02281981598496075
ACH-000694,-0.02580983485399396
ACH-000695,0.24102856822475505
ACH-000696,0.06153393439648396
ACH-000697,-0.04912441523673925
ACH-000699,-0.056693103316507884
ACH-000701,-0.051358849207527785
ACH-000706,0.046730293716504286
ACH-000711,0.013952377099908478
ACH-000713,0.11783272247361792
ACH-000714,0.11312130361730564
ACH-000718,0.032738387844039374
ACH-000720,-0.022257217570484846
ACH-000721,0.0365543749041923
ACH-000724,0.1367155369748137
ACH-000725,0.0068046911432153535
ACH-000732,0.018539321221549658
ACH-000734,-0.02238206236532659
ACH-000735,0.06622950404305063
ACH-000736,0.06926415772462828
ACH-000738,0.011888158114050043
ACH-000746,-0.09114896789974226
ACH-000747,0.12848625595157587
ACH-000748,0.044013880401834835
ACH-000753,0.046017077689879414
ACH-000756,0.0801477525804534
ACH-000757,0.10242978407476956
ACH-000758,0.09895252632808292
ACH-000760,-0.1186431454817693
ACH-000762,0.01628229869893875
ACH-000763,-0.11139812604205164
ACH-000764,0.15957781722002926
ACH-000765,0.026987651781836142
ACH-000766,0.007290577877021022
ACH-000767,0.026831196052328258
ACH-000768,0.0893991088645245
ACH-000769,-0.019238154952358998
ACH-000770,0.08767654530434993
ACH-000771,0.026312319301031024
ACH-000773,0.03504232256540332
ACH-000776,-0.05251509693296528
ACH-000777,-0.02122118995569744
ACH-000778,0.10748024396567382
ACH-000781,0.03474270673482737
ACH-000782,0.005217910841520199
ACH-000783,-0.031508123804000886
ACH-000784,0.016950611637080604
ACH-000785,0.06826547727680325
ACH-000787,0.1246574909223152
ACH-000788,0.04955287926120287
ACH-000791,0.01417992569751206
ACH-000792,0.027861718745695145
ACH-000794,0.003794562247188553
ACH-000796,-0.12077931522207287
ACH-000798,-0.018371309591630858
ACH-000799,0.0012656621645674804
ACH-000800,0.06776580137716003
ACH-000802,0.015265308326374216
ACH-000804,-0.0403186570969301
ACH-000805,-0.06489672189243212
ACH-000809,-0.10878722720919884
ACH-000810,-0.08151078078440717
ACH-000811,-0.032718944126011264
ACH-000817,0.030984160993581568
ACH-000819,-0.029480513277000162
ACH-000820,0.18917518988015225
ACH-000821,0.026398465106169132
ACH-000822,-0.025563433156768192
ACH-000823,-0.001670690292756207
ACH-000824,0.006917038157599851
ACH-000827,0.030499296178263788
ACH-000829,0.11554366782319647
ACH-000831,-0.006148097477364913
ACH-000832,0.044418897679615314
ACH-000833,0.11498490364378774
ACH-000834,-0.07892643101094678
ACH-000835,-0.0019838326529976365
ACH-000836,-0.028481001498200573
ACH-000837,-0.03218252962676643
ACH-000838,-0.0037798950736430905
ACH-000839,0.04027510606277103
ACH-000840,-0.07117193639567908
ACH-000841,0.043717808147257564
ACH-000843,0.08382890121452742
ACH-000846,0.12646665304424326
ACH-000847,-0.033483693033444464
ACH-000848,-0.02204498017999381
ACH-000849,0.08133176691650904
ACH-000851,-0.09364838480870047
ACH-000855,-0.01704319799145847
ACH-000856,0.053403305362282
ACH-000858,0.0541485010154622
ACH-000859,-0.023469584790574517
ACH-000861,0.04702671703773231
ACH-000862,-0.026979384796014017
ACH-000865,-0.024973646568046397
ACH-000866,0.06346196794802089
ACH-000867,0.03107172389106505
ACH-000869,0.09283151155100143
ACH-000872,0.007636684957880962
ACH-000873,-0.15673721440798974
ACH-000876,-0.015676493752113472
ACH-000878,-0.19783310691854414
ACH-000880,0.04894793350571905
ACH-000881,-0.010621966983230029
ACH-000882,0.14792043023083848
ACH-000884,-0.049384805953099874
ACH-000885,-0.12263414118008815
ACH-000887,-0.006236465832598306
ACH-000889,-0.027725002823341012
ACH-000896,0.07744320443846074
ACH-000898,0.012795918932088828
ACH-000900,0.17369322361880274
ACH-000901,0.03606308894211163
ACH-000905,0.1139339460673603
ACH-000906,0.06149612240900214
ACH-000907,-0.01099018891068191
ACH-000910,-0.16828907402692758
ACH-000911,0.10818542048861432
ACH-000912,-0.0003945590369207029
ACH-000913,0.07577957263721674
ACH-000915,0.02064287810537182
ACH-000916,0.12648816080137704
ACH-000917,0.1621356539624598
ACH-000920,-0.17002259061511754
ACH-000921,0.0022917992836110155
ACH-000924,0.013815690803004288
ACH-000926,-0.1085652103180626
ACH-000928,0.11584295252592505
ACH-000929,0.03469174556498363
ACH-000932,-0.07653024793288438
ACH-000935,-0.08487703935485368
ACH-000936,0.00413662506058037
ACH-000937,0.08239394749865776
ACH-000938,0.0064222351671794214
ACH-000939,-0.05209221960056008
ACH-000941,0.04842842781313101
ACH-000943,0.06534791063753244
ACH-000946,-0.06600587130739186
ACH-000947,-0.03979279163629024
ACH-000948,0.06382794593698342
ACH-000950,0.19790477370866488
ACH-000953,0.04598590234168045
ACH-000954,0.3156793579711179
ACH-000957,0.01917162280864106
ACH-000958,0.007246987294235634
ACH-000960,0.08851924254817382
ACH-000963,0.026156163615282464
ACH-000968,-0.06158450821502817
ACH-000969,0.03266401170881672
ACH-000972,-0.056262012253960575
ACH-000973,-0.030088591799075002
ACH-000974,0.0264829445265745
ACH-000978,-0.0831105159651081
ACH-000984,0.0066350519313792215
ACH-000986,0.11379471680920256
ACH-000988,0.15257219771651434
ACH-000993,-0.014883880318237053
ACH-000994,0.10131007160753017
ACH-000996,0.05923147418501828
ACH-001001,-0.06572414220572614
ACH-001020,0.15023312145425746
ACH-001028,-0.001678584857529157
ACH-001031,0.01337965598359152
ACH-001038,0.09055445516132353
ACH-001048,-0.018535826069366483
ACH-001050,0.017265969625095003
ACH-001053,-0.12301604476224287
ACH-001054,-0.100923944288416
ACH-001061,0.028992782205560237
ACH-001067,0.15581326477704832
ACH-001075,-0.030435721533507463
ACH-001096,0.06943873115828944
ACH-001111,0.079757167342211
ACH-001119,0.0955508701843957
ACH-001128,0.0006969803620740506
ACH-001134,0.02569087196713484
ACH-001151,-0.02247504897511916
ACH-001163,-0.06998526364185463
ACH-001164,0.10206606028130598
ACH-001183,0.05977275114621543
ACH-001192,0.13402412773603534
ACH-001193,-0.0027597542622118647
ACH-001196,0.016920114361009354
ACH-001197,0.08481367752491391
ACH-001205,-0.03621259977454882
ACH-001211,-0.13415127274636024
ACH-001212,-0.10915444704766704
ACH-001228,-0.10351435819298282
ACH-001232,0.04145994342535183
ACH-001239,0.07776037372125476
ACH-001270,0.04911305627264605
ACH-001274,0.19679381486747796
ACH-001275,0.05404661223347556
ACH-001277,-0.018903490408572938
ACH-001278,0.0020552126096289413
ACH-001280,0.06631486276843827
ACH-001283,0.09069071736638044
ACH-001289,0.1872054673726362
ACH-001300,0.08917803379878769
ACH-001301,0.038403682617810735
ACH-001302,-0.1738141292146788
ACH-001306,0.031609151429455896
ACH-001318,0.08780027956003902
ACH-001322,0.17363890289398082
ACH-001328,-0.018167589535907885
ACH-001332,0.18369867362163908
ACH-001336,-0.025421792329255358
ACH-001346,-0.017985049727589516
ACH-001353,0.02387083514824229
ACH-001354,-0.07688887144819516
ACH-001367,-0.05956442547086234
ACH-001368,0.08872274836760659
ACH-001374,-0.007478167107079449
ACH-001377,0.015957469901214636
ACH-001380,-0.1540538508814487
ACH-001391,-0.08138716817540863
ACH-001408,0.02616072755626702
ACH-001430,0.05572578465376085
ACH-001431,-0.014822479150898698
ACH-001450,0.08684743516998883
ACH-001496,-0.056823373596020965
ACH-001500,0.1007318209204435
ACH-001523,0.08309510226834685
ACH-001532,-0.02051557834416953
ACH-001550,0.006460779661272915
ACH-001552,0.06941989755996021
ACH-001554,0.054245890043757065
ACH-001654,0.008074685783659849
ACH-001735,-0.027668607414315944
ACH-001736,0.11442487520116396
ACH-001737,-0.03150452941883716
ACH-001740,0.0914772282321152
ACH-001745,0.03905051685621827
ACH-001765,0.00311786170089453
