,STAG3 (10734)
ACH-000004,0.0035581142200301367
ACH-000005,-0.13495678701639227
ACH-000007,-0.10034425900023343
ACH-000009,0.0271036220358584
ACH-000011,0.02656657543764741
ACH-000012,-0.06904448777209052
ACH-000013,0.018499127795872216
ACH-000014,-0.09258292437487048
ACH-000015,0.0034413889448570425
ACH-000017,-0.08879487573295017
ACH-000018,-0.17438283727628634
ACH-000019,-0.03395907705711354
ACH-000021,-0.17789505971672268
ACH-000022,-0.13373853340448738
ACH-000025,-0.09590202747570292
ACH-000028,-0.03784376360108825
ACH-000030,0.01924750781392659
ACH-000035,-0.04530132806609463
ACH-000036,-0.1441284125309445
ACH-000037,-0.000536715721204913
ACH-000039,0.08170904706741935
ACH-000040,-0.053696565352028505
ACH-000041,0.012988353770158586
ACH-000042,0.02065072418275972
ACH-000045,-0.08077600216586044
ACH-000047,0.023606040788148208
ACH-000052,-0.4551410883063319
ACH-000053,-0.04087726430944668
ACH-000054,0.01995802630531337
ACH-000055,0.07731675058770003
ACH-000060,-0.07029589553129216
ACH-000067,-0.07607405370002145
ACH-000070,0.00038593565226184047
ACH-000075,0.013833653032543405
ACH-000078,-0.02912255218947157
ACH-000082,0.034271870132080016
ACH-000085,-0.0007082967271795625
ACH-000086,0.07645486175854138
ACH-000087,-0.07238150478167626
ACH-000092,0.06068034624558555
ACH-000095,-0.050854768022457336
ACH-000097,-0.02284902257072497
ACH-000098,-0.10389119849991486
ACH-000099,-0.008264256412695889
ACH-000108,0.020768650722124526
ACH-000113,0.06218337502128485
ACH-000116,-0.008479291520029889
ACH-000118,-0.02602018955504224
ACH-000120,-0.05453743176926378
ACH-000123,0.05383185712789893
ACH-000127,-0.017311169333936536
ACH-000128,-0.041287754093169926
ACH-000132,0.012679290682322764
ACH-000133,-0.0226019812323406
ACH-000137,-0.06138671267920984
ACH-000138,-0.02542831148363389
ACH-000142,-0.06101738403062496
ACH-000143,0.027562717216690125
ACH-000146,-0.0027029024532811024
ACH-000148,0.12566724767577692
ACH-000150,0.05915599318378405
ACH-000152,-0.07979755291006019
ACH-000153,-0.10918713684010366
ACH-000159,0.014514565807460932
ACH-000160,-0.21213198010099185
ACH-000163,-0.17451397739094507
ACH-000167,0.10673883786430684
ACH-000168,-0.15023051074816246
ACH-000169,0.039046321595122
ACH-000178,-0.03998176251353525
ACH-000183,-0.08528173216568248
ACH-000188,-0.11891411895878068
ACH-000189,-0.3243333623043329
ACH-000190,-0.02005640005327491
ACH-000198,-0.006224798925343423
ACH-000203,-0.006170225860547469
ACH-000204,0.07011818922968313
ACH-000206,0.030129791271374187
ACH-000207,0.15547664730607114
ACH-000208,0.007696912743106126
ACH-000210,0.033065706329063735
ACH-000211,0.0005219115017174003
ACH-000215,0.09524813090779674
ACH-000221,-0.20616615157119397
ACH-000222,0.20582313991077106
ACH-000223,-0.013740273157083356
ACH-000226,-0.09641964587626106
ACH-000227,0.09659040340362764
ACH-000228,-0.15527631043669046
ACH-000231,-0.0855649089849588
ACH-000232,-0.10781189183552066
ACH-000233,0.01568354157357059
ACH-000234,0.05214870987689591
ACH-000235,-0.1002047790779338
ACH-000237,-0.11142607826588376
ACH-000238,0.00891358475743848
ACH-000242,0.057222447545377475
ACH-000243,-0.0450928627171564
ACH-000244,-0.11697505651650945
ACH-000246,0.12196129169977113
ACH-000248,-0.016457173450164706
ACH-000250,-0.07253748830967895
ACH-000251,0.27082587156766874
ACH-000252,0.16414802403968984
ACH-000253,-0.03752179742004854
ACH-000255,-0.006324277186384335
ACH-000256,-0.008157538152595872
ACH-000257,0.15665071583891627
ACH-000258,-0.1970347839252685
ACH-000259,0.024042770592476292
ACH-000260,-0.14111088951368528
ACH-000261,-0.06515393673605467
ACH-000262,-0.007813923849416359
ACH-000263,-0.17018249997445584
ACH-000264,0.079739788919257
ACH-000265,-0.018848887321849826
ACH-000266,0.005890291278100117
ACH-000272,0.0289614866452534
ACH-000274,-0.11081607816907613
ACH-000277,-0.09775541016465723
ACH-000278,-0.08219254079210128
ACH-000279,0.04283149587666398
ACH-000280,-0.12962203254227705
ACH-000281,-0.0361178460056461
ACH-000288,-0.07945977013593558
ACH-000291,-0.09168536237436356
ACH-000293,-0.18900468040012172
ACH-000294,0.11205821631882693
ACH-000295,0.06626422479312016
ACH-000296,-0.08755007941399776
ACH-000302,-0.14609730733935974
ACH-000304,0.07746053362964557
ACH-000307,-0.02331262897519845
ACH-000308,-0.0817935811851697
ACH-000310,-0.008846770359473241
ACH-000311,0.06026090216436247
ACH-000312,-0.025263172401739392
ACH-000315,-0.028152605712876713
ACH-000316,0.01508978231056369
ACH-000317,0.05392610255836842
ACH-000318,-0.11680382567603112
ACH-000319,0.006312622844375671
ACH-000320,0.0714424781097943
ACH-000322,-0.16541644501482233
ACH-000323,-0.12502715668658712
ACH-000324,-0.03373154830102322
ACH-000329,-0.04375801696782872
ACH-000330,0.03868294159424489
ACH-000331,0.09498778814455146
ACH-000332,-0.07733037398753573
ACH-000334,-0.021497848326949474
ACH-000335,0.062431271605575524
ACH-000336,-0.5790333278580583
ACH-000337,-0.2724983494078197
ACH-000338,-0.3788910529459655
ACH-000339,-0.12244971595427745
ACH-000341,0.006168603983733186
ACH-000348,-0.06760290752639755
ACH-000350,-0.023490673687508196
ACH-000352,0.15549171654627345
ACH-000356,0.0499353862112892
ACH-000361,0.1923915253641916
ACH-000362,-0.16572193816439185
ACH-000363,-0.08570487720596583
ACH-000364,-0.12866383489443547
ACH-000365,-0.14668887052130405
ACH-000366,0.00921725002389212
ACH-000368,0.06072868065452081
ACH-000374,-0.025795033950852045
ACH-000375,0.10393320643854777
ACH-000376,-0.06233879436785756
ACH-000381,0.03816134320152503
ACH-000383,-0.046916620435783436
ACH-000387,-0.00769002360848505
ACH-000389,-0.11362355847154168
ACH-000390,-0.11895866660832108
ACH-000393,-0.2190887945328444
ACH-000395,-0.05342554528865387
ACH-000396,-0.2137735016901092
ACH-000397,-0.01803900069408356
ACH-000401,0.013335945913944934
ACH-000402,-0.15673468854301814
ACH-000403,-0.029524765730876232
ACH-000404,0.16786003497573032
ACH-000406,-0.014508739465791697
ACH-000407,0.05746093393088113
ACH-000408,-0.3326390873162721
ACH-000410,0.00440470632876499
ACH-000411,0.0036535094087802775
ACH-000414,0.04810830686536308
ACH-000415,-0.1286889583723547
ACH-000416,0.031660247657322935
ACH-000420,0.04275480585143472
ACH-000421,-0.009155210799730541
ACH-000424,-0.01494146412327827
ACH-000425,0.009361830102061021
ACH-000426,0.2683530856039444
ACH-000427,0.05754817482686012
ACH-000433,0.007206325175963635
ACH-000435,0.049010589009774695
ACH-000436,-0.12015119807574907
ACH-000444,0.0778282957855337
ACH-000445,0.20433537881029964
ACH-000448,-0.06419567011123764
ACH-000450,0.054493591604975126
ACH-000452,-0.0362668572548841
ACH-000454,0.08893277378173127
ACH-000458,0.12663177512285
ACH-000459,0.02004562961785044
ACH-000460,0.028290279109671707
ACH-000461,-0.04381388646705342
ACH-000463,-0.07438259013162582
ACH-000464,-0.26758851788069177
ACH-000466,-0.045509045083854165
ACH-000467,-0.01871059479724831
ACH-000468,-0.0015154923146037177
ACH-000469,-0.062046810007007465
ACH-000470,-0.1576709790761486
ACH-000471,0.025174207973040274
ACH-000472,-0.0536533457631527
ACH-000473,0.005814354748110771
ACH-000475,-0.07704376164293253
ACH-000476,-0.10219132480984784
ACH-000477,0.27307631823771256
ACH-000479,-0.03386465278003846
ACH-000480,0.10891005196052972
ACH-000481,0.10010777305005047
ACH-000483,-0.04421014611992932
ACH-000484,-0.06468983733326675
ACH-000485,-0.059570227184873
ACH-000486,0.028200198599112918
ACH-000487,0.005108171684919415
ACH-000488,-0.0020513454540695085
ACH-000490,-0.047545113312641885
ACH-000491,-0.039688318977928905
ACH-000495,-0.06165668443718829
ACH-000496,0.014761919635553834
ACH-000499,0.058847679745022925
ACH-000500,0.34891597522647383
ACH-000502,-0.04313815454437561
ACH-000503,0.019562488311174825
ACH-000505,-0.10903252358309032
ACH-000507,0.05700295551083489
ACH-000510,-0.01566467126123101
ACH-000511,0.02079302559930124
ACH-000512,0.20874403978948428
ACH-000516,-0.11828186059124915
ACH-000517,-0.007596114220089031
ACH-000518,-0.1828711945596478
ACH-000520,-0.06673745720040672
ACH-000521,0.04077757597278708
ACH-000522,-0.01091727610932682
ACH-000524,0.05875759131813488
ACH-000527,-0.021514188211945024
ACH-000528,-0.02890977103727662
ACH-000537,0.02445527789799307
ACH-000541,-0.2378122344122996
ACH-000542,0.02007352769443337
ACH-000544,-0.19230869910034526
ACH-000545,-0.2324703909542661
ACH-000547,-0.012325626867125131
ACH-000548,-0.01173931107607722
ACH-000549,0.016387796675008125
ACH-000550,-0.11019647848367356
ACH-000552,0.1323822207104806
ACH-000556,-0.022982586911607938
ACH-000557,-0.07028947022224785
ACH-000569,-0.13476162972324485
ACH-000570,0.03120297275035445
ACH-000571,-0.0562712971544485
ACH-000573,-0.11586799645656475
ACH-000576,-0.04671186691761381
ACH-000579,-0.03365780025240129
