,CD300C (10871)
ACH-000004,-0.16760030567324424
ACH-000005,0.18445036455574024
ACH-000007,0.0006607441565363105
ACH-000009,-0.029856990196583232
ACH-000011,0.005723998372036974
ACH-000012,-0.03320455187394108
ACH-000013,0.03733810544873807
ACH-000014,-0.041164416403906334
ACH-000015,0.02825934494247185
ACH-000017,-0.06748153470417853
ACH-000018,-0.061902086782675586
ACH-000019,0.18103096844931402
ACH-000021,0.04477626200991621
ACH-000022,-0.13602202410693742
ACH-000025,-0.04185638741054173
ACH-000028,0.21734394337490184
ACH-000030,-0.04897428531415594
ACH-000035,-0.07354427534177832
ACH-000036,-0.0137186174689482
ACH-000037,0.06577917834933146
ACH-000039,0.07441906067254668
ACH-000040,-0.18886800273815885
ACH-000041,0.01837014071474888
ACH-000042,-0.02549279252323992
ACH-000045,0.022848943890694653
ACH-000047,0.0898806098995408
ACH-000052,-0.16044859920153248
ACH-000053,0.0028414505855800555
ACH-000054,-0.020752695710332333
ACH-000055,-0.14455745557240726
ACH-000060,0.04404330430186988
ACH-000067,-0.02328252828247616
ACH-000070,0.02984663231876087
ACH-000075,0.016585899951620242
ACH-000078,-0.30932712388027817
ACH-000082,-0.036009067453134314
ACH-000085,-0.12378076607732115
ACH-000086,-0.043046980366605564
ACH-000087,-0.10760173526742356
ACH-000092,-0.04515257113985157
ACH-000095,-0.2550932835528112
ACH-000097,0.0881214103939924
ACH-000098,0.043811607534956776
ACH-000099,-0.13627659821966165
ACH-000108,0.06549140888333133
ACH-000113,0.006463609186507178
ACH-000116,-0.005712774433008393
ACH-000118,0.08127634876590609
ACH-000120,-0.22245018359141866
ACH-000123,-0.10803587087124096
ACH-000127,-0.10354739820615673
ACH-000128,-0.19979989182009167
ACH-000132,0.06422112523940685
ACH-000133,-0.10623565105844957
ACH-000137,0.09775998663393727
ACH-000138,-0.051936091961187064
ACH-000142,-0.0832691538211426
ACH-000143,-0.10910542921202036
ACH-000146,-0.07024454917474672
ACH-000148,-0.08881436458416248
ACH-000150,0.08239138145792448
ACH-000152,0.09889501075487972
ACH-000153,0.15583656634802212
ACH-000159,-0.0326328417677244
ACH-000160,0.09551408899928512
ACH-000163,-0.03478166727988586
ACH-000167,0.014405139676168313
ACH-000168,0.22019000606600986
ACH-000169,-0.029716714539361568
ACH-000178,-0.04743809318902182
ACH-000183,0.022628710230462683
ACH-000188,0.06544125521691631
ACH-000189,0.1357675866135379
ACH-000190,-0.07810847273243797
ACH-000198,0.0019490551445684398
ACH-000203,0.08788297069085224
ACH-000204,0.2337188787307533
ACH-000206,-0.0750422012249417
ACH-000207,-0.015928169211129224
ACH-000208,-0.02972945532204298
ACH-000210,0.15971412371950536
ACH-000211,-0.07235252664527576
ACH-000215,0.0367323732917768
ACH-000221,-0.001284383427534698
ACH-000222,-0.13444673248096467
ACH-000223,-0.04320652188027594
ACH-000226,-0.03231284608141086
ACH-000227,-0.11754211071543527
ACH-000228,0.1769719251832948
ACH-000231,-0.06405125957782581
ACH-000232,0.13022579196817194
ACH-000233,0.1473742921651115
ACH-000234,-0.005607078061570413
ACH-000235,0.018589868732611627
ACH-000237,0.03627327085949157
ACH-000238,0.018029609153911552
ACH-000242,-0.4092856294478101
ACH-000243,-0.10973920421253952
ACH-000244,0.0336113085768814
ACH-000246,0.11625779804343912
ACH-000248,-0.02953483365964048
ACH-000250,-0.01642129799417496
ACH-000251,-0.16681985447411882
ACH-000252,0.18218774859097267
ACH-000253,-0.09526183149200894
