,HIRA (7290)
ACH-000387,-0.6063910584460388
ACH-000389,-0.9564060994178318
ACH-000390,-0.7545375439704209
ACH-000393,-0.8695387390762985
ACH-000395,-1.0242948023868867
ACH-000396,-0.88010814054976
ACH-000397,-0.6783439879185452
ACH-000401,-1.0037490098181276
ACH-000402,-0.7724749746320886
ACH-000403,-0.5039453122252497
ACH-000404,-0.7449344134156475
ACH-000406,-0.6421137078656349
ACH-000407,-0.5612257209868321
ACH-000408,-1.3049350931994306
ACH-000410,-1.1016374869288157
ACH-000411,-0.633433470968536
ACH-000414,-0.7752475609451109
ACH-000415,-0.8429834099028864
ACH-000416,-0.5708808576772446
ACH-000420,-0.3864023337973495
ACH-000421,-0.9524575406182124
ACH-000424,-0.6417091136878563
ACH-000425,-1.04197971347057
ACH-000426,-1.0130395098056588
ACH-000427,-0.7372722253972328
ACH-000433,-0.5515842462275645
ACH-000435,-0.885454426930148
ACH-000436,-0.8765132842034686
ACH-000444,-0.8908744832685422
ACH-000445,-0.9990024957583644
ACH-000448,-0.7308159132640926
ACH-000450,-0.7876393454043711
ACH-000452,-0.505880729336068
ACH-000454,-0.921992393020213
ACH-000458,-0.8136255306968976
ACH-000459,-0.9105575037092172
ACH-000460,-0.7723694558363634
ACH-000461,-1.2680138176576723
ACH-000463,-0.5207630884320726
ACH-000464,-0.7954577716058305
ACH-000466,-0.6985509781148482
ACH-000467,-0.7766590837845674
ACH-000468,-1.1974604154750952
ACH-000469,-0.8685713611925292
ACH-000470,-1.0493253073425266
ACH-000471,-1.26835384110876
ACH-000472,-0.5859761134720947
ACH-000473,-0.5447460744716139
ACH-000475,-0.7433479714487017
ACH-000476,-0.73921806532718
ACH-000477,-0.8401377521830201
ACH-000479,-1.0749763873135691
ACH-000480,-0.44529928916628375
ACH-000481,-0.4484250187084233
ACH-000483,-0.9177900550959665
ACH-000484,-0.03382394824115978
ACH-000485,-0.8657852446061096
ACH-000486,-0.8766275972990999
ACH-000487,-0.6843342641547935
ACH-000488,-0.5091930114502018
ACH-000490,-0.9542213385753068
ACH-000491,-0.4714379872651885
ACH-000495,-0.707461292120948
ACH-000496,-0.5321676491529094
ACH-000499,-0.6339777031967863
ACH-000500,-0.7176209567191509
ACH-000502,-0.8113997061198169
ACH-000503,-1.013186464473864
ACH-000505,-0.5869774313859024
ACH-000507,-0.5129949743913096
ACH-000510,-0.5246012944488622
ACH-000511,-0.7379937194090158
ACH-000512,-1.0939231513168368
ACH-000516,-0.8872883543851938
ACH-000517,-0.7583254995215435
ACH-000518,-0.6102383218768755
ACH-000520,-0.4149858410666049
ACH-000521,-0.8033938521218634
ACH-000522,-0.9499147681787244
ACH-000524,-0.7498001757365215
ACH-000527,-0.8191925353996751
ACH-000528,-0.8835957044771992
ACH-000537,-0.7559540204421501
ACH-000541,-0.6530863159950736
ACH-000542,-0.4025612833251753
ACH-000544,-0.5679282831673611
ACH-000545,-0.5656489108443461
ACH-000547,-0.6089004752162217
ACH-000548,-0.8040992471886992
ACH-000549,-0.7470160453234947
ACH-000550,-0.6029979569855441
ACH-000552,-0.9695243033900244
ACH-000556,-0.7532920369391319
ACH-000557,-0.5275258155256325
ACH-000569,-0.8418438267446948
ACH-000570,-0.7693847222889284
ACH-000571,-0.854451278097411
ACH-000573,-0.6584742820913717
ACH-000576,-0.37810886390923903
ACH-000579,-1.0451023879910062
ACH-000580,-0.9618221164871512
ACH-000584,-0.8104683030257199
ACH-000585,-0.861969092357468
ACH-000588,-0.742833402983002
ACH-000589,-0.7572242301191073
ACH-000591,-0.4655938675756089
ACH-000593,-0.6317839639961066
ACH-000600,-0.8855376483721412
ACH-000601,-0.7052276820885854
ACH-000605,-0.7206302838651971
ACH-000606,-0.5651674238111848
ACH-000608,-0.4489419847202488
ACH-000614,-0.2047622460786028
ACH-000616,-0.811129917475131
ACH-000618,-0.5978562285915185
ACH-000619,-0.9424835872587674
ACH-000620,-1.05542507819064
ACH-000621,-0.2904059517657591
ACH-000622,-0.8140072281838435
ACH-000623,-0.8136470003506291
ACH-000624,-0.8224860741015242
ACH-000627,-0.6180909463787323
ACH-000630,-0.9624342827076928
ACH-000631,-1.0046459164880113
ACH-000632,-0.9933511629829914
ACH-000633,-0.8209669903846071
ACH-000637,-0.5193090013964748
ACH-000638,-0.9045307585618776
ACH-000646,-0.8624320690057635
ACH-000647,-0.5444079239528385
ACH-000648,-0.3006490488713468
ACH-000649,-0.7016169422817078
ACH-000651,-0.668588949059727
ACH-000652,-0.5183860334465408
ACH-000653,-0.7233511254361946
ACH-000657,-0.6570837727191371
ACH-000658,-0.7135218109166662
ACH-000661,-0.9223418167163868
ACH-000662,-0.8793645446175368
ACH-000663,-0.5191688266364407
ACH-000665,-0.7532425255268431
ACH-000671,-0.5302941045971354
ACH-000672,-1.0794085071971808
ACH-000673,-0.7703113542029296
ACH-000676,-1.134821197565721
ACH-000677,-0.4242684058274365
ACH-000681,-0.8356451012096969
ACH-000683,-0.5226375857493758
ACH-000684,-1.0772931499838572
ACH-000688,-0.9977623104651768
ACH-000693,-0.7571197096508387
ACH-000694,-0.6979535555659783
ACH-000695,-0.5102349226919967
ACH-000696,-0.6556855511236648
ACH-000697,-1.020020059962221
ACH-000699,-0.3155936027670264
ACH-000701,-0.7440241437827622
ACH-000706,-0.937541953168677
ACH-000711,-0.5370382519808544
ACH-000713,-0.6083456097816474
ACH-000714,-0.6878683718499568
ACH-000718,-0.6110054507514722
ACH-000720,-0.5893725969671674
ACH-000721,-1.0472626598298351
ACH-000724,-0.9259705863146211
ACH-000725,-0.5863561027166939
ACH-000732,-0.8022546192984763
ACH-000734,-0.7941232696695846
ACH-000735,-0.6475144360551846
ACH-000736,-0.6089461588402564
ACH-000738,-0.42150576313391297
ACH-000746,-0.8066167293020793
ACH-000747,-0.8981105947849303
ACH-000748,-0.6150782268167169
ACH-000753,-0.9374619837938551
ACH-000756,-0.9256448558064824
ACH-000757,-0.7294564643594098
ACH-000758,-0.6842138648021214
ACH-000760,-0.44325053096992895
ACH-000762,-1.1031057230783765
ACH-000763,-0.3150500239792051
ACH-000764,-0.53749154779556
ACH-000765,-1.0122456999462317
ACH-000766,-0.994126897532856
ACH-000767,-0.6953754857705198
ACH-000768,-0.9890771016020204
ACH-000769,-0.5592731957600441
ACH-000770,-0.7264703297420679
ACH-000771,-0.5061999372416202
ACH-000773,-0.02953475221561113
ACH-000776,-0.9657331757207926
ACH-000777,-0.8557879804373626
ACH-000778,-0.8612311961227223
ACH-000781,-0.7958735279708542
ACH-000782,-0.517635202350389
ACH-000783,-1.1952281389724313
ACH-000784,-0.4445828827608122
ACH-000785,-0.4809978862670681
ACH-000787,-0.8047256189299972
ACH-000788,-0.9037191777095764
ACH-000791,-0.7515789349465973
ACH-000792,-0.7460103791753104
ACH-000794,-0.838290705015831
ACH-000796,-0.38675462724223264
ACH-000798,-0.9979612050341484
ACH-000799,-0.8048195700937618
ACH-000800,-0.9230959251475775
ACH-000802,-0.9381357678852742
ACH-000804,-0.881343657723895
ACH-000805,-0.7892015778917434
ACH-000809,-0.7866309620012787
ACH-000810,-0.944440170321434
ACH-000811,-0.5550568577548188
ACH-000817,-0.2924867636734437
ACH-000819,-0.8153447347593454
ACH-000820,-0.6814027895445451
ACH-000821,-0.7323873001172313
ACH-000822,-0.346915593638264
ACH-000823,-0.4082070288693614
ACH-000824,-0.4509991366247185
ACH-000827,-1.0012868877677064
ACH-000829,-0.5907816942433051
ACH-000831,-0.8895585838343513
ACH-000832,-0.7627435138834144
ACH-000833,-0.9036938836791556
ACH-000834,-0.6889404152578322
ACH-000835,-0.8218299758500912
ACH-000836,-0.20309304256922053
ACH-000837,-0.7396609707183628
ACH-000838,-0.6444547094573123
ACH-000839,-0.8065170219137743
ACH-000840,-1.1040171643086307
ACH-000841,-0.8629908048561983
ACH-000843,-1.014870422514842
ACH-000846,-0.7956309730368818
ACH-000847,-0.8567034130025702
ACH-000848,-0.6225585189101608
ACH-000849,-0.04260416837123008
ACH-000851,-0.8117931056719985
ACH-000855,-0.5651816499740917
ACH-000856,-0.8829220589747335
ACH-000858,-0.9415176866275382
ACH-000859,-0.7391680241332685
ACH-000861,-0.8764867858540661
ACH-000862,-0.4176047695779553
ACH-000865,-0.6032340333455474
ACH-000866,-1.1201426462927386
ACH-000867,-0.4853014248786923
ACH-000869,-0.6589359919394475
ACH-000872,-0.8363443929067594
ACH-000873,-1.013011601667951
ACH-000876,-0.813306098086216
ACH-000878,-0.6491399258220422
ACH-000880,-0.21500632526766209
ACH-000881,-0.4252609692511785
ACH-000882,-0.2965053073007515
ACH-000884,-0.4903406571752819
ACH-000885,-0.8351679549897579
ACH-000887,-0.896007839792223
ACH-000889,-0.8406185427124163
ACH-000896,-0.6600095837238006
ACH-000898,-0.7157317647720133
ACH-000900,-0.9164338975846652
ACH-000901,-0.5560716583191996
ACH-000905,-0.8798650388975373
ACH-000906,-0.30977475580007074
ACH-000907,-0.8525354332563504
ACH-000910,-0.8982904611578356
ACH-000911,-0.753297502767891
ACH-000912,-1.2421974659128576
ACH-000913,-1.0442111658572086
ACH-000915,-0.5932092152334367
ACH-000916,-0.8202773731431428
ACH-000917,-0.8113821729803795
ACH-000920,-0.9025541416773638
ACH-000921,-1.0995536850491103
ACH-000924,-0.3720160218298091
ACH-000926,-0.8752558727887841
ACH-000928,-0.5147732501358864
ACH-000929,-0.5461998528201528
ACH-000932,-0.6220175525178676
ACH-000935,-0.8257635949912552
ACH-000936,-0.7530216258007499
ACH-000937,-0.9080543473180164
ACH-000938,-0.8451014485160163
ACH-000939,-0.4802603618498482
ACH-000941,-0.7314825626553474
ACH-000943,-0.7775689844345038
ACH-000946,-0.505442999562077
ACH-000947,-1.033413202701598
ACH-000948,-0.6502299881641133
ACH-000950,-0.8490935119502816
ACH-000953,-0.8243673884939423
ACH-000954,-0.7629999399685361
ACH-000957,-1.2005953357183383
ACH-000958,-0.7522246505554872
ACH-000960,-0.607407154949734
ACH-000963,-0.6054041651593747
ACH-000968,-0.9969711585583458
ACH-000969,-0.5220962387640293
ACH-000972,-0.7201121701156475
ACH-000973,-0.5472963617536908
ACH-000974,-0.2461225405588293
ACH-000978,-0.6187056350949267
ACH-000984,-0.25401104685415776
ACH-000986,-0.91644290013059
ACH-000988,-0.5709442794435715
ACH-000993,-0.583921843924002
ACH-000994,-0.6531666654287299
ACH-000996,-0.7007325078935499
ACH-001001,-0.3142135670185217
ACH-001020,-0.3965863839746845
ACH-001028,-0.6527058671092952
ACH-001031,-1.1866797667011713
ACH-001038,-0.8711480977002565
ACH-001048,-0.5277105062625039
ACH-001050,-1.0715546131831295
ACH-001053,-0.9321529411682692
ACH-001054,-0.7383547812988271
ACH-001061,-0.6882717574975871
ACH-001067,-1.0287175100773875
ACH-001075,-0.7149764037372831
ACH-001096,-0.8538463431634541
ACH-001111,-0.7447801148893177
ACH-001119,-0.5993331712344953
ACH-001128,0.18112618182269213
ACH-001134,-0.4985773213017306
ACH-001151,-0.3515449136285587
ACH-001163,-0.34880719751231903
ACH-001164,-0.3607776808704192
ACH-001183,-0.3935084575224277
ACH-001192,-0.4082214915423873
ACH-001193,-0.5057577365303558
ACH-001196,-0.4793747254940214
ACH-001197,-0.821861820137485
ACH-001205,-0.7383579355752292
ACH-001211,-0.3760014894495021
ACH-001212,-0.9842310190113004
ACH-001228,-0.3493302561051343
ACH-001232,-0.6904241525001342
ACH-001239,-0.9747027104808058
ACH-001270,-0.7196158624530461
ACH-001274,-0.6793901981966389
ACH-001275,-0.992277490227938
ACH-001277,-0.8593238771758156
ACH-001278,-1.0439075367615571
ACH-001280,-0.7890870903390069
ACH-001283,-0.22098786379565705
ACH-001289,-1.1176753323369628
ACH-001300,-0.9258101063899716
ACH-001301,-0.9396237015527676
ACH-001302,-0.615268141891013
ACH-001306,-0.5913571245910089
ACH-001318,-0.8657915126315472
ACH-001322,-0.5916284240058121
ACH-001328,-0.5330695404159258
ACH-001332,-0.6983836337146069
ACH-001336,-0.8001162955591736
ACH-001346,-0.8783661293254396
ACH-001353,-0.779839671887317
ACH-001354,-1.0345673228636731
ACH-001367,-1.0178559529225994
ACH-001368,-0.9106301979940409
ACH-001374,-0.9294137386455196
ACH-001377,-0.7618243504707036
ACH-001380,-0.6782785653983897
ACH-001391,-0.7508323083755701
ACH-001408,-1.016096229584657
ACH-001430,-0.7079174709859455
ACH-001431,-0.879675734126509
ACH-001450,-0.7941294275576641
ACH-001496,-0.7173387598178309
ACH-001500,-0.5052755532267811
ACH-001523,-0.7163051293570096
ACH-001532,-1.0426757931706778
ACH-001550,-0.2874360159838733
ACH-001552,-0.5022566367390581
ACH-001554,-0.7103815018563309
ACH-001654,-0.8093708146940768
ACH-001735,-0.7142787108695414
ACH-001736,-0.8669661295925553
ACH-001737,0.006492564902483424
ACH-001740,-1.072286684353153
ACH-001745,-0.8419342600247062
ACH-001765,-0.9421253988550502
