,CUEDC2 (79004)
ACH-000004,-0.01731470995307984
ACH-000005,-0.2990794405111176
ACH-000007,0.2470519806623568
ACH-000009,0.07493426114583895
ACH-000011,0.13324102380992886
ACH-000012,0.02440881494954373
ACH-000013,0.06860040926774835
ACH-000014,-0.06325978736194977
ACH-000015,0.014138299316685681
ACH-000017,0.10902515296496668
ACH-000018,-0.21947577648656005
ACH-000019,0.148688505569177
ACH-000021,0.1761064017553258
ACH-000022,0.040527909976331565
ACH-000025,-0.0011235051227156496
ACH-000028,0.1191367680824492
ACH-000030,0.011238327356303151
ACH-000035,-0.02552442299666749
ACH-000036,0.0907291324705229
ACH-000037,0.042853430361926674
ACH-000039,-0.17952449724679626
ACH-000040,0.09440855026824907
ACH-000041,-0.05216953161960255
ACH-000042,0.040715231815055215
ACH-000045,-0.0730458251166324
ACH-000047,0.18098503832629015
ACH-000052,0.001616697805763796
ACH-000053,0.055984741054882686
ACH-000054,0.037140389663445184
ACH-000055,0.008838134542309587
ACH-000060,0.0212846965217686
ACH-000067,-0.006275667385284185
ACH-000070,-0.0009580615297357623
ACH-000075,-0.05865853633997259
ACH-000078,-0.015505260517930391
ACH-000082,0.03264512229468917
ACH-000085,-0.24918739947103885
ACH-000086,0.02543154993482516
ACH-000087,0.2450509537542021
ACH-000092,0.06650066456077447
ACH-000095,-0.06839471241667226
ACH-000097,0.13348052745816755
ACH-000098,0.09105385856847573
ACH-000099,0.057021533571513225
ACH-000108,0.06229647411103825
ACH-000113,0.20917954355250487
ACH-000116,0.12510152037172045
ACH-000118,0.1351198765891452
ACH-000120,0.05376736117347023
ACH-000123,0.0637097440173404
ACH-000127,0.07578143050658062
ACH-000128,0.08230181020353057
ACH-000132,0.11555273551758692
ACH-000133,0.016921008889362092
ACH-000137,-0.09312244507126803
ACH-000138,0.14367300386259424
ACH-000142,-0.030845411048283214
ACH-000143,-0.12581785848381682
ACH-000146,0.00664731871901032
ACH-000148,0.01536226083616751
ACH-000150,0.19074440458687564
ACH-000152,-0.030102871024461374
ACH-000153,0.3579526559498934
ACH-000159,0.0017904122580491815
ACH-000160,0.15191260911169852
ACH-000163,-0.04117463378724333
ACH-000167,0.06544986807518688
ACH-000168,-0.2534364344546474
ACH-000169,-0.21778155497882284
ACH-000178,0.10964308465425132
ACH-000183,-0.0009540562572297516
ACH-000188,0.1089302862570546
ACH-000189,-0.03560497081852612
ACH-000190,0.021755931689823028
ACH-000198,0.11557307625500335
ACH-000203,0.4716432353223806
ACH-000204,-0.04178124860339545
ACH-000206,0.22832891241407616
ACH-000207,-0.040835492926749116
ACH-000208,-0.15250111395038993
ACH-000210,-0.09371597067025944
ACH-000211,0.058122556951048475
ACH-000215,-0.030887837131492006
ACH-000221,0.18467006140192335
ACH-000222,0.0639107692386074
ACH-000223,-0.08094671011632681
ACH-000226,-0.05949692570714873
ACH-000227,0.1715126093509363
ACH-000228,0.045788666045907145
ACH-000231,0.03332060527415183
ACH-000232,6.486141288642442e-05
ACH-000233,-0.04299069252685917
ACH-000234,-0.0538446526448138
ACH-000235,0.0986394345868984
ACH-000237,-0.04958107241017716
ACH-000238,-0.05308176141765904
ACH-000242,-0.20830098156425533
ACH-000243,0.10036999332130267
ACH-000244,0.07870591595840408
ACH-000246,0.011838653544579796
ACH-000248,0.10002606958931637
ACH-000250,0.026812676006943263
ACH-000251,0.09833586031761424
ACH-000252,-0.06790102798198147
ACH-000253,-0.034766719591357645
ACH-000255,-0.021211312576640686
ACH-000256,0.033553286008794835
ACH-000257,-0.15287189458725792
ACH-000258,0.0612589873789299
ACH-000259,0.09125900260049538
ACH-000260,-0.04403626608190292
ACH-000261,0.08873870343497796
ACH-000262,-0.0652744884148444
ACH-000263,0.6046152452649034
ACH-000264,-0.02874967433838228
ACH-000265,-0.00756839628628992
ACH-000266,0.05702766881163333
ACH-000272,0.1282535520978311
ACH-000274,0.04653785889017893
ACH-000277,-0.0897843344876325
ACH-000278,0.16751122612660851
ACH-000279,0.12444015674369613
ACH-000280,0.047935270125011815
ACH-000281,-0.08613013487178424
