,ADCY6 (112)
ACH-000004,-0.2290724720193713
ACH-000005,0.5062589514127541
ACH-000007,-0.015257466203060347
ACH-000009,0.0210497005793693
ACH-000011,0.245097339425324
ACH-000012,0.05978167517941145
ACH-000013,0.07267432465193631
ACH-000014,0.16965874367545686
ACH-000015,0.06436194206695596
ACH-000017,-0.03997682301927074
ACH-000018,0.06277829309584068
ACH-000019,0.045134466721379364
ACH-000021,0.08597445399110179
ACH-000022,0.01990618858977948
ACH-000025,0.13278007066809225
ACH-000028,0.0809812911111105
ACH-000030,0.013556934397750036
ACH-000035,0.02443949589781409
ACH-000036,0.03204952274246568
ACH-000037,-0.01756833808498735
ACH-000039,0.1288738438939406
ACH-000040,0.0593428879797826
ACH-000041,-0.03712651644488499
ACH-000042,0.14550044472758875
ACH-000045,0.1333217689253635
ACH-000047,0.0830403117999752
ACH-000052,-0.099062052653189
ACH-000053,-0.011597856984360808
ACH-000054,0.20229670973454755
ACH-000055,0.12472643471447413
ACH-000060,0.3510384456866806
ACH-000067,0.011209682336605532
ACH-000070,0.12920763455624362
ACH-000075,0.026905091803880062
ACH-000078,0.12663558732604005
ACH-000082,0.08395841678885414
ACH-000085,0.020862911817538955
ACH-000086,0.06847741938163586
ACH-000087,0.1490638177751551
ACH-000092,0.07619283449983379
ACH-000095,0.027419243375044276
ACH-000097,0.04008400793955756
ACH-000098,0.24126070326052426
ACH-000099,0.21470249487418536
ACH-000108,0.12456220935449624
ACH-000113,0.05504744442319039
ACH-000116,0.007038321376525198
ACH-000118,0.06811835413035387
ACH-000120,0.16441418862132706
ACH-000123,0.15729728619625574
ACH-000127,0.0052660304407265365
ACH-000128,0.18127141431464486
ACH-000132,0.30563180792980504
ACH-000133,-0.06564594179849427
ACH-000137,0.0561569555189938
ACH-000138,-0.015750351262206152
ACH-000142,0.1081131719996476
ACH-000143,-0.0788581739757183
ACH-000146,-0.006439531679118671
ACH-000148,0.019432495317127742
ACH-000150,0.10882689849628853
ACH-000152,0.1290130020284691
ACH-000153,-0.2727746242297405
ACH-000159,0.02226243848234671
ACH-000160,-0.02831014481770308
ACH-000163,-0.10851532293164516
ACH-000167,-0.2186362017461732
ACH-000168,-0.24383373763290395
ACH-000169,-0.005039640508595932
ACH-000178,0.11819170365459147
ACH-000183,0.05651636352148871
ACH-000188,0.0051671511261058975
ACH-000189,-0.2307601242683217
ACH-000190,0.22209045059525248
ACH-000198,0.20885266865938115
ACH-000203,-0.039995909992356034
ACH-000204,0.1467576253481374
ACH-000206,0.05790496658714259
ACH-000207,0.15787562892089724
ACH-000208,0.19159040724819812
ACH-000210,0.29427691880346873
ACH-000211,0.06478642970655836
ACH-000215,-0.023750842743933208
ACH-000221,-0.013439566256309286
ACH-000222,0.12495170311876334
ACH-000223,0.04637246842172613
ACH-000226,0.005817319095864457
ACH-000227,0.13399015841226106
ACH-000228,0.1891324593290296
ACH-000231,0.02539644931588086
ACH-000232,0.06212535048370894
ACH-000233,0.1411041212809909
ACH-000234,-0.01786134149070886
ACH-000235,0.06956885220586342
ACH-000237,0.11545367337380537
ACH-000238,0.1188247366165872
ACH-000242,0.04184424604466888
ACH-000243,-0.042438670631350935
ACH-000244,0.10396858622429336
ACH-000246,0.044274933219861874
ACH-000248,0.11445831520908058
ACH-000250,0.13311085920566929
ACH-000251,0.15169912885156694
ACH-000252,-0.11436380501590385
ACH-000253,0.12777809700358672
ACH-000255,-0.07065654275280855
ACH-000256,0.12664826086384132
ACH-000257,0.2264997534253373
ACH-000258,0.12339121738912055
ACH-000259,-0.04595611923419482
ACH-000260,0.048603946276239235
ACH-000261,0.12216179043257555
ACH-000262,0.010969323047685041
ACH-000263,-0.20784436575226495
ACH-000264,0.07992662633326006
ACH-000265,-0.02727378189007285
ACH-000266,0.05949099411680215
ACH-000272,0.047471788143628485
ACH-000274,0.07979201068616547
ACH-000277,0.2316453303189963
ACH-000278,0.01586146995180469
ACH-000279,-0.06588192055780323
ACH-000280,0.028619469403305998
ACH-000281,0.255314221856756
ACH-000288,-0.006438384002750258
ACH-000291,0.11507496551770464
ACH-000293,0.011274105567804506
ACH-000294,0.10009208065810664
ACH-000295,0.25738130880624704
ACH-000296,-0.04205408688339687
ACH-000302,-0.019387831355702483
ACH-000304,0.2642602246161057
ACH-000307,0.117212673431442
ACH-000308,0.10274416175418367
ACH-000310,0.18183416582636236
ACH-000311,0.004273173363955954
ACH-000312,0.027614027244600457
ACH-000315,0.15840224487458193
ACH-000316,0.1098452350259696
ACH-000317,0.10545523399944402
ACH-000318,0.16523994154339122
ACH-000319,0.01216766422974353
ACH-000320,0.3952245576888812
ACH-000322,0.02726783806101795
ACH-000323,0.16526504174490178
ACH-000324,0.232425310961358
ACH-000329,-0.11734920789204235
ACH-000330,0.11164103536221393
ACH-000331,0.14207186665585375
ACH-000332,0.05759101670118374
ACH-000334,0.006616093575776672
ACH-000335,-0.14687568994653613
ACH-000336,0.11864767129522782
ACH-000337,0.031581619333423024
ACH-000338,0.22150854091487
ACH-000339,0.09951056455762734
ACH-000341,0.19353240957430126
ACH-000348,0.011747499761934935
ACH-000350,0.247833278080398
ACH-000352,0.09965870345140067
ACH-000356,-0.058576620977406936
ACH-000361,0.04321599364977824
ACH-000362,0.13854791958447787
ACH-000363,0.012423669857188926
ACH-000364,0.00307832968435852
ACH-000365,-0.07605600354335887
ACH-000366,0.14953754593506502
ACH-000368,0.14838966793340044
ACH-000374,0.07131031872338768
ACH-000375,0.22127293508921345
ACH-000376,-0.07093869823275341
ACH-000381,0.21586476699365992
ACH-000383,0.1356266895468411
ACH-000387,0.057709225067666375
ACH-000389,0.05197996902377172
ACH-000390,0.04490126479229649
ACH-000393,0.07997572552874366
ACH-000395,0.07852044677898766
ACH-000396,0.02701931463741828
ACH-000397,0.06466913659631518
ACH-000401,0.15241775532311164
ACH-000402,0.2345532965641929
ACH-000403,0.08162904696725301
ACH-000404,0.06764975523977082
ACH-000406,-0.001465271271634568
ACH-000407,0.09133511850295177
ACH-000408,0.04338513311991196
ACH-000410,0.12390091071880432
ACH-000411,0.21824762709145007
ACH-000414,-0.008739531001559199
ACH-000415,0.02050835393652621
ACH-000416,0.1122315045985304
ACH-000420,0.1876923970725597
ACH-000421,-0.032079005152441616
ACH-000424,-0.023237808971901558
ACH-000425,0.03252832040589962
ACH-000426,0.2606235977738741
ACH-000427,0.06214866047090367
ACH-000433,0.010563583667905538
ACH-000435,0.03753859392662754
ACH-000436,0.31228538577471554
ACH-000444,0.025176667839599487
ACH-000445,0.08682445463494626
ACH-000448,0.11098615850987867
ACH-000450,-0.05183731018429314
ACH-000452,-0.06699287656092702
ACH-000454,-0.09494028748195027
ACH-000458,-0.07705560957267439
ACH-000459,0.033809776391692165
ACH-000460,0.09379367818628297
ACH-000461,0.160647510659485
ACH-000463,0.1389705588499937
ACH-000464,-0.03978339906847167
ACH-000466,0.2674337814287275
ACH-000467,0.08579012318876954
ACH-000468,-0.011608788709700665
ACH-000469,0.10476259423183057
ACH-000470,0.07259821650530653
ACH-000471,0.012056037075747246
ACH-000472,0.04197474376998395
ACH-000473,-0.08156380231411074
ACH-000475,0.049856035088485816
ACH-000476,0.17400053503250534
ACH-000477,0.12689950136922645
ACH-000479,0.23125529591954805
ACH-000480,0.06897411941096604
ACH-000481,-0.0065906870696768975
ACH-000483,0.07467244602178813
ACH-000484,0.1807497415020374
ACH-000485,-0.03880817422449904
ACH-000486,0.05661479554155625
ACH-000487,-0.07075959920170402
ACH-000488,0.05861138704338584
ACH-000490,0.11248584067361488
ACH-000491,0.1012988381210137
ACH-000495,0.2795279265503625
ACH-000496,-0.012541186766436408
ACH-000499,-0.0686067636606117
ACH-000500,0.2536799460529382
ACH-000502,0.15156627518109705
ACH-000503,0.13524555348139186
ACH-000505,0.08258177301786969
ACH-000507,-0.0777042097317614
ACH-000510,0.07629915577117187
ACH-000511,0.060504632201456784
ACH-000512,0.04732856485107735
ACH-000516,0.09335924917198307
ACH-000517,0.1649638103202521
ACH-000518,0.0863080693012387
ACH-000520,0.08830722882595783
ACH-000521,0.11299397018952168
ACH-000522,0.33214765294334925
ACH-000524,0.07984196932985302
ACH-000527,0.01696761109670286
ACH-000528,0.09202583255537773
ACH-000537,0.10943976992811613
ACH-000541,0.22502743727732624
ACH-000542,0.19166776571519706
ACH-000544,-0.06645957364871614
ACH-000545,-0.09563665516421724
ACH-000547,0.05800583226029469
ACH-000548,0.02145969610636549
ACH-000549,-0.014085956644315197
ACH-000550,0.04271930907074499
ACH-000552,0.1966879878067004
ACH-000556,0.07142568890471163
ACH-000557,0.06448817631686392
ACH-000569,0.16319332737700576
ACH-000570,0.18579314975660305
ACH-000571,0.1034518171546251
ACH-000573,0.10111337268858177
ACH-000576,0.09279585413282772
ACH-000579,-0.31557113828396793
ACH-000580,0.04405924433139255
ACH-000584,-0.04297995463905902
ACH-000585,0.1781380659108272
ACH-000588,0.14045806214673215
ACH-000589,0.014127476123912668
ACH-000591,-0.09361987215998964
ACH-000593,-0.0005038645725812193
ACH-000600,0.232142398019992
ACH-000601,-0.0007181501174245401
ACH-000605,-0.0491878486267012
ACH-000606,0.15045396174749745
ACH-000608,-0.021057218858761755
ACH-000614,0.0025411169164633557
ACH-000616,0.050032146183160334
ACH-000618,0.03143045200179148
ACH-000619,0.058073426445650674
ACH-000620,0.02822439006288017
ACH-000621,0.1106111738259953
ACH-000622,0.07930508284445591
ACH-000623,0.07886024890657904
ACH-000624,0.020567908527035585
ACH-000627,0.2455213040082659
ACH-000630,0.1659502468324174
ACH-000631,0.3131049196304498
ACH-000632,-0.06478402342992637
