,NFKBIE (4794)
ACH-000146,-0.3188160403389809
ACH-000148,-0.316090414472945
ACH-000150,-0.3397848323654617
ACH-000152,-0.5287749160254746
ACH-000153,-0.34089207022518003
ACH-000159,-0.4747795487910491
ACH-000160,-0.18545747992423134
ACH-000163,-0.5682865654872047
ACH-000167,-0.4078721429255603
ACH-000168,-0.4961878231149857
ACH-000169,-0.43677322590651096
ACH-000178,-0.4307628575401849
ACH-000183,-0.4269007233658557
ACH-000188,-0.5849507124260754
ACH-000189,-0.2292078458985724
ACH-000190,-0.6096399870030255
ACH-000198,-0.4579459017596158
ACH-000203,-0.3929836231879548
ACH-000204,-0.5393293220732995
ACH-000206,-0.20694545674398626
ACH-000207,-0.6887895305633117
ACH-000208,-0.39329753710156856
ACH-000210,-0.8017225797790332
ACH-000211,-0.3774370097117397
ACH-000215,-0.37585586406032173
ACH-000221,-0.2459123688531776
ACH-000222,-0.3399525314109388
ACH-000223,-0.407041443121568
ACH-000226,-0.4413420066974721
ACH-000227,-0.4700115451337125
ACH-000228,-0.5241862404243741
ACH-000231,-0.4790091127156309
ACH-000232,-0.3806211943414355
ACH-000233,-0.4494724562779446
ACH-000234,-0.41266313984253816
ACH-000235,-0.35834583408952475
ACH-000237,-0.3190085079670146
ACH-000238,-0.30754061502782154
ACH-000242,-0.3933971887753878
ACH-000243,-0.4384084600678632
ACH-000244,-0.713630525630475
ACH-000246,-0.3780443350823425
ACH-000248,-0.3245978353402237
ACH-000250,-0.3665174012033929
ACH-000251,-0.5569992655759974
ACH-000252,-0.5456828035568276
ACH-000253,-0.5131895592690938
ACH-000255,-0.3905110290859115
ACH-000256,-0.6899590848829503
ACH-000257,-0.20338497045228693
ACH-000258,-0.6191169090062784
ACH-000259,-0.38285609501537005
ACH-000260,-0.5508936074771217
ACH-000261,-0.4340230375322179
ACH-000262,-0.1870470808110875
ACH-000263,-0.2330271618646273
ACH-000264,-0.3957797015362903
ACH-000265,-0.3503910388348552
ACH-000266,-0.4680339045281527
ACH-000272,-0.40513044211994215
ACH-000274,-0.4063000270995201
ACH-000277,-0.4680364419439692
ACH-000278,-0.4560586187050648
ACH-000279,-0.41506459478939706
ACH-000280,-0.499236160348109
ACH-000281,-0.28540032253570663
ACH-000288,-0.3675796264802506
ACH-000291,-0.2383260679595066
ACH-000293,-0.4589610102451778
ACH-000294,-0.2951480955196045
ACH-000295,-0.4292740633004116
ACH-000296,-0.7334529420318038
ACH-000302,-0.4538613669265239
ACH-000304,-0.5518971992330559
ACH-000307,-0.4918686810833083
ACH-000308,-0.5192522671779745
ACH-000310,-0.560696890259393
ACH-000311,-0.3036578481050776
ACH-000312,-0.4094068727881297
ACH-000315,-0.05196032007326734
ACH-000316,-0.4344346623854885
ACH-000317,-0.5040542825291512
ACH-000318,-0.4099007148192478
ACH-000319,-0.2567588894650618
ACH-000320,-0.275625783752144
ACH-000322,-0.4463397113859952
ACH-000323,-0.4653713482157301
ACH-000324,-0.3783416165628325
ACH-000329,-0.3475301035110641
ACH-000330,-0.4599503611965043
ACH-000331,-0.5373506349759972
ACH-000332,-0.544470788976224
ACH-000334,-0.4655841477931664
ACH-000335,-0.4639294827969533
ACH-000336,-0.07454097999492139
ACH-000337,-0.5874205344178207
ACH-000338,-0.04280858058681185
ACH-000339,-0.3720194906135433
ACH-000341,-0.5177325898612758
ACH-000348,-0.4660014182090333
ACH-000350,-0.23294990909403046
ACH-000352,-0.38336480037563897
ACH-000356,-0.6207845020492823
ACH-000361,-0.13611886648785854
ACH-000362,-0.4111375677779017
ACH-000363,-0.3244858462229314
ACH-000364,-0.3646673984649293
ACH-000365,-0.3158143668901696
ACH-000366,-0.4273007185654655
ACH-000368,-0.2997854208652174
ACH-000374,-0.5757580196999328
ACH-000375,-0.5351662353522909
ACH-000376,-0.5141134737084003
ACH-000381,-0.27495615411903185
ACH-000383,-0.4699537772311289
ACH-000387,-0.5409746395691921
ACH-000389,-0.3522970703494044
ACH-000390,-0.3666590202609788
ACH-000393,-0.4742896620845197
ACH-000395,-0.34648167990765744
ACH-000396,-0.8165742517654191
ACH-000397,-0.5788342542577812
ACH-000401,0.18081607840419106
ACH-000402,0.2937286355067492
ACH-000403,-0.3783899660777247
ACH-000404,-0.5016079737087736
ACH-000406,-0.2531605078919624
ACH-000407,-0.4057751838492184
ACH-000408,-0.3483939924749751
ACH-000410,-0.5318913542581808
ACH-000411,-0.3470983539620394
ACH-000414,-0.4072325605395508
ACH-000415,-0.330817317987693
ACH-000416,-0.3511589100881149
ACH-000420,-0.3465096553326305
ACH-000421,-0.323722449816454
ACH-000424,-0.09298675244274313
ACH-000425,-0.463279555060147
ACH-000426,0.08063688829582848
ACH-000427,-0.5419612953156807
ACH-000433,-0.1475925259883664
ACH-000435,-0.33618424258820234
ACH-000436,-0.353902831691793
ACH-000444,-0.35549001549313897
ACH-000445,-0.5622594952573784
ACH-000448,-0.4639470813468689
ACH-000450,-0.3761751874568205
ACH-000452,-0.4481926221065146
ACH-000454,-0.5914975177411471
ACH-000458,-0.4914265423133616
ACH-000459,-0.31677574145255705
ACH-000460,-0.4046158550000071
ACH-000461,-0.5444885870951234
ACH-000463,-0.4884758734168938
ACH-000464,-0.4011588043363263
ACH-000466,-0.3598906068309441
ACH-000467,-0.3480387260719541
ACH-000468,-0.27977391811910274
ACH-000469,-0.40587020452567896
ACH-000470,-0.44231493231320257
ACH-000471,-0.5110499945409127
ACH-000472,-0.40011173600620537
ACH-000473,-0.3027970080217637
ACH-000475,-0.34532323083782834
ACH-000476,-0.2315511120325893
ACH-000477,-0.3859615839377055
ACH-000479,-0.3759181094149164
ACH-000480,-0.19885795783321067
ACH-000481,-0.3812872369313376
ACH-000483,-0.2528331871674318
ACH-000484,-0.5406825304455513
ACH-000485,-0.485564385855185
ACH-000486,-0.5046407315303296
ACH-000487,-0.4315154892866743
ACH-000488,-0.40183825028557774
ACH-000490,-0.4394644330455876
ACH-000491,-0.6157128483333092
ACH-000495,-0.2401029718445287
ACH-000496,-0.3504169945780715
ACH-000499,-0.3285784028394558
ACH-000500,-0.5390740188201708
ACH-000502,-0.3964705844580618
ACH-000503,-0.3748162128965111
ACH-000505,-0.5391719774117306
ACH-000507,-0.345107904175912
ACH-000510,-0.4637016778209661
ACH-000511,-0.5053294556311707
ACH-000512,-0.5370882414599161
ACH-000516,-0.2935595047842573
ACH-000517,-0.4733709132810037
ACH-000518,-0.4840972178115767
ACH-000520,-0.5430921418168364
ACH-000521,-0.4938851476814342
ACH-000522,-0.3685115298862172
ACH-000524,-0.4658075581280032
ACH-000527,-0.4874415621391986
ACH-000528,-0.5364532611356797
ACH-000537,-0.5664939812144001
ACH-000541,-0.6926306647603699
ACH-000542,-0.298996253535262
ACH-000544,-0.3919300639010272
ACH-000545,-0.5176363419437202
ACH-000547,-0.7476305045233348
ACH-000548,-0.5508730533668871
ACH-000549,-0.3419321554092238
ACH-000550,-0.5326634781547133
ACH-000552,-0.37913796580559
ACH-000556,-0.3781353001193128
ACH-000557,-0.2756983018494377
ACH-000569,-0.4267212397995879
ACH-000570,-0.495503480017551
ACH-000571,-0.3433364761309087
ACH-000573,-0.32396951655354944
ACH-000576,-0.8768639594561873
ACH-000579,-0.25737584527788643
ACH-000580,-0.7414275343723692
ACH-000584,-0.3199158344582783
ACH-000585,-0.4960472512850485
ACH-000588,-0.2826400394674439
ACH-000589,-0.4330138768702104
ACH-000591,-0.4648402356620502
ACH-000593,-0.24345569031450834
ACH-000600,-0.3958257519605189
ACH-000601,-0.4006636770676458
ACH-000605,-0.3732563260325437
ACH-000606,-0.5525481699719108
ACH-000608,-0.3329244520859224
ACH-000614,-0.5401558209460471
ACH-000616,-0.33453059217023023
ACH-000618,-0.4026630667199769
ACH-000619,-0.5776703003449539
ACH-000620,-0.32499066728681186
ACH-000621,-0.4798786933658354
ACH-000622,-0.3756566813136254
ACH-000623,-0.4264046512280338
ACH-000624,-0.3747585354974729
ACH-000627,-0.40859150242725945
ACH-000630,-0.4188622342259557
ACH-000631,-0.4070114482727906
ACH-000632,-0.27501925917236025
ACH-000633,-0.4518465687702306
ACH-000637,-0.3762327544087477
ACH-000638,-0.5446037574521253
ACH-000646,-0.4561754394446417
ACH-000647,-0.47753360214734497
ACH-000648,-0.3819778896351344
ACH-000649,-0.3300601507237345
ACH-000651,-0.3571267691302976
ACH-000652,-0.6006006009975376
ACH-000653,-0.4013607384844993
ACH-000657,-0.5797483861417688
ACH-000658,-0.999019041011482
ACH-000661,-0.20961522555634454
ACH-000662,0.02115839587666076
ACH-000663,-0.14017703283640506
ACH-000665,-0.4655328347534049
ACH-000671,-0.37058194122511134
ACH-000672,-0.5091829358671874
ACH-000673,-0.4512097122778619
ACH-000676,-0.377353133325798
ACH-000677,-0.4541438904801031
ACH-000681,-0.4527820437303855
ACH-000683,-0.4036273699233755
ACH-000684,-0.3375195273905627
ACH-000688,-0.4807073541176213
ACH-000693,-0.29774685537156115
ACH-000694,-0.2987613038388324
ACH-000695,-0.5280531317648295
ACH-000696,-0.4965898469181776
ACH-000697,-0.3699999993927623
ACH-000699,-0.5253758762520832
ACH-000701,-0.2365553738139567
ACH-000706,-0.300013950060266
ACH-000711,-0.5441817771108663
ACH-000713,-0.6065031284001585
ACH-000714,-0.0808795626903503
ACH-000718,-0.5339896321334746
ACH-000720,-0.4593441204273534
ACH-000721,-0.5161425370022636
ACH-000724,-0.5325821325483089
ACH-000725,-0.3388057131353224
ACH-000732,-0.4164264715721026
ACH-000734,-0.402240658755099
ACH-000735,-0.4497568852314884
ACH-000736,-0.4174896448347813
ACH-000738,-0.5041803860030378
ACH-000746,-0.42896752895566204
ACH-000747,-0.4405185816521721
ACH-000748,-0.2743950852176611
ACH-000753,-0.3534463085045884
ACH-000756,-0.4497719959002676
ACH-000757,-0.4146326158794165
ACH-000758,-0.5860765948336503
ACH-000760,-0.4943935902580789
ACH-000762,-0.4528740369214352
ACH-000763,-0.31198200272063004
ACH-000764,-0.548671310101771
ACH-000765,-0.379492026185858
ACH-000766,-0.3400024656355109
ACH-000767,-0.42067755581632704
ACH-000768,-0.6084421135765413
ACH-000769,-0.2686455518355369
ACH-000770,-0.5040527049287782
ACH-000771,-0.5797479085263422
ACH-000773,-0.5835600652546918
ACH-000776,-0.23047324936306365
ACH-000777,-0.4794068832476036
ACH-000778,-0.4176659019909823
ACH-000781,-0.38659038647981103
ACH-000782,-0.4077534014911943
ACH-000783,-0.5294032243141306
ACH-000784,-0.3871995794925374
ACH-000785,-0.5631390482585161
ACH-000787,-0.2750897220470788
ACH-000788,-0.3505542099256964
ACH-000791,-0.4797493058576034
ACH-000792,-0.35906064254801123
ACH-000794,-0.3840291073360325
ACH-000796,-0.4108604052804789
ACH-000798,-0.3576636690006152
ACH-000799,-0.28659716348194475
ACH-000800,-0.4390278114079342
ACH-000802,-0.5511808378148829
ACH-000804,-0.4528844756267707
ACH-000805,-0.3399312233171436
ACH-000809,-0.5133702535106602
ACH-000810,-0.4889305180610702
ACH-000811,-0.4705886990501795
ACH-000817,-0.008824293121493828
ACH-000819,-0.4520702149294895
ACH-000820,-0.2895508251090384
ACH-000821,-0.5592954674859871
ACH-000822,-0.4978131869552457
ACH-000823,-0.29336342472822946
ACH-000824,-0.3725714810201725
ACH-000827,-0.354648003812267
ACH-000829,-0.3524969877118841
ACH-000831,-0.33106537665185704
ACH-000832,-0.4992300239376774
ACH-000833,-0.4708183126822588
ACH-000834,-0.3391166749989491
ACH-000835,-0.3747956913771205
ACH-000836,-0.4355309088334083
ACH-000837,-0.4856576441120881
ACH-000838,0.02851377380807627
ACH-000839,-0.7590950972829282
ACH-000840,-0.3834140066373736
ACH-000841,-0.3030357967999338
ACH-000843,-0.4604650089995816
ACH-000846,-0.4712039767711858
ACH-000847,-0.14871013883638914
ACH-000848,-0.3508399089172534
ACH-000849,-0.279111211017156
ACH-000851,-0.5367372635955532
ACH-000855,-0.421977492536932
ACH-000856,-0.30203045032285164
ACH-000858,-0.3338341910712237
ACH-000859,-0.23564916541005385
ACH-000861,-0.3441056956944658
ACH-000862,-0.5389378059445342
ACH-000865,-0.4084583615733801
ACH-000866,-0.27386544459283063
ACH-000867,-0.3744073807212271
ACH-000869,-0.2788449603437617
ACH-000872,-0.4406002182504212
ACH-000873,-0.2458397030702257
ACH-000876,-0.4994869152207138
ACH-000878,-0.4505636740367024
ACH-000880,-0.2809231095866311
ACH-000881,-0.3233660231922303
ACH-000882,-0.5566937069950949
ACH-000884,-0.4842085270670677
ACH-000885,-0.3944496796121439
ACH-000887,-0.4602384567712408
ACH-000889,-0.2580537264069536
ACH-000896,-0.31927848459095576
ACH-000898,-0.3675093598423025
ACH-000900,-0.4747884734468489
ACH-000901,-0.3976827215569477
ACH-000905,-0.5032099160808691
ACH-000906,-0.41595607651895294
ACH-000907,-0.4014148816968733
ACH-000910,-0.423735625228574
ACH-000911,-0.5498125105356442
ACH-000912,-0.4875198316106099
ACH-000913,-0.4713171167030658
ACH-000915,-0.3997420620936985
ACH-000916,-0.0698312934000665
ACH-000917,-0.15008995281941165
ACH-000920,-0.5642337431168536
ACH-000921,-0.4899014594144589
ACH-000924,-0.3739192886698777
ACH-000926,-0.4426114412684625
ACH-000928,-0.6375980230135488
ACH-000929,-0.4207282675133864
ACH-000932,-0.3740077645948042
ACH-000935,-0.3082776085731882
ACH-000936,-0.3250793720509749
ACH-000937,-0.5069283379933647
ACH-000938,-0.4829056475291718
ACH-000939,-0.5360239243879005
ACH-000941,-0.5998089447732412
ACH-000943,-0.3266298629756597
ACH-000946,-0.4794846760419386
ACH-000947,-0.4123762542461484
ACH-000948,-0.2191116491288568
ACH-000950,-0.5216867492349793
ACH-000953,-0.4914620816820096
ACH-000954,-0.5574731054529677
ACH-000957,-0.3703121701266607
ACH-000958,-0.3068114162149878
ACH-000960,-0.5508799363211687
ACH-000963,-0.4269988654104522
ACH-000968,-0.2719745134419061
ACH-000969,-0.2559349123557454
ACH-000972,-0.232241302465837
ACH-000973,-0.30576303604760313
ACH-000974,-0.4637953685610433
ACH-000978,-0.29098188849709244
ACH-000984,-0.5280973753523549
ACH-000986,-0.5550457938798344
ACH-000988,-0.4224945125252178
ACH-000993,-0.6805840463317201
ACH-000994,-0.7037363047115406
ACH-000996,-0.7802159580331357
ACH-001001,-0.3341933672033869
ACH-001020,-0.5689138356349521
ACH-001028,-0.4636208728086177
ACH-001031,-0.4464730918201461
ACH-001038,-0.4261909016266892
ACH-001048,-0.5495048496399704
ACH-001050,-0.42838538066439097
ACH-001053,-0.5276470722851719
ACH-001054,-0.5251395238414682
ACH-001061,-0.3443573047827562
ACH-001067,-0.5451004112882114
ACH-001075,-0.16473531734705155
ACH-001096,-0.3254282581546565
ACH-001111,-0.3987124923766049
ACH-001119,-0.332552105093706
ACH-001128,-0.4795011344009917
ACH-001134,-0.38163982518009054
ACH-001151,-0.3836412632376453
ACH-001163,-0.4734295287124932
ACH-001164,-0.17394371888604507
ACH-001183,-0.4777521800222485
ACH-001192,-0.4273268010250893
ACH-001193,-0.8794697904532456
ACH-001196,-0.474009842463907
ACH-001197,-0.2473991935156901
ACH-001205,-0.5225745032334177
ACH-001211,-0.26985700151688186
ACH-001212,-0.5803243428262401
ACH-001228,-0.4757639162952384
ACH-001232,-0.4505839348538698
ACH-001239,-0.3753125347946895
ACH-001270,-0.4787247312525448
ACH-001274,-0.4073351650021337
ACH-001275,-0.31684712488498823
ACH-001277,-0.6028314676210215
ACH-001278,-0.4612263082197711
ACH-001280,-0.29233198426239976
ACH-001283,-0.5570363368088354
ACH-001289,-0.335426041434944
ACH-001300,-0.4917351061154106
ACH-001301,-0.13788680878256726
ACH-001302,-0.2309820812070115
ACH-001306,-0.2852480131021127
ACH-001318,-0.4553687010947761
ACH-001322,-0.3473358390850612
ACH-001328,-0.6309450773236088
ACH-001332,-0.24329288670291024
ACH-001336,-0.382755377239785
ACH-001346,-0.2143544378167383
ACH-001353,-0.2589897247739845
ACH-001354,-0.20016099279453325
ACH-001367,0.05380524902835997
ACH-001368,-0.4378514095922463
ACH-001374,-0.4444421822381896
ACH-001377,-0.4793482135723556
ACH-001380,-0.4214808730693896
ACH-001391,-0.4134441119709499
ACH-001408,-0.3093083369605996
ACH-001430,-0.7850178228645817
ACH-001431,-0.17046257261683395
ACH-001450,-0.07010300093837732
ACH-001496,-0.24952985924281085
ACH-001500,-0.33666837363134944
ACH-001523,-0.4753780323080679
ACH-001532,-0.5407684620776355
ACH-001550,-0.2481178742020606
ACH-001552,-0.5376636835257695
ACH-001554,-0.3573231882583511
ACH-001654,-0.4615333039246026
ACH-001735,-0.35461222522147484
ACH-001736,-0.3476341991617162
ACH-001737,-0.9310666635118212
ACH-001740,-0.3846225271107502
ACH-001745,-0.3701199226160803
ACH-001765,-0.6988127253348216
