,FAM83D (81610)
ACH-000004,0.020557915025928342
ACH-000005,0.040294321109480016
ACH-000007,-0.10391198942894322
ACH-000009,-0.16897779219613965
ACH-000011,-0.07143408525224818
ACH-000012,0.04849091640248696
ACH-000013,0.0881626198985677
ACH-000014,0.004808133549371063
ACH-000015,0.0646777204352309
ACH-000017,-0.07795173537603765
ACH-000018,0.12393922542361176
ACH-000019,-0.17783340050952326
ACH-000021,-0.07043522968863529
ACH-000022,-5.4645308142678247e-05
ACH-000025,-0.03363390179982706
ACH-000028,-0.32711099535955485
ACH-000030,0.18347310410185694
ACH-000035,0.1383549763677929
ACH-000036,-0.0876285797618941
ACH-000037,0.10252025888101583
ACH-000039,0.14741206230213916
ACH-000040,0.048616130488205435
ACH-000041,0.06984302953254737
ACH-000042,-0.010378155684575271
ACH-000045,0.17101813951341646
ACH-000047,-0.2629137694878758
ACH-000052,0.1847919515488093
ACH-000053,0.10756960795014196
ACH-000054,0.017111035200811274
ACH-000055,-0.07474683543887294
ACH-000060,-0.03684413273346249
ACH-000067,0.11874036002770008
ACH-000070,-0.11993268425018296
ACH-000075,0.17922149287501898
ACH-000078,0.07563525427885373
ACH-000082,0.059493133774766976
ACH-000085,0.21944507638337535
ACH-000086,-0.1843977904760625
ACH-000087,0.018757595155306287
ACH-000092,-0.03339219027011812
ACH-000095,0.0631138039694751
ACH-000097,-0.26660917258261685
ACH-000098,0.1274816867160301
ACH-000099,0.07938713265606723
ACH-000108,-0.09421465833885001
ACH-000113,0.03865193863621026
ACH-000116,-0.031066228082736593
ACH-000118,-0.047493628598660166
ACH-000120,0.06405579242066244
ACH-000123,0.11915399676157308
ACH-000127,0.1385966886058399
ACH-000128,-0.008314872362628884
ACH-000132,0.13191041964233507
ACH-000133,0.014034493935958592
ACH-000137,0.1094700218091739
ACH-000138,0.10208223980573784
ACH-000142,0.05732416478777413
ACH-000143,0.03660075402934628
ACH-000146,-0.0032090718157593953
ACH-000148,0.0675536117889429
ACH-000150,0.055734492981970515
ACH-000152,-0.006691854482490959
ACH-000153,-0.09829561056085513
ACH-000159,0.06449074864842715
ACH-000160,-0.03957334345074697
ACH-000163,-0.028212466280969576
ACH-000167,0.20560281736511735
ACH-000168,0.10217464428209604
ACH-000169,0.06245922746060089
ACH-000178,-0.05686506007014117
ACH-000183,-0.035629629136079616
ACH-000188,0.06219745290242607
ACH-000189,-0.20412112665901244
ACH-000190,0.0412474669662693
ACH-000198,0.07615065389243253
ACH-000203,-0.1676865937632404
ACH-000204,0.18562410844237265
ACH-000206,0.13242491181760585
ACH-000207,0.05556242078819496
ACH-000208,-0.02828725999197638
ACH-000210,0.07979718511007015
ACH-000211,-0.045837220001805325
ACH-000215,0.06966220600751179
ACH-000221,0.09309475923934188
ACH-000222,-0.7719048562617369
ACH-000223,0.0850310694733382
ACH-000226,0.08501358572410654
ACH-000227,0.1294689972739446
ACH-000228,-0.05539254217408048
ACH-000231,-0.036992347887534825
ACH-000232,0.10366360282706068
ACH-000233,0.10327496954499796
ACH-000234,0.0025574199139789173
ACH-000235,0.032977332200978336
ACH-000237,-0.004313734204649943
ACH-000238,0.04033140927009456
ACH-000242,0.20851927812649645
ACH-000243,0.00872423538094228
ACH-000244,-0.12648457284160292
ACH-000246,-0.07172260506909058
ACH-000248,-0.2821441301551256
ACH-000250,0.05225868796634557
ACH-000251,0.10606270531008112
ACH-000252,-0.3832717765849204
ACH-000253,-0.11065218797417417
ACH-000255,-0.05393735858113074
ACH-000256,0.09157889884050982
ACH-000257,0.1206286537516304
ACH-000258,0.01871392956718532
ACH-000259,0.014884000877699269
ACH-000260,-0.022971215539360136
ACH-000261,-0.02835599999515505
ACH-000262,-0.1202958427341377
ACH-000263,0.2025784169972236
ACH-000264,-0.062491102369138074
ACH-000265,0.0246339035593682
ACH-000266,0.04081162971901622
ACH-000272,0.051114736603842456
ACH-000274,0.08848666545500547
ACH-000277,-0.09328131687727703
ACH-000278,0.0913499841126269
ACH-000279,0.10073894852209024
ACH-000280,0.014999137427659674
ACH-000281,0.06676355209658076
ACH-000288,0.06647308439245136
ACH-000291,-0.01679776445482585
ACH-000293,-0.2539484596226419
ACH-000294,0.1162321530370216
ACH-000295,0.15703816268411394
ACH-000296,-0.31178171192655063
ACH-000302,0.0064152499138984504
ACH-000304,-0.2723543997030595
ACH-000307,0.120503668746283
ACH-000308,0.06930443879586902
ACH-000310,0.2335358506330511
ACH-000311,-0.06937941302743598
ACH-000312,-0.04248763499934581
ACH-000315,0.042078290104588766
ACH-000316,0.11827559714355655
ACH-000317,0.04972826870062568
ACH-000318,0.06930887814440975
ACH-000319,-0.041415537538447365
ACH-000320,-0.0050685153420715
ACH-000322,-0.2027814287561465
ACH-000323,0.002934395893570883
ACH-000324,0.09565152997470533
ACH-000329,-0.01678045013993322
ACH-000330,0.24158060744307905
ACH-000331,0.05590975628276364
ACH-000332,0.07203865833033325
ACH-000334,0.0920922314029764
ACH-000335,0.026910244110834442
ACH-000336,-0.027723071669480126
ACH-000337,0.047969211234569466
ACH-000338,-0.17788318491377555
ACH-000339,0.12521561634071646
ACH-000341,0.1082242468409408
ACH-000348,0.03292682582336448
ACH-000350,-0.06424890195550018
ACH-000352,0.07897024107014902
ACH-000356,-0.06214227368497925
ACH-000361,-0.05890881373874704
ACH-000362,0.09424106747959078
ACH-000363,-0.0010149595203777023
ACH-000364,0.05133382108733992
ACH-000365,-0.009831000306515491
ACH-000366,-0.0049168611814777285
ACH-000368,0.008550398576962388
ACH-000374,-0.10904709153431576
ACH-000375,0.11316810846178173
ACH-000376,-0.06627058072680822
ACH-000381,0.06639637733235923
ACH-000383,0.06654902964086512
ACH-000387,0.12668035428487345
ACH-000389,0.08341393360076675
ACH-000390,0.11832892743103204
ACH-000393,0.1238342522901359
ACH-000395,0.01789469389669769
ACH-000396,-0.07008536714009175
ACH-000397,0.07125620969772974
ACH-000401,0.00355013829059437
ACH-000402,0.036642387327278654
ACH-000403,-0.0831795898718309
ACH-000404,-0.20110459174200487
ACH-000406,0.08279109553564619
ACH-000407,0.11315451434080705
ACH-000408,0.04812648349311306
ACH-000410,0.022632417745998668
ACH-000411,-0.03595072098975505
ACH-000414,-0.10796828047465287
ACH-000415,0.13271742149010793
ACH-000416,0.12933879666115095
ACH-000420,-0.04978400479067492
ACH-000421,0.005460908627576639
ACH-000424,0.14416982967986844
ACH-000425,0.05104532517100455
ACH-000426,-0.1263175675343276
ACH-000427,-0.3281813231652881
ACH-000433,-0.059546930755568016
ACH-000435,0.04617170802776305
ACH-000436,-0.027352689949876014
ACH-000444,-0.12434247716504375
ACH-000445,-0.026702294121459684
ACH-000448,0.06358119113500255
ACH-000450,-0.007023883208758425
ACH-000452,-0.03873133071227208
ACH-000454,-0.1405237667974162
ACH-000458,0.0665122295619638
ACH-000459,0.08425398377027778
ACH-000460,-0.09240456400952417
ACH-000461,0.0028214715307948546
ACH-000463,0.051510959691280465
ACH-000464,-0.003512691343154656
ACH-000466,0.12935055223517536
ACH-000467,-0.2640315608861163
ACH-000468,0.04595254691476945
ACH-000469,-0.08219835556234524
ACH-000470,-0.14773293499584822
ACH-000471,-0.09259032965988913
ACH-000472,-0.05118319965951099
ACH-000473,-0.004192801553973223
ACH-000475,-0.09505774662336353
ACH-000476,-0.06694393701695953
ACH-000477,0.08553288362141125
ACH-000479,-0.14958006366107726
ACH-000480,0.022577643146191824
ACH-000481,0.037232078194359856
ACH-000483,-0.03567901241305619
ACH-000484,0.10706474747537877
ACH-000485,-0.5522223001094646
ACH-000486,0.05546010874181903
ACH-000487,0.08470574063619454
ACH-000488,-0.0003303259600506537
ACH-000490,-0.2350683119955597
ACH-000491,-0.05734148048137658
ACH-000495,0.1112809576827466
ACH-000496,0.05092347150935072
ACH-000499,-0.060215401070667376
ACH-000500,0.15171958898327367
ACH-000502,0.16372656301920596
ACH-000503,-0.0695514118286609
ACH-000505,0.10805647480882427
ACH-000507,-0.20662635390592227
ACH-000510,-0.056865368566726526
ACH-000511,-0.11088576712049282
ACH-000512,-0.0010864539598878823
ACH-000516,0.04130066247796043
ACH-000517,-0.07359406223500732
ACH-000518,-0.08156111647501002
ACH-000520,-0.13870061486182572
ACH-000521,0.07992769371927913
ACH-000522,-0.03830326171832419
ACH-000524,0.046907136439826615
ACH-000527,-0.07524419145052004
ACH-000528,0.02104116252484661
ACH-000537,0.13125591907651712
ACH-000541,-0.28783663950232713
ACH-000542,0.04098533538177775
ACH-000544,-0.8034126151022414
ACH-000545,0.006262557713143346
ACH-000547,-0.2819712623249999
ACH-000548,0.008707290334164437
ACH-000549,-0.04308483965925634
ACH-000550,-0.010353729162847335
ACH-000552,-0.15563016033501212
ACH-000556,-0.06667397478255707
ACH-000557,-0.011980627654004063
ACH-000569,0.05186549776256952
ACH-000570,-0.032962756153976605
ACH-000571,0.01215200696021495
ACH-000573,-0.015715597873065847
ACH-000576,0.008952888846979564
ACH-000579,0.040142594638485816
ACH-000580,0.09732725682979007
ACH-000584,0.05921312823072504
ACH-000585,-0.28288184182080606
ACH-000588,0.07837393980369185
ACH-000589,-0.06031735469859936
ACH-000591,-0.07414302121757814
ACH-000593,-0.2910360052660577
ACH-000600,0.14189885370155486
ACH-000601,-0.17360339222198642
ACH-000605,-0.18674899595544225
ACH-000606,-0.09602601308182826
ACH-000608,-0.10976284630941696
ACH-000614,-0.1589750376679322
ACH-000616,0.12767317265260053
ACH-000618,0.04861069184109525
ACH-000619,0.07543539779307666
ACH-000620,-0.00256192317357847
ACH-000621,0.05443894943852588
ACH-000622,0.1428681997843658
ACH-000623,-0.04756239977935374
ACH-000624,0.04786115920623663
ACH-000627,-0.007480134867022102
ACH-000630,0.11474556397574133
ACH-000631,-0.2980857956558506
ACH-000632,0.07495371367567752
ACH-000633,-0.238675095407456
ACH-000637,0.14318723849862575
ACH-000638,0.07634703773156397
ACH-000646,-0.0346369714864352
ACH-000647,-0.09903121976180446
ACH-000648,0.008440988456129419
ACH-000649,0.004483950365769677
ACH-000651,0.05089738151661085
ACH-000652,-0.048166932376251234
ACH-000653,0.1266581030240925
