,ZDHHC24 (254359)
ACH-000004,-0.32098739678892896
ACH-000005,0.0021780223789172586
ACH-000007,-0.04591749561269837
ACH-000009,-0.23476344852662726
ACH-000011,-0.062361365554841834
ACH-000012,-0.28947247832511
ACH-000013,-0.2535935225053803
ACH-000014,0.10917591927966601
ACH-000015,-0.1809119810578388
ACH-000017,-0.17529617629200372
ACH-000018,-0.265066644881227
ACH-000019,-0.12786914061444218
ACH-000021,-0.16530126811116833
ACH-000022,-0.21484628235653727
ACH-000025,-0.06636270549465513
ACH-000028,-0.15815996338988064
ACH-000030,-0.23972733942385696
ACH-000035,-0.09329063311834056
ACH-000036,-0.1736564905229327
ACH-000037,-0.13391917862683
ACH-000039,-0.3314238069335345
ACH-000040,-0.29381442909606154
ACH-000041,-0.08734787043772035
ACH-000042,-0.1890529839526405
ACH-000045,-0.16781152472583535
ACH-000047,-0.16123557630115462
ACH-000052,-0.3198534110128328
ACH-000053,-0.2563547610946397
ACH-000054,-0.1523765211650742
ACH-000055,-0.0429630442521099
ACH-000060,-0.16601104670232347
ACH-000067,-0.22547195314024895
ACH-000070,-0.14293468976258866
ACH-000075,-0.0737160320975947
ACH-000078,-0.16810390163883798
ACH-000082,-0.3133641610328615
ACH-000085,-0.5373970555898113
ACH-000086,-0.3325913297377281
ACH-000087,-0.2032389123401205
ACH-000092,-0.1083032907516229
ACH-000095,-0.1959490918549044
ACH-000097,-0.3245116775129685
ACH-000098,-0.023340127165505625
ACH-000099,-0.1636408524633194
ACH-000108,-0.1680751089832102
ACH-000113,-0.2800378274018423
ACH-000116,-0.4050479271511272
ACH-000118,-0.2545490757207986
ACH-000120,0.016702056580973162
ACH-000123,-0.2476022635662652
ACH-000127,-0.1614577851814597
ACH-000128,-0.05219001335311176
ACH-000132,-0.34479168437975444
ACH-000133,-0.11405589059699278
ACH-000137,-0.3907407039101591
ACH-000138,-0.16457861831425247
ACH-000142,-0.331088847590278
ACH-000143,-0.06459039160100759
ACH-000146,-0.1075265803052521
ACH-000148,-0.2105093121631656
ACH-000150,-0.18960636956318386
ACH-000152,-0.1357825262807811
