,NPIPA7 (101059938)
ACH-000004,0.10158542071101748
ACH-000005,-0.17814235731239572
ACH-000007,0.14952204881223102
ACH-000009,0.0792156134631263
ACH-000011,0.1470194568071103
ACH-000012,0.07112137480267049
ACH-000013,0.06888014389623306
ACH-000014,0.14101233655314233
ACH-000015,-0.0628470107895944
ACH-000017,0.2409931372732515
ACH-000018,0.12947041761685074
ACH-000019,-0.0100584657929401
ACH-000021,-0.035591137202861466
ACH-000022,0.13863394591027312
ACH-000025,0.1058126880323884
ACH-000028,0.1402626933026478
ACH-000030,0.1883424850947214
ACH-000035,0.2459026751692571
ACH-000036,0.12076208770616192
ACH-000037,0.10603651954672376
ACH-000039,0.1914578801435717
ACH-000040,0.2480311430664024
ACH-000041,0.11774416097369465
ACH-000042,0.15763089569527394
ACH-000045,-0.040418901525665664
ACH-000047,0.1485396620201503
ACH-000052,0.09838643797345636
ACH-000053,0.093710920962762
ACH-000054,0.14551299799289533
ACH-000055,0.19599689929536854
ACH-000060,0.2281550652288118
ACH-000067,0.0927860752760403
ACH-000070,0.07455469478910398
ACH-000075,0.09023797724202047
ACH-000078,0.06446476031458333
ACH-000082,0.08619606477614729
ACH-000085,0.16761631094188426
ACH-000086,0.1372166460844634
ACH-000087,0.08158564398154898
ACH-000092,0.15394703859336414
ACH-000095,0.0723817618194236
ACH-000097,0.05364604595655844
ACH-000098,0.17377161679289707
ACH-000099,0.27520455895035106
ACH-000108,0.11540338123604248
ACH-000113,0.19981455074025053
ACH-000116,0.006170101426534204
ACH-000118,0.1323055305178476
ACH-000120,0.1041429383206944
ACH-000123,0.1610774751250406
ACH-000127,0.08848577204546276
ACH-000128,0.17190945633212076
ACH-000132,0.20755747989095671
ACH-000133,0.1228517256012196
ACH-000137,0.12576119249567913
ACH-000138,0.10310208625187
ACH-000142,0.18046949168406728
ACH-000143,0.0198036269250475
ACH-000146,-0.007852103150370517
ACH-000148,0.07191209717857185
ACH-000150,0.13534122937366258
ACH-000152,0.10815566343237233
ACH-000153,0.053859067669487316
ACH-000159,0.08108325851366402
ACH-000160,0.16097870582220006
ACH-000163,0.17525053498823492
ACH-000167,0.16133835868792304
ACH-000168,0.08663826685505281
ACH-000169,0.11330171104251192
ACH-000178,0.13378129691247753
ACH-000183,0.16798513043274724
ACH-000188,0.0016066617394595046
ACH-000189,0.3151433416347863
ACH-000190,0.1647149777614632
ACH-000198,0.10609476610191496
ACH-000203,0.02325803362516345
ACH-000204,0.08456669168568696
ACH-000206,0.1535078535433399
ACH-000207,0.06388158370487335
ACH-000208,0.13860647581829258
ACH-000210,0.19302929977389008
ACH-000211,0.09263809665258073
ACH-000215,0.1582293410035701
ACH-000221,0.11168608267806084
ACH-000222,0.16452597364816732
ACH-000223,0.11769593600710695
ACH-000226,0.1112149356663455
ACH-000227,0.03033653206962716
ACH-000228,0.2550997738410833
ACH-000231,0.12400828801606842
ACH-000232,0.09228822949494167
ACH-000233,0.21667313048014253
ACH-000234,0.030560920950294005
ACH-000235,0.07341942485385422
ACH-000237,0.14458844062315304
ACH-000238,0.1168562129249622
ACH-000242,0.10796779785650218
ACH-000243,0.08700159292766714
ACH-000244,0.15288723488923586
ACH-000246,0.21088706582249764
ACH-000248,0.1505473742968734
ACH-000250,0.12865826030821806
ACH-000251,0.16543636380959292
ACH-000252,0.2777292933217844
ACH-000253,0.04406862802713343
ACH-000255,0.16969206147649427
ACH-000256,0.02033794388803861
ACH-000257,0.07171072099422775
ACH-000258,0.19316141319211275
ACH-000259,0.08873348541753635
ACH-000260,0.12915194706780292
ACH-000261,0.08508110590929299
ACH-000262,0.08428762524320442
ACH-000263,-0.2082860006215884
ACH-000264,0.15680093782165574
ACH-000265,0.11298766088613843
ACH-000266,0.10716565599951652
ACH-000272,0.12858384458303185
ACH-000274,-0.009788034167354964
ACH-000277,0.058969408745489026
ACH-000278,0.16671143200938116
ACH-000279,0.0629912375450272
ACH-000280,0.05734867732707932
ACH-000281,0.0847385188080711
ACH-000288,0.0930624245570652
ACH-000291,0.19823303950902327
ACH-000293,0.06946201342844592
ACH-000294,-0.21264402195325216
ACH-000295,0.16694057501976362
ACH-000296,0.2180879611492641
ACH-000302,0.13899928195996702
ACH-000304,0.024936030097183527
ACH-000307,0.09626137969670474
ACH-000308,0.08547959729512483
ACH-000310,0.1288900546170786
ACH-000311,0.15341358762362592
ACH-000312,0.08848962468069217
ACH-000315,0.09563784593048183
ACH-000316,-0.014436002136818572
ACH-000317,-0.09283389811609684
ACH-000318,0.12732273361023969
ACH-000319,0.0938053288022414
ACH-000320,0.15995379735642964
ACH-000322,0.1887967066509693
ACH-000323,0.14803347674240536
ACH-000324,0.13919614882142353
ACH-000329,0.07596348883600276
ACH-000330,0.08467726556305925
ACH-000331,0.039111924729261865
ACH-000332,0.08043961492841452
ACH-000334,0.06964939776435702
ACH-000335,0.11185521040698264
ACH-000336,0.10169727797435753
ACH-000337,-0.15611126353061516
ACH-000338,0.4416908331467456
ACH-000339,0.12160533410442505
ACH-000341,0.0077490159373466705
ACH-000348,0.022614516286851467
ACH-000350,0.22014234531770574
ACH-000352,0.11955623530560305
ACH-000356,-0.08360374043909287
ACH-000361,0.17797730174531876
ACH-000362,0.07149394350131978
ACH-000363,0.17225319472662814
ACH-000364,0.07246409127733029
ACH-000365,0.0608398265054857
ACH-000366,0.11596434393741875
ACH-000368,0.042169590045123696
ACH-000374,0.11289556225268782
ACH-000375,0.14484186845963629
ACH-000376,0.1492741133636301
ACH-000381,0.16721754707346315
ACH-000383,0.07681241232646828
ACH-000387,0.01308088600778612
ACH-000389,0.014824367092688619
ACH-000390,0.09371829021213772
ACH-000393,0.14581435928666714
ACH-000395,0.2318471724027857
ACH-000396,0.09250184089625553
