,PPP1R12A (4659)
ACH-000004,-0.8023554994491429
ACH-000005,-0.9230407281890566
ACH-000007,-0.956308932773076
ACH-000009,-1.0632829211713413
ACH-000011,-0.4745391419729786
ACH-000012,-0.9447019248273762
ACH-000013,-1.2696528678972017
ACH-000014,-0.779984696082793
ACH-000015,-1.0859485452038855
ACH-000017,-0.7428579642214288
ACH-000018,-1.0221073240880207
ACH-000019,-0.21455837423119775
ACH-000021,-0.8820932730425529
ACH-000022,-0.731369890038999
ACH-000025,-0.8930777510806138
ACH-000028,-0.6475959064452567
ACH-000030,-1.2712068678914754
ACH-000035,-1.0126732578524276
ACH-000036,-0.9626591125818584
ACH-000037,-1.0007078976064379
ACH-000039,-0.8408517714826161
ACH-000040,-0.3132064896241378
ACH-000041,-0.6364758649544007
ACH-000042,-0.5030101857126191
ACH-000045,0.3826597993558658
ACH-000047,-1.0124081071014477
ACH-000052,-0.8396053959437332
ACH-000053,-1.0475285959001701
ACH-000054,-1.1522435473301094
ACH-000055,-0.7742085221198218
ACH-000060,-0.9257314434241148
ACH-000067,-1.1383034530945486
ACH-000070,-1.095708967033918
ACH-000075,-1.0694973732368538
ACH-000078,-0.020446700563474886
ACH-000082,-0.8461191177260977
ACH-000085,-0.9188577365478656
ACH-000086,-1.0635347146437335
ACH-000087,-0.7594721296003157
ACH-000092,-1.0547682533177598
ACH-000095,-0.3552013581990298
ACH-000097,-0.8131536851141722
ACH-000098,-0.9184222489340996
ACH-000099,-0.3895272728742745
ACH-000108,-0.8000192777434159
ACH-000113,0.02186701325215374
ACH-000116,-0.7986244632933521
ACH-000118,-0.6159172835429574
ACH-000120,-1.151948607941721
ACH-000123,-0.9210627341384424
ACH-000127,-1.009363481742942
ACH-000128,-0.9474106950832684
ACH-000132,-0.9782121371125448
ACH-000133,-1.0118017197168876
ACH-000137,-0.9572579686475504
ACH-000138,-1.2012188782627715
ACH-000142,-1.123071714004924
ACH-000143,-1.2198781556239355
ACH-000146,-0.4964747494828554
ACH-000148,-1.0895424027545932
ACH-000150,-1.0962572772439665
ACH-000152,-1.0073049511109236
ACH-000153,-0.8900338553690922
ACH-000159,-1.0470581279921505
ACH-000160,-1.0230976094962505
ACH-000163,-0.9139005576156422
ACH-000167,-1.6685816398336513
ACH-000168,-0.9216062170940551
ACH-000169,-0.9116422815882104
ACH-000178,-1.0571604808893085
ACH-000183,-0.8498700135910118
ACH-000188,-1.0540253497291527
ACH-000189,-0.9251441982955221
ACH-000190,-0.9519989135165238
ACH-000198,0.33344711871822386
ACH-000203,-0.7041969084239909
ACH-000204,-1.176346947841474
ACH-000206,-0.8297485760905661
ACH-000207,-0.7059259252895016
ACH-000208,-1.1609673060169818
ACH-000210,-0.3711771714163419
ACH-000211,-0.9669152382819728
ACH-000215,-0.9786893697696021
ACH-000221,-0.7769682001372493
ACH-000222,-1.0093822086366708
ACH-000223,-0.7615236729690538
ACH-000226,-0.3592934549322461
ACH-000227,-0.4997022033383819
ACH-000228,-0.7311787059462151
ACH-000231,-0.7985958429377576
ACH-000232,-1.2674304762299882
ACH-000233,-0.5932214046912836
ACH-000234,-1.1989714504431257
ACH-000235,-1.075900276202621
ACH-000237,-1.0663055635781984
ACH-000238,-1.2446435581505535
ACH-000242,-1.0173270134275334
ACH-000243,-1.1823419701777982
ACH-000244,-1.0257835159046915
ACH-000246,-0.9211282994490492
ACH-000248,-1.1346683871752303
ACH-000250,-0.9262104720636416
ACH-000251,-0.7549549177046051
ACH-000252,-0.7966621945985104
ACH-000253,-0.9583609937741868
ACH-000255,-0.8841232523461859
ACH-000256,-0.9163565039753871
ACH-000257,-0.6779369509048614
ACH-000258,-0.2504095626610108
ACH-000259,-0.991143605230752
ACH-000260,-0.4832985846594304
ACH-000261,-0.9567518108339212
ACH-000262,-1.0431808303441286
ACH-000263,-0.4706597926836803
ACH-000264,-0.7716762230400169
ACH-000265,-0.5918041120672701
ACH-000266,-1.0795078630370305
ACH-000272,-0.25101279052478953
ACH-000274,-0.2521507921183969
ACH-000277,-1.0660772308878843
ACH-000278,-0.9522417137288248
ACH-000279,-0.6022719407220433
ACH-000280,-0.4369124220679216
ACH-000281,-1.2093654440450443
ACH-000288,-1.0604911941792123
ACH-000291,-0.8281383830249054
ACH-000293,-1.0114795699423824
ACH-000294,-0.9357624092879964
ACH-000295,-0.8083352704272998
ACH-000296,-1.010723335594106
ACH-000302,-0.477103891066831
ACH-000304,-0.2817904055998852
ACH-000307,-0.748712815340865
ACH-000308,-0.5739390756467505
ACH-000310,-0.3961748626717155
ACH-000311,-0.8208951728873252
ACH-000312,-0.4874158463095914
ACH-000315,-0.7649064784458521
ACH-000316,-0.777769664582982
ACH-000317,-1.2048592134353926
ACH-000318,-0.8751741689844499
ACH-000319,-1.068937721080094
ACH-000320,-0.941498406548478
ACH-000322,-0.7079326904571756
ACH-000323,-0.8492263911994962
ACH-000324,-1.0195760499211683
ACH-000329,-0.9981181539452164
ACH-000330,-1.0020215568290731
ACH-000331,-1.052787793607782
ACH-000332,-1.0508033957507152
ACH-000334,-0.135833331519406
ACH-000335,-0.9667554560945602
ACH-000336,-0.4893214039588553
ACH-000337,-0.7674275845713254
ACH-000338,-1.1109295451434364
ACH-000339,-1.146147858018773
ACH-000341,-0.3034910426760657
ACH-000348,-0.8648913227869282
ACH-000350,-1.0520552461277468
ACH-000352,-0.8274285498195748
ACH-000356,-1.0995586528119785
ACH-000361,-0.8640987218358094
ACH-000362,0.07604176574872668
ACH-000363,-0.5680711477647656
ACH-000364,-1.0942687419120396
ACH-000365,-0.8922079361603014
ACH-000366,-0.893725197233167
ACH-000368,-0.9509234753245976
ACH-000374,-1.1590154123061374
ACH-000375,-0.7000776502484993
ACH-000376,-1.0066914338807305
ACH-000381,-0.9339106848438078
ACH-000383,-1.1194846519418875
ACH-000387,-1.1401492611852284
ACH-000389,-1.1101535611924829
ACH-000390,-1.2129056959647715
ACH-000393,-0.9003826516256888
ACH-000395,-1.3568316792760675
ACH-000396,-0.8579903799063062
ACH-000397,-1.2665008291779871
ACH-000401,-1.0926502770780229
ACH-000402,-0.24803860414211898
ACH-000403,-0.8727570093536435
ACH-000404,-0.9025243592467728
ACH-000406,-0.7981610241732287
ACH-000407,-0.913104388986743
ACH-000408,-1.2285741950472528
ACH-000410,-1.065884108013151
ACH-000411,-0.6716296697617049
ACH-000414,-0.7008409313822119
ACH-000415,-1.3004009095737383
ACH-000416,-1.0695664696949432
ACH-000420,-0.5421668753247371
ACH-000421,-0.7146609637741848
ACH-000424,-0.6532436940225854
ACH-000425,-1.0020160962998306
ACH-000426,-0.2676975577256734
ACH-000427,-0.9456326348677158
ACH-000433,-0.5752901166835744
ACH-000435,-0.9453569607506238
ACH-000436,-0.7010120670460249
ACH-000444,-0.7433026965961737
ACH-000445,-1.1138642962055194
ACH-000448,-0.08718498996879516
ACH-000450,-0.6699054870501568
ACH-000452,-1.1826688167216088
