,RELL2 (285613)
ACH-000207,0.002291267055633225
ACH-000208,-0.42506483292173497
ACH-000210,-0.31912875524351186
ACH-000211,-0.08750678520072272
ACH-000215,-0.13224089789432306
ACH-000221,-0.07712428602252888
ACH-000222,-0.014706334378008213
ACH-000223,-0.2827765413996029
ACH-000226,-0.2788352255916849
ACH-000227,-0.22224184561586446
ACH-000228,-0.17013596011565207
ACH-000231,-0.16082666553301314
ACH-000232,-0.2612649847702905
ACH-000233,0.018790483044737655
ACH-000234,-0.33935116441582597
ACH-000235,-0.1749574740129564
ACH-000237,-0.1274454887869729
ACH-000238,-0.12763063453547233
ACH-000242,-0.2356860135188865
ACH-000243,-0.1529185358891948
ACH-000244,-0.16683259530634914
ACH-000246,-0.24803406554831786
ACH-000248,-0.11575862964795502
ACH-000250,-0.2132539082567335
ACH-000251,-0.272166800221724
ACH-000252,-0.14863673255958834
ACH-000253,-0.2294646379250519
ACH-000255,-0.18306489324525094
ACH-000256,-0.11865314070301056
ACH-000257,-0.3395385452324778
ACH-000258,-0.2857187580607993
ACH-000259,-0.12236107653941722
ACH-000260,-0.10122958389519662
ACH-000261,-0.1567211695151273
ACH-000262,-0.10304474620724513
ACH-000263,0.022850764008087672
ACH-000264,-0.2458387893627085
ACH-000265,-0.18393466225549526
ACH-000266,-0.16671711606048673
ACH-000272,-0.11134967837644306
ACH-000274,-0.16774971214309647
ACH-000277,-0.16064485546856436
ACH-000278,-0.0502941121833233
ACH-000279,-0.14369792490338265
ACH-000280,-0.0885409807031248
ACH-000281,-0.2340533051550101
ACH-000288,-0.1473568683222692
ACH-000291,-0.23854597217434945
ACH-000293,-0.01069324134604541
ACH-000294,-0.20074077506641505
ACH-000295,-0.13260411629484092
ACH-000296,-0.21813172872899791
ACH-000302,-0.12842348394301514
ACH-000304,0.02757112164851612
ACH-000307,-0.08560463951036852
ACH-000308,-0.2263733187602757
ACH-000310,-0.1933314360614327
ACH-000311,-0.04885199784839455
ACH-000312,-0.13434718980097285
ACH-000315,-0.04214930714583616
ACH-000316,-0.07597920964003907
ACH-000317,-0.16937813751871136
ACH-000318,0.037456216716766216
ACH-000319,-0.017138646558132683
ACH-000320,-0.2174437190337984
ACH-000322,-0.15286584553765153
ACH-000323,-0.30705566450085026
ACH-000324,-0.12263182380091375
ACH-000329,-0.2403414228929537
ACH-000330,-0.13809730336404488
ACH-000331,-0.017067432973626322
ACH-000332,-0.1515099819893987
ACH-000334,-0.15203959990677535
ACH-000335,-0.19007065405644624
ACH-000336,-0.2515236890485961
ACH-000337,-0.1575598013468887
ACH-000338,0.3550791219475027
ACH-000339,-0.1810732344907811
ACH-000341,-0.4367052446765576
ACH-000348,-0.11940618293346032
ACH-000350,-0.1874639158950973
ACH-000352,-0.10994548075261
ACH-000356,-0.16931034575813686
ACH-000361,-0.1737216270798441
ACH-000362,-0.0991367776980244
ACH-000363,-0.07518783565475835
ACH-000364,0.00755566874702468
ACH-000365,-0.10543699192586192
ACH-000366,-0.09729397393504408
ACH-000368,-0.19102568064623784
ACH-000374,-0.08578990824075987
ACH-000375,-0.356710417019786
ACH-000376,-0.16844168935706885
ACH-000381,-0.2568949402426311
ACH-000383,-0.13657313936915666
ACH-000387,-0.02153891489722292
ACH-000389,-0.2797727575059897
ACH-000390,-0.18817762069355634
ACH-000393,-0.3889727276482901
ACH-000395,-0.2438387976129095
ACH-000396,-0.020042637403959482
ACH-000397,-0.14201005168475458
ACH-000401,-0.014592564086457925
ACH-000402,-0.2263195305291096
ACH-000403,-0.2607646614717626
ACH-000404,-0.1768682833850695
ACH-000406,-0.16571524964713394
ACH-000407,-0.10188228506804488
ACH-000408,-0.12901778471563405
ACH-000410,-0.07448990975833651
ACH-000411,-0.09461829585554088
ACH-000414,-0.06174369816402585
ACH-000415,-0.07042381661213026
ACH-000416,-0.1905525277225668
ACH-000420,-0.2389792023390812
ACH-000421,-0.1213598344035793
ACH-000424,-0.13985964844186596
ACH-000425,-0.2025507341641716
ACH-000426,-0.23191846203135974
ACH-000427,-0.2350295990694336
ACH-000433,-0.1346096463751681
ACH-000435,-0.1891899557743124
ACH-000436,-0.2275546445775496
ACH-000444,-0.12790055511225193
ACH-000445,-0.08129426932539105
ACH-000448,-0.23113406904450634
ACH-000450,-0.16044960511945866
ACH-000452,-0.07598810202383237
ACH-000454,-0.08303978550074828
ACH-000458,-0.07252957684443705
ACH-000459,0.042973037340754285
ACH-000460,-0.02177225138506724
ACH-000461,-0.2451693234251697
ACH-000463,-0.1795864196463428
ACH-000464,-0.09331123090871082
ACH-000466,-0.10377416996700486
ACH-000467,-0.2571164769672649
ACH-000468,-0.05506764798386611
ACH-000469,-0.05221399864365809
ACH-000470,0.025980377233465288
ACH-000471,-0.10294707332119267
ACH-000472,-0.115018867979174
ACH-000473,-0.16005865276252965
ACH-000475,-0.15414146035172216
ACH-000476,-0.1484772225456359
ACH-000477,-0.18132132093227266
ACH-000479,-0.3286225641706269
ACH-000480,-0.006616587927963551
ACH-000481,-0.12241981921123432
ACH-000483,-0.03969130049182002
ACH-000484,-0.22285624057724168
ACH-000485,-0.07252770498949568
ACH-000486,-0.05625091347266637
ACH-000487,-0.1341755181172678
ACH-000488,-0.11824134444704215
ACH-000490,-0.09548670291473484
ACH-000491,-0.23788638800855905
ACH-000495,-0.24849110787637965
ACH-000496,0.10706874146397093
ACH-000499,-0.10268413442169336
ACH-000500,-0.21642274470141792
ACH-000502,-0.13447992449171026
ACH-000503,-0.11995387858050187
ACH-000505,-0.17324408266234562
ACH-000507,-0.13547776584880242
ACH-000510,-0.10670989770321672
ACH-000511,-0.18814484254403224
ACH-000512,-0.12195193792809007
ACH-000516,-0.1313838881306843
ACH-000517,-0.05519853933539571
ACH-000518,0.004478784130234093
ACH-000520,-0.22761536763949974
ACH-000521,-0.12861302501333605
ACH-000522,-0.21396717505157856
ACH-000524,-0.054018684041040065
ACH-000527,-0.08660946925907997
ACH-000528,-0.074022713648732
ACH-000537,-0.07937155894787677
ACH-000541,-0.161269778798464
ACH-000542,-0.14220402256418346
ACH-000544,-0.16186546024995427
ACH-000545,-0.15501628931932404
ACH-000547,-0.2278206181329291
ACH-000548,-0.2646416540808866
ACH-000549,-0.10061520628514108
ACH-000550,-0.13099484996620284
ACH-000552,-0.2353385881302391
ACH-000556,-0.05744170848396583
ACH-000557,-0.09525098497938082
ACH-000569,-0.11881688212892387
ACH-000570,-0.2245180098593037
ACH-000571,-0.11200062137683917
ACH-000573,-0.23387793674155466
ACH-000576,0.037738689784166814
ACH-000579,-0.08850890406787823
ACH-000580,-0.05648045325450085
ACH-000584,-0.06428381070263815
ACH-000585,-0.1999348092187344
ACH-000588,-0.09108884817424437
ACH-000589,-0.3161994870177328
ACH-000591,-0.09209528378479807
ACH-000593,-0.14595819770315555
ACH-000600,-0.05460483115905753
ACH-000601,-0.1937905166854656
ACH-000605,-0.05220434169663271
ACH-000606,-0.12449184499257153
ACH-000608,-0.14032482840802335
ACH-000614,-0.33803456885116984
ACH-000616,-0.2361814364978431
ACH-000618,-0.09452156326064592
ACH-000619,-0.14466515638709854
ACH-000620,-0.1142627921692721
ACH-000621,-0.04916256204323845
ACH-000622,-0.11825810783377297
ACH-000623,-0.09516908962141513
ACH-000624,-0.10922890044271767
ACH-000627,-0.22095683253678414
ACH-000630,-0.12059050434323675
ACH-000631,-0.2228569227443689
ACH-000632,-0.2050430493188816
ACH-000633,-0.10781049109029063
ACH-000637,-0.08012965424870386
ACH-000638,-0.08716573358642762
ACH-000646,-0.04972845923794854
ACH-000647,-0.11447984736737135
ACH-000648,-0.3440547985897757
ACH-000649,-0.11552505878735185
ACH-000651,-0.18278213215197384
ACH-000652,-0.13223327710839974
ACH-000653,-0.024356621024438637
ACH-000657,-0.06641460413466377
ACH-000658,-0.20322375693616326
ACH-000661,-0.16594813630441807
ACH-000662,-0.06624909982009085
ACH-000663,-0.12946963923895002
ACH-000665,-0.10802100188236374
ACH-000671,-0.10115061457434192
ACH-000672,-0.08808578453618146
ACH-000673,-0.18954737602895064
ACH-000676,-0.0717764945840997
ACH-000677,-0.010377543133701131
ACH-000681,-0.2865435425808749
ACH-000683,-0.04420290608583822
ACH-000684,-0.1390757331299038
ACH-000688,-0.09290386691518047
ACH-000693,-0.15381462861170364
ACH-000694,-0.20211949159205625
ACH-000695,-0.28863834804557625
ACH-000696,-0.14298836167396045
ACH-000697,-0.07121309636682305
ACH-000699,-0.28372317842908323
ACH-000701,-0.21334714007616687
ACH-000706,-0.0759009662542224
ACH-000711,-0.14660067105697594
ACH-000713,-0.13233849618953702
ACH-000714,-0.039845758950624144
ACH-000718,-0.027671792936510196
ACH-000720,-0.19994632889058908
ACH-000721,-0.09136669557281107
ACH-000724,-0.20496228666748592
ACH-000725,-0.13343162879836484
ACH-000732,-0.037075299567815016
ACH-000734,-0.13386450423327473
ACH-000735,-0.14940159382738538
ACH-000736,-0.08064385535908553
ACH-000738,-0.08717515118929016
ACH-000746,-0.10772402834693176
ACH-000747,-0.15328974634958878
ACH-000748,-0.1351437468679274
ACH-000753,-0.08950535462319338
ACH-000756,-0.2365115138687924
ACH-000757,0.02561284456288226
ACH-000758,-0.2224783196020253
ACH-000760,-0.18182631698141044
ACH-000762,-0.14066070995267188
ACH-000763,-0.09373069580769523
ACH-000764,-0.14331107049491285
ACH-000765,-0.1933791869786663
ACH-000766,-0.001438092328325809
ACH-000767,-0.09673586676203223
ACH-000768,-0.16990987844563654
ACH-000769,-0.17470575101555266
ACH-000770,-0.15819714531768142
ACH-000771,-0.11173061771421593
ACH-000773,-0.13857165867830898
ACH-000776,-0.11609243386476592
ACH-000777,-0.06355250669908254
ACH-000778,0.004750970067760257
ACH-000781,0.01024739885494153
ACH-000782,0.03940290620688765
ACH-000783,-0.30424304498876364
ACH-000784,-0.012055455966178857
ACH-000785,-0.0474882546385746
ACH-000787,-0.10877383480768768
ACH-000788,-0.1420049855451607
ACH-000791,-0.06545464353521377
ACH-000792,-0.19061455153471046
ACH-000794,-0.08923064361702579
ACH-000796,-0.19577302052186504
ACH-000798,-0.06134439765281297
ACH-000799,-0.2460042095765636
ACH-000800,-0.06569021893993364
ACH-000802,-0.3909991743957104
ACH-000804,0.006340413771838201
ACH-000805,-0.2140908316937355
ACH-000809,-0.22084810463789825
ACH-000810,-0.05981992464176905
ACH-000811,-0.10203579717998226
ACH-000817,-0.05713306592106258
ACH-000819,-0.17459214947620671
ACH-000820,-0.006331353315131814
ACH-000821,0.07682581603829126
ACH-000822,-0.17844952384260807
ACH-000823,-0.08434791589117466
ACH-000824,-0.13637768979470655
ACH-000827,-0.14722427893376147
ACH-000829,-0.11370710788287244
ACH-000831,-0.1431522059246523
ACH-000832,-0.18695419184353132
ACH-000833,-0.015270590103023191
ACH-000834,-0.054346465520010656
ACH-000835,-0.1459569177441434
ACH-000836,0.029664383177267575
ACH-000837,-0.14543018829036455
ACH-000838,-0.1352522357223567
ACH-000839,-0.17503729549682304
ACH-000840,-0.17926613896551982
ACH-000841,-0.2162453405157614
ACH-000843,-0.16356740306578954
ACH-000846,-0.07952428221375021
ACH-000847,-0.4017350337556565
ACH-000848,-0.07208872050109516
ACH-000849,-0.2117846106582269
ACH-000851,-0.14954296814887205
ACH-000855,-0.21530180664998602
ACH-000856,-0.06728313343198081
ACH-000858,-0.1750352949511486
ACH-000859,-0.22457935558670467
ACH-000861,-0.21375753170730405
ACH-000862,-0.1602522913995614
ACH-000865,-0.13984553155958715
ACH-000866,-0.046698783972266976
ACH-000867,-0.09143552727903076
ACH-000869,-0.12228964845257705
ACH-000872,-0.06187024573890763
ACH-000873,-0.015867128480941503
ACH-000876,-0.06391307853626177
ACH-000878,-0.43212136699599984
ACH-000880,-0.15104419686838955
ACH-000881,-0.12753400684404215
ACH-000882,-0.11249049619209446
ACH-000884,-0.14739388442832185
ACH-000885,0.024841317733197872
ACH-000887,-0.13234205926538986
ACH-000889,-0.2078001221244157
ACH-000896,-0.15547374190200822
ACH-000898,-0.05228744324175949
ACH-000900,-0.189666693957726
ACH-000901,-0.14989036770417716
ACH-000905,-0.050033406769592635
ACH-000906,-0.20006082453664475
ACH-000907,-0.06881346465507604
ACH-000910,-0.1938304964338705
ACH-000911,-0.1513616145062034
ACH-000912,-0.12077634325589465
ACH-000913,-0.1379835473708974
ACH-000915,-0.08301694783072161
ACH-000916,-0.059046412820568335
ACH-000917,-0.0808808923124423
ACH-000920,-0.3035103727379739
ACH-000921,-0.18179395416369265
ACH-000924,-0.1275936879607668
ACH-000926,-0.3816959003919378
ACH-000928,-0.1833855185746254
ACH-000929,-0.3130410252283381
ACH-000932,-0.2640428675106565
ACH-000935,-0.08241083923192842
ACH-000936,-0.19954723355649226
ACH-000937,-0.13040295137304864
ACH-000938,-0.08547708566519863
ACH-000939,-0.2213438596166995
ACH-000941,-0.12445529928814099
ACH-000943,-0.10599268071485722
ACH-000946,-0.1486422578884157
ACH-000947,-0.049389936909487835
ACH-000948,-0.1260991062319218
ACH-000950,-0.12111571090364745
ACH-000953,-0.11715411369599145
ACH-000954,-0.2503773254337263
ACH-000957,-0.05739277219644826
ACH-000958,-0.2770515212355142
ACH-000960,-0.19734405989798048
ACH-000963,-0.017018988590431203
ACH-000968,-0.2603504689128233
ACH-000969,-0.20445791572251687
ACH-000972,-0.0014743141970554596
ACH-000973,-0.10936636079422804
ACH-000974,-0.13221880269997827
ACH-000978,0.0022582028659810733
ACH-000984,-0.23486258198121585
ACH-000986,-0.15955574252818658
ACH-000988,-0.09120416666404103
ACH-000993,-0.003183626124023117
ACH-000994,-0.002530992215490884
ACH-000996,-0.27676654049800525
ACH-001001,-0.19184589426516896
ACH-001020,-0.1720440651993072
ACH-001028,-0.1894834562962268
ACH-001031,-0.16856233447374988
ACH-001038,-0.1856169066427003
ACH-001048,-0.15570857426534918
ACH-001050,-0.13823906123392746
ACH-001053,-0.26374848610368884
ACH-001054,-0.14994291550222855
ACH-001061,-0.1541650885858263
ACH-001067,-0.18815521136452396
ACH-001075,-0.269900079985662
ACH-001096,0.029338027228056663
ACH-001111,-0.14054893455787087
ACH-001119,-0.23513747368830856
ACH-001128,-0.0725289832052619
ACH-001134,-0.3908487120939827
ACH-001151,-0.11527237727268284
ACH-001163,-0.07998428028329797
ACH-001164,-0.017471755142475467
ACH-001183,-0.10679458736210083
ACH-001192,0.006953806624700276
ACH-001193,-0.011245256886774404
ACH-001196,-0.2243317184887238
ACH-001197,-0.1131419661920087
ACH-001205,-0.04116080760169327
ACH-001211,-0.11468549056672175
ACH-001212,-0.13682584999362585
ACH-001228,-0.1438557021150298
ACH-001232,-0.12009510553313495
ACH-001239,-0.17389834673144697
ACH-001270,-0.04741134996323503
ACH-001274,-0.1927890566041781
ACH-001275,0.0043328336631154535
ACH-001277,-0.1483247589486947
ACH-001278,-0.08669243955849516
ACH-001280,-0.014551051555533996
ACH-001283,-0.07755505536430576
ACH-001289,-0.231397856121332
ACH-001300,-0.047300813363559666
ACH-001301,-0.1125039728096711
ACH-001302,-0.3882135507614479
ACH-001306,-0.1042768643426508
ACH-001318,-0.20651410723306488
ACH-001322,-0.07471432262610728
ACH-001328,-0.20606002050325625
ACH-001332,0.04571780385973732
ACH-001336,-0.26391808141344425
ACH-001346,-0.2056666102765026
ACH-001353,-0.15238974637124433
ACH-001354,-0.131423997328122
ACH-001367,-0.3705162498298253
ACH-001368,-0.1741022261569336
ACH-001374,-0.1041518215853168
ACH-001377,-0.16127405179687573
ACH-001380,-0.12339443558278823
ACH-001391,-0.18608793294937445
ACH-001408,-0.19544938622832492
ACH-001430,-0.12125829954967407
ACH-001431,-0.09784268819997873
ACH-001450,-0.048131652450211726
ACH-001496,-0.195491341453989
ACH-001500,-0.17570883941255766
ACH-001523,-0.2308879114377861
ACH-001532,-0.16263032402372196
ACH-001550,-0.12415916790484212
ACH-001552,-0.3290625556237137
ACH-001554,-0.17456166484016708
ACH-001654,-0.14823229333922275
ACH-001735,-0.18377088300670485
ACH-001736,-0.20560581578598086
ACH-001737,-0.25107257376846903
ACH-001740,-0.0989991549850006
ACH-001745,-0.1511125858518956
ACH-001765,-0.09199186933726627
