,SPPL3 (121665)
ACH-000004,-0.051683831746486025
ACH-000005,0.3222917717152031
ACH-000007,0.10051411966378987
ACH-000009,0.21014019862785768
ACH-000011,0.4681897109898517
ACH-000012,-0.0049200273158282355
ACH-000013,0.11386500963277207
ACH-000014,0.13788341185353845
ACH-000015,0.25823785570106017
ACH-000017,0.12134791659740495
ACH-000018,0.2648696253224865
ACH-000019,0.18890491667098536
ACH-000021,0.08734984798491363
ACH-000022,0.03878145176775843
ACH-000025,0.12206737937854747
ACH-000028,0.3497343974270881
ACH-000030,-0.09609679282111158
ACH-000035,0.20949311380643387
ACH-000036,0.4588263339451166
ACH-000037,0.17345138771614224
ACH-000039,0.21644972413403624
ACH-000040,0.09932097599682503
ACH-000041,0.09179246983100542
ACH-000042,0.11410566438714455
ACH-000045,0.14813147422233827
ACH-000047,0.13362113163526776
ACH-000052,0.12322306469203395
ACH-000053,0.24115917377499185
ACH-000054,-0.040506877606392204
ACH-000055,0.19029898727825914
ACH-000060,-0.19318391209826685
ACH-000067,0.0028491254469880443
ACH-000070,-0.43647604358639547
ACH-000075,0.0050089994348193655
ACH-000078,0.19022062157191896
ACH-000082,0.09915396942594222
ACH-000085,0.36948519740289343
ACH-000086,0.12255010136303318
ACH-000087,0.1322201832473255
ACH-000092,0.2551151699960782
ACH-000095,0.1847052535613368
ACH-000097,0.1833294979754045
ACH-000098,-0.10217318375628973
ACH-000099,0.14736198119120553
ACH-000108,0.17181739041734026
ACH-000113,0.053214653076854704
ACH-000116,0.05463297056723762
ACH-000118,-0.10764633435524323
ACH-000120,0.09754186517654384
ACH-000123,0.1713765904884249
ACH-000127,-0.07491519588116644
ACH-000128,0.14283635861421554
ACH-000132,0.16161652090720202
ACH-000133,0.13642223990103575
ACH-000137,0.21495200532120606
ACH-000138,0.2358905822119574
ACH-000142,0.6767892439193078
ACH-000143,0.17327826401031354
ACH-000146,0.1124821546649808
ACH-000148,0.20234930548960167
ACH-000150,0.14271705044891836
ACH-000152,0.09819288342016383
ACH-000153,0.2057983894424068
ACH-000159,0.172094418074836
ACH-000160,0.17087254716693714
ACH-000163,0.06341022148625483
ACH-000167,0.012943437827978672
ACH-000168,-0.04670257443205409
ACH-000169,0.19919389234335655
ACH-000178,0.10448651066116736
ACH-000183,0.16587358702403565
ACH-000188,0.2477580781710245
ACH-000189,0.0410793315964763
ACH-000190,0.08625664477463531
ACH-000198,0.04078530484217089
ACH-000203,0.05054923127023892
ACH-000204,0.3634481306526533
ACH-000206,0.19067748975202287
ACH-000207,0.3326810393509746
ACH-000208,0.07788293948625874
ACH-000210,0.1454398025409448
ACH-000211,0.2474806863225296
ACH-000215,0.14065878690281786
ACH-000221,0.2482409622593706
ACH-000222,0.02289280560196321
ACH-000223,0.14538144554086332
ACH-000226,0.14091947366261404
ACH-000227,0.12086091107467944
ACH-000228,0.04362736062810788
ACH-000231,0.1913740542579625
ACH-000232,0.015766022076959842
ACH-000233,0.13994206667895465
ACH-000234,0.2646323755395577
ACH-000235,0.1981323984391561
ACH-000237,0.1733879800305501
ACH-000238,0.23749576248826584
ACH-000242,-0.12093196735427147
ACH-000243,0.36458328475807295
ACH-000244,0.029219777163673393
ACH-000246,0.2594962686026803
ACH-000248,0.10224525419104692
ACH-000250,0.12355103687582228
ACH-000251,-0.07062766621136192
ACH-000252,0.05179565090176701
ACH-000253,0.13491160152340312
ACH-000255,0.1965421675750524
ACH-000256,0.20888233272165374
ACH-000257,-0.078634356011361
ACH-000258,0.02122532912906196
ACH-000259,0.11159302048825763
ACH-000260,0.3281166473467532
ACH-000261,0.20165888991410996
ACH-000262,0.2112055671246393
ACH-000263,-0.19505094741125065
ACH-000264,0.007867059050575964
ACH-000265,0.09642691009935564
ACH-000266,0.4694610702358278
ACH-000272,0.6287758398132464
ACH-000274,0.14127295818068508
ACH-000277,0.2084376196104825
ACH-000278,0.12052435782887615
ACH-000279,0.14416713107837822
ACH-000280,0.3681978433667145
ACH-000281,0.14155073717982053
ACH-000288,0.23007985693659114
ACH-000291,0.15548048557754246
ACH-000293,0.16443005903015848
ACH-000294,-0.1096704760875084
ACH-000295,0.18577745099940088
ACH-000296,0.11139417309491946
ACH-000302,0.21051155207056085
ACH-000304,0.20659084209750045
ACH-000307,0.3383753343356595
ACH-000308,0.06536121119242927
ACH-000310,0.3021203152918505
ACH-000311,0.25066295270319106
ACH-000312,0.15292212272347455
ACH-000315,-0.005773349728004977
ACH-000316,0.2837629262658465
ACH-000317,0.1618774227347807
ACH-000318,-0.05764179623176177
ACH-000319,0.19346205467760366
ACH-000320,0.36068349739905387
ACH-000322,0.06003867628712393
ACH-000323,0.0005568794991981093
ACH-000324,0.6768509960461712
ACH-000329,0.14424093456378467
ACH-000330,0.13918523361068869
ACH-000331,0.23438363329804454
ACH-000332,0.12447650183547634
ACH-000334,-0.006758806490755131
ACH-000335,0.12709766627033225
ACH-000336,0.2131865301256644
ACH-000337,-0.02496135296505493
ACH-000338,-0.16896741357340608
ACH-000339,0.0698118262765578
ACH-000341,0.14245524037662596
ACH-000348,-0.024498619733557787
ACH-000350,0.24886105055362304
ACH-000352,0.1647525016616427
ACH-000356,0.12347020594932273
ACH-000361,0.1084052361265056
ACH-000362,-0.12741261511091745
ACH-000363,0.10786731250518257
ACH-000364,0.24183658617269466
ACH-000365,0.15163898736183273
ACH-000366,0.09750723974359987
ACH-000368,0.0497698486814441
ACH-000374,0.5423262736688483
ACH-000375,-0.011539468737669136
ACH-000376,0.1121466471909124
ACH-000381,0.1631588127659339
ACH-000383,0.05196532391804546
ACH-000387,0.08204807479280747
ACH-000389,0.3138435147824866
ACH-000390,0.2930974741159722
ACH-000393,0.08004221940015747
ACH-000395,-0.35353667174774883
ACH-000396,0.131899904357719
ACH-000397,0.24172424124952704
ACH-000401,0.08075982021232822
ACH-000402,0.1839074960367852
ACH-000403,0.2515177893705556
ACH-000404,0.2620046788007389
ACH-000406,0.09713375911948986
ACH-000407,-0.11395654261787208
ACH-000408,0.06043393440445567
ACH-000410,0.0769429010657416
ACH-000411,0.1847206467140063
ACH-000414,0.2299519306805228
ACH-000415,-0.039338674758711806
ACH-000416,0.19659029986657053
ACH-000420,0.10101460013224854
ACH-000421,0.26395515957661697
ACH-000424,0.3726445234076518
ACH-000425,0.1431487331374619
ACH-000426,0.08200752859818825
ACH-000427,0.22551919910493404
ACH-000433,0.466951014078307
ACH-000435,0.004043222174898989
ACH-000436,0.1933040454822932
ACH-000444,0.02323943606535368
ACH-000445,0.2333684195553533
ACH-000448,0.09035587392139333
ACH-000450,0.2456106455954839
ACH-000452,0.4430779358643365
ACH-000454,0.2714248651601974
ACH-000458,0.2549823949364776
ACH-000459,-0.0016786369625012886
ACH-000460,-0.21033004342389985
ACH-000461,0.1455689074559368
ACH-000463,0.09533333210026053
ACH-000464,0.12729848169138402
ACH-000466,0.2977787667498559
ACH-000467,0.15167614042025127
ACH-000468,0.2421625267043005
ACH-000469,0.17237031902126404
ACH-000470,-0.16854674649873214
ACH-000471,0.262206402874125
ACH-000472,0.17153541741847222
ACH-000473,0.28784029494168456
ACH-000475,0.07923660708222605
ACH-000476,0.10495390881640533
ACH-000477,-0.01009468436355593
ACH-000479,0.18429580914252586
ACH-000480,0.07489692422439798
ACH-000481,-0.12912249600194373
ACH-000483,0.17503351501653786
ACH-000484,-0.02237496162865861
ACH-000485,0.41343122283249617
ACH-000486,0.045098189066835735
ACH-000487,-0.33386032302158897
ACH-000488,0.22678835241925804
ACH-000490,0.4380565144930208
ACH-000491,0.1308265319750651
ACH-000495,0.16703146409781944
ACH-000496,0.19418352328230645
ACH-000499,0.16871624019031156
ACH-000500,0.5490215918339157
ACH-000502,0.10609289780812413
ACH-000503,0.2517679725475288
ACH-000505,0.16617307876989673
ACH-000507,0.18534542008423152
ACH-000510,0.0316388043086912
ACH-000511,0.16869627852060448
ACH-000512,0.19759461159011213
ACH-000516,0.1257441488277697
ACH-000517,0.260726280734488
ACH-000518,0.27825768528533196
ACH-000520,0.0051433947826331405
ACH-000521,0.30775294847264034
ACH-000522,0.12753895538687351
ACH-000524,0.16937154968169565
ACH-000527,0.10810808912106863
ACH-000528,-0.1914063494042227
ACH-000537,0.4299354574873469
ACH-000541,0.02838354071643613
ACH-000542,-0.14791279081669273
ACH-000544,0.5589442028104405
ACH-000545,0.4916159220957506
ACH-000547,0.09615855955655164
ACH-000548,0.2639811715816675
ACH-000549,0.5145305160716477
ACH-000550,0.09108286048266337
ACH-000552,0.2310044288350066
ACH-000556,0.2359348362948305
ACH-000557,0.22889325715614134
ACH-000569,0.09951661223037923
ACH-000570,0.1803100032550477
ACH-000571,0.1169577124542294
ACH-000573,0.0013483875865769614
ACH-000576,0.022396744087221768
ACH-000579,0.2042848217320175
ACH-000580,0.04944286735531628
ACH-000584,0.1653245885944722
ACH-000585,0.4957091323284368
ACH-000588,0.2757347753285396
ACH-000589,0.3477861968150486
ACH-000591,0.07855318572046713
ACH-000593,0.007583878328660005
ACH-000600,0.14385042327330227
ACH-000601,0.23163228514416054
ACH-000605,0.21718638814864447
ACH-000606,0.4645836943646309
ACH-000608,0.02384675603182557
ACH-000614,0.07214706629653496
ACH-000616,-0.049848797597241916
ACH-000618,-0.14421010445881946
ACH-000619,0.4849914435934042
ACH-000620,0.2133425342781907
ACH-000621,0.10877467945002033
ACH-000622,0.14089789251586493
ACH-000623,0.020940382377357503
ACH-000624,0.1597804738378713
ACH-000627,-0.07840758334187374
ACH-000630,0.3515357797118025
ACH-000631,0.6196338992131627
ACH-000632,0.17037175580514693
ACH-000633,0.14367617123956195
ACH-000637,0.2204105209676104
ACH-000638,0.2787860328851444
ACH-000646,0.015013488519649319
ACH-000647,0.22386850819477064
ACH-000648,0.12877303747081326
ACH-000649,0.1966008829605524
ACH-000651,0.0656116524443336
ACH-000652,0.280328200398915
ACH-000653,0.014714589796501166
ACH-000657,0.23415720790033584
ACH-000658,0.1869056478382819
ACH-000661,0.04524096997628682
ACH-000662,0.14872440748991214
ACH-000663,0.043477783107641166
ACH-000665,0.1842443101627526
ACH-000671,0.20950261599367268
ACH-000672,0.009247540909877042
ACH-000673,0.10405590337694264
ACH-000676,0.060749963681751916
ACH-000677,0.12890537987924133
ACH-000681,0.15071205993645578
ACH-000683,0.042662511861617146
ACH-000684,0.29533164363299963
ACH-000688,0.26078816184132203
ACH-000693,-0.0178757649178006
ACH-000694,0.277579726117614
ACH-000695,0.2774650712723093
ACH-000696,0.21043707610825085
ACH-000697,0.14594415046487896
ACH-000699,0.009609046463627336
ACH-000701,0.2152321164834092
ACH-000706,0.2329190589095597
ACH-000711,-0.10071180535137454
ACH-000713,-0.16933777854956414
ACH-000714,0.21348031802497205
ACH-000718,0.3700099475866112
ACH-000720,0.2287356835756467
ACH-000721,0.018348605042397586
ACH-000724,0.3135856366151448
ACH-000725,0.1141266649200234
ACH-000732,-0.09774415080312343
ACH-000734,0.2479928638900071
ACH-000735,0.4147933395039979
ACH-000736,0.2435044141346851
ACH-000738,0.2016086963218512
ACH-000746,0.21493512129140352
ACH-000747,0.0578448392539251
ACH-000748,0.13981279713331154
ACH-000753,0.12080923801657745
ACH-000756,0.13905528874400772
ACH-000757,-0.2209785349253524
ACH-000758,0.03628165450441169
ACH-000760,0.14991748108551686
ACH-000762,0.2702028457726624
ACH-000763,0.007975508421266644
ACH-000764,-0.007159739691012755
ACH-000765,0.04259140122807779
ACH-000766,0.4917495098705231
ACH-000767,0.2412102134218067
ACH-000768,-0.018272493618609626
ACH-000769,0.24254714960754106
ACH-000770,-0.05641095633883205
ACH-000771,0.5898827063534571
ACH-000773,0.10486016132742668
ACH-000776,0.1419076224369461
ACH-000777,0.5018284823228729
ACH-000778,0.11149834449142793
ACH-000781,0.3134078073534756
ACH-000782,-0.11824922427699365
ACH-000783,0.1643996193388061
ACH-000784,0.15775434436287775
