,MS4A3 (932)
ACH-000004,-0.08477625907515228
ACH-000005,-0.20496627686632085
ACH-000007,0.0747178072239989
ACH-000009,-0.018592599360527668
ACH-000011,0.038840054488303084
ACH-000012,-0.09778553157088833
ACH-000013,-0.02443575049307914
ACH-000014,0.056871822731046226
ACH-000015,0.03704248360603925
ACH-000017,-0.0901617498177914
ACH-000018,0.053536622537712214
ACH-000019,-0.19929637892505805
ACH-000021,-0.0941762840396231
ACH-000022,-0.023343188050368783
ACH-000025,-0.026824325310968018
ACH-000028,-0.15480644270434618
ACH-000030,-0.04574060034877123
ACH-000035,-0.11891862937838026
ACH-000036,-0.017265229696170586
ACH-000037,-0.02352198224635989
ACH-000039,0.11680970865750505
ACH-000040,-0.02328105842607392
ACH-000041,0.0014449066323824642
ACH-000042,-0.07190125662570776
ACH-000045,-0.07814750508208047
ACH-000047,0.019938497872040974
ACH-000052,-0.09978026957593918
ACH-000053,-0.057917767586018326
ACH-000054,-0.05359977198932776
ACH-000055,0.03866324701965471
ACH-000060,-0.040559297519624116
ACH-000067,0.24398876129597286
ACH-000070,-0.15076614046687675
ACH-000075,-0.044785725033885435
ACH-000078,-0.009000057734764658
ACH-000082,-0.012837571627110037
ACH-000085,-0.05130283806175873
ACH-000086,-0.11877033983590682
ACH-000087,-0.08211896478731694
ACH-000092,-0.09807249318222673
ACH-000095,0.07997670070844642
ACH-000097,-0.015443851163400687
ACH-000098,0.0011481643859181346
ACH-000099,-0.05330999963547031
ACH-000108,-0.10962771724007878
ACH-000113,-0.09167225455691938
ACH-000116,-0.03625951152580725
ACH-000118,-0.16540055649346647
ACH-000120,-0.050633237586534686
ACH-000123,-0.020792370799638096
ACH-000127,-0.03149407554578977
ACH-000128,0.12715224669639658
ACH-000132,-0.10335494534402392
ACH-000133,0.01818943693702186
ACH-000137,-0.10305068914517666
ACH-000138,-0.04597963447311984
ACH-000142,-0.0721620804519111
ACH-000143,-0.0446916204422854
ACH-000146,-0.058666663864141114
ACH-000148,-0.08636489109975047
ACH-000150,0.006992459271318798
ACH-000152,0.022950291721530677
ACH-000153,0.009275997276711854
ACH-000159,0.005320492159833152
ACH-000160,-0.13142889615208111
ACH-000163,-0.05068570637074055
ACH-000167,-0.19226183212194
ACH-000168,-0.051875088489549234
ACH-000169,-0.08303885589137634
ACH-000178,-0.094261154471947
ACH-000183,0.014771784764565674
ACH-000188,-0.1204184554948105
ACH-000189,-0.009921191716376971
ACH-000190,0.1466460877786967
ACH-000198,-0.01257836296765838
ACH-000203,0.33872050259588626
ACH-000204,-0.10483895492936947
ACH-000206,0.03087943928440015
ACH-000207,-0.04853513927499465
ACH-000208,-0.35342035979630826
ACH-000210,-0.06108684418492015
ACH-000211,-0.037847295239160375
