,ZMAT2 (153527)
ACH-000304,-1.6691177498813516
ACH-000307,-1.184366104172044
ACH-000308,-1.2359142490855648
ACH-000310,-1.4508346674810049
ACH-000311,-1.3173121187667185
ACH-000312,-1.3217709267022972
ACH-000315,-1.5727078118847415
ACH-000316,-1.496715861858941
ACH-000317,-1.4016733349866883
ACH-000318,-1.2379057064121908
ACH-000319,-1.3435650105334405
ACH-000320,-1.2872935844726974
ACH-000322,-1.1430464571857897
ACH-000323,-1.1556088930288988
ACH-000324,-1.0222790566685318
ACH-000329,-1.215457051650633
ACH-000330,-1.396120468893677
ACH-000331,-1.2573419988498844
ACH-000332,-1.1695205307097325
ACH-000334,-1.6959980184343002
ACH-000335,-1.0450616939959658
ACH-000336,-1.0207898693904578
ACH-000337,-1.1179898144577811
ACH-000338,-1.7773505789547301
ACH-000339,-1.2948099356066818
ACH-000341,-1.469612152955371
ACH-000348,-1.433169155856112
ACH-000350,-1.42796591023012
ACH-000352,-1.3346509050842892
ACH-000356,-1.1199421491770851
ACH-000361,-1.3063780298977592
ACH-000362,-1.3470819803874619
ACH-000363,-1.324324602567596
ACH-000364,-1.0752010603007744
ACH-000365,-1.444876803223634
ACH-000366,-1.234453626443135
ACH-000368,-1.3523297661220988
ACH-000374,-1.2305975129795794
ACH-000375,-1.2331063163189049
ACH-000376,-1.232312184785183
ACH-000381,-1.1493064103817658
ACH-000383,-1.2889002654458386
ACH-000387,-1.3826529350475256
ACH-000389,-1.1837313491726642
ACH-000390,-1.3013049468502622
ACH-000393,-1.2668299274299728
ACH-000395,-1.4156098733999227
ACH-000396,-1.2550259457305313
ACH-000397,-1.2371907751232294
ACH-000401,-1.4736225268107728
ACH-000402,-1.3259635829753629
ACH-000403,-1.165912168364745
ACH-000404,-1.5869163859766726
ACH-000406,-1.4757077369979998
ACH-000407,-1.1957900063814688
ACH-000408,-1.186278271621784
ACH-000410,-1.3829728298187685
ACH-000411,-1.3667992229972428
ACH-000414,-1.353221207533157
ACH-000415,-1.3554648089650474
ACH-000416,-1.234972297991883
ACH-000420,-1.5119275915133374
ACH-000421,-1.1674179347751052
ACH-000424,-1.2816382268393798
ACH-000425,-1.3704222433069275
ACH-000426,-1.7250028401415023
ACH-000427,-1.1306444536945672
ACH-000433,-1.1762723812514757
ACH-000435,-1.418161186510876
ACH-000436,-1.449260073634281
ACH-000444,-1.1958819863115575
ACH-000445,-1.4918406025546682
ACH-000448,-1.217022426021725
ACH-000450,-1.4511625114479985
ACH-000452,-1.3859330321029408
ACH-000454,-1.2896136436477088
ACH-000458,-1.3668766643798695
ACH-000459,-1.0905819552851563
ACH-000460,-1.2664854529404654
ACH-000461,-1.3787810589872267
ACH-000463,-1.1543794514575834
ACH-000464,-1.4904649445132312
ACH-000466,-1.2864512384912732
ACH-000467,-1.0824796419828882
ACH-000468,-1.376181481149917
ACH-000469,-1.2250430133595291
ACH-000470,-1.3023155357730871
ACH-000471,-1.185637611636526
ACH-000472,-1.1750233041317115
ACH-000473,-1.3957550301391344
ACH-000475,-1.2092439509531137
ACH-000476,-1.4880384594136111
ACH-000477,-1.3817881832139864
ACH-000479,-1.1151687489855455
ACH-000480,-1.4803118869759355
ACH-000481,-1.4494102952193657
ACH-000483,-1.4453008830044372
ACH-000484,-1.450251540068309
ACH-000485,-1.2177473018456828
ACH-000486,-1.1537724060728003
ACH-000487,-1.254303040983615
ACH-000488,-1.3199803541225816
ACH-000490,-1.288463521258244
ACH-000491,-1.2801082809374338
ACH-000495,-0.9103703225935008
ACH-000496,-1.2292859228887458
ACH-000499,-1.1404472272566697
ACH-000500,-0.8437050705878886
ACH-000502,-1.2802542175117664
ACH-000503,-1.8783582750095336
ACH-000505,-1.1767218773317232
ACH-000507,-1.4344312793914995
ACH-000510,-1.0638652177977457
ACH-000511,-1.3031380260061505
ACH-000512,-1.409241008781057
ACH-000516,-1.2201775618494173
ACH-000517,-1.2348159497256912
ACH-000518,-1.1202518451328252
ACH-000520,-1.2391521442385531
ACH-000521,-1.209710053763428
ACH-000522,-1.109907591758592
ACH-000524,-1.4040151303404451
ACH-000527,-1.1998145696280735
ACH-000528,-1.324720015666634
ACH-000537,-1.4198679048535747
ACH-000541,-1.4738106135583022
ACH-000542,-1.2340408753044523
ACH-000544,-1.1170767905431134
ACH-000545,-1.3451300165184834
ACH-000547,-1.4240674689142665
ACH-000548,-1.165964880974954
ACH-000549,-1.3959828408471788
ACH-000550,-1.1673567062357866
ACH-000552,-1.3781473099449275
ACH-000556,-1.282041763074272
ACH-000557,-1.3086142122968851
ACH-000569,-1.1759756783419064
ACH-000570,-1.3154409721792826
ACH-000571,-1.0507538365618336
ACH-000573,-1.298184312803039
ACH-000576,-1.2967342639887784
ACH-000579,-1.1307633003804864
ACH-000580,-1.4703421804542771
ACH-000584,-1.2762116793838671
ACH-000585,-1.2255485134191424
ACH-000588,-1.170519722051186
ACH-000589,-1.3172816016019906
ACH-000591,-1.1221614499576391
ACH-000593,-1.3530915321424366
ACH-000600,-1.0773807358136809
ACH-000601,-1.1085129399561688
ACH-000605,-1.3928122811011068
ACH-000606,-1.1806004523212996
ACH-000608,-1.4168779588344436
ACH-000614,-1.3026274230785857
ACH-000616,-1.1400442963155228
ACH-000618,-1.2315463716105477
ACH-000619,-1.2415399194815682
ACH-000620,-1.3088033199434772
ACH-000621,-1.2045171019742351
ACH-000622,-1.3701662828183985
ACH-000623,-1.4257096698560692
ACH-000624,-1.290472838858167
ACH-000627,-1.025441863628883
ACH-000630,-1.0880092901653893
ACH-000631,-0.9323330057894093
ACH-000632,-1.1877864273544552
ACH-000633,-1.200492033282901
ACH-000637,-1.3812009996701329
ACH-000638,-1.2643055602336095
ACH-000646,-1.4107870466375825
ACH-000647,-1.2973295579296953
ACH-000648,-1.284461756625164
ACH-000649,-1.1646959035329174
ACH-000651,-1.318929340948997
ACH-000652,-1.056957627705298
ACH-000653,-1.2395788619242976
ACH-000657,-1.1743464120882319
ACH-000658,-1.231050558758099
ACH-000661,-1.4327558273230527
ACH-000662,-1.1719324788423908
ACH-000663,-1.3847278277894122
ACH-000665,-1.2572392791009188
ACH-000671,-1.0861851692405926
ACH-000672,-1.0051900099946915
ACH-000673,-1.23878208238566
ACH-000676,-1.1142539619700935
ACH-000677,-1.068034179857208
ACH-000681,-1.2681214570793344
ACH-000683,-1.3650532827040875
ACH-000684,-1.3227371347436605
ACH-000688,-1.269716809128294
ACH-000693,-1.1725153386659668
ACH-000694,-1.1796160738758066
ACH-000695,-1.2218044164371242
ACH-000696,-1.2358477153316572
ACH-000697,-1.3618590459026128
ACH-000699,-1.3146987777624977
ACH-000701,-1.2542031370213376
ACH-000706,-1.3042675580761858
ACH-000711,-1.2914983614871265
ACH-000713,-1.1403248481572694
ACH-000714,-1.269721208743017
ACH-000718,-1.3858083138593469
ACH-000720,-1.403091473205294
ACH-000721,-0.924695072195449
ACH-000724,-1.024068564438736
ACH-000725,-1.3442762730692763
ACH-000732,-1.4131546183368768
ACH-000734,-1.094083574880136
ACH-000735,-1.1927255465486148
ACH-000736,-1.3344708621821657
ACH-000738,-1.4109478274360845
ACH-000746,-1.3412827727656127
ACH-000747,-1.1114718707862299
ACH-000748,-1.1142522797177887
ACH-000753,-1.3036541877874623
ACH-000756,-1.3353144148977756
ACH-000757,-1.1503356445609527
ACH-000758,-1.2736842212579065
ACH-000760,-1.2198761344655902
ACH-000762,-0.8894643070283124
ACH-000763,-1.4398075524327434
ACH-000764,-1.3764228668381011
ACH-000765,-1.3358758141060114
ACH-000766,-1.3313505327642186
ACH-000767,-1.3532842771543423
ACH-000768,-1.2550707831633
ACH-000769,-1.1228777625190052
ACH-000770,-1.2544984979263294
ACH-000771,-1.22499780198605
ACH-000773,-1.2871125282681761
ACH-000776,-1.1871543522200434
ACH-000777,-1.1740540529649817
ACH-000778,-1.649021100659166
ACH-000781,-1.3763766635619874
ACH-000782,-1.2398219052402375
ACH-000783,-1.1489347591055288
ACH-000784,-1.1075628056084872
ACH-000785,-1.3171588919376007
ACH-000787,-1.3658494834817547
ACH-000788,-1.2501289049528022
ACH-000791,-1.2723260286053
ACH-000792,-1.247628009054161
ACH-000794,-1.1658349663700336
ACH-000796,-1.2401812228987323
ACH-000798,-1.4858443235314829
ACH-000799,-0.9935147172968508
ACH-000800,-1.7967616209222919
ACH-000802,-1.2935955038898097
ACH-000804,-1.332851010677449
ACH-000805,-1.345401739899978
ACH-000809,-1.0692696986074142
ACH-000810,-1.259814152970626
ACH-000811,-1.2660834585794232
ACH-000817,-1.066071671468163
ACH-000819,-1.159968009591478
ACH-000820,-1.4710286061591549
ACH-000821,-1.5256057494123114
ACH-000822,-1.3356826051874136
ACH-000823,-1.1775620785211098
ACH-000824,-1.1956621727509116
ACH-000827,-1.2157610038278333
ACH-000829,-1.317307785497264
ACH-000831,-1.4664471649621915
ACH-000832,-0.9487877019331722
ACH-000833,-1.1516555409653162
ACH-000834,-1.1806353522662814
ACH-000835,-1.0511032596825385
ACH-000836,-1.2261450120713495
ACH-000837,-1.5967641830802777
ACH-000838,-1.3676381572380742
ACH-000839,-1.3050212821164748
ACH-000840,-1.39205082963301
ACH-000841,-1.2432597013194246
ACH-000843,-1.2779637650742126
ACH-000846,-1.2940818458607457
ACH-000847,-1.2946793469881126
ACH-000848,-1.2590356766437172
ACH-000849,-1.1108371375566666
ACH-000851,-1.3718611580126867
ACH-000855,-1.3873054717781077
ACH-000856,-1.234826556037548
ACH-000858,-1.2853313307555407
ACH-000859,-1.4356489337442913
ACH-000861,-1.5025090443133104
ACH-000862,-1.220639788363071
ACH-000865,-1.3105145070429047
ACH-000866,-1.3976127945099521
ACH-000867,-1.3023538694156451
ACH-000869,-1.361876197536099
ACH-000872,-1.5474519797930726
ACH-000873,-1.1302773556584556
ACH-000876,-1.255562946246262
ACH-000878,-1.3916151915259376
ACH-000880,-1.376702557076528
ACH-000881,-1.3309543385133658
ACH-000882,-1.0992234789498878
ACH-000884,-1.382984988761958
ACH-000885,-1.2633441269189394
ACH-000887,-1.1669757391758184
ACH-000889,-1.2538270465805763
ACH-000896,-1.2918433485162435
ACH-000898,-1.0912390592808257
ACH-000900,-1.1953077288818692
ACH-000901,-1.320360746332795
ACH-000905,-1.1498451671220709
ACH-000906,-1.2894592476233893
ACH-000907,-1.0628350410497251
ACH-000910,-1.2280447075248198
ACH-000911,-1.290012655391946
ACH-000912,-1.2429135545086063
ACH-000913,-1.1607888966275768
ACH-000915,-1.3394461724231703
ACH-000916,-0.6718045786765979
ACH-000917,-1.3615442019062751
ACH-000920,-1.1530604476423778
ACH-000921,-1.2054387382655098
ACH-000924,-1.2524793070007862
ACH-000926,-1.1925957478309592
ACH-000928,-1.3219514333225597
ACH-000929,-1.1479557396797089
ACH-000932,-1.1979817769499699
ACH-000935,-1.1784591576996528
ACH-000936,-1.1286879599563984
ACH-000937,-1.2771311049616856
ACH-000938,-1.0874064421521414
ACH-000939,-1.3359873060889265
ACH-000941,-1.5159112007419695
ACH-000943,-1.332349570698298
ACH-000946,-1.146258187693059
ACH-000947,-1.3693668573805933
ACH-000948,-1.2396802683951145
ACH-000950,-1.4269801863260554
ACH-000953,-1.0822259313690228
ACH-000954,-1.0374249379263474
ACH-000957,-1.0630687535551642
ACH-000958,-1.1392935389491936
ACH-000960,-1.202724994350597
ACH-000963,-1.13468802805767
ACH-000968,-1.3005078121657223
ACH-000969,-1.2334906546809543
ACH-000972,-0.8810258323054069
ACH-000973,-1.2212769271144637
ACH-000974,-1.0666770477835268
ACH-000978,-1.2320939094224093
ACH-000984,-1.2814224335469155
ACH-000986,-1.3634497911037953
ACH-000988,-1.4436057867941643
ACH-000993,-1.072702260012057
ACH-000994,-1.2375465536242145
ACH-000996,-1.129153974288752
ACH-001001,-1.0832474876775176
ACH-001020,-1.0433862293163718
ACH-001028,-1.2187334987533769
ACH-001031,-1.4658423391465882
ACH-001038,-1.4836954916408838
ACH-001048,-1.3188658625375986
ACH-001050,-1.2955643881722294
ACH-001053,-1.173154826456044
ACH-001054,-1.2499559224077836
ACH-001061,-1.214824286284594
ACH-001067,-1.1969804155412238
ACH-001075,-1.2443950719596668
ACH-001096,-1.1134481195738368
ACH-001111,-1.2291035394025838
ACH-001119,-1.1773932461793626
ACH-001128,-1.1889077102181391
ACH-001134,-1.2761676252591403
ACH-001151,-1.2392437242689005
ACH-001163,-1.1864397287044497
ACH-001164,-1.4745063688817952
ACH-001183,-1.4136874164170166
ACH-001192,-1.4078360961108751
ACH-001193,-1.39560229327438
ACH-001196,-1.2740647339992837
ACH-001197,-1.4911308110312531
ACH-001205,-1.257678605014575
ACH-001211,-1.1151466487457242
ACH-001212,-0.9725376661415692
ACH-001228,-1.0689537603345023
ACH-001232,-1.4060076866699562
ACH-001239,-1.0434703275609738
ACH-001270,-1.167627961796703
ACH-001274,-1.333649625070896
ACH-001275,-1.15153814001804
ACH-001277,-1.3109235416129736
ACH-001278,-1.3155269467618491
ACH-001280,-1.2390322785183667
ACH-001283,-1.2572656395533042
ACH-001289,-1.2555297290943743
ACH-001300,-1.3685244436670259
ACH-001301,-1.127991448517084
ACH-001302,-1.5146632666185904
ACH-001306,-1.0581353069299382
ACH-001318,-1.4215924015010033
ACH-001322,-0.9896676072444568
ACH-001328,-1.0838367701398697
ACH-001332,-1.1695213080986482
ACH-001336,-1.149765852950933
ACH-001346,-1.1790330481377576
ACH-001353,-1.2603061194396623
ACH-001354,-0.9825342454919632
ACH-001367,-1.3259101119983807
ACH-001368,-1.2627364015936873
ACH-001374,-0.7562580211453652
ACH-001377,-1.233548195698412
ACH-001380,-1.14910333047131
ACH-001391,-1.4417994194873711
ACH-001408,-1.443427118594583
ACH-001430,-1.407028906290084
ACH-001431,-1.5866200284620529
ACH-001450,-1.3846704069752511
ACH-001496,-1.1790011659785866
ACH-001500,-1.01990158925773
ACH-001523,-1.2295380355140684
ACH-001532,-1.3859859154150562
ACH-001550,-1.356611374551559
ACH-001552,-1.3676717148296058
ACH-001554,-1.3221331493845419
ACH-001654,-1.3553779159941597
ACH-001735,-1.2235689221986974
ACH-001736,-1.0752684907977048
ACH-001737,-1.1254904523713138
ACH-001740,-1.6554975986227505
ACH-001745,-1.5851493545898538
ACH-001765,-1.2853167854776002
